univ_name_std,raw_row_id,raw_recruitment_unit,raw_header_json,raw_cells_json,last_0_100_candidate,candidate_cell_index,all_numeric_cells
연세대학교,SRC_0000149_2025_0002_T8_R23,국어국문학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""42"", ""4.07:1"", ""식품영양학과 ( 인문 )"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",42.0,3,3:42 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R24,국어국문학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""42"", ""4.07:1"", ""실내건축학과 ( 인문 )"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",42.0,3,3:42 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R25,국어국문학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""42"", ""4.07:1"", ""아동·가족학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",42.0,3,3:42 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R26,국어국문학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""42"", ""4.07:1"", ""통합디자인학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",42.0,3,3:42 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R27,국어국문학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""42"", ""4.07:1"", ""교육학부"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",42.0,3,3:42 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R28,국어국문학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""42"", ""4.07:1"", ""간호학과 ( 인문 )"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",42.0,3,3:42 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R29,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""15"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",15.0,5,3:35 | 5:15 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R30,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""물리학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R31,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""화학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R32,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""지구시스템과학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R33,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""천문우주학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R34,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""대기과학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R35,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""화공생명공학부"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R36,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""전기전자공학부"", ""642.6889"", ""1,010"", ""83"", ""77"", ""75.5"", ""77.25"", ""2""]",2.0,12,3:35 | 6:642.689 | 7:1010 | 8:83 | 9:77 | 10:75.5 | 11:77.25 | 12:2
연세대학교,SRC_0000149_2025_0002_T8_R37,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""건축공학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R38,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""도시공학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R39,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""사회환경시스템공학부"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R40,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""기계공학부"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R41,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""신소재공학부"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R42,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""산업공학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R43,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""시스템생물학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R44,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""생화학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R45,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""생명공학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R46,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""의류환경학과 ( 자연 )"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R47,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""식품영양학과 ( 자연 )"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R48,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""실내건축학과 ( 자연 )"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R49,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""간호학과 ( 자연 )"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R50,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""컴퓨터과학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R51,수학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""자연"", ""수학과"", ""35"", ""3.28:1"", ""인공지능학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",35.0,3,3:35 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R52,스포츠응용산업학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""체능"", ""스포츠응용산업학과"", ""1"", ""3:00:1"", ""0"", ""-"", ""860"", ""-"", ""-"", ""-"", ""-"", ""-""]",1.0,3,3:1 | 5:0 | 7:860
연세대학교,SRC_0000149_2025_0002_T8_R53,의예과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""의"", ""의예과"", ""1"", ""19:00:1"", ""1"", ""-"", ""910"", ""-"", ""-"", ""-"", ""-"", ""-""]",1.0,5,3:1 | 5:1 | 7:910
연세대학교,SRC_0000149_2025_0002_T8_R54,치의예과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""치"", ""치의예과"", ""1"", ""18:00:1"", ""0"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",1.0,3,3:1 | 5:0 | 7:1010
연세대학교,SRC_0000149_2025_0002_T8_R55,약학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""약"", ""약학과"", ""3"", ""7:00:1"", ""0"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",3.0,3,3:3 | 5:0 | 7:1010
연세대학교,SRC_0000149_2025_0002_T9_R2,국어국문학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""40"", ""2.4:1"", ""13"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",13.0,5,3:40 | 5:13 | 7:1010
연세대학교,SRC_0000149_2025_0002_T9_R3,국어국문학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""40"", ""2.4:1"", ""중어중문학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",40.0,3,3:40 | 7:1010
연세대학교,SRC_0000149_2025_0002_T9_R4,국어국문학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""40"", ""2.4:1"", ""영어영문학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",40.0,3,3:40 | 7:1010
연세대학교,SRC_0000149_2025_0002_T9_R5,국어국문학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""40"", ""2.4:1"", ""독어독문학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",40.0,3,3:40 | 7:1010
연세대학교,SRC_0000149_2025_0002_T9_R6,국어국문학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""40"", ""2.4:1"", ""불어불문학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",40.0,3,3:40 | 7:1010
연세대학교,SRC_0000149_2025_0002_T9_R7,국어국문학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""40"", ""2.4:1"", ""노어노문학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",40.0,3,3:40 | 7:1010
연세대학교,SRC_0000149_2025_0002_T9_R8,국어국문학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""40"", ""2.4:1"", ""사학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",40.0,3,3:40 | 7:1010
연세대학교,SRC_0000149_2025_0002_T9_R9,국어국문학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""40"", ""2.4:1"", ""철학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",40.0,3,3:40 | 7:1010
연세대학교,SRC_0000149_2025_0002_T9_R10,국어국문학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""40"", ""2.4:1"", ""문헌정보학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",40.0,3,3:40 | 7:1010
연세대학교,SRC_0000149_2025_0002_T9_R11,국어국문학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""40"", ""2.4:1"", ""심리학과"", ""-"", ""1,010"", ""-"", ""-"", ""-"", ""-"", ""-""]",40.0,3,3:40 | 7:1010
연세대학교,SRC_0000149_2025_0002_T9_R12,국어국문학과,"[""구분"", ""모집단위"", ""모집단위"", ""모집 인원"", ""경쟁률"", ""충원인원"", ""최종등록자 대학별 환산점수"", ""최종등록자 대학별 환산점수"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut"", ""최종등록자 영역별 70% cut""]","[""가군"", ""인문"", ""국어국문학과"", ""40"", ""2.4:1"", ""경제학부"", ""704.125"", ""1,010"", ""95"", ""89"", ""84.5"", ""89.75"", ""2""]",2.0,12,3:40 | 6:704.125 | 7:1010 | 8:95 | 9:89 | 10:84.5 | 11:89.75 | 12:2
