analysis_year,outcome_row_id,school_name_raw,school_name_base_raw,school_name_std,campus_name_raw_x,campus_seq,campus_branch,campus_name_std_x,dept_name_raw,dept_name_std,dept_field_raw,dept_field_std,credit_forfeit_flag,selectivity_proxy_pct,a_rate_pct,cd_rate_pct,f_rate_pct,employment_rate_pct,health_employment_rate_pct,progression_rate_pct,vocational_college_progression_rate_pct,university_progression_rate_pct,graduate_school_progression_rate_pct,domestic_progression_rate_pct,overseas_progression_rate_pct,has_selectivity,has_employment,has_progression,rate_range_qa,source_file,source_sha256,campus_region_raw,dept_norm_strict,dept_norm_suffix_reduced,dept_token_signature,school_uid_x,headcount_row_id,match_stage,match_method,match_status,match_score,candidate_count,review_needed,unmatched_reason,match_evidence,candidate_headcount_row_ids,candidate_preview,campus_conflict_flag,degree_course_conflict_flag,major_conflict_flag,forbidden_modifier_conflict_flag,headcount_match_flag,headcount_grain_version,headcount_grain_uid,grain_resolution_method,grain_review_needed,raw_row_lineage,school_uid_y,campus_uid,dept_uid,kedi_dept_code,school_type,degree_course,school_status_raw,day_evening_raw,campus_name_raw_y,campus_name_std_y,region_sido,region_sigungu,hc_major_group_raw,hc_major_group_7,field_middle_name,field_small_name,admission_capacity_n,recruitment_n,applicants_n,admits_n,enrolled_students_n,leave_students_n,graduates_n,fulltime_faculty_n,nonfulltime_faculty_n,international_students_n,female_students_n,masters_students_n,doctoral_students_n,competition_ratio,admission_yield_ratio,admit_per_applicant_ratio,leave_rate_pct,female_student_share_pct,international_student_share_pct,student_faculty_ratio,fulltime_faculty_share_pct,log_enrolled_students,log_graduates,school_uid,major_group_7,major7_mapping_method,major7_mapping_confidence,major7_candidate_count,major7_review_needed,major7_evidence,major7_sample_exclusion_rule,has_structure_context,has_major_group_7_high_medium,row_qa_status,ctx24_reference_sample_n,ctx24_mean_income_10kkrw,ctx24_median_income_10kkrw,ctx24_income_300plus_pct,ctx24_income_400plus_pct,ctx24_large_company_pct,ctx24_mid_company_pct,ctx24_small_company_pct,ctx24_large_mid_company_pct,ctx24_public_nonprofit_pct,ctx24_cert_rate_pct,ctx24_cert_per_person,ctx24_log10_mean_income,ctx24_industry_top3_pct,ctx24_industry_hhi,goms_profile_start_year,goms_profile_end_year,goms_profile_years_n,goms_aggregation_method,goms_recent_employment_rate_pct,goms_recent_firm_300plus_pct,goms_recent_public_nonprofit_pct,goms_recent_permanent_pct,goms_recent_unstable_pct,goms_recent_self_employed_pct,goms_recent_industry_hhi,goms_recent_industry_top3_pct,goms_recent_professional_highskill_pct,goms_recent_mean_income_10kkrw,goms_recent_weekly_work_hours,goms_recent_hourly_income_proxy,goms_income_trend_per_year,goms_hours_trend_per_year,goms_firm_300plus_trend_per_year,goms_permanent_trend_per_year,goms_latest_2019_mean_income_10kkrw,goms_latest_2019_weekly_work_hours,goms_latest_2019_firm_300plus_pct,goms_latest_2019_permanent_pct,goms_source_years_observed,goms_year_over_year_review_flag,goms_mapping_confidence,goms_row_qa_status,drop_reasons,rate_extreme_targets
2024,OC2024_03096,단국대학교_제2캠퍼스,단국대학교,단국대학교,제2캠퍼스,제2캠퍼스,,제2캠퍼스,동물자원학과,동물자원학과,동물자원,동물자원,False,,0.0,100.0,0.0,87.5,87.5,11.111111,0.0,0.0,11.111111,11.111111,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,동물자원학과,동물자원,동물자원,SCH_8444343be410,HC2_2024_11701,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_11701,동물자원학과,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_97cdd284a750,semantic_distinct_key_expansion,False,11823,SCH_8444343be410,CAM_f17fd86f306c,DEP_a7aa606aa3f6,U05020400012,대학교,대학과정,기존,주야간,본교(제2캠퍼스),본교_제2캠퍼스,충남,충남 천안시,자연계열,NAT,생물ㆍ화학ㆍ환경,자원학,0,0,0,0,3,3,9,0,0,0,0,0,0,,,,100.0,0.0,0.0,,,1.3862944,2.3025851,SCH_8444343be410,NAT,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=자연계열,,True,True,ok,22406.0,281.8,248.9,27.327501,11.394269,14.424707,7.5560117,53.94091,21.980719,22.244041,58.9,1.2636347,2.449941,,,2017,2019,3,mixed_weighted_2017_2019,66.61616,20.634125,30.696854,74.28932,20.130655,5.349733,0.12014718,51.656002,45.12405,224.64595,43.161877,1.1981739,3.6252742,-0.35879117,0.05824176,-0.73626345,225.2,42.5,19.9,73.8,3,False,medium_reviewed,PASS,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct
2024,OC2024_03104,단국대학교_제2캠퍼스,단국대학교,단국대학교,제2캠퍼스,제2캠퍼스,,제2캠퍼스,산업공학과,산업공학과,산업공,산업공,False,,13.636364,81.818184,0.0,40.0,40.0,6.25,0.0,0.0,6.25,6.25,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,산업공학과,산업공,산업공,SCH_8444343be410,HC2_2024_11683,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_11683,산업공학과,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_831cb39caa3c,semantic_distinct_key_expansion,False,11805,SCH_8444343be410,CAM_f17fd86f306c,DEP_a88990bdef28,U04090100017,대학교,대학과정,기존,주야간,본교(제2캠퍼스),본교_제2캠퍼스,충남,충남 천안시,공학계열,ENG,산업,산업공학,0,0,0,0,6,4,16,0,0,0,1,0,0,,,,66.666664,16.666666,0.0,,,1.9459101,2.8332133,SCH_8444343be410,ENG,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=공학계열,,True,True,ok,72776.0,328.1,290.0,46.69534,23.572332,21.148455,11.050346,53.18924,32.198803,13.8946905,60.9,1.4257035,2.5160062,,,2017,2019,3,mixed_weighted_2017_2019,73.06597,29.134941,21.277163,84.83454,12.588641,2.2768211,0.1463535,55.03566,55.70421,255.02893,44.32286,1.3250608,4.2510996,-0.4412088,0.08021988,-0.39945042,260.6,43.7,30.0,84.8,3,False,medium_reviewed,PASS,rate_extreme_small_denominator,f_rate_pct
2024,OC2024_03105,단국대학교_제2캠퍼스,단국대학교,단국대학교,제2캠퍼스,제2캠퍼스,,제2캠퍼스,생명과학부 | 생명과학과 | 생명과학부,생명과학부생명과학과생명과학부,생명과,생명과,False,,33.119095,26.30593,1.5223602,49.45055,34.065933,37.414967,0.0,0.0,37.414967,37.414967,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,생명과학부생명과학과생명과학부,생명과학부생명과학과생명과,생명과학부생명과학과생명과,SCH_8444343be410,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_11690|HC2_2024_11691,생명과학과 | 생명과학부,False,False,False,False,False,,,,,,,CAM_5a0e6de3c3ef,DEP_76a22354224b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH_8444343be410,NAT,exact_dictionary,medium,1,False,unique dictionary inherited from matched rows: dept_field_std=생명과,,False,True,manual_match_pending,22406.0,281.8,248.9,27.327501,11.394269,14.424707,7.5560117,53.94091,21.980719,22.244041,58.9,1.2636347,2.449941,,,2017,2019,3,mixed_weighted_2017_2019,66.61616,20.634125,30.696854,74.28932,20.130655,5.349733,0.12014718,51.656002,45.12405,224.64595,43.161877,1.1981739,3.6252742,-0.35879117,0.05824176,-0.73626345,225.2,42.5,19.9,73.8,3,False,medium_reviewed,PASS,structure_unresolved,
2024,OC2024_03107,단국대학교_제2캠퍼스,단국대학교,단국대학교,제2캠퍼스,제2캠퍼스,,제2캠퍼스,생활음악과,생활음악과,생활음악과,생활음악과,False,,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,생활음악과,생활음악,생활음악,SCH_8444343be410,HC2_2024_11742,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_11742,생활음악과,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_fccbb082d9d5,semantic_distinct_key_expansion,False,11864,SCH_8444343be410,CAM_f17fd86f306c,DEP_3edb5a27be7f,U07060600011,대학교,대학과정,기존,주야간,본교(제2캠퍼스),본교_제2캠퍼스,충남,충남 천안시,예체능계열,ART,음악,기타음악,0,0,0,0,3,2,3,0,0,1,2,0,0,,,,66.666664,66.666664,33.333332,,,1.3862944,1.3862944,SCH_8444343be410,ART,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=예체능계열,,True,True,ok,22813.0,234.7,217.5,13.426555,4.8919477,8.214615,4.633323,70.78858,12.847938,15.434182,32.5,0.5230351,2.3705132,,,2017,2019,3,mixed_weighted_2017_2019,70.64433,8.162268,16.418356,63.28796,26.055664,10.322768,0.10221141,40.676308,54.354107,189.76112,39.008335,1.120742,3.2362635,-0.54560447,-0.1901099,-0.67307705,192.7,37.6,9.4,63.1,3,False,medium_reviewed,PASS,rate_extreme_small_denominator,a_rate_pct|f_rate_pct|health_employment_rate_pct|graduate_school_progression_rate_pct|employment_rate_pct|progression_rate_pct
2024,OC2024_03113,단국대학교_제2캠퍼스,단국대학교,단국대학교,제2캠퍼스,제2캠퍼스,,제2캠퍼스,식품자원경제학과,식품자원경제학과,식품자원경제,식품자원경제,False,75.1,28.154455,30.493635,1.1764706,,,,,,,,,True,False,False,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,식품자원경제학과,식품자원경제,식품자원경제,SCH_8444343be410,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_11703,식품자원경제학과,False,False,False,False,False,,,,,,,CAM_5a0e6de3c3ef,DEP_9bbb7170e348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH_8444343be410,SOC,keyword_rule,medium,1,False,SOC:경제,,False,True,manual_match_pending,65600.0,300.3,250.5,32.47256,16.07622,11.987804,6.647866,42.675304,18.635672,32.72256,44.5,0.7960061,2.4775553,,,2017,2019,3,mixed_weighted_2017_2019,69.609535,20.332579,31.614683,79.11846,16.265503,4.28632,0.08301936,33.00704,23.923975,235.45967,42.231544,1.2835511,3.110989,-0.40109885,0.21868132,-0.37142864,234.6,41.9,22.7,78.5,3,False,medium_reviewed,PASS,structure_unresolved,
2024,OC2024_03122,단국대학교_제2캠퍼스,단국대학교,단국대학교,제2캠퍼스,제2캠퍼스,,제2캠퍼스,의생명공학부,의생명공학부,의생명공,의생명공,False,,38.105686,21.123266,1.426684,75.0,75.0,25.0,0.0,0.0,25.0,25.0,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,의생명공학부,의생명공,의생명공,SCH_8444343be410,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_11693,의생명공학부,False,False,False,False,False,,,,,,,CAM_5a0e6de3c3ef,DEP_33a794f52f0d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH_8444343be410,ENG,keyword_rule,medium,1,False,ENG:공학,,False,True,manual_match_pending,72776.0,328.1,290.0,46.69534,23.572332,21.148455,11.050346,53.18924,32.198803,13.8946905,60.9,1.4257035,2.5160062,,,2017,2019,3,mixed_weighted_2017_2019,73.06597,29.134941,21.277163,84.83454,12.588641,2.2768211,0.1463535,55.03566,55.70421,255.02893,44.32286,1.3250608,4.2510996,-0.4412088,0.08021988,-0.39945042,260.6,43.7,30.0,84.8,3,False,medium_reviewed,PASS,structure_unresolved,
2024,OC2024_03123,단국대학교_제2캠퍼스,단국대학교,단국대학교,제2캠퍼스,제2캠퍼스,,제2캠퍼스,의생명과학부,의생명과학부,의생명과,의생명과,False,,28.785433,29.157307,1.9624099,,,,,,,,,False,False,False,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,의생명과학부,의생명과,의생명과,SCH_8444343be410,,L8,unmatched,unmatched,,116,True,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,HC2_2024_11628|HC2_2024_11629|HC2_2024_11630|HC2_2024_11631|HC2_2024_11632|HC2_2024_11633|HC2_2024_11634|HC2_2024_11635|HC2_2024_11636|HC2_2024_11637,문예창작과 | 한국어문학과 | 글로벌한국어과 | 일본어과 | 아시아중동학부 일본학전공,False,False,False,False,False,,,,,,,CAM_5a0e6de3c3ef,DEP_02062aa4cc80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH_8444343be410,NAT,exact_dictionary,medium,1,False,unique dictionary inherited from matched rows: dept_field_std=의생명과,,False,True,review_unmatched,22406.0,281.8,248.9,27.327501,11.394269,14.424707,7.5560117,53.94091,21.980719,22.244041,58.9,1.2636347,2.449941,,,2017,2019,3,mixed_weighted_2017_2019,66.61616,20.634125,30.696854,74.28932,20.130655,5.349733,0.12014718,51.656002,45.12405,224.64595,43.161877,1.1981739,3.6252742,-0.35879117,0.05824176,-0.73626345,225.2,42.5,19.9,73.8,3,False,medium_reviewed,PASS,structure_unresolved,
2024,OC2024_03129,단국대학교_제2캠퍼스,단국대학교,단국대학교,제2캠퍼스,제2캠퍼스,,제2캠퍼스,제약공학과,제약공학과,제약공,제약공,False,81.14,33.45986,26.760044,1.2169329,86.36364,72.72727,40.54054,0.0,0.0,40.54054,40.54054,0.0,True,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,제약공학과,제약공,제약공,SCH_8444343be410,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_11692,제약공학과,False,False,False,False,False,,,,,,,CAM_5a0e6de3c3ef,DEP_2dfb15b28840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH_8444343be410,ENG,keyword_rule,medium,1,False,ENG:공학,,False,True,manual_match_pending,72776.0,328.1,290.0,46.69534,23.572332,21.148455,11.050346,53.18924,32.198803,13.8946905,60.9,1.4257035,2.5160062,,,2017,2019,3,mixed_weighted_2017_2019,73.06597,29.134941,21.277163,84.83454,12.588641,2.2768211,0.1463535,55.03566,55.70421,255.02893,44.32286,1.3250608,4.2510996,-0.4412088,0.08021988,-0.39945042,260.6,43.7,30.0,84.8,3,False,medium_reviewed,PASS,structure_unresolved,
2024,OC2024_03130,단국대학교_제2캠퍼스,단국대학교,단국대학교,제2캠퍼스,제2캠퍼스,,제2캠퍼스,중국어과,중국어과,중국어과,중국어과,False,,0.0,100.0,0.0,59.375,46.875,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,중국어과,중국어,중국어,SCH_8444343be410,HC2_2024_11633,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_11633,중국어과,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_d8f4fa303443,semantic_distinct_key_expansion,False,11755,SCH_8444343be410,CAM_f17fd86f306c,DEP_5e0b43454099,U01010400002,대학교,대학과정,기존,주야간,본교(제2캠퍼스),본교_제2캠퍼스,충남,충남 천안시,인문계열,HUM,언어ㆍ문학,중국어ㆍ문학,0,0,0,0,11,6,32,0,0,0,5,0,0,,,,54.545456,45.454544,0.0,,,2.4849067,3.4965076,SCH_8444343be410,HUM,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=인문계열,,True,True,ok,18844.0,303.9,250.0,32.482487,16.769264,12.81575,6.4742093,45.55296,19.289959,31.84568,41.6,0.71311826,2.4827306,,,2017,2019,3,mixed_weighted_2017_2019,64.40063,21.097418,28.517433,73.15509,22.966125,3.6499784,0.09230857,40.29943,27.957674,225.94847,39.975986,1.3012029,4.5296702,-0.3175825,0.020879075,-0.47197825,269.8,39.9,23.7,71.6,3,True,medium_reviewed,PASS,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct
2024,OC2024_03137,단국대학교_제2캠퍼스,단국대학교,단국대학교,제2캠퍼스,제2캠퍼스,,제2캠퍼스,환경원예학과,환경원예학과,환경원예,환경원예,False,,0.0,0.0,0.0,44.444443,44.444443,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,환경원예학과,환경원예,환경원예,SCH_8444343be410,HC2_2024_11688,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_11688,환경원예학과,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_60a317bbc91b,semantic_distinct_key_expansion,False,11810,SCH_8444343be410,CAM_f17fd86f306c,DEP_8ef52d9cac80,U05010300040,대학교,대학과정,기존,주야간,본교(제2캠퍼스),본교_제2캠퍼스,충남,충남 천안시,자연계열,NAT,농림ㆍ수산,산림ㆍ원예학,0,0,0,0,9,4,9,0,0,0,2,0,0,,,,44.444443,22.222221,0.0,,,2.3025851,2.3025851,SCH_8444343be410,NAT,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=자연계열,,True,True,ok,22406.0,281.8,248.9,27.327501,11.394269,14.424707,7.5560117,53.94091,21.980719,22.244041,58.9,1.2636347,2.449941,,,2017,2019,3,mixed_weighted_2017_2019,66.61616,20.634125,30.696854,74.28932,20.130655,5.349733,0.12014718,51.656002,45.12405,224.64595,43.161877,1.1981739,3.6252742,-0.35879117,0.05824176,-0.73626345,225.2,42.5,19.9,73.8,3,False,medium_reviewed,PASS,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct
2024,OC2024_03141,대구가톨릭대학교,대구가톨릭대학교,대구가톨릭대학교,,,,unknown,IT경영전공,it경영전공,IT경영,it경영,False,,38.095238,7.142857,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,it경영전공,it경영,it경영,SCH_a1df1d1acdd7,HC2_2024_12265,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_12265,IT경영전공,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_17412844705a,semantic_distinct_key_expansion,False,12399,SCH_a1df1d1acdd7,CAM_a49d9a6c2256,DEP_570d8eeb7ca8,U02010100786,대학교,대학과정,기존,주간,본교(제1캠퍼스),본교_제1캠퍼스,경북,경북 경산시,사회계열,SOC,경영ㆍ경제,경영학,0,0,0,0,11,3,8,0,0,0,3,0,0,,,,27.272728,27.272728,0.0,,,2.4849067,2.1972246,SCH_a1df1d1acdd7,SOC,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=사회계열,,True,True,ok,65600.0,300.3,250.5,32.47256,16.07622,11.987804,6.647866,42.675304,18.635672,32.72256,44.5,0.7960061,2.4775553,,,2017,2019,3,mixed_weighted_2017_2019,69.609535,20.332579,31.614683,79.11846,16.265503,4.28632,0.08301936,33.00704,23.923975,235.45967,42.231544,1.2835511,3.110989,-0.40109885,0.21868132,-0.37142864,234.6,41.9,22.7,78.5,3,False,medium_reviewed,PASS,rate_extreme_small_denominator,f_rate_pct
2024,OC2024_03142,대구가톨릭대학교,대구가톨릭대학교,대구가톨릭대학교,,,,unknown,IT운영관리전공,it운영관리전공,IT운영관리,it운영관리,False,,25.668896,17.474916,0.0,,,,,,,,,False,False,False,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,it운영관리전공,it운영관리,it운영관리,SCH_a1df1d1acdd7,HC2_2024_12345,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_12345,IT운영관리전공,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_63f2ebad3cf8,semantic_distinct_key_expansion,False,12479,SCH_a1df1d1acdd7,CAM_a49d9a6c2256,DEP_d9f25fa004e8,U04080100432,대학교,대학과정,기존,주간,본교(제1캠퍼스),본교_제1캠퍼스,경북,경북 경산시,공학계열,ENG,컴퓨터ㆍ통신,전산학ㆍ컴퓨터공학,0,0,0,0,5,2,0,0,0,0,0,0,0,,,,40.0,0.0,0.0,,,1.7917595,0.0,SCH_a1df1d1acdd7,ENG,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=공학계열,,True,True,ok,72776.0,328.1,290.0,46.69534,23.572332,21.148455,11.050346,53.18924,32.198803,13.8946905,60.9,1.4257035,2.5160062,,,2017,2019,3,mixed_weighted_2017_2019,73.06597,29.134941,21.277163,84.83454,12.588641,2.2768211,0.1463535,55.03566,55.70421,255.02893,44.32286,1.3250608,4.2510996,-0.4412088,0.08021988,-0.39945042,260.6,43.7,30.0,84.8,3,False,medium_reviewed,PASS,rate_extreme_small_denominator,f_rate_pct
2024,OC2024_03143,대구가톨릭대학교,대구가톨릭대학교,대구가톨릭대학교,,,,unknown,가족상담복지학과,가족상담복지학과,가족상담복지,가족상담복지,False,,100.0,0.0,0.0,71.42857,71.42857,6.6666665,0.0,0.0,6.6666665,6.6666665,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,가족상담복지학과,가족상담복지,가족상담복지,SCH_a1df1d1acdd7,HC2_2024_12285,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_12285,가족상담복지학과,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_cb2ec28d06ca,semantic_distinct_key_expansion,False,12419,SCH_a1df1d1acdd7,CAM_a49d9a6c2256,DEP_29dc5e8d7cb9,U02030100367,대학교,대학과정,기존,주간,본교(제1캠퍼스),본교_제1캠퍼스,경북,경북 경산시,사회계열,SOC,사회과학,가족ㆍ사회ㆍ복지학,0,0,0,0,8,0,15,2,1,0,4,0,0,,,,0.0,50.0,0.0,2.6666667,66.666664,2.1972246,2.7725887,SCH_a1df1d1acdd7,SOC,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=사회계열,,True,True,ok,65600.0,300.3,250.5,32.47256,16.07622,11.987804,6.647866,42.675304,18.635672,32.72256,44.5,0.7960061,2.4775553,,,2017,2019,3,mixed_weighted_2017_2019,69.609535,20.332579,31.614683,79.11846,16.265503,4.28632,0.08301936,33.00704,23.923975,235.45967,42.231544,1.2835511,3.110989,-0.40109885,0.21868132,-0.37142864,234.6,41.9,22.7,78.5,3,False,medium_reviewed,PASS,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct
2024,OC2024_03145,대구가톨릭대학교,대구가톨릭대학교,대구가톨릭대학교,,,,unknown,건강식품관리전공,건강식품관리전공,건강식품관리,건강식품관리,False,,100.0,0.0,0.0,,,,,,,,,False,False,False,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,건강식품관리전공,건강식품관리,건강식품관리,SCH_a1df1d1acdd7,HC2_2024_12389,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_12389,건강식품관리전공,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_25e106156299,semantic_distinct_key_expansion,False,12523,SCH_a1df1d1acdd7,CAM_a49d9a6c2256,DEP_38dc563fe947,U05030200374,대학교,대학과정,기존,주간,본교(제1캠퍼스),본교_제1캠퍼스,경북,경북 경산시,자연계열,NAT,생활과학,식품영양학,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,0.0,50.0,0.0,0.0,SCH_a1df1d1acdd7,NAT,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=자연계열,,True,True,ok,22406.0,281.8,248.9,27.327501,11.394269,14.424707,7.5560117,53.94091,21.980719,22.244041,58.9,1.2636347,2.449941,,,2017,2019,3,mixed_weighted_2017_2019,66.61616,20.634125,30.696854,74.28932,20.130655,5.349733,0.12014718,51.656002,45.12405,224.64595,43.161877,1.1981739,3.6252742,-0.35879117,0.05824176,-0.73626345,225.2,42.5,19.9,73.8,3,False,medium_reviewed,PASS,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct
2024,OC2024_03159,대구가톨릭대학교,대구가톨릭대학교,대구가톨릭대학교,,,,unknown,국어국문학전공,국어국문학전공,국어국문학,국어국문학,False,,66.666664,33.333332,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,ok,P2_G2_정시입결.csv,2530f88a0d923edf11c83e5884d2bb47d1811679cc9b6198b0d3384c50950b04,,국어국문학전공,국어국문학,국어국문학,SCH_a1df1d1acdd7,HC2_2024_12235,L1,exact_strict,auto_high_confidence,1.0,1,False,,school+campus+department strict exact unique,HC2_2024_12235,국어국문학전공,False,False,False,False,True,v2_year_school_campus_day_degree_deptcode,HCG_54f8e6106af6,semantic_distinct_key_expansion,False,12369,SCH_a1df1d1acdd7,CAM_a49d9a6c2256,DEP_e8aa75fa75f9,U01010200010,대학교,대학과정,기존,주간,본교(제1캠퍼스),본교_제1캠퍼스,경북,경북 경산시,인문계열,HUM,언어ㆍ문학,국어ㆍ국문학,0,0,0,0,8,1,5,0,0,0,2,0,0,,,,12.5,25.0,0.0,,,2.1972246,1.7917595,SCH_a1df1d1acdd7,HUM,inherited_headcount,high,1,False,D01 v2 high-confidence match 대계열=인문계열,,True,True,ok,18844.0,303.9,250.0,32.482487,16.769264,12.81575,6.4742093,45.55296,19.289959,31.84568,41.6,0.71311826,2.4827306,,,2017,2019,3,mixed_weighted_2017_2019,64.40063,21.097418,28.517433,73.15509,22.966125,3.6499784,0.09230857,40.29943,27.957674,225.94847,39.975986,1.3012029,4.5296702,-0.3175825,0.020879075,-0.47197825,269.8,39.9,23.7,71.6,3,True,medium_reviewed,PASS,rate_extreme_small_denominator,f_rate_pct|graduate_school_progression_rate_pct|progression_rate_pct
