outcome_row_id,school_name_raw,campus_name_raw_x,dept_name_raw,dept_name_std,major_group_7,match_status,match_method,unmatched_reason,row_qa_status,review_needed,headcount_match_flag,campus_conflict_flag,major7_mapping_method,major7_mapping_confidence,major7_review_needed,graduates_n,enrolled_students_n,applicants_n,a_rate_pct,cd_rate_pct,f_rate_pct,selectivity_proxy_pct,health_employment_rate_pct,graduate_school_progression_rate_pct,employment_rate_pct,progression_rate_pct,drop_structure_unresolved,drop_campus_conflict,drop_major7_unresolved,drop_d08_key_duplicate,drop_normalized_name_duplicate,drop_core_identity_missing,target_extreme_small_denom__a_rate_pct,target_extreme_small_denom__cd_rate_pct,target_extreme_small_denom__f_rate_pct,target_extreme_small_denom__selectivity_proxy_pct,target_extreme_small_denom__health_employment_rate_pct,target_extreme_small_denom__graduate_school_progression_rate_pct,target_extreme_small_denom__employment_rate_pct,target_extreme_small_denom__progression_rate_pct,drop_rate_extreme_small_denominator,strict_drop,strict_keep,drop_reasons,rate_extreme_targets
OC2024_01960,국립강릉원주대학교(폐교),,수학과,수학과,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,7,0,0,68.75,12.5,0.0,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_01961,국립강릉원주대학교(폐교),,수산생명의학과,수산생명의학과,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,30,168,146,31.352882,27.639616,0.7891216,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01962,국립강릉원주대학교(폐교),,수학물리학부 | 수학물리학부(물리・에너지전공) | 수학물리학부(수학전공),수학물리학부수학물리학부물리에너지전공수학물리학부수학전공,,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,ambiguous,low,True,,,,35.40389,22.27152,7.1947455,,,,,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved|major7_unresolved,
OC2024_01963,국립강릉원주대학교(폐교),,식물생명과학과,식물생명과학과,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,26,157,128,31.223242,26.615734,0.8592723,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01964,국립강릉원주대학교(폐교),,식품가공유통학과,식품가공유통학과,SOC,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,27.619047,35.714287,0.0,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_01965,국립강릉원주대학교(폐교),,식품영양학과,식품영양학과,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,35,153,202,32.540726,24.766695,1.8456026,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01966,국립강릉원주대학교(폐교),,신소재・생명화학공학부,신소재생명화학공학부,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,83,329,19.444445,13.888889,27.777779,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01967,국립강릉원주대학교(폐교),,신소재금속공학전공,신소재금속공학전공,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,120,0,34.642857,23.27381,1.9047619,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01968,국립강릉원주대학교(폐교),,영어영문학과,영어영문학과,HUM,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,21,162,116,33.28972,20.791277,4.2133956,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01969,국립강릉원주대학교(폐교),,음악학과,음악학과,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,20,88,21,47.579792,8.967449,0.42010146,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01970,국립강릉원주대학교(폐교),,일본학과,일본학과,HUM,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,13,149,160,32.181046,28.154144,6.5722237,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01971,국립강릉원주대학교(폐교),,자치행정학과,자치행정학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,34,200,131,34.42777,23.282516,1.1781882,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01972,국립강릉원주대학교(폐교),,전자・반도체공학부 | 전자・반도체공학부(반도체공학전공) | 전자・반도체공학부(전자공학전공),전자반도체공학부전자반도체공학부반도체공학전공전자반도체공학부전자공학전공,ENG,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,32.50993,29.750034,4.6757946,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_01973,국립강릉원주대학교(폐교),,전자공학과,전자공학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,78,0,0,86.8421,2.631579,0.0,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_01974,국립강릉원주대학교(폐교),,정보통계학과,정보통계학과,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,7,0,0,0.0,100.0,0.0,,,,,,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct
OC2024_01975,국립강릉원주대학교(폐교),,조형예술・디자인학과,조형예술디자인학과,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,24,249,162,33.666203,20.594389,4.8142476,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01976,국립강릉원주대학교(폐교),,중어중문학과,중어중문학과,HUM,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,18,109,120,38.309307,21.73756,2.9299963,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01977,국립강릉원주대학교(폐교),,철학과,철학과,HUM,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,19,99,105,32.32323,23.528767,5.873957,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01978,국립강릉원주대학교(폐교),,체육학과,체육학과,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,43,222,226,36.07315,19.84842,2.4983535,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01979,국립강릉원주대학교(폐교),,치위생학과,치위생학과,MED,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,33,121,321,33.30507,23.238283,0.6652877,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01980,국립강릉원주대학교(폐교),,치의학과,치의학과,MED,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,35,167,0,26.754578,31.433805,0.2375297,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01981,국립강릉원주대학교(폐교),,치의예과,치의예과,MED,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,87,1639,29.673685,27.886843,0.4,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01982,국립강릉원주대학교(폐교),,패션디자인학과,패션디자인학과,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,21,140,139,33.58817,23.14213,1.8578709,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01983,국립강릉원주대학교(폐교),,해양바이오식품학과,해양바이오식품학과,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,58,188,47.61905,17.142857,8.571428,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01984,국립강릉원주대학교(폐교),,해양바이오식품학과 해양바이오전공,해양바이오식품학과해양바이오전공,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,24,111,0,31.225992,25.298761,2.747546,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01985,국립강릉원주대학교(폐교),,해양바이오식품학과 해양식품융합전공,해양바이오식품학과해양식품융합전공,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,20,108,0,33.00779,30.70448,2.0281682,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01986,국립강릉원주대학교(폐교),,해양분자생명과학과,해양분자생명과학과,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,20,0,0,34.310852,42.08211,0.0,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_01987,국립강릉원주대학교(폐교),,해양생명과학과,해양생명과학과,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,9,133,105,31.047289,27.040825,2.9712052,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01988,국립강릉원주대학교(폐교),,해양생태환경학과,해양생태환경학과,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,17,162,102,31.77763,24.908745,1.8268435,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01989,국립강릉원주대학교(폐교),,화학신소재학과,화학신소재학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,36,149,117,33.491848,21.380928,3.2573404,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01990,국립강릉원주대학교(폐교),,환경조경학과,환경조경학과,NAT,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,31,186,169,28.325382,32.710133,3.777071,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01991,국립강릉원주대학교(폐교),,회계학과,회계학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,19,202,143,33.871273,23.726158,5.1490164,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01992,국립강릉원주대학교_제2캠퍼스(폐교),제2캠퍼스,간호학과,간호학과,MED,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,83,399,662,42.564457,18.538069,0.34882864,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01993,국립강릉원주대학교_제2캠퍼스(폐교),제2캠퍼스,기계공학과,기계공학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,59,337,294,28.904423,31.545055,4.183329,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01994,국립강릉원주대학교_제2캠퍼스(폐교),제2캠퍼스,다문화학과,다문화학과,NAT,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,35.79596,24.978437,0.8298755,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_01995,국립강릉원주대학교_제2캠퍼스(폐교),제2캠퍼스,멀티미디어공학과,멀티미디어공학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,30,213,141,32.94988,27.847628,1.5971817,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01996,국립강릉원주대학교_제2캠퍼스(폐교),제2캠퍼스,사회복지학과,사회복지학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,47,182,271,36.31184,22.565018,1.1178111,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01997,국립강릉원주대학교_제2캠퍼스(폐교),제2캠퍼스,산업경영공학과,산업경영공학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,23,177,120,34.277584,22.286295,3.2723577,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01998,국립강릉원주대학교_제2캠퍼스(폐교),제2캠퍼스,유아교육과,유아교육과,EDU,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,57,236,293,37.00812,19.740774,0.4638219,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_01999,국립강릉원주대학교_제2캠퍼스(폐교),제2캠퍼스,자동차공학과,자동차공학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,27,183,160,30.188208,23.490711,0.9493671,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_02000,국립강릉원주대학교_제2캠퍼스(폐교),제2캠퍼스,전기공학과,전기공학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,32,229,216,33.483856,24.26082,2.9497862,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_02001,국립강릉원주대학교_제2캠퍼스(폐교),제2캠퍼스,정보통신공학과,정보통신공학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,26,157,114,38.00203,24.07877,0.24509804,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_02002,국립강릉원주대학교_제2캠퍼스(폐교),제2캠퍼스,컴퓨터공학과,컴퓨터공학과,ENG,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,70,516,384,33.64949,24.595024,3.9966853,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,
OC2024_02003,국립경국대학교,,간호학과(4년제),간호학과4년제,MED,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,55.399242,20.106443,0.0,93.0,76.92308,0.0,76.92308,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02004,국립경국대학교,,건축공학과,건축공학과,ENG,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,29.6851,31.835638,3.2258065,,75.0,0.0,75.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02005,국립경국대학교,,경영학전공,경영학전공,SOC,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,41.666668,26.428091,0.53763443,75.5,48.148148,0.0,51.851852,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02006,국립경국대학교,,경영회계학부,경영회계학부,SOC,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,8.333333,0.0,41.666668,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02007,국립경국대학교,,경제학과,경제학과,SOC,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,18.399122,41.666668,0.877193,,42.105263,0.0,42.105263,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02008,국립경국대학교,,교육공학과,교육공학과,EDU,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,31.137491,27.966465,0.90786296,74.0,46.153847,7.142857,53.846153,7.142857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02009,국립경국대학교,,국어교육과,국어교육과,EDU,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,20.705467,35.27869,1.6914073,87.0,31.25,0.0,37.5,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02010,국립경국대학교,,국어국문학과,국어국문학과,HUM,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,35.674995,31.125256,0.0,,55.0,0.0,70.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02011,국립경국대학교,,금속신소재공학전공,금속신소재공학전공,ENG,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,keyword_rule,medium,False,,,,14.285714,21.428572,0.0,,50.0,41.17647,60.0,41.17647,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02012,국립경국대학교,,기계공학과,기계공학과,ENG,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,60.30506,4.6875,0.78125,,51.42857,0.0,51.42857,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02013,국립경국대학교,,기계교육과,기계교육과,,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,ambiguous,low,True,,,,26.311316,29.808708,6.624249,77.5,47.058823,0.0,47.058823,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved|major7_unresolved,
OC2024_02014,국립경국대학교,,기계로봇공학과,기계로봇공학과,ENG,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,42.04793,15.141612,0.0,,100.0,0.0,100.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02015,국립경국대학교,,기계설계공학과,기계설계공학과,ENG,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,62.70115,13.505747,0.0,,59.090908,12.0,59.090908,12.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02016,국립경국대학교,,기계자동차공학과,기계자동차공학과,ENG,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,44.322346,11.477411,0.0,,71.42857,3.3333333,75.0,3.3333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02017,국립경국대학교,,데이터과학과,데이터과학과,NAT,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,0.0,25.0,50.0,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02018,국립경국대학교,,동양철학과,동양철학과,HUM,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,keyword_rule,medium,False,,,,58.114037,17.763159,0.0,,58.333332,0.0,66.666664,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02019,국립경국대학교,,디지털ICT공학과,디지털ict공학과,ENG,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,keyword_rule,medium,False,,,,8.333333,25.0,0.0,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02020,국립경국대학교,,멀티미디어공학과,멀티미디어공학과,ENG,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,54.920635,28.095238,0.0,,54.545456,0.0,54.545456,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02021,국립경국대학교,,무역학과,무역학과,SOC,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,44.41402,30.366922,0.60240966,,41.666668,4.0,45.833332,4.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02022,국립경국대학교,,문화관광학과,문화관광학과,SOC,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,0.0,0.0,25.0,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02023,국립경국대학교,,문화유산학과,문화유산학과,,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,unknown,unknown,True,,,,0.0,0.0,100.0,,,,,,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved|major7_unresolved,
OC2024_02024,국립경국대학교,,물리학과,물리학과,NAT,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,45.959595,8.585858,0.0,,35.714287,6.6666665,42.857143,6.6666665,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02025,국립경국대학교,,미술학과,미술학과,ART,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,56.94079,15.02193,5.0,,47.36842,4.5454545,89.47369,9.090909,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02026,국립경국대학교,,민속학과,민속학과,,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,unknown,unknown,True,,,,26.587301,38.756615,0.0,,26.666666,25.0,40.0,25.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved|major7_unresolved,
OC2024_02027,국립경국대학교,,반도체・신소재공학과,반도체신소재공학과,ENG,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,68.57143,7.142857,0.0,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02028,국립경국대학교,,백신생명공학과,백신생명공학과,ENG,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,keyword_rule,medium,False,,,,27.877947,27.39251,0.4854369,,36.363636,31.25,45.454544,31.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02029,국립경국대학교,,법학과,법학과,SOC,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,27.150537,39.767025,2.419355,,48.57143,0.0,54.285713,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02030,국립경국대학교,,사학과,사학과,HUM,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,31.078224,26.021847,0.0,,35.0,12.5,35.0,12.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02031,국립경국대학교,,산림과학과,산림과학과,NAT,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,45.833332,40.0,0.0,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02032,국립경국대학교,,생명과학과,생명과학과,NAT,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,39.74359,23.076923,0.0,,47.36842,17.391304,47.36842,17.391304,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02033,국립경국대학교,,생약자원학과,생약자원학과,,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,unknown,unknown,True,,,,39.102566,53.205128,0.0,,45.454544,29.411764,45.454544,29.411764,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved|major7_unresolved,
OC2024_02034,국립경국대학교,,생활복지학과,생활복지학과,NAT,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,50.13832,11.910861,0.3125,,68.42105,0.0,68.42105,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02035,국립경국대학교,,수학교육과,수학교육과,EDU,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,22.82765,34.242447,7.075282,85.0,30.76923,13.333333,38.46154,13.333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02036,국립경국대학교,,스마트모빌리티공학과,스마트모빌리티공학과,ENG,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,0.0,0.0,50.0,66.5,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02037,국립경국대학교,,스마트센서공학과,스마트센서공학과,ENG,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,keyword_rule,medium,False,,,,0.0,41.07143,7.142857,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02038,국립경국대학교,,스마트원예과학과,스마트원예과학과,NAT,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,keyword_rule,medium,False,,,,0.0,100.0,0.0,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02039,국립경국대학교,,식물의학과,식물의학과,MED,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,keyword_rule,medium,False,,,,30.428572,25.571428,0.0,,50.0,37.931034,50.0,37.931034,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02040,국립경국대학교,,식품생명공학과,식품생명공학과,ENG,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,keyword_rule,medium,False,,,,39.261086,17.758621,0.0,,64.0,16.666666,72.0,16.666666,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02041,국립경국대학교,,식품영양학과,식품영양학과,NAT,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,53.896103,17.857143,1.2987013,71.0,66.666664,13.636364,66.666664,13.636364,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02042,국립경국대학교,,신소재공학부,신소재공학부,ENG,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,55.992844,14.660108,0.0,,100.0,20.0,100.0,20.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02043,국립경국대학교,,아동・사회복지학과,아동사회복지학과,SOC,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,100.0,0.0,0.0,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02044,국립경국대학교,,영어교육과,영어교육과,EDU,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,exact_dictionary,medium,False,,,,30.200026,27.700026,2.845785,81.0,21.428572,0.0,35.714287,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_02045,국립경국대학교,,원예・생약융합학부,원예생약융합학부,,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,ambiguous,low,True,,,,41.559208,22.652052,0.26595744,,31.578947,16.666666,31.578947,16.666666,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved|major7_unresolved,
OC2024_02046,국립경국대학교,,원예육종학과,원예육종학과,NAT,unmatched,unmatched,no_candidate,review_unmatched,True,False,False,keyword_rule,medium,False,,,,8.333333,8.333333,0.0,,45.454544,8.333333,45.454544,8.333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
