outcome_row_id,school_name_raw,campus_name_raw_x,dept_name_raw,dept_name_std,major_group_7,match_status,match_method,unmatched_reason,row_qa_status,review_needed,headcount_match_flag,campus_conflict_flag,major7_mapping_method,major7_mapping_confidence,major7_review_needed,graduates_n,enrolled_students_n,applicants_n,a_rate_pct,cd_rate_pct,f_rate_pct,selectivity_proxy_pct,health_employment_rate_pct,graduate_school_progression_rate_pct,employment_rate_pct,progression_rate_pct,drop_structure_unresolved,drop_campus_conflict,drop_major7_unresolved,drop_d08_key_duplicate,drop_normalized_name_duplicate,drop_core_identity_missing,target_extreme_small_denom__a_rate_pct,target_extreme_small_denom__cd_rate_pct,target_extreme_small_denom__f_rate_pct,target_extreme_small_denom__selectivity_proxy_pct,target_extreme_small_denom__health_employment_rate_pct,target_extreme_small_denom__graduate_school_progression_rate_pct,target_extreme_small_denom__employment_rate_pct,target_extreme_small_denom__progression_rate_pct,drop_rate_extreme_small_denominator,strict_drop,strict_keep,drop_reasons,rate_extreme_targets
OC2024_00037,가천대학교,,미디어커뮤니케이션학과,미디어커뮤니케이션학과,ART,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,55.045036,16.154997,2.4474514,82.55,53.92157,0.7633588,64.70588,0.7633588,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00039,가천대학교,,미술·디자인학부(디자인) | 미술·디자인학부(패션디자인) | 미술·디자인학부(회화·조소),미술디자인학부디자인미술디자인학부패션디자인미술디자인학부회화조소,ART,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,60.09504,8.057846,4.2373323,,43.502827,4.2056074,62.146893,4.6728973,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00044,가천대학교,,반도체공학부(반도체・디스플레이전공) | 반도체공학부(반도체설계전공),반도체공학부반도체디스플레이전공반도체공학부반도체설계전공,ENG,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,49.65994,15.821998,1.100629,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00054,가천대학교,,식품생명공학과,식품생명공학과,ENG,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,53.083344,21.177528,1.3664038,84.4,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00059,가천대학교,,심리학과,심리학과,SOC,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,57.09657,17.607069,2.374191,83.05,63.636364,33.333332,90.90909,33.333332,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00060,가천대학교,,약학과 | 약학과(2+4학제),약학과약학과24학제,MED,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,61.48207,19.109566,0.0,96.85,96.0,12.5,96.0,15.625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00063,가천대학교,,운동재활학과,운동재활학과,MED,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,True,keyword_rule,medium,False,,,,64.22567,8.795981,1.0717579,82.08,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved|campus_conflict,
OC2024_00067,가천대학교,,음악학부(기악) | 음악학부(성악) | 음악학부(작곡),음악학부기악음악학부성악음악학부작곡,ART,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,49.917973,10.854357,2.5195081,,32.35294,4.7058825,79.411766,4.7058825,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00071,가천대학교,,의공학과,의공학과,ENG,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,59.23267,11.671688,1.3784087,84.65,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00075,가천대학교,,의용생체공학과,의용생체공학과,ENG,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,67.491646,7.9866385,0.0,,63.414635,18.0,68.29269,18.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00077,가천대학교,,전자공학과 | 전자공학부(시스템반도체전공) | 전자공학부(전자공학전공) | 전자공학부(차세대반도체전공),전자공학과전자공학부시스템반도체전공전자공학부전자공학전공전자공학부차세대반도체전공,ENG,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,54.421524,15.704137,2.131613,,60.833332,10.144928,65.833336,10.144928,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00080,가천대학교,,체육학부(체육) | 체육학부(태권도),체육학부체육체육학부태권도,ART,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,57.975693,12.014184,1.4177703,70.75,53.521126,2.4691358,81.69014,2.4691358,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00082,가천대학교,,컴퓨터공학과 | 컴퓨터공학부(스마트보안전공) | 컴퓨터공학부(컴퓨터공학전공),컴퓨터공학과컴퓨터공학부스마트보안전공컴퓨터공학부컴퓨터공학전공,ENG,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,46.99465,23.240913,3.658576,,60.843372,3.902439,65.06024,3.902439,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00085,가천대학교,,패션산업학과,패션산업학과,ART,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,59.808186,9.808184,5.127877,82.15,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00092,가천대학교,,화공생명공학과 | 화공생명공학부(배터리공학전공) | 화공생명공학부(화공생명공학전공),화공생명공학과화공생명공학부배터리공학전공화공생명공학부화공생명공학전공,ENG,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,55.403225,12.511214,1.5921334,,45.652172,24.590164,59.782608,24.590164,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00093,가천대학교,,화공생명배터리공학부 | 화공생명배터리공학부(배터리공학전공) | 화공생명배터리공학부,화공생명배터리공학부화공생명배터리공학부배터리공학전공화공생명배터리공학부,ENG,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,28.315947,24.944113,22.894934,84.9,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00095,가톨릭관동대학교,,CG디자인전공 | CG디자인학과,cg디자인전공cg디자인학과,ART,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,70.461235,3.3116555,2.8713274,,23.076923,0.0,35.897434,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00107,가톨릭관동대학교,,광고홍보학과 | 광고홍보전공,광고홍보학과광고홍보전공,SOC,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,61.558147,7.1362643,0.4950495,,56.25,0.0,59.375,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00110,가톨릭관동대학교,,군사학전공,군사학전공,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,4,0,100.0,0.0,0.0,,,,,,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct
OC2024_00117,가톨릭관동대학교,,방송연예전공 | 방송연예학과,방송연예전공방송연예학과,SOC,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,83.40118,1.4925373,0.0,,30.76923,7.142857,69.23077,7.142857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00119,가톨릭관동대학교,,뷰티디자인학과,뷰티디자인학과,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,30,0,74.95238,4.095238,0.0,,70.833336,0.0,91.666664,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,rate_extreme_small_denominator,graduate_school_progression_rate_pct|progression_rate_pct
OC2024_00122,가톨릭관동대학교,,산림치유학과,산림치유학과,NAT,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,65.11604,6.113424,1.9255266,,38.46154,0.0,84.61539,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00133,가톨릭관동대학교,,실용음악전공 | 실용음악학과,실용음악전공실용음악학과,ART,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,47.728065,13.60905,0.8053252,,17.647058,5.0,58.82353,10.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00134,가톨릭관동대학교,,안경광학과,안경광학과,MED,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,45.3447,14.090685,2.076847,,71.42857,3.4482758,75.0,3.4482758,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00136,가톨릭관동대학교,,언어재활상담학과,언어재활상담학과,MED,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,22,17,0,88.09524,1.5873016,0.0,,75.0,9.090909,80.0,9.090909,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_00138,가톨릭관동대학교,,연기예술전공,연기예술전공,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,10,0,87.14286,0.0,0.0,,,,,,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,cd_rate_pct|f_rate_pct
OC2024_00140,가톨릭관동대학교,,영어영문학과,영어영문학과,HUM,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,5,0,0.0,100.0,0.0,,,,,,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct
OC2024_00141,가톨릭관동대학교,,의학과 | 의학과 | 의학과(의예과),의학과의학과의학과의예과,MED,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,40.228683,21.667566,2.293578,97.83,59.090908,0.0,65.90909,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00150,가톨릭관동대학교,,조리외식경영학과,조리외식경영학과,SOC,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,46.824207,11.506994,3.295409,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00151,가톨릭관동대학교,,조리외식경영학전공,조리외식경영학전공,SOC,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,37.373737,18.616396,6.7888184,,66.666664,6.25,70.0,6.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00152,가톨릭관동대학교,,중독재활학과,중독재활학과,MED,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,80.90909,3.1818182,0.0,,54.545456,8.333333,90.90909,8.333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00155,가톨릭관동대학교,,창업지식재산학과,창업지식재산학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,4,23,0,54.88722,3.5714285,5.263158,,75.0,0.0,75.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,rate_extreme_small_denominator,graduate_school_progression_rate_pct|progression_rate_pct
OC2024_00157,가톨릭관동대학교,,치매전문재활학과,치매전문재활학과,MED,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,85.014595,1.5956097,0.11261261,,72.72727,15.384615,86.36364,15.384615,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00160,가톨릭관동대학교,,콘텐츠제작전공 | 콘텐츠제작학과 | 콘텐츠제작학과 | 콘텐츠제작전공,콘텐츠제작전공콘텐츠제작학과콘텐츠제작학과콘텐츠제작전공,ART,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,54.945213,9.356978,3.345626,,50.0,0.0,66.666664,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00162,가톨릭관동대학교,,통합치유학과,통합치유학과,SOC,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,86.4712,2.277514,4.809003,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00164,가톨릭관동대학교,,항공교통물류학과 | 항공교통물류전공,항공교통물류학과항공교통물류전공,ENG,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,58.63138,2.5327728,0.0,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00165,가톨릭관동대학교,,항공운항학과 | 항공운항전공,항공운항학과항공운항전공,ENG,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,62.37983,3.1259947,0.0,,36.363636,7.142857,36.363636,7.142857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00166,가톨릭관동대학교,,항공운항서비스학과,항공운항서비스학과,ENG,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,82.30769,0.0,0.0,,65.0,0.0,77.5,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00170,가톨릭관동대학교,,해양치유레저학과,해양치유레저학과,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,0,15,20,71.79487,5.5555553,0.0,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_00176,가톨릭꽃동네대학교,,사회복지학과 | 사회복지학부,사회복지학과사회복지학부,SOC,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,72.484566,6.5033092,1.3274336,,75.0,0.0,75.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00178,가톨릭꽃동네대학교,,사회복지・상담심리학부 사회복지학과,사회복지상담심리학부사회복지학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,15,15,0,51.06679,10.899815,0.0,,57.142857,0.0,57.142857,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_00179,가톨릭꽃동네대학교,,사회복지・상담심리학부 상담심리학과,사회복지상담심리학부상담심리학과,SOC,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,66.51786,7.8125,0.0,,33.333332,25.0,33.333332,25.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00180,가톨릭꽃동네대학교,,상담심리학과,상담심리학과,SOC,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,46.199326,12.288852,4.0540543,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00181,가톨릭대학교,,IT파이낸스학과,it파이낸스학과,ENG,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,36.467236,3.0804844,0.32051283,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00184,가톨릭대학교,,공간디자인・소비자학과,공간디자인소비자학과,ART,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,40.00278,13.759403,1.1188008,,57.692307,0.0,65.38461,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00191,가톨릭대학교,,미디어기술콘텐츠학과,미디어기술콘텐츠학과,ART,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,41.353382,21.355473,1.4139515,,42.5,0.0,50.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00197,가톨릭대학교,,생명공학과,생명공학과,ENG,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,50.704056,14.263927,0.75875986,,55.0,32.20339,67.5,32.20339,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00201,가톨릭대학교,,심리학과,심리학과,SOC,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,37.838486,20.678295,1.4936191,,34.42623,26.086956,54.098362,27.173914,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00210,가톨릭대학교,,일어일본문화학과,일어일본문화학과,NAT,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,38.879383,18.900343,0.8584552,,50.0,3.030303,65.625,3.030303,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00212,가톨릭대학교,,종교학과,종교학과,HUM,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,5,6,0,0.0,0.0,0.0,,25.0,20.0,50.0,20.0,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,a_rate_pct|cd_rate_pct|f_rate_pct
OC2024_00217,가톨릭대학교,,프랑스어문화학과,프랑스어문화학과,NAT,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,35.261707,24.466253,5.816116,,41.666668,0.0,58.333332,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00234,강남대학교,,글로벌문화학부,글로벌문화학부,NAT,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,45.646233,17.481936,2.9285145,79.2,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00236,강남대학교,,복지융합인재학부 미술문화복지전공,복지융합인재학부미술문화복지전공,ART,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,22,11,0,71.42857,21.428572,0.0,,57.142857,4.5454545,76.190475,4.5454545,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_00239,강남대학교,,부동산건설학부,부동산건설학부,SOC,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,44.351887,17.501587,1.5659257,80.7,53.703705,4.032258,64.81481,4.032258,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00257,강서대학교,,AI기반경영학과,ai기반경영학과,SOC,unmatched,unmatched,department_formatting_or_source_coverage_mismatch,review_unmatched,True,False,False,keyword_rule,medium,False,,,,33.794014,25.654238,0.99991345,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00260,강서대학교,,경영학과 | 경영학부(경영학전공) | 경영학과,경영학과경영학부경영학전공경영학과,SOC,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,10.0,20.0,0.0,,70.0,0.0,80.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00261,강서대학교,,빅데이터경영학과,빅데이터경영학과,SOC,auto_high_confidence,exact_strict,,ok,False,True,False,inherited_headcount,high,False,7,10,0,25.0,16.666666,0.0,,57.142857,0.0,71.42857,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,rate_extreme_small_denominator,f_rate_pct
OC2024_00262,강서대학교,,사회복지학과 | 사회복지학부,사회복지학과사회복지학부,SOC,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,34.229004,24.018871,1.6574111,71.0,54.71698,3.6363637,64.15094,3.6363637,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00263,강서대학교,,상담심리학과,상담심리학과,SOC,manual_pending,manual_pending,multiple_fuzzy_or_conflict,manual_match_pending,True,False,False,keyword_rule,medium,False,,,,41.123295,17.914543,3.6766033,66.42857,41.935482,13.513514,54.83871,16.216217,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
OC2024_00264,강서대학교,,식품영양학과 | 식품영양학부(식품영양학전공) | 식품영양학과,식품영양학과식품영양학부식품영양학전공식품영양학과,NAT,manual_pending,manual_pending,multiple_candidates,manual_match_pending,True,False,False,exact_dictionary,medium,False,,,,39.052425,16.87868,1.0583123,71.0,56.25,0.0,62.5,5.882353,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,structure_unresolved,
