univ_id,univ_name_std,representative_table_index,confirmation_status,confirmation_score,candidate_type,candidate_score,score_metric_summary,subject_area_summary,percent_token_n,percent_tokens_top20,csat_100_flag,practical_mixed_flag,english_conversion_flag,history_bonus_penalty_flag,additional_bonus_flag,designated_subject_flag,selection_method_excerpt,reflection_ratio_excerpt,score_conversion_excerpt,english_history_excerpt,final_rule_excerpt,manual_priority_score,gate2_action,rule_cache_status,percentile_70cut_available_rate,univ_score_70cut_available_rate,univ_score_ratio_available_rate,quality_status,tier_a_row_n,tier_b_row_n,tier_c_row_n,tier_d_row_n,final_modeling_use
U0000074,광운대학교,30,confirmed,85,csat_reflection_ratio,31,"표준점수, 백분위, 등급, 변환표준점수","국어, 수학, 영어, 탐구, 한국사, 제2외국어/한문",0,,False,False,True,True,True,False,,"가 . 수능 활용지표 수능영역 국어 수학 영어 탐구 한국사 활용지표 표준점수 표준점수 등급에 따른 변환점수 백분위에 따른 변환표준점수 등급에 따른 가산점 • 영어영역 변환점수 등급 1 등급 2 등급 3 등급 4 등급 5 등급 6 등급 7 등급 8 등급 9 등급 변환점수 200 198 195 190 182 170 158 146 0 ※ 탐구영역은 수능 백분위를 활용하여 본교에서 자체 산출한 변환표준점수를 적용하며 , 제 2 외국어 / 한문 영역은 반영하지 않음 ( 수능 성적 발표 이후 본교 입학홈페이지 https://iphak.kw.ac.kr 공지 예정 ) 나 . 수능 활용영역 및 반영비율 ※ 각 모집단위별 수능 반영영역과 수험생이 응시한 수능 영역이 서로 다른 경우 또는 반영영역 중 1 개 영역이라도 응시하지 않은 경우 불합격 처리함 ( 단 , 스포츠융합과학과는 수학영역 미응시자도 지원 가능 ) • 수능 ( 일반학생전형 ), 수능 ( 일반학생전형 - 스포츠융합과학과 ), 수능 ( 기회균형전형 ), 수능 ( 농어촌학생전형...","가 . 수능 활용지표 수능영역 국어 수학 영어 탐구 한국사 활용지표 표준점수 표준점수 등급에 따른 변환점수 백분위에 따른 변환표준점수 등급에 따른 가산점 • 영어영역 변환점수 등급 1 등급 2 등급 3 등급 4 등급 5 등급 6 등급 7 등급 8 등급 9 등급 변환점수 200 198 195 190 182 170 158 146 0 ※ 탐구영역은 수능 백분위를 활용하여 본교에서 자체 산출한 변환표준점수를 적용하며 , 제 2 외국어 / 한문 영역은 반영하지 않음 ( 수능 성적 발표 이후 본교 입학홈페이지 https://iphak.kw.ac.kr 공지 예정 ) 나 . 수능 활용영역 및 반영비율 ※ 각 모집단위별 수능 반영영역과 수험생이 응시한 수능 영역이 서로 다른 경우 또는 반영영역 중 1 개 영역이라도 응시하지 않은 경우 불합격 처리함 ( 단 , 스포츠융합과학과는 수학영역 미응시자도 지원 가능 ) • 수능 ( 일반학생전형 ), 수능 ( 일반학생전형 - 스포츠융합과학과 ), 수능 ( 기회균형전형 ), 수능 ( 농어촌학생전형...","가 . 수능 활용지표 수능영역 국어 수학 영어 탐구 한국사 활용지표 표준점수 표준점수 등급에 따른 변환점수 백분위에 따른 변환표준점수 등급에 따른 가산점 • 영어영역 변환점수 등급 1 등급 2 등급 3 등급 4 등급 5 등급 6 등급 7 등급 8 등급 9 등급 변환점수 200 198 195 190 182 170 158 146 0 ※ 탐구영역은 수능 백분위를 활용하여 본교에서 자체 산출한 변환표준점수를 적용하며 , 제 2 외국어 / 한문 영역은 반영하지 않음 ( 수능 성적 발표 이후 본교 입학홈페이지 https://iphak.kw.ac.kr 공지 예정 ) 나 . 수능 활용영역 및 반영비율 ※ 각 모집단위별 수능 반영영역과 수험생이 응시한 수능 영역이 서로 다른 경우 또는 반영영역 중 1 개 영역이라도 응시하지 않은 경우 불합격 처리함 ( 단 , 스포츠융합과학과는 수학영역 미응시자도 지원 가능 ) • 수능 ( 일반학생전형 ), 수능 ( 일반학생전형 - 스포츠융합과학과 ), 수능 ( 기회균형전형 ), 수능 ( 농어촌학생전형...","수능 성적 산출방법 | 가 . 수능 활용지표 수능영역 국어 수학 영어 탐구 한국사 활용지표 표준점수 표준점수 등급에 따른 변환점수 백분위에 따른 변환표준점수 등급에 따른 가산점 • 영어영역 변환점수 등급 1 등급 2 등급 3 등급 4 등급 5 등급 6 등급 7 등급 8 등급 9 등급 변환점수 200 198 195 190 182 170 158 146 0 ※ 탐구영역은 수능 백분위를 활용하여 본교에서 자체 산출한 변환표준점수를 적용하며 , 제 2 외국어 / 한문 영역은 반영하지 않음 ( 수능 성적 발표 이후 본교 입학홈페이지 https://iphak.kw.ac.kr 공지 예정 ) 나 . 수능 활용영역 및 반영비율 ※ 각 모집단위별 수능 반영영역과 수험생이 응시한 수능 영역이 서로 다른 경우 또는 반영영역 중 1 개 영역이라도 응시하지 않은 경우 불합격 처리함 ( 단 , 스포츠융합과학과는 수학영역 미응시자도 지원 가능 ) • 수능 ( 일반학생전형 ), 수능 ( 일반학생전형 - 스포츠융합과학과 ), 수능 ( 기회균형전형 ), 수능 ( 농어촌학생전형 ) 계열 모집단위 국어 수학 영어 탐구 사회 탐구 과학 탐구 직업 탐구 반영 과목수 자연 자연계열 [ 스포츠융합과학과 제외 ] 20 35 20 25 - 2 스포츠융합과학과 40 - 30 30 - 2 인문 인문계열 [ 경영학부 , 국제통상학부 제외 ] 30 25 20 25 - 2 경영학부 , 국제통상학부 30 30 20 20 - 2 • 수능 ( 특성화고졸업자전형 ) 계열 모집단위 국어 수학 영어 탐구 사회 탐구 과학 탐구 직업 탐구 반영 과목수 자연 자연계열 20 35 20 25 2 인문 인문계열 [ 경영학부 , 국제통상학부 제외 ] 30 25 20 25 2 경영학부 , 국제통상학부 30 30 20 20 2 ※ 탐구영역은 2 개 과목 변환표준점수 ( 과목별 100 점 기준 ) 의 합계를 반영함 다 . 한국사 가산점 : 전형 총점 (1,000 점 기준 ) 에 부여 등급 1 등급 2 등급 3 등급 4 등급 5 등급 6 등급 7 등급 8 등급 9 등급 가산점 10 10 10 10 9.8 9.6 9.4 9.2 9.0 / 수능영역 / 국어 / 수학 / 영어 / 탐구 / 한국사 / 활용지표 / 표준점수 / 표준점수 / 등급에 따른 변환점수 / 백분위에 따른 변환표준점수 / 등급에 따른 가산점 / 등급 / 1 등급 / 2 등급 / 3 등급 / 4 등급 / 5 등급 / 6 등급 / 7 등급 / 8 등급 / 9 등급 / 변환점수 / 200 / 198 / 195 / 190 / 182 / 170 / 158 / 146 / 0 / 계열 / 모집단위 / 국어 / 수학 / 영어 / 탐구 / 사회 탐구 / 과학 탐구 / 직업 탐구 / 반영 과목수 / 자연 / 자연계열 [ 스포츠융합과학과 제외 ] / 20 / 35 / 20 / 25 / - / 2 / 스포츠...",7,캐시 후보 수동검토 최우선,CACHE_RULE_CANDIDATES,0.0,0.0,0.0,FAIL,0,0,0,65,rule_confirmed_but_score_data_limited
U0000102,동덕여자대학교,24,confirmed,100,csat_reflection_ratio,36,"백분위, 등급","국어, 수학, 영어, 탐구, 한국사, 제2외국어/한문",90,30; 20; 30; 20; 25; 30; 25; 20; 10; 25; 30; 25; 20; 33.3; 33.3; 33.3; 35; 25; 20; 20,False,False,True,True,True,False,"가 . 수능 반영영역 구분 국어 수학 영어 탐구 비고 인문대학 전 모집단위 30% 20% 30% 20% (1 과목 ) 사회과학대학 전 모집단위 경영대학 경영융합학부 예술대학 큐레이터학전공 문화지식 융합대학 글로벌 MICE 융합전공 자연정보 과학대학 식품영양학전공 , 보건관리학전공 , 응용화학전공 , 화장품학전공 , 컴퓨터학전공 , 정보통계학전공 25% 30% 25% 20% (1 과목 ) 수학영역 미적분 또는 기하 선택 시 백분위 10% 가산점 문화지식 융합대학 HCI 사이언스전공 , 데이터사이언스전공 약학대학 약학과 25% 30% 25% 20% (2 과목 ) - 수학영역 미적분 / 기하 선택 필수 - 탐구영역 과학 2 과목 선택 필수 자연정보 과학대학 체육학전공 33.3% ※ 국어 또는 수학 택 1 33.3% 33.3% (1 과목 ) 3 영역...","가 . 수능 반영영역 구분 국어 수학 영어 탐구 비고 인문대학 전 모집단위 30% 20% 30% 20% (1 과목 ) 사회과학대학 전 모집단위 경영대학 경영융합학부 예술대학 큐레이터학전공 문화지식 융합대학 글로벌 MICE 융합전공 자연정보 과학대학 식품영양학전공 , 보건관리학전공 , 응용화학전공 , 화장품학전공 , 컴퓨터학전공 , 정보통계학전공 25% 30% 25% 20% (1 과목 ) 수학영역 미적분 또는 기하 선택 시 백분위 10% 가산점 문화지식 융합대학 HCI 사이언스전공 , 데이터사이언스전공 약학대학 약학과 25% 30% 25% 20% (2 과목 ) - 수학영역 미적분 / 기하 선택 필수 - 탐구영역 과학 2 과목 선택 필수 자연정보 과학대학 체육학전공 33.3% ※ 국어 또는 수학 택 1 33.3% 33.3% (1 과목 ) 3 영역 균등반영 예술대학 회화전공 , 디지털공예전공 , 피아노전공 , 관현악전공 , 성악전공 디자인이노 베이션대학 전 모집단위 공연예술대학 전 모집단위 문화지식 융합대학 커뮤니케이션콘텐...","가 . 수능 반영영역 구분 국어 수학 영어 탐구 비고 인문대학 전 모집단위 30% 20% 30% 20% (1 과목 ) 사회과학대학 전 모집단위 경영대학 경영융합학부 예술대학 큐레이터학전공 문화지식 융합대학 글로벌 MICE 융합전공 자연정보 과학대학 식품영양학전공 , 보건관리학전공 , 응용화학전공 , 화장품학전공 , 컴퓨터학전공 , 정보통계학전공 25% 30% 25% 20% (1 과목 ) 수학영역 미적분 또는 기하 선택 시 백분위 10% 가산점 문화지식 융합대학 HCI 사이언스전공 , 데이터사이언스전공 약학대학 약학과 25% 30% 25% 20% (2 과목 ) - 수학영역 미적분 / 기하 선택 필수 - 탐구영역 과학 2 과목 선택 필수 자연정보 과학대학 체육학전공 33.3% ※ 국어 또는 수학 택 1 33.3% 33.3% (1 과목 ) 3 영역 균등반영 예술대학 회화전공 , 디지털공예전공 , 피아노전공 , 관현악전공 , 성악전공 디자인이노 베이션대학 전 모집단위 공연예술대학 전 모집단위 문화지식 융합대학 커뮤니케이션콘텐...","가 . 수능 반영영역 구분 국어 수학 영어 탐구 비고 인문대학 전 모집단위 30% 20% 30% 20% (1 과목 ) 사회과학대학 전 모집단위 경영대학 경영융합학부 예술대학 큐레이터학전공 문화지식 융합대학 글로벌 MICE 융합전공 자연정보 과학대학 식품영양학전공 , 보건관리학전공 , 응용화학전공 , 화장품학전공 , 컴퓨터학전공 , 정보통계학전공 25% 30% 25% 20% (1 과목 ) 수학영역 미적분 또는 기하 선택 시 백분위 10% 가산점 문화지식 융합대학 HCI 사이언스전공 , 데이터사이언스전공 약학대학 약학과 25% 30% 25% 20% (2 과목 ) - 수학영역 미적분 / 기하 선택 필수 - 탐구영역 과학 2 과목 선택 필수 자연정보 과학대학 체육학전공 33.3% ※ 국어 또는 수학 택 1 33.3% 33.3% (1 과목 ) 3 영역 균등반영 예술대학 회화전공 , 디지털공예전공 , 피아노전공 , 관현악전공 , 성악전공 디자인이노 베이션대학 전 모집단위 공연예술대학 전 모집단위 문화지식 융합대학 커뮤니케이션콘텐...","수능 성적 산출방법 | 가 . 수능 반영영역 구분 국어 수학 영어 탐구 비고 인문대학 전 모집단위 30% 20% 30% 20% (1 과목 ) 사회과학대학 전 모집단위 경영대학 경영융합학부 예술대학 큐레이터학전공 문화지식 융합대학 글로벌 MICE 융합전공 자연정보 과학대학 식품영양학전공 , 보건관리학전공 , 응용화학전공 , 화장품학전공 , 컴퓨터학전공 , 정보통계학전공 25% 30% 25% 20% (1 과목 ) 수학영역 미적분 또는 기하 선택 시 백분위 10% 가산점 문화지식 융합대학 HCI 사이언스전공 , 데이터사이언스전공 약학대학 약학과 25% 30% 25% 20% (2 과목 ) - 수학영역 미적분 / 기하 선택 필수 - 탐구영역 과학 2 과목 선택 필수 자연정보 과학대학 체육학전공 33.3% ※ 국어 또는 수학 택 1 33.3% 33.3% (1 과목 ) 3 영역 균등반영 예술대학 회화전공 , 디지털공예전공 , 피아노전공 , 관현악전공 , 성악전공 디자인이노 베이션대학 전 모집단위 공연예술대학 전 모집단위 문화지식 융합대학 커뮤니케이션콘텐츠전공 , 문화예술경영전공 ARETE 교양대학 자율전공학부 , 인문사회문화학부 우수한 영역 순 35%, 25% 20% 20% (1 과목 ) ARETE 교양대학 자연정보융합학부 우수한 영역 순 35%, 25% 20% 20% (1 과목 ) 수학 > 국어인 경우 수학영역 미적분 / 기하 선택시 백분위 5% 가산점 문화지식 융합대학 앙트러프러너십전공 20% 20% 50% 10% (1 과목 ) ※ 수능성적은 한국교육과정평가원이 제공하는 전산자료를 통하여 반영함 ※ 탐구영역은 사회 또는 과학탐구를 원칙으로 함 . 단 , 공연예술대학과 특성화고교 전형의 경우 직업탐구도 인정함 - 실기우수자전형 ( 공연예술대학 ) : 사회 / 과학 / 직업탐구영역 응시과목 중 1 과목 반영 - 특성화고교 전형 : 사회 / 과학 / 직업탐구영역 응시과목 1 과목 반영 ※ 2 개 영역 ( 과목 ) 중 1 개 영역 ( 과목 ) 을 반영하는 경우 백분위 성적 우수 영역 ( 과목 ) 을 반영함 ※ 탐구영역 2 과목 반영의 경우 2 과목의 백분위 점수 평균을 반영함 ※ 대학수학능력시험 성적을 반영하는 전형의 지원자는 한국사영역을 반드시 응시해야 하며 , 취득 등급에 따라 가산점을 부여함 ( 하단 가산점 Ⅱ 참조 ) ※ 반영영역 중 1 개 영역이라도 미응시할 경우 지원자격 부적격자로 불합격 처리됨 ※ 제 2 외국어 / 한문 영역은 반영하지 않음 나 . 수능성적 반영방법 (1) 수능성적 활용 지표 ㅋ 및 반영방법 ( 국어 , 수학 , 탐구영역 ) 구 분 활용지표 반영방법 국어 , 수학영역 백분위 영역 취득점수 × 영역 반영비율 탐구영역 (2 과목 ) 백분위 2 과목 취득점수의 평균 × 영역 반영비율 탐구영역 (1 과목 ) 백분위 성적 우수 과목의 점수 × 영역 반영비율 ...",7,캐시 후보 수동검토 최우선,CACHE_RULE_CANDIDATES,0.0,0.0,0.0,FAIL,0,0,0,86,rule_confirmed_but_score_data_limited
U0000040,서울시립대학교,30,confirmed,100,csat_reflection_ratio,40,"표준점수, 백분위, 등급, 변환표준점수","국어, 수학, 영어, 탐구, 한국사, 제2외국어/한문",111,35; 30; 15; 20; 100; 35; 40; 15; 10; 100; 35; 25; 25; 15; 100; 20; 40; 10; 30; 100,False,False,True,True,True,False,,"■ 수능성적 반영방법 가 . 반영영역 및 반영비율 계 열 대학수학능력시험 반영영역 및 반영비율 ( 점수 ) 합계 (%) ( 반영총점 ) 국어 수학 영어 한국사 탐구영역 (2 과목 ) 미적분 또는 기하 확률과통계 인문계열Ⅰ 35%(350 점 ) 30%(300 점 ) 15%(150 점 ) 등급별 점수부여 20%(200 점 ) 100%(1,000 점 ) 인문계열Ⅱ 35%(350 점 ) 40%(400 점 ) 15%(150 점 ) 10%(100 점 ) 100%(1,000 점 ) 인문계열Ⅲ 35%(350 점 ) 25%(250 점 ) 25%(250 점 ) 15%(150 점 ) 100%(1,000 점 ) 자연계열Ⅰ 20%(200 점 ) 40%(400 점 ) - 10%(100 점 ) 30%(300 점 ) 100%(1,000 점 ) 자연계열Ⅱ 20%(200 점 ) 35%(350%) - 10%(100 점 ) 35%(350 점 ) 100%(1,000 점 ) 자연계열Ⅲ 20%(200 점 ) 35%(350 점 ) 10%(100 점 ) 35%(...","■ 수능성적 반영방법 가 . 반영영역 및 반영비율 계 열 대학수학능력시험 반영영역 및 반영비율 ( 점수 ) 합계 (%) ( 반영총점 ) 국어 수학 영어 한국사 탐구영역 (2 과목 ) 미적분 또는 기하 확률과통계 인문계열Ⅰ 35%(350 점 ) 30%(300 점 ) 15%(150 점 ) 등급별 점수부여 20%(200 점 ) 100%(1,000 점 ) 인문계열Ⅱ 35%(350 점 ) 40%(400 점 ) 15%(150 점 ) 10%(100 점 ) 100%(1,000 점 ) 인문계열Ⅲ 35%(350 점 ) 25%(250 점 ) 25%(250 점 ) 15%(150 점 ) 100%(1,000 점 ) 자연계열Ⅰ 20%(200 점 ) 40%(400 점 ) - 10%(100 점 ) 30%(300 점 ) 100%(1,000 점 ) 자연계열Ⅱ 20%(200 점 ) 35%(350%) - 10%(100 점 ) 35%(350 점 ) 100%(1,000 점 ) 자연계열Ⅲ 20%(200 점 ) 35%(350 점 ) 10%(100 점 ) 35%(...","■ 수능성적 반영방법 가 . 반영영역 및 반영비율 계 열 대학수학능력시험 반영영역 및 반영비율 ( 점수 ) 합계 (%) ( 반영총점 ) 국어 수학 영어 한국사 탐구영역 (2 과목 ) 미적분 또는 기하 확률과통계 인문계열Ⅰ 35%(350 점 ) 30%(300 점 ) 15%(150 점 ) 등급별 점수부여 20%(200 점 ) 100%(1,000 점 ) 인문계열Ⅱ 35%(350 점 ) 40%(400 점 ) 15%(150 점 ) 10%(100 점 ) 100%(1,000 점 ) 인문계열Ⅲ 35%(350 점 ) 25%(250 점 ) 25%(250 점 ) 15%(150 점 ) 100%(1,000 점 ) 자연계열Ⅰ 20%(200 점 ) 40%(400 점 ) - 10%(100 점 ) 30%(300 점 ) 100%(1,000 점 ) 자연계열Ⅱ 20%(200 점 ) 35%(350%) - 10%(100 점 ) 35%(350 점 ) 100%(1,000 점 ) 자연계열Ⅲ 20%(200 점 ) 35%(350 점 ) 10%(100 점 ) 35%(...","수능 성적 산출방법 | ■ 수능성적 반영방법 가 . 반영영역 및 반영비율 계 열 대학수학능력시험 반영영역 및 반영비율 ( 점수 ) 합계 (%) ( 반영총점 ) 국어 수학 영어 한국사 탐구영역 (2 과목 ) 미적분 또는 기하 확률과통계 인문계열Ⅰ 35%(350 점 ) 30%(300 점 ) 15%(150 점 ) 등급별 점수부여 20%(200 점 ) 100%(1,000 점 ) 인문계열Ⅱ 35%(350 점 ) 40%(400 점 ) 15%(150 점 ) 10%(100 점 ) 100%(1,000 점 ) 인문계열Ⅲ 35%(350 점 ) 25%(250 점 ) 25%(250 점 ) 15%(150 점 ) 100%(1,000 점 ) 자연계열Ⅰ 20%(200 점 ) 40%(400 점 ) - 10%(100 점 ) 30%(300 점 ) 100%(1,000 점 ) 자연계열Ⅱ 20%(200 점 ) 35%(350%) - 10%(100 점 ) 35%(350 점 ) 100%(1,000 점 ) 자연계열Ⅲ 20%(200 점 ) 35%(350 점 ) 10%(100 점 ) 35%(350 점 ) 100%(1,000 점 ) 스포츠과학과 40%(200 점 ) 35%(175 점 ) 25%(125 점 ) - 100%(500 점 ) ※ 인문계열Ⅰ : 행정학과 , 국제관계학과 , 사회복지학과 , 도시행정학과 , 도시사회학과 , 융합전공학부 ( 국제관계학 - 빅데이터분석학전공 , 도시사회학 - 국제도시개발학전공 ) ※ 인문계열Ⅱ : 경제학부 , 세무학과 , 경영학부 , 자유전공학부 ( 인문 ) ※ 인문계열Ⅲ : 영어영문학과 , 국어국문학과 , 국사학과 , 철학과 , 중국어문화학과 , 융합전공학부 ( 국사학 - 도시역사경관전공 , 철학 - 동아시아문화학전공 ) ※ 자연계열Ⅰ : 전자전기컴퓨터공학부 , 화학공학과 , 기계정보공학과 , 신소재공학과 , 토목공학과 , 컴퓨터과학부 , 인공지능학과 , 수학과 , 통계학과 , 물리학과 , 생명과학과 , 도시공학과 , 건축학부 ( 건축학전공 ), 공간정보공학과 , 융합전공학부 ( 도시공학 - 도시부동산기획경영학전공 , 도시공학 - 국제도시개발학전공 , 물리학 - 나노반도체물리학전공 ), 첨단융합학부 ※ 자연계열Ⅱ : 융합응용화학과 , 환경공학부 ※ 자연계열Ⅲ : 환경원예학과 , 건축학부 ( 건축공학전공 ), 교통공학과 , 조경학과 , 자유전공학부 ( 자연 ), 융합전공학부 ( 조경 - 환경생태도시학전공 ) ※ 인문계열 탐구영역 반영 시 제 2 외국어 또는 한문 영역을 1 개 과목으로 대체 불가 ※ 융합전공학부의 경우 , 수시모집 미충원인원 발생에 따른 이월인원을 정시모집으로 선발 나 . 수능성적 산출방법 영 역 반 영 방 법 국어 , 수학 영역별 반영점수 × 영역별 표준점수 취득점 영역별 표준점수 최고점 영어 등급 점수 반영 계열 1 등급 2 등급 3 등급 4 등급 5 등급 6 ...",7,캐시 후보 수동검토 최우선,CACHE_RULE_CANDIDATES,0.0,1.0,0.0,FAIL,0,0,0,40,rule_confirmed_but_score_data_limited
U0000141,숙명여자대학교,22,confirmed,100,csat_reflection_ratio,32,"표준점수, 등급, 변환표준점수","국어, 수학, 영어, 탐구, 한국사",9,5; 3; 35; 5; 3; 35; 5; 3; 35,False,False,True,True,True,False,,"구분 반영영역 및 반영비율 (%) 비고 국어 수학 영어 탐구 ( 직탐제외 ) 한국사 선택과목 미지정 선택과목 미지정 선택과목 기하 또는 미적분 미지정 (2 과목 ) 과탐 (2 과목 ) 인문계 ( 경상대학 제외 ), 의류학과 35 25 20 20 * 가산점 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 사탐 / 과탐 상관없이 2 과목 경상대학 30 30 20 20 화학과 , 생명시스템학부 , 화공생명공학부 , 지능형전자시스템전공 , 신소재물리전공 , 기계시스템학부 , 식품영양학과 , 약학부 25 35 20 20 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 탐구 중 과탐 1 과목 반드시 포함 신소재물리전공 지원자는 탐구영역에서 물리학 선택 시 변환표준점수 5% 가산 수학과 15 50 20 15 국어 : 선택과목 미지정 수학 : 선택과목 기하 또는 미적분 탐구 : 탐구 중 과탐 1 과목 반드시 포함 통계학과 25 40 20 15 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 사탐 / ...","구분 반영영역 및 반영비율 (%) 비고 국어 수학 영어 탐구 ( 직탐제외 ) 한국사 선택과목 미지정 선택과목 미지정 선택과목 기하 또는 미적분 미지정 (2 과목 ) 과탐 (2 과목 ) 인문계 ( 경상대학 제외 ), 의류학과 35 25 20 20 * 가산점 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 사탐 / 과탐 상관없이 2 과목 경상대학 30 30 20 20 화학과 , 생명시스템학부 , 화공생명공학부 , 지능형전자시스템전공 , 신소재물리전공 , 기계시스템학부 , 식품영양학과 , 약학부 25 35 20 20 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 탐구 중 과탐 1 과목 반드시 포함 신소재물리전공 지원자는 탐구영역에서 물리학 선택 시 변환표준점수 5% 가산 수학과 15 50 20 15 국어 : 선택과목 미지정 수학 : 선택과목 기하 또는 미적분 탐구 : 탐구 중 과탐 1 과목 반드시 포함 통계학과 25 40 20 15 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 사탐 / ...","구분 반영영역 및 반영비율 (%) 비고 국어 수학 영어 탐구 ( 직탐제외 ) 한국사 선택과목 미지정 선택과목 미지정 선택과목 기하 또는 미적분 미지정 (2 과목 ) 과탐 (2 과목 ) 인문계 ( 경상대학 제외 ), 의류학과 35 25 20 20 * 가산점 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 사탐 / 과탐 상관없이 2 과목 경상대학 30 30 20 20 화학과 , 생명시스템학부 , 화공생명공학부 , 지능형전자시스템전공 , 신소재물리전공 , 기계시스템학부 , 식품영양학과 , 약학부 25 35 20 20 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 탐구 중 과탐 1 과목 반드시 포함 신소재물리전공 지원자는 탐구영역에서 물리학 선택 시 변환표준점수 5% 가산 수학과 15 50 20 15 국어 : 선택과목 미지정 수학 : 선택과목 기하 또는 미적분 탐구 : 탐구 중 과탐 1 과목 반드시 포함 통계학과 25 40 20 15 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 사탐 / ...","수능 성적 산출방법 | 구분 반영영역 및 반영비율 (%) 비고 국어 수학 영어 탐구 ( 직탐제외 ) 한국사 선택과목 미지정 선택과목 미지정 선택과목 기하 또는 미적분 미지정 (2 과목 ) 과탐 (2 과목 ) 인문계 ( 경상대학 제외 ), 의류학과 35 25 20 20 * 가산점 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 사탐 / 과탐 상관없이 2 과목 경상대학 30 30 20 20 화학과 , 생명시스템학부 , 화공생명공학부 , 지능형전자시스템전공 , 신소재물리전공 , 기계시스템학부 , 식품영양학과 , 약학부 25 35 20 20 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 탐구 중 과탐 1 과목 반드시 포함 신소재물리전공 지원자는 탐구영역에서 물리학 선택 시 변환표준점수 5% 가산 수학과 15 50 20 15 국어 : 선택과목 미지정 수학 : 선택과목 기하 또는 미적분 탐구 : 탐구 중 과탐 1 과목 반드시 포함 통계학과 25 40 20 15 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 사탐 / 과탐 상관없이 2 과목 인공지능공학부 , 컴퓨터과학전공 , 데이터사이언스전공 , 25 35 20 20 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 사탐 / 과탐 상관없이 2 과목 첨단공학부 25 35 15 25 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 사탐 / 과탐 상관없이 2 과목 단 , 과탐 과목 응시 시 , 과목당 변환표준점수 3% 가산 자유전공학부 30 30 15 25 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 사탐 / 과탐 상관없이 2 과목 체육교육과 국어 , 수학 , 영어 중 상위 택 2 → 2 과목 각 35% 30 국어 : 선택과목 미지정 수학 : 선택과목 미지정 탐구 : 사탐 / 과탐 상관없이 2 과목 시각·영상디자인과 , 산업디자인과 , 환경디자인과 , 공예과 40 30 30 국어 : 선택과목 미지정 탐구 : 사탐 / 과탐 상관없이 2 과목 ▪ 모집단위별로 지정한 수능 반영영역에 모두 응시해야 함 ▪ 인문계 , 자연계 : 4 개 영역 , 체육교육과 , 미술대학 ( 회화과 제외 ): 3 개 영역 ) ▪ 수능성적 반영 방법 - 국어 , 수학 영역은 표준점수를 반영함 - 탐구영역은 2 개 과목을 우리대학 변환표준점수로 반영하며 수능 성적 발표 이후 입학처 홈페이지 공지 - 영어영역은 등급에 따른 점수를 반영함 등급점수 1 등급 2 등급 3 등급 4 등급 5 등급 6 등급 7 등급 8 등급 9 등급 점수 100 98 94 88 80 70 60 40 20 - 한국사는 등급에 따른 가산점 부여 등급점수 1 등급 2 등급 3 등급 4 등급 5 등급 6 등급 7 등급 8 등급 9 등급 점수 +3 +2 +1 / 구분 / 반영영역 및 반영비율 (%) / 비고 / 국어 / 수학 / ...",7,캐시 후보 수동검토 최우선,CACHE_RULE_CANDIDATES,0.0,0.0,0.0,FAIL,0,0,0,42,rule_confirmed_but_score_data_limited
