branch_structure,control_set_structure,sample_id_structure,primary_model_structure,major_group_7,outcome,outcome_prop_structure,outcome_pct_structure,grade_signal,grade_signal_column_structure,model_family,beta_structure,se_structure,ci_low_structure,ci_high_structure,odds_ratio_10pp_structure,ame_10pp_structure,ame_ci_low_10pp_structure,ame_ci_high_10pp_structure,ols_pp_10pp_structure,row_n_structure,school_n_structure,rank_structure,rank_full_structure,converged_structure,status_structure,model_warning_structure,formula_structure,branch_selectivity,control_set_selectivity,sample_id_selectivity,primary_model_selectivity,outcome_prop_selectivity,outcome_pct_selectivity,grade_signal_column_selectivity,beta_selectivity,se_selectivity,ci_low_selectivity,ci_high_selectivity,odds_ratio_10pp_selectivity,ame_10pp_selectivity,ame_ci_low_10pp_selectivity,ame_ci_high_10pp_selectivity,ols_pp_10pp_selectivity,row_n_selectivity,school_n_selectivity,rank_selectivity,rank_full_selectivity,converged_selectivity,status_selectivity,model_warning_selectivity,formula_selectivity,sign_agreement,absolute_difference,ci_overlap
STRUCTURE,B_CORE,P4_JOINT_STRUCTURE_READY,True,ENG,GRAD_SCHOOL_PROGRESSION,graduate_school_progression_rate_prop,graduate_school_progression_rate_pct,RAW_A,a_rate_10pp,fractional_logit,0.3792242235802915,0.07756418335814846,0.22720121770805948,0.5312472294525236,1.461150623439749,0.04569829145877204,0.01622845512170717,0.0912135459790856,,911,130,25,True,True,OK,school_type: rare levels=3,graduate_school_progression_rate_prop ~ a_rate_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct,SELECTIVITY,B_CORE_B_SCALE_Q,P4_JOINT_SELECTIVITY_READY,True,graduate_school_progression_rate_prop,graduate_school_progression_rate_pct,a_rate_10pp,0.16079592972465986,0.06649201769607174,0.030473969780959315,0.2911178896683604,1.1744452749868723,0.019991575942261818,0.0024743570295588063,0.0492627164000853,,491,86,26,True,True,OK,school_type: rare levels=1 | region_sido: rare levels=3,graduate_school_progression_rate_prop ~ a_rate_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct + log_enrolled_students + log_graduates + selectivity_proxy_pct + competition_ratio,True,0.025706715516510225,True
STRUCTURE,B_CORE,P4_JOINT_STRUCTURE_READY,True,ENG,GRAD_SCHOOL_PROGRESSION,graduate_school_progression_rate_prop,graduate_school_progression_rate_pct,WITHIN_MAJOR_A,a_rate_within_major_year_10pp,fractional_logit,0.37922422358029156,0.07756418335815025,0.22720121770805604,0.5312472294525271,1.461150623439749,0.04569829145877121,0.025811264405428753,0.0673412266192269,,911,130,25,True,True,OK,school_type: rare levels=3,graduate_school_progression_rate_prop ~ a_rate_within_major_year_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct,SELECTIVITY,B_CORE_B_SCALE_Q,P4_JOINT_SELECTIVITY_READY,True,graduate_school_progression_rate_prop,graduate_school_progression_rate_pct,a_rate_within_major_year_10pp,0.16079592972465998,0.06649201769607518,0.03047396978095268,0.29111788966836727,1.1744452749868723,0.019991575942261183,0.0036215993815031113,0.03771873274646336,,491,86,26,True,True,OK,school_type: rare levels=1 | region_sido: rare levels=3,graduate_school_progression_rate_prop ~ a_rate_within_major_year_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct + log_enrolled_students + log_graduates + selectivity_proxy_pct + competition_ratio,True,0.025706715516510027,True
STRUCTURE,B_CORE,P4_JOINT_STRUCTURE_READY,True,HUM,HEALTH_EMPLOYMENT,health_employment_rate_prop,health_employment_rate_pct,RAW_A,a_rate_10pp,fractional_logit,0.08303601365356159,0.02319420574527872,0.03757620574280329,0.12849582156431988,1.086580939593133,0.020456479593155625,0.009140299686019334,0.03121201780224488,,535,106,24,True,True,OK,school_type: rare levels=1 | region_sido: rare levels=2,health_employment_rate_prop ~ a_rate_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct,SELECTIVITY,B_CORE_B_SCALE_Q,P4_JOINT_SELECTIVITY_READY,True,health_employment_rate_prop,health_employment_rate_pct,a_rate_10pp,0.10079808011704298,0.03428161399001171,0.033607351364715585,0.1679888088693704,1.1060532850642388,0.024782994986794465,0.008010477035486215,0.040341291680735906,,297,67,25,True,True,OK,region_sido: rare levels=2,health_employment_rate_prop ~ a_rate_10pp + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct + log_enrolled_students + log_graduates + selectivity_proxy_pct + competition_ratio,True,0.00432651539363884,True
STRUCTURE,B_CORE,P4_JOINT_STRUCTURE_READY,True,HUM,HEALTH_EMPLOYMENT,health_employment_rate_prop,health_employment_rate_pct,WITHIN_MAJOR_A,a_rate_within_major_year_10pp,fractional_logit,0.08303601365356147,0.023194205745278928,0.03757620574280277,0.12849582156432018,1.086580939593133,0.020456479593155594,0.009287760800308267,0.03148849944345529,,535,106,24,True,True,OK,school_type: rare levels=1 | region_sido: rare levels=2,health_employment_rate_prop ~ a_rate_within_major_year_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct,SELECTIVITY,B_CORE_B_SCALE_Q,P4_JOINT_SELECTIVITY_READY,True,health_employment_rate_prop,health_employment_rate_pct,a_rate_within_major_year_10pp,0.1007980801170434,0.03428161399001223,0.033607351364714974,0.16798880886937184,1.1060532850642393,0.02478299498679456,0.00829419583385073,0.040998639761718365,,297,67,25,True,True,OK,region_sido: rare levels=2,health_employment_rate_prop ~ a_rate_within_major_year_10pp + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct + log_enrolled_students + log_graduates + selectivity_proxy_pct + competition_ratio,True,0.004326515393638965,True
STRUCTURE,B_CORE,P4_JOINT_STRUCTURE_READY,True,HUM,GRAD_SCHOOL_PROGRESSION,graduate_school_progression_rate_prop,graduate_school_progression_rate_pct,RAW_A,a_rate_10pp,fractional_logit,0.21469398523525007,0.0557726921752552,0.105381517250911,0.32400645321958915,1.2394825389668742,0.013732387901922407,0.004090408564878187,0.03164571859015556,,535,106,24,True,True,OK,school_type: rare levels=1 | region_sido: rare levels=2,graduate_school_progression_rate_prop ~ a_rate_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct,SELECTIVITY,B_CORE_B_SCALE_Q,P4_JOINT_SELECTIVITY_READY,True,graduate_school_progression_rate_prop,graduate_school_progression_rate_pct,a_rate_10pp,0.08856569132296063,0.0808168007462044,-0.06983232748534976,0.24696371013127102,1.0926060249882985,0.005279708007455756,-0.002056533448484476,0.026630601323158174,,297,67,25,True,True,OK,region_sido: rare levels=2,graduate_school_progression_rate_prop ~ a_rate_10pp + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct + log_enrolled_students + log_graduates + selectivity_proxy_pct + competition_ratio,True,0.008452679894466651,True
STRUCTURE,B_CORE,P4_JOINT_STRUCTURE_READY,True,HUM,GRAD_SCHOOL_PROGRESSION,graduate_school_progression_rate_prop,graduate_school_progression_rate_pct,WITHIN_MAJOR_A,a_rate_within_major_year_10pp,fractional_logit,0.21469398523524844,0.05577269217525747,0.10538151725090492,0.324006453219592,1.2394825389668722,0.013732387901921972,0.0062820618667316095,0.022278310219503123,,535,106,24,True,True,OK,school_type: rare levels=1 | region_sido: rare levels=2,graduate_school_progression_rate_prop ~ a_rate_within_major_year_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct,SELECTIVITY,B_CORE_B_SCALE_Q,P4_JOINT_SELECTIVITY_READY,True,graduate_school_progression_rate_prop,graduate_school_progression_rate_pct,a_rate_within_major_year_10pp,0.08856569132296059,0.08081680074620658,-0.06983232748535408,0.24696371013127527,1.0926060249882985,0.005279708007455691,-0.003837507887614582,0.016167313594490487,,297,67,25,True,True,OK,region_sido: rare levels=2,graduate_school_progression_rate_prop ~ a_rate_within_major_year_10pp + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct + log_enrolled_students + log_graduates + selectivity_proxy_pct + competition_ratio,True,0.00845267989446628,True
STRUCTURE,B_CORE,P4_JOINT_STRUCTURE_READY,True,MED,HEALTH_EMPLOYMENT,health_employment_rate_prop,health_employment_rate_pct,RAW_A,a_rate_10pp,fractional_logit,-0.02902625868488705,0.05482195839788935,-0.13647532270670334,0.07842280533692925,0.9713909566826722,-0.005656646888103524,-0.03139036907773802,0.011755224077464163,,374,115,24,True,True,OK,school_type: rare levels=2 | region_sido: rare levels=2 | campus_branch: rare levels=1,health_employment_rate_prop ~ a_rate_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct,SELECTIVITY,B_CORE_B_SCALE_Q,P4_JOINT_SELECTIVITY_READY,True,health_employment_rate_prop,health_employment_rate_pct,a_rate_10pp,-0.05465667969473272,0.04954552749570662,-0.15176412918135668,0.042450769791891226,0.9468101513103437,-0.010365567187764522,-0.03387644403341828,0.006317734242793926,,201,85,23,True,True,OK,school_type: rare levels=1 | region_sido: rare levels=6 | campus_branch: rare levels=1,health_employment_rate_prop ~ a_rate_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct + log_enrolled_students + log_graduates + selectivity_proxy_pct + competition_ratio,True,0.0047089202996609975,True
STRUCTURE,B_CORE,P4_JOINT_STRUCTURE_READY,True,MED,HEALTH_EMPLOYMENT,health_employment_rate_prop,health_employment_rate_pct,WITHIN_MAJOR_A,a_rate_within_major_year_10pp,fractional_logit,-0.029026258684886938,0.054821958397889455,-0.13647532270670343,0.07842280533692955,0.9713909566826723,-0.005656646888103518,-0.027106768532226957,0.01492872558866795,,374,115,24,True,True,OK,school_type: rare levels=2 | region_sido: rare levels=2 | campus_branch: rare levels=1,health_employment_rate_prop ~ a_rate_within_major_year_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct,SELECTIVITY,B_CORE_B_SCALE_Q,P4_JOINT_SELECTIVITY_READY,True,health_employment_rate_prop,health_employment_rate_pct,a_rate_within_major_year_10pp,-0.05465667969473293,0.049545527495708466,-0.1517641291813605,0.04245076979189464,0.9468101513103435,-0.010365567187764433,-0.02936921761870177,0.00786853411728543,,201,85,23,True,True,OK,school_type: rare levels=1 | region_sido: rare levels=6 | campus_branch: rare levels=1,health_employment_rate_prop ~ a_rate_within_major_year_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct + log_enrolled_students + log_graduates + selectivity_proxy_pct + competition_ratio,True,0.004708920299660915,True
STRUCTURE,B_CORE,P4_JOINT_STRUCTURE_READY,True,MED,GRAD_SCHOOL_PROGRESSION,graduate_school_progression_rate_prop,graduate_school_progression_rate_pct,RAW_A,a_rate_10pp,fractional_logit,0.21081982972035368,0.257718785997818,-0.29429970897475516,0.7159393684154625,1.2346898805992892,0.003801081860533882,-0.0005926394501188857,0.07307119298841813,,374,115,24,True,True,OK,school_type: rare levels=2 | region_sido: rare levels=2 | campus_branch: rare levels=1,graduate_school_progression_rate_prop ~ a_rate_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct,SELECTIVITY,B_CORE_B_SCALE_Q,P4_JOINT_SELECTIVITY_READY,True,graduate_school_progression_rate_prop,graduate_school_progression_rate_pct,a_rate_10pp,-0.5625195904986694,0.22903358176907396,-1.0114171620162637,-0.11362201898107493,0.5697716625105904,-0.007038521608129515,-0.006848011465455882,-0.0020893321619285836,,201,85,23,True,True,OK,school_type: rare levels=1 | region_sido: rare levels=6 | campus_branch: rare levels=1,graduate_school_progression_rate_prop ~ a_rate_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct + log_enrolled_students + log_graduates + selectivity_proxy_pct + competition_ratio,False,0.010839603468663398,False
STRUCTURE,B_CORE,P4_JOINT_STRUCTURE_READY,True,MED,GRAD_SCHOOL_PROGRESSION,graduate_school_progression_rate_prop,graduate_school_progression_rate_pct,WITHIN_MAJOR_A,a_rate_within_major_year_10pp,fractional_logit,0.21081982972035948,0.2577187859978029,-0.2942997089747198,0.7159393684154388,1.2346898805992963,0.0038010818605340203,-0.004291063014379313,0.01919452738254358,,374,115,24,True,True,OK,school_type: rare levels=2 | region_sido: rare levels=2 | campus_branch: rare levels=1,graduate_school_progression_rate_prop ~ a_rate_within_major_year_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct,SELECTIVITY,B_CORE_B_SCALE_Q,P4_JOINT_SELECTIVITY_READY,True,graduate_school_progression_rate_prop,graduate_school_progression_rate_pct,a_rate_within_major_year_10pp,-0.5625195904986983,0.2290335817689503,-1.0114171620160504,-0.11362201898134616,0.5697716625105739,-0.007038521608133764,-0.012092404347382416,-0.0016158759809639736,,201,85,23,True,True,OK,school_type: rare levels=1 | region_sido: rare levels=6 | campus_branch: rare levels=1,graduate_school_progression_rate_prop ~ a_rate_within_major_year_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct + log_enrolled_students + log_graduates + selectivity_proxy_pct + competition_ratio,False,0.010839603468667785,True
STRUCTURE,B_CORE,P4_JOINT_STRUCTURE_READY,True,NAT,HEALTH_EMPLOYMENT,health_employment_rate_prop,health_employment_rate_pct,RAW_A,a_rate_10pp,fractional_logit,-0.019227066885410298,0.028541922266466933,-0.07516820657722732,0.03671407280640672,0.9809565941935734,-0.004780071627994119,-0.018357682287781438,0.008952698144171229,,583,111,25,True,True,OK,school_type: rare levels=2,health_employment_rate_prop ~ a_rate_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct,SELECTIVITY,B_CORE_B_SCALE_Q,P4_JOINT_SELECTIVITY_READY,True,health_employment_rate_prop,health_employment_rate_pct,a_rate_10pp,0.01335490689474676,0.037841561727424144,-0.06081319120975387,0.0875230049992474,1.0134444819752773,0.0033244829136689137,-0.01473308012837436,0.02104079367923826,,369,69,26,True,True,OK,school_type: rare levels=1 | region_sido: rare levels=3 | campus_branch: rare levels=1,health_employment_rate_prop ~ a_rate_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct + log_enrolled_students + log_graduates + selectivity_proxy_pct + competition_ratio,False,0.008104554541663032,True
STRUCTURE,B_CORE,P4_JOINT_STRUCTURE_READY,True,NAT,HEALTH_EMPLOYMENT,health_employment_rate_prop,health_employment_rate_pct,WITHIN_MAJOR_A,a_rate_within_major_year_10pp,fractional_logit,-0.019227066885410423,0.028541922266467522,-0.0751682065772286,0.036714072806407747,0.9809565941935733,-0.0047800716279941535,-0.018651972774841135,0.009121953574515859,,583,111,25,True,True,OK,school_type: rare levels=2,health_employment_rate_prop ~ a_rate_within_major_year_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct,SELECTIVITY,B_CORE_B_SCALE_Q,P4_JOINT_SELECTIVITY_READY,True,health_employment_rate_prop,health_employment_rate_pct,a_rate_within_major_year_10pp,0.013354906894746431,0.03784156172742624,-0.06081319120975831,0.08752300499925117,1.013444481975277,0.0033244829136688304,-0.015131294677609602,0.021728497613581817,,369,69,26,True,True,OK,school_type: rare levels=1 | region_sido: rare levels=3 | campus_branch: rare levels=1,health_employment_rate_prop ~ a_rate_within_major_year_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct + log_enrolled_students + log_graduates + selectivity_proxy_pct + competition_ratio,False,0.008104554541662983,True
STRUCTURE,B_CORE,P4_JOINT_STRUCTURE_READY,True,NAT,GRAD_SCHOOL_PROGRESSION,graduate_school_progression_rate_prop,graduate_school_progression_rate_pct,RAW_A,a_rate_10pp,fractional_logit,0.2135029660646495,0.06068707151328777,0.0945584915713988,0.3324474405579002,1.238007170271944,0.0367302540297154,0.01168944630530656,0.06987562752328697,,583,111,25,True,True,OK,school_type: rare levels=2,graduate_school_progression_rate_prop ~ a_rate_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct,SELECTIVITY,B_CORE_B_SCALE_Q,P4_JOINT_SELECTIVITY_READY,True,graduate_school_progression_rate_prop,graduate_school_progression_rate_pct,a_rate_10pp,0.10991337883636029,0.07273601349453634,-0.032646587991950304,0.2524733456646709,1.1161813813411852,0.018579229646925172,-0.0037155697043445056,0.053799369368861864,,369,69,26,True,True,OK,school_type: rare levels=1 | region_sido: rare levels=3 | campus_branch: rare levels=1,graduate_school_progression_rate_prop ~ a_rate_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct + log_enrolled_students + log_graduates + selectivity_proxy_pct + competition_ratio,True,0.01815102438279023,True
STRUCTURE,B_CORE,P4_JOINT_STRUCTURE_READY,True,NAT,GRAD_SCHOOL_PROGRESSION,graduate_school_progression_rate_prop,graduate_school_progression_rate_pct,WITHIN_MAJOR_A,a_rate_within_major_year_10pp,fractional_logit,0.21350296606464492,0.06068707151329062,0.09455849157138863,0.3324474405579012,1.2380071702719382,0.036730254029712014,0.015821085649200758,0.058315072731319355,,583,111,25,True,True,OK,school_type: rare levels=2,graduate_school_progression_rate_prop ~ a_rate_within_major_year_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct,SELECTIVITY,B_CORE_B_SCALE_Q,P4_JOINT_SELECTIVITY_READY,True,graduate_school_progression_rate_prop,graduate_school_progression_rate_pct,a_rate_within_major_year_10pp,0.10991337883635877,0.07273601349453311,-0.0326465879919455,0.25247334566466306,1.1161813813411834,0.018579229646925034,-0.0053454991082702765,0.0437884494106174,,369,69,26,True,True,OK,school_type: rare levels=1 | region_sido: rare levels=3 | campus_branch: rare levels=1,graduate_school_progression_rate_prop ~ a_rate_within_major_year_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct + log_enrolled_students + log_graduates + selectivity_proxy_pct + competition_ratio,True,0.01815102438278698,True
STRUCTURE,B_CORE,P4_JOINT_STRUCTURE_READY,True,SOC,HEALTH_EMPLOYMENT,health_employment_rate_prop,health_employment_rate_pct,RAW_A,a_rate_10pp,fractional_logit,0.02970471786757244,0.02020328629094654,-0.00989299563203459,0.06930243136717947,1.0301503040603976,0.007144458729515359,-0.0024091301844460316,0.016208018620907514,,848,148,26,True,True,OK,school_type: rare levels=2,health_employment_rate_prop ~ a_rate_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct,SELECTIVITY,B_CORE_B_SCALE_Q,P4_JOINT_SELECTIVITY_READY,True,health_employment_rate_prop,health_employment_rate_pct,a_rate_10pp,0.04235069692921266,0.02471495251278241,-0.006089719875458574,0.09079111373388389,1.04326028278138,0.010288385977538709,-0.0014948808907026072,0.02133657731026497,,441,93,27,True,True,OK,school_type: rare levels=1 | region_sido: rare levels=2 | campus_branch: rare levels=1,health_employment_rate_prop ~ a_rate_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct + log_enrolled_students + log_graduates + selectivity_proxy_pct + competition_ratio,True,0.0031439272480233496,True
STRUCTURE,B_CORE,P4_JOINT_STRUCTURE_READY,True,SOC,HEALTH_EMPLOYMENT,health_employment_rate_prop,health_employment_rate_pct,WITHIN_MAJOR_A,a_rate_within_major_year_10pp,fractional_logit,0.029704717867571673,0.020203286290946393,-0.009892995632035072,0.06930243136717842,1.030150304060397,0.00714445872951518,-0.0023863859416976834,0.016602549989061313,,848,148,26,True,True,OK,school_type: rare levels=2,health_employment_rate_prop ~ a_rate_within_major_year_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct,SELECTIVITY,B_CORE_B_SCALE_Q,P4_JOINT_SELECTIVITY_READY,True,health_employment_rate_prop,health_employment_rate_pct,a_rate_within_major_year_10pp,0.04235069692921295,0.024714952512781985,-0.00608971987545745,0.09079111373388335,1.0432602827813802,0.01028838597753877,-0.0014849694879977976,0.021945243985827263,,441,93,27,True,True,OK,school_type: rare levels=1 | region_sido: rare levels=2 | campus_branch: rare levels=1,health_employment_rate_prop ~ a_rate_within_major_year_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct + log_enrolled_students + log_graduates + selectivity_proxy_pct + competition_ratio,True,0.003143927248023589,True
STRUCTURE,B_CORE,P4_JOINT_STRUCTURE_READY,True,SOC,GRAD_SCHOOL_PROGRESSION,graduate_school_progression_rate_prop,graduate_school_progression_rate_pct,RAW_A,a_rate_10pp,fractional_logit,0.37568762518269616,0.05347966919000203,0.2708693996651758,0.4805058507002165,1.4559922474149818,0.011690291773049801,0.0051742957375792336,0.023298646792870078,,848,148,26,True,True,OK,school_type: rare levels=2,graduate_school_progression_rate_prop ~ a_rate_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct,SELECTIVITY,B_CORE_B_SCALE_Q,P4_JOINT_SELECTIVITY_READY,True,graduate_school_progression_rate_prop,graduate_school_progression_rate_pct,a_rate_10pp,0.374635516866227,0.07140198665851462,0.23469019459092888,0.5145808391415251,1.4544611914223644,0.013028438338219615,0.004349832762932434,0.030344135665146772,,441,93,27,True,True,OK,school_type: rare levels=1 | region_sido: rare levels=2 | campus_branch: rare levels=1,graduate_school_progression_rate_prop ~ a_rate_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct + log_enrolled_students + log_graduates + selectivity_proxy_pct + competition_ratio,True,0.0013381465651698139,True
STRUCTURE,B_CORE,P4_JOINT_STRUCTURE_READY,True,SOC,GRAD_SCHOOL_PROGRESSION,graduate_school_progression_rate_prop,graduate_school_progression_rate_pct,WITHIN_MAJOR_A,a_rate_within_major_year_10pp,fractional_logit,0.3756876251826939,0.05347966919000988,0.27086939966515816,0.4805058507002296,1.4559922474149785,0.01169029177304857,0.0076543248327658785,0.016529611690416602,,848,148,26,True,True,OK,school_type: rare levels=2,graduate_school_progression_rate_prop ~ a_rate_within_major_year_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct,SELECTIVITY,B_CORE_B_SCALE_Q,P4_JOINT_SELECTIVITY_READY,True,graduate_school_progression_rate_prop,graduate_school_progression_rate_pct,a_rate_within_major_year_10pp,0.37463551686622576,0.0714019866585195,0.23469019459091808,0.5145808391415334,1.4544611914223626,0.013028438338218738,0.007204849922717931,0.02013452073375878,,441,93,27,True,True,OK,school_type: rare levels=1 | region_sido: rare levels=2 | campus_branch: rare levels=1,graduate_school_progression_rate_prop ~ a_rate_within_major_year_10pp + C(school_type) + C(region_sido) + C(campus_branch) + C(credit_forfeit_flag) + female_student_share_pct + international_student_share_pct + leave_rate_pct + student_faculty_ratio + fulltime_faculty_share_pct + log_enrolled_students + log_graduates + selectivity_proxy_pct + competition_ratio,True,0.0013381465651701677,True
