label,path,column,dtype,missing_n,missing_pct,unique_n,is_numeric,is_boolean,sample_values
workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_grade.csv,target,str,0,0.0,1,False,False,a_rate_pct | a_rate_pct
workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv,target_group,str,0,0.0,1,False,False,progression | progression | progression
workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv,workbook/p2/p2_4/p4_2_model_readiness/profiles/target_profile_progression.csv,target,str,0,0.0,2,False,False,graduate_school_progression_rate_pct | graduate_school_progression_rate_pct | progression_rate_pct
workbook/p2/p2_4/p4_2_model_readiness/qa/missingness_selection_audit.csv,workbook/p2/p2_4/p4_2_model_readiness/qa/missingness_selection_audit.csv,observed_rate,float64,175,0.4861111111111111,108,True,False,0.2241379310344827 | 0.5206043956043956 | 0.3785011355034065
workbook/p2/p2_4/p4_2_model_readiness/qa/smoke_model_audit.csv,workbook/p2/p2_4/p4_2_model_readiness/qa/smoke_model_audit.csv,target,str,0,0.0,1,False,False,a_rate_pct
workbook/p2/p2_4/p4_2_model_readiness/qa/smoke_model_audit.csv,workbook/p2/p2_4/p4_2_model_readiness/qa/smoke_model_audit.csv,test_target_read,bool,0,0.0,1,True,True,False
workbook/p2/p2_4/p4_2_model_readiness/qa/target_leakage_audit.csv,workbook/p2/p2_4/p4_2_model_readiness/qa/target_leakage_audit.csv,target,str,0,0.0,5,False,False,a_rate_pct | a_rate_pct | a_rate_pct
workbook/p2/p2_4/p4_2_model_readiness/qa/target_leakage_audit.csv,workbook/p2/p2_4/p4_2_model_readiness/qa/target_leakage_audit.csv,deterministic_equal_rate,float64,195,0.3223140495867768,158,True,False,0.0 | 0.0290832688267167 | 0.0033227609122489
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_headcount_master_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv,admission_capacity_n,int64,0,0.0,331,True,False,29 | 26 | 32
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_headcount_master_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv,recruitment_n,int64,0,0.0,389,True,False,29 | 26 | 32
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_headcount_master_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv,applicants_n,int64,0,0.0,1572,True,False,111 | 120 | 116
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_headcount_master_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv,graduates_n,int64,0,0.0,323,True,False,25 | 18 | 21
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_headcount_master_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv,admission_yield_ratio,float64,24508,0.700849323686694,1826,True,False,1.0689656 | 1.0 | 1.0625
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_headcount_master_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv,leave_rate_pct,float64,5128,0.1466441705510595,6461,True,False,25.657894 | 23.85321 | 29.62963
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_headcount_master_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv,female_student_share_pct,float64,5128,0.1466441705510595,7617,True,False,59.210526 | 56.880733 | 53.08642
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_headcount_master_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv,international_student_share_pct,float64,5128,0.1466441705510595,3333,True,False,4.605263 | 0.0 | 3.7037036
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_headcount_master_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv,fulltime_faculty_share_pct,float64,18370,0.5253224284366153,855,True,False,25.0 | 83.333336 | 45.454544
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_headcount_master_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_headcount_master_2024.csv,log_graduates,float64,0,0.0,323,True,False,3.2580965 | 2.944439 | 3.0910425
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,selectivity_proxy_pct,float64,6505,0.6351298574497168,1609,True,False,4.0 | 3.75 | 85.14667
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,a_rate_pct,float64,0,0.0,9203,True,False,35.11405 | 34.833332 | 39.50727
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,cd_rate_pct,float64,0,0.0,8975,True,False,25.497461 | 13.333333 | 21.864212
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,f_rate_pct,float64,0,0.0,7453,True,False,1.1858038 | 12.166667 | 1.2396694
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,employment_rate_pct,float64,2765,0.269966803358719,1135,True,False,74.07407 | 69.23077 | 61.11111
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,health_employment_rate_pct,float64,2765,0.269966803358719,1196,True,False,74.07407 | 61.53846 | 50.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,progression_rate_pct,float64,2655,0.2592267135325132,971,True,False,0.0 | 0.0 | 0.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,vocational_college_progression_rate_pct,float64,2655,0.2592267135325132,120,True,False,0.0 | 0.0 | 0.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,university_progression_rate_pct,float64,2655,0.2592267135325132,182,True,False,0.0 | 0.0 | 0.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,graduate_school_progression_rate_pct,float64,2655,0.2592267135325132,946,True,False,0.0 | 0.0 | 0.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,domestic_progression_rate_pct,float64,2655,0.2592267135325132,965,True,False,0.0 | 0.0 | 0.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,overseas_progression_rate_pct,float64,2655,0.2592267135325132,107,True,False,0.0 | 0.0 | 0.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,has_selectivity,bool,0,0.0,2,True,True,True | False | False
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,has_employment,bool,0,0.0,2,True,True,True | True | True
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,has_progression,bool,0,0.0,2,True,True,True | True | True
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,rate_range_qa,str,0,0.0,1,False,False,ok | ok | ok
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,admission_capacity_n,float64,1681,0.1641280999804725,228,True,False,166.0 | 0.0 | 0.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,recruitment_n,float64,1681,0.1641280999804725,256,True,False,186.0 | 0.0 | 0.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,applicants_n,float64,1681,0.1641280999804725,1250,True,False,1410.0 | 0.0 | 0.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,graduates_n,float64,1681,0.1641280999804725,246,True,False,162.0 | 14.0 | 18.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,admission_yield_ratio,float64,4985,0.4867213434876001,842,True,False,0.9892473 | 0.9649123 | 1.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,leave_rate_pct,float64,1801,0.1758445616090607,4284,True,False,12.530414 | 20.0 | 25.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,female_student_share_pct,float64,1801,0.1758445616090607,4857,True,False,67.76156 | 12.0 | 12.5
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,international_student_share_pct,float64,1801,0.1758445616090607,1927,True,False,0.0 | 40.0 | 0.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,fulltime_faculty_share_pct,float64,3863,0.3771724272603007,613,True,False,33.898304 | 100.0 | 60.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_master_2024_core.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_master_2024_core.csv,log_graduates,float64,1681,0.1641280999804725,246,True,False,5.09375 | 2.7080503 | 2.944439
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_outcomes_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv,selectivity_proxy_pct,float64,6505,0.6351298574497168,1609,True,False,4.0 | 3.75 | 85.14667
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_outcomes_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv,a_rate_pct,float64,0,0.0,9203,True,False,35.11405 | 34.833332 | 39.50727
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_outcomes_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv,cd_rate_pct,float64,0,0.0,8975,True,False,25.497461 | 13.333333 | 21.864212
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_outcomes_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv,f_rate_pct,float64,0,0.0,7453,True,False,1.1858038 | 12.166667 | 1.2396694
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_outcomes_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv,employment_rate_pct,float64,2765,0.269966803358719,1135,True,False,74.07407 | 69.23077 | 61.11111
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_outcomes_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv,health_employment_rate_pct,float64,2765,0.269966803358719,1196,True,False,74.07407 | 61.53846 | 50.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_outcomes_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv,progression_rate_pct,float64,2655,0.2592267135325132,971,True,False,0.0 | 0.0 | 0.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_outcomes_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv,vocational_college_progression_rate_pct,float64,2655,0.2592267135325132,120,True,False,0.0 | 0.0 | 0.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_outcomes_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv,university_progression_rate_pct,float64,2655,0.2592267135325132,182,True,False,0.0 | 0.0 | 0.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_outcomes_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv,graduate_school_progression_rate_pct,float64,2655,0.2592267135325132,946,True,False,0.0 | 0.0 | 0.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_outcomes_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv,domestic_progression_rate_pct,float64,2655,0.2592267135325132,965,True,False,0.0 | 0.0 | 0.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_outcomes_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv,overseas_progression_rate_pct,float64,2655,0.2592267135325132,107,True,False,0.0 | 0.0 | 0.0
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_outcomes_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv,has_selectivity,bool,0,0.0,2,True,True,True | False | False
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_outcomes_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv,has_employment,bool,0,0.0,2,True,True,True | True | True
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_outcomes_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv,has_progression,bool,0,0.0,2,True,True,True | True | True
workbook/p2/p2_3/p4_handoff_candidate/local1/dept_outcomes_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__dept_outcomes_2024.csv,rate_range_qa,str,0,0.0,1,False,False,ok | ok | ok
workbook/p2/p2_3/p4_handoff_candidate/local1/job_cert_bridge.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__job_cert_bridge.csv,job_cert_직무비율_pct,float64,0,0.0,24,True,False,100.0 | 42.16617728960906 | 0.0036250152415413
workbook/p2/p2_3/p4_handoff_candidate/local1/job_cert_bridge.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__job_cert_bridge.csv,job_cert_학부비율_pct,float64,0,0.0,24,True,False,77.01509654074682 | 72.174721770664 | 36.36363636363637
workbook/p2/p2_3/p4_handoff_candidate/local1/job_cert_bridge.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__job_cert_bridge.csv,job_cert_대학원비율_pct,float64,0,0.0,24,True,False,22.984903459253182 | 27.825278229336003 | 63.63636363636363
workbook/p2/p2_3/p4_handoff_candidate/local1/job_cert_bridge.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__job_cert_bridge.csv,job_cert_학부대학원차이_pctp,float64,0,0.0,24,True,False,54.03019308149364 | 44.34944354132799 | -27.272727272727263
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_membership.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__model_sample_membership.csv,sample_GRADE_SELECTIVITY,bool,0,0.0,2,True,True,True | False | False
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_membership.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__model_sample_membership.csv,sample_GRADE_SELECTIVITY_with_structure,bool,0,0.0,2,True,True,True | False | False
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_membership.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__model_sample_membership.csv,sample_EMPLOYMENT_HEALTH,bool,0,0.0,2,True,True,True | True | True
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_membership.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__model_sample_membership.csv,sample_EMPLOYMENT_HEALTH_with_structure,bool,0,0.0,2,True,True,True | True | True
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_membership.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__model_sample_membership.csv,sample_PROGRESSION_GRADSCHOOL,bool,0,0.0,2,True,True,True | True | True
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_membership.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__model_sample_membership.csv,sample_PROGRESSION_GRADSCHOOL_with_structure,bool,0,0.0,2,True,True,True | True | True
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,cert_자격증취득률_pct,float64,0,0.0,14,True,False,60.9 | 25.2 | 41.6
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,cert_자격증취득률_pct_사분위,str,0,0.0,4,False,False,Q4_상위25% | Q1_하위25% | Q2_25~50%
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,cert_자격증미취득률_pct,float64,0,0.0,14,True,False,39.1 | 74.8 | 58.4
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,cert_자격증미취득률_pct_사분위,str,0,0.0,4,False,False,Q1_하위25% | Q4_상위25% | Q3_50~75%
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,company_대기업_pct,float64,0,0.0,14,True,False,21.14845553479169 | 1.6036404341266366 | 12.815750371471024
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,company_중견기업_pct,float64,0,0.0,14,True,False,11.05034626800044 | 0.9928456709008614 | 6.47420929738909
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,company_중소기업_pct,float64,0,0.0,14,True,False,53.18923821039904 | 48.61293619506497 | 45.55296115474422
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,company_국가및지방_pct,float64,0,0.0,14,True,False,7.273002088600637 | 3.2729838905923008 | 16.212056888134153
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,company_공공기관_pct,float64,0,0.0,14,True,False,2.8003737495877763 | 3.1245437290115348 | 2.435788579919338
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,company_비영리_pct,float64,0,0.0,14,True,False,3.8213147191381776 | 41.92826203338687 | 13.197834854595628
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,company_기타_pct,float64,0,0.0,14,True,False,0.7172694294822469 | 0.4647880469168248 | 3.311398853746551
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,company_대중견기업_pct,float64,0,0.0,14,True,False,32.19880180279213 | 2.596486105027498 | 19.28995966886012
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,company_공공비영리_pct,float64,0,0.0,14,True,False,13.89469055732659 | 48.3257896529907 | 31.84568032264912
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,ctx24_income_300plus_pct,float64,0,0.0,14,True,False,46.69534 | 43.334793 | 32.482487
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,ctx24_income_400plus_pct,float64,0,0.0,14,True,False,23.572332 | 13.206307 | 16.769264
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,ctx24_large_company_pct,float64,0,0.0,14,True,False,21.148455 | 1.6036404 | 12.81575
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,ctx24_mid_company_pct,float64,0,0.0,14,True,False,11.050346 | 0.99284565 | 6.4742093
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,ctx24_small_company_pct,float64,0,0.0,14,True,False,53.18924 | 48.612938 | 45.55296
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,ctx24_large_mid_company_pct,float64,0,0.0,14,True,False,32.198803 | 2.596486 | 19.289959
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,ctx24_public_nonprofit_pct,float64,0,0.0,14,True,False,13.8946905 | 48.32579 | 31.84568
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,ctx24_cert_rate_pct,float64,0,0.0,14,True,False,60.9 | 25.2 | 41.6
workbook/p2/p2_3/p4_handoff_candidate/local1/wage_reference_by_major.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__local1__wage_reference_by_major.csv,ctx24_industry_top3_pct,float64,14,1.0,0,True,False,
workbook/p2/p2_3/p4_handoff_candidate/shared/mart_department_model_base_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv,selectivity_proxy_pct,float64,6505,0.6351298574497168,1609,True,False,4.0 | 3.75 | 85.14667
workbook/p2/p2_3/p4_handoff_candidate/shared/mart_department_model_base_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv,a_rate_pct,float64,0,0.0,9203,True,False,35.11405 | 34.833332 | 39.50727
workbook/p2/p2_3/p4_handoff_candidate/shared/mart_department_model_base_2024.parquet,workbook/p2/p2_4/source_eda/parquet_csv/workbook__p2__p2_3__p4_handoff_candidate__shared__mart_department_model_base_2024.csv,cd_rate_pct,float64,0,0.0,8975,True,False,25.497461 | 13.333333 | 21.864212
