label,path,column,dtype,missing_n,missing_pct,unique_n,is_numeric,is_boolean,sample_values
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,unmatched_reason,str,8561,0.8358719000195274,5,False,False,multiple_candidates | multiple_fuzzy_or_conflict | multiple_candidates
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,match_evidence,str,0,0.0,8,False,False,school+campus+department strict exact unique | school+campus+department strict exact unique | school+campus+department strict exact unique
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,campus_conflict_flag,bool,0,0.0,2,True,True,False | False | False
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,degree_course_conflict_flag,bool,0,0.0,1,True,True,False | False | False
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,major_conflict_flag,bool,0,0.0,1,True,True,False | False | False
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,forbidden_modifier_conflict_flag,bool,0,0.0,1,True,True,False | False | False
workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/bridge_outcome_headcount_v2.csv,headcount_match_flag,bool,0,0.0,2,True,True,True | True | True
workbook/p2/p2_3/p4_handoff_candidate/local1/department_model_column_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/department_model_column_registry.csv,p4_use,bool,0,0.0,2,True,True,True | False | False
workbook/p2/p2_3/p4_handoff_candidate/local1/department_model_column_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/department_model_column_registry.csv,registry_reason,str,0,0.0,6,False,False,candidate_feature_or_context | identifier_label_or_qa_metadata | identifier_label_or_qa_metadata
workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv,school_uid,str,0,0.0,200,False,False,SCH_080166833214 | SCH_08825e789819 | SCH_0a0f2352484e
workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv,school_name_std,str,0,0.0,200,False,False,칼빈대학교 | 울산과학기술원 | 조선대학교
workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/dim_school_split.csv,split,str,0,0.0,3,False,False,train | train | train
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,sample_id,str,0,0.0,5,False,False,GRADE_ALL | GRADE_SELECTIVITY | EMPLOYMENT_HEALTH
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,sample_level_exclusion_rule,str,0,0.0,1,False,False,exclude major7 ambiguous/unknown from major/context/GOMS samples; keep D03 spine rows outside model sample | exclude major7 ambiguous/unknown from major/context/GOMS samples; keep D03 spine rows outside model sample | exclude major7 ambiguous/unknown from major/context/GOMS samples; keep D03 spine rows outside model sample
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,requires_major_group_7,bool,0,0.0,1,True,True,True | True | True
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,requires_structure_context,bool,0,0.0,2,True,True,False | False | True
workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/model_sample_registry.csv,usable_schools_n,int64,0,0.0,4,True,False,200 | 151 | 188
workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,feature_set_id,str,0,0.0,4,False,False,STRUCTURE | CTX24_WAGE | CTX24_WAGE_DISABLED_ALL_NULL
workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,context_block,str,0,0.0,3,False,False,structure | ctx24_wage | ctx24_wage
workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,feature_count,int64,0,0.0,4,True,False,31 | 13 | 2
workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/local1/p4_feature_set_registry.csv,p4_use,bool,0,0.0,2,True,True,True | True | False
workbook/p2/p2_3/p4_handoff_candidate/shared/department_model_column_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/department_model_column_registry.csv,p4_use,bool,0,0.0,2,True,True,True | False | False
workbook/p2/p2_3/p4_handoff_candidate/shared/department_model_column_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/department_model_column_registry.csv,registry_reason,str,0,0.0,6,False,False,candidate_feature_or_context | identifier_label_or_qa_metadata | identifier_label_or_qa_metadata
workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv,school_uid,str,0,0.0,200,False,False,SCH_080166833214 | SCH_08825e789819 | SCH_0a0f2352484e
workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv,school_name_std,str,0,0.0,200,False,False,칼빈대학교 | 울산과학기술원 | 조선대학교
workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/dim_school_split.csv,split,str,0,0.0,3,False,False,train | train | train
workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,sample_id,str,0,0.0,5,False,False,GRADE_ALL | GRADE_SELECTIVITY | EMPLOYMENT_HEALTH
workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,sample_level_exclusion_rule,str,0,0.0,1,False,False,exclude major7 ambiguous/unknown from major/context/GOMS samples; keep D03 spine rows outside model sample | exclude major7 ambiguous/unknown from major/context/GOMS samples; keep D03 spine rows outside model sample | exclude major7 ambiguous/unknown from major/context/GOMS samples; keep D03 spine rows outside model sample
workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,requires_major_group_7,bool,0,0.0,1,True,True,True | True | True
workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,requires_structure_context,bool,0,0.0,2,True,True,False | False | True
workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/model_sample_registry.csv,usable_schools_n,int64,0,0.0,4,True,False,200 | 151 | 188
workbook/p2/p2_3/p4_handoff_candidate/shared/p4_feature_set_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/p4_feature_set_registry.csv,feature_set_id,str,0,0.0,4,False,False,STRUCTURE | CTX24_WAGE | CTX24_WAGE_DISABLED_ALL_NULL
workbook/p2/p2_3/p4_handoff_candidate/shared/p4_feature_set_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/p4_feature_set_registry.csv,context_block,str,0,0.0,3,False,False,structure | ctx24_wage | ctx24_wage
workbook/p2/p2_3/p4_handoff_candidate/shared/p4_feature_set_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/p4_feature_set_registry.csv,feature_count,int64,0,0.0,4,True,False,31 | 13 | 2
workbook/p2/p2_3/p4_handoff_candidate/shared/p4_feature_set_registry.csv,workbook/p2/p2_3/p4_handoff_candidate/shared/p4_feature_set_registry.csv,p4_use,bool,0,0.0,2,True,True,True | True | False
workbook/p2/p2_3/shared_handoff/goms_topic_axis_registry.csv,workbook/p2/p2_3/shared_handoff/goms_topic_axis_registry.csv,include_in_major_mart,bool,0,0.0,2,True,True,False | False | True
workbook/p2/p2_4/dept_outcomes_2023_sample.csv,workbook/p2/p2_4/dept_outcomes_2023_sample.csv,school_name_raw,str,0,0.0,267,False,False,LH토지주택대학교 | 가야대학교(김해) | 가야대학교(김해)
workbook/p2/p2_4/dept_outcomes_2023_sample.csv,workbook/p2/p2_4/dept_outcomes_2023_sample.csv,school_name_base_raw,str,0,0.0,267,False,False,LH토지주택대학교 | 가야대학교 | 가야대학교
workbook/p2/p2_4/dept_outcomes_2023_sample.csv,workbook/p2/p2_4/dept_outcomes_2023_sample.csv,school_name_std,str,0,0.0,267,False,False,LH토지주택대학교 | 가야대학교 | 가야대학교
workbook/p2/p2_4/dept_outcomes_2023_sample.csv,workbook/p2/p2_4/dept_outcomes_2023_sample.csv,campus_name_raw,str,10868,0.9628776468503588,7,False,False,김해 | 김해 | 김해
workbook/p2/p2_4/dept_outcomes_2023_sample.csv,workbook/p2/p2_4/dept_outcomes_2023_sample.csv,campus_seq,float64,11287,1.0,0,True,False,
workbook/p2/p2_4/dept_outcomes_2023_sample.csv,workbook/p2/p2_4/dept_outcomes_2023_sample.csv,campus_branch,float64,11287,1.0,0,True,False,
workbook/p2/p2_4/dept_outcomes_2023_sample.csv,workbook/p2/p2_4/dept_outcomes_2023_sample.csv,campus_name_std,str,10868,0.9628776468503588,7,False,False,김해 | 김해 | 김해
workbook/p2/p2_4/dept_outcomes_2023_sample.csv,workbook/p2/p2_4/dept_outcomes_2023_sample.csv,dept_name_raw,str,197,0.0174537078054398,3437,False,False,간호 | 경영물류 | 경찰소방
workbook/p2/p2_4/dept_outcomes_2023_sample.csv,workbook/p2/p2_4/dept_outcomes_2023_sample.csv,dept_name_std,str,197,0.0174537078054398,3437,False,False,간호 | 경영물류 | 경찰소방
workbook/p2/p2_4/dept_outcomes_2023_sample.csv,workbook/p2/p2_4/dept_outcomes_2023_sample.csv,dept_field_raw,float64,11287,1.0,0,True,False,
workbook/p2/p2_4/dept_outcomes_2023_sample.csv,workbook/p2/p2_4/dept_outcomes_2023_sample.csv,dept_field_std,float64,11287,1.0,0,True,False,
workbook/p2/p2_4/dept_outcomes_2023_sample.csv,workbook/p2/p2_4/dept_outcomes_2023_sample.csv,credit_forfeit_flag,float64,11287,1.0,0,True,False,
workbook/p2/p2_4/dept_outcomes_2023_sample.csv,workbook/p2/p2_4/dept_outcomes_2023_sample.csv,graduate_school_progression_rate_pct,float64,11287,1.0,0,True,False,
workbook/p2/p2_4/p4_1_data_contract/profiles/feature_missing_by_sample.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/feature_missing_by_sample.csv,sample_id,str,0,0.0,5,False,False,GRADE_ALL | GRADE_ALL | GRADE_ALL
workbook/p2/p2_4/p4_1_data_contract/profiles/feature_missing_by_sample.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/feature_missing_by_sample.csv,feature_column,str,0,0.0,66,False,False,ctx24_reference_sample_n | ctx24_mean_income_10kkrw | ctx24_median_income_10kkrw
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,major_group_7,str,1,0.125,7,False,False,ART | EDU | ENG
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_profile_start_year_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_profile_end_year_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_profile_years_n_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_aggregation_method_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_recent_employment_rate_pct_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_recent_firm_300plus_pct_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_recent_public_nonprofit_pct_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_recent_permanent_pct_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_recent_unstable_pct_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_recent_self_employed_pct_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_recent_industry_hhi_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_recent_industry_top3_pct_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_recent_professional_highskill_pct_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_recent_mean_income_10kkrw_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_recent_weekly_work_hours_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_recent_hourly_income_proxy_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_income_trend_per_year_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_hours_trend_per_year_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_firm_300plus_trend_per_year_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_permanent_trend_per_year_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_latest_2019_mean_income_10kkrw_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_latest_2019_weekly_work_hours_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_latest_2019_firm_300plus_pct_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_latest_2019_permanent_pct_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_source_years_observed_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_year_over_year_review_flag_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_mapping_confidence_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/goms_context_unique_by_major.csv,goms_row_qa_status_d08_unique_n,int64,0,0.0,1,True,False,1 | 1 | 1
workbook/p2/p2_4/p4_1_data_contract/profiles/major7_mapping_method_distribution.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/major7_mapping_method_distribution.csv,major7_mapping_method,str,0,0.0,5,False,False,inherited_headcount | keyword_rule | exact_dictionary
workbook/p2/p2_4/p4_1_data_contract/profiles/major_group_7_by_match_method_crosstab.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/major_group_7_by_match_method_crosstab.csv,major_group_7,str,1,0.125,7,False,False,ART | EDU | ENG
workbook/p2/p2_4/p4_1_data_contract/profiles/major_group_7_by_match_method_crosstab.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/major_group_7_by_match_method_crosstab.csv,unmatched,int64,0,0.0,8,True,False,70 | 45 | 7
workbook/p2/p2_4/p4_1_data_contract/profiles/major_group_7_distribution.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/major_group_7_distribution.csv,major_group_7,str,1,0.125,7,False,False,ENG | SOC | ART
workbook/p2/p2_4/p4_1_data_contract/profiles/major_mapping_confidence_by_method.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/major_mapping_confidence_by_method.csv,major7_mapping_method,str,0,0.0,5,False,False,ambiguous | exact_dictionary | inherited_headcount
workbook/p2/p2_4/p4_1_data_contract/profiles/major_mapping_confidence_by_method.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/major_mapping_confidence_by_method.csv,major7_mapping_confidence,str,0,0.0,4,False,False,low | medium | high
workbook/p2/p2_4/p4_1_data_contract/profiles/major_mapping_method_by_major_group_7_crosstab.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/major_mapping_method_by_major_group_7_crosstab.csv,major7_mapping_method,str,0,0.0,5,False,False,ambiguous | exact_dictionary | inherited_headcount
workbook/p2/p2_4/p4_1_data_contract/profiles/split_by_major_group_7_crosstab.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/split_by_major_group_7_crosstab.csv,split,str,0,0.0,3,False,False,test | train | val
workbook/p2/p2_4/p4_1_data_contract/profiles/split_by_match_method_crosstab.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/split_by_match_method_crosstab.csv,split,str,0,0.0,3,False,False,test | train | val
workbook/p2/p2_4/p4_1_data_contract/profiles/split_by_match_method_crosstab.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/split_by_match_method_crosstab.csv,unmatched,int64,0,0.0,3,True,False,7 | 267 | 91
workbook/p2/p2_4/p4_1_data_contract/profiles/split_row_school_summary.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/split_row_school_summary.csv,split,str,0,0.0,3,False,False,test | train | val
workbook/p2/p2_4/p4_1_data_contract/profiles/split_row_school_summary.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/split_row_school_summary.csv,schools,int64,0,0.0,2,True,False,30 | 140 | 30
workbook/p2/p2_4/p4_1_data_contract/profiles/structure_feature_non_null_by_match_method.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/structure_feature_non_null_by_match_method.csv,match_method,str,0,0.0,4,False,False,exact_strict | exact_token_unique | manual_pending
workbook/p2/p2_4/p4_1_data_contract/profiles/structure_match_method_distribution.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/structure_match_method_distribution.csv,match_method,str,0,0.0,4,False,False,exact_strict | manual_pending | unmatched
workbook/p2/p2_4/p4_1_data_contract/profiles/target_missing_by_split_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/target_missing_by_split_major.csv,split,str,0,0.0,3,False,False,test | test | test
workbook/p2/p2_4/p4_1_data_contract/profiles/target_missing_by_split_major.csv,workbook/p2/p2_4/p4_1_data_contract/profiles/target_missing_by_split_major.csv,major_group_7,str,12,0.125,7,False,False,ART | EDU | ENG
