column,missing,zero_count,count,mean,std,min,1%,5%,25%,50%,75%,95%,99%,max
q1_25pct,0,0,23.0,893.5174434224823,1736.3552516384102,0.7249428421071251,0.8113197350031747,1.1275634675524846,9.48319982530349,40.475,954.625,3809.9999999999995,6333.5350000000035,7032.75
q2_median,0,0,23.0,1890.4065776405928,3494.0236149073207,0.8914917202508317,0.9511940982010204,1.2285140610494425,14.337522402765702,51.85,1916.75,8669.649999999998,11827.110000000004,12685.0
q3_75pct,0,0,23.0,3242.046809497278,5839.621632021838,1.1948988783956531,1.2001791251486094,1.3145100000000003,18.424849071139136,67.125,3139.0,14340.524999999998,19078.155000000006,20383.25
min,0,0,23.0,293.9310443103805,487.43232087608203,0.413953375188592,0.43884868427537815,0.5774972158025091,3.6518370260989528,25.1,315.35,1333.5999999999995,1669.9400000000005,1752.0
max,0,0,23.0,11502.59692396963,24206.421745120806,1.441111111111111,1.457680646015356,1.6147844609719115,28.777914984282152,85.69571810239006,12206.0,43509.39999999999,90675.36000000007,103757.0
