element_id,element_label,univ_name_std,dept_canonical_id,dept_name_std,dept_name_canonical,major_group,selectivity_pct_2024,selectivity_rank_overall,selectivity_rank_bin_52,x_selectivity_rank_norm_0_1,a_rate_pct,a_rate_5pct_bin_low,a_rate_5pct_bin_mid,a_rate_5pct_bin_label,y_a_rate_5pct_bin_norm_0_1,dept_graduates_n,dept_graduates_n_filled,dept_graduates_norm_0_1,bubble_size,dept_health_employment_rate_pct,dept_startup_freelance_rate_pct,dept_advancement_rate_pct,health_rate_for_z_pct,startup_freelance_rate_for_z_pct,advancement_rate_for_z_pct,z_outcome_score_raw_pct,z_outcome_norm_0_1,university_base_color,dept_shade_bin_5,bubble_color,x_within_mean,y_within_mean,z_within_mean,x_within_z,y_within_z,x_signed_sq_std,y_signed_sq_std,xy_vector_dot_signed_sq,xy_vector_angle_deg,xy_vector_magnitude,vector_quadrant,vector_display_flag,dept_outcome_merge_status,score_comparability_tier,mapping_type,mapping_cardinality,plot_x,plot_y,plot_size,z_highlight_flag,university_label_id,vector_dx_raw,vector_dy_raw,arrow_dx_short,arrow_dy_short,arrow_start_x,arrow_start_y,v17_vector_glyph_flag,v17_label_flag
가천대학교::DEP_000009::건축,가천대학교 / 건축,가천대학교,DEP_000009,건축,건축,건축토목환경,83.87,484,22,0.5882352941176471,8.695652173913043,5.0,7.5,5~10%,0.075,3.0,3.0,0.0037664783427495,29.958568738229754,100.0,0.0,0.0,100.0,0.0,0.0,100.0,1.0,#d37722,2,#d6a980,0.585844093735055,0.5201219512195122,0.6669072839087291,0.0171338357908925,-3.668110149088848,0.0002935683289092,-13.455032065848613,-0.0039499712789918,-89.99874989326221,13.45503206905122,입결↑/A↓,True,exact_univ_dept,Tier B,alias_1to1,one_to_one,0.5920569762858638,0.07192229222922292,22.126320796881515,True,1,0.002391200382592107,-0.4451219512195122,0.0004566144160076841,-0.08499877353982876,0.5916003618698562,0.15692106576905168,True,True
가톨릭대학교::DEP_000012::국어국문,가톨릭대학교 / 국어국문,가톨릭대학교,DEP_000012,국어국문,국어국문,언어인문,77.67,754,34,0.3529411764705882,40.275082838293685,40.0,42.5,40~45%,0.425,45.0,45.0,0.0828625235404896,71.08851224105462,40.0,6.666666666666667,0.0,40.0,6.666666666666667,0.0,46.66666666666666,0.4256410256410255,#d39522,3,#d8a546,0.3529411764705882,0.425,0.4256410256410255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,입결↑/A↑,True,exact_univ_dept,Tier B,alias_1to1,one_to_one,0.3553319155444956,0.42168466846684666,59.496654654721,False,2,0.0,0.0,0.0,0.0,0.3553319155444956,0.42168466846684666,True,False
강원대학교::DEP_000200::수의예과,강원대학교 / 수의예과,강원대학교,DEP_000200,수의예과,수의예과,보건의료,97.5,24,2,0.9803921568627452,23.571428571428573,20.0,22.5,20~25%,0.225,,31.0,0.0564971751412429,57.378531073446325,,,,51.2588512981904,5.3810160427807485,12.566844919786096,69.20671226075724,0.6683799781927703,#d3b322,1,#dcd5b2,0.2936616507067943,0.4366279069767441,0.5786351168835023,3.971075461912561,-1.224663007390563,15.76944032420406,-1.499799481670899,-23.650998424481426,-5.43294341808052,15.840601207777858,입결↑/A↓,True,missing_dept_outcome,Tier B,exact_1to1,one_to_one,0.9831385315002089,0.22962466246624663,51.21907180467608,False,3,0.6867305061559509,-0.21162790697674408,0.08123036221852793,-0.02503254389483319,0.9019081692816809,0.2546572063610798,True,True
강원대학교::DEP_000031::약,강원대학교 / 약,강원대학교,DEP_000031,약,약,보건의료,97.37999999999998,28,2,0.9803921568627452,35.05559068040572,35.0,37.5,35~40%,0.375,52.0,52.0,0.096045197740113,77.94350282485877,82.6923076923077,1.9230769230769231,1.9230769230769231,82.6923076923077,1.9230769230769231,1.9230769230769231,86.53846153846153,0.8550295857988165,#d3b322,1,#dcd5b2,0.2936616507067943,0.4366279069767441,0.5786351168835023,3.971075461912561,-0.3566326340203287,15.76944032420406,-0.1271868356482777,-2.005665214779865,-0.4621033299037258,15.769953222181584,입결↑/A↓,True,exact_univ_dept,Tier B,alias_1to1,one_to_one,0.9789731149585548,0.37835853585358536,63.135413447771946,True,3,0.6867305061559509,-0.061627906976744085,0.0846597818005413,-0.00759745651417207,0.8943133331580134,0.38595599236775746,True,True
건국대학교::DEP_000358::교육공,건국대학교 / 교육공,건국대학교,DEP_000358,교육공,교육공,교육,79.5,681,30,0.4313725490196078,66.7554479418886,65.0,67.5,65~70%,0.675,20.0,20.0,0.0357815442561205,46.60640301318267,60.0,15.0,5.0,60.0,15.0,5.0,80.0,0.7846153846153846,#d3d222,5,#a6a607,0.7148692810457516,0.4364583333333333,0.6405764497921111,-2.524275258793669,2.7024349173531914,-6.371965582157845,7.3031544825297505,-46.53544900386136,131.1045343227762,9.692162337471371,입결↓/A↑,True,exact_univ_dept,Tier B,alias_1to1,one_to_one,0.4342267344381497,0.6700669066906692,43.21141685942631,True,4,-0.28349673202614384,0.23854166666666676,-0.05620979099257839,0.04729640842956218,0.4904365254307281,0.622770498261107,True,False
경기대학교::DEP_002324::사회에너지시스템공,경기대학교 / 사회에너지시스템공,경기대학교,DEP_002324,사회에너지시스템공,사회에너지시스템공,공학,79.5,682,30,0.4313725490196078,71.43196365888912,70.0,72.5,70~75%,0.725,,79.5,0.147834274952919,104.87382297551788,,,,54.772277227722775,6.387585709130278,5.0884157343919165,66.24827867124498,0.636519924151869,#b5d322,2,#c7d680,0.4034690799396682,0.4480769230769231,0.6168668390497782,0.4249629609236197,3.449124057669114,0.1805935181569699,11.896456765191852,2.148422980828282,89.13029132245474,11.897827431295148,입결↑/A↑,True,missing_dept_outcome,Tier B,alias_1to1,one_to_one,0.4352460363683427,0.7285505550555055,75.4412179548377,False,5,0.027903469079939625,0.2769230769230769,0.008470446988067655,0.08406346308157965,0.42677558938027504,0.6444870919739258,True,True
경희대학교::DEP_000152::스포츠지도,경희대학교 / 스포츠지도,경희대학교,DEP_000152,스포츠지도,스포츠지도,예체능디자인,44.0,1175,52,0.0,47.72859638905066,45.0,47.5,45~50%,0.475,80.0,80.0,0.1487758945386064,105.36346516007532,46.25,16.25,5.0,46.25,16.25,5.0,67.5,0.65,#97d322,5,#70a607,0.7570332480818415,0.483695652173913,0.5958454351680222,-6.128915348504782,-0.115597621603403,-37.56360334913749,-0.0133628101203635,0.5019552989911769,-179.97961770113164,37.563605725968685,입결↓/A↓,True,exact_univ_dept,Tier B,alias_1to1,one_to_one,0.0,0.4745145514551455,75.64293934768853,False,6,-0.7570332480818415,-0.008695652173913049,-0.08499439313151726,-0.0009762869481322933,0.08499439313151726,0.47549083840327777,True,True
경희대학교::DEP_000223::치의예과,경희대학교 / 치의예과,경희대학교,DEP_000223,치의예과,치의예과,보건의료,97.33,29,2,0.9803921568627452,19.81738849385908,15.0,17.5,15~20%,0.175,,54.0,0.0998116760828625,79.90207156308851,,,,54.50326935245728,7.709787372179841,10.66385327057296,72.87690999521008,0.7079051845638009,#97d322,1,#cedcb2,0.7570332480818415,0.483695652173913,0.5958454351680222,1.8083061050768603,-4.103715566920806,3.269970969658245,-16.84048145418815,-55.06788547026333,-79.01143227695219,17.155014594900898,입결↑/A↓,True,missing_dept_outcome,Tier B,exact_1to1,one_to_one,0.9767076884159005,0.1691128112811281,64.12842680683863,False,6,0.2233589087809037,-0.30869565217391304,0.04982708798256083,-0.06886407846750106,0.9268806004333396,0.23797688974862916,True,True
국민대학교::DEP_002066::스포츠교육,국민대학교 / 스포츠교육,국민대학교,DEP_002066,스포츠교육,스포츠교육,교육,67.0,1125,50,0.0392156862745097,50.53336746885134,50.0,52.5,50~55%,0.525,41.0,41.0,0.0753295668549905,67.1713747645951,53.65853658536586,17.073170731707318,0.0,53.65853658536586,17.073170731707318,0.0,70.73170731707317,0.6848030018761726,#79d322,5,#55a607,0.6712802768166091,0.4941176470588235,0.6530397835299308,-3.805283079353343,0.273718842080406,-14.480179314012858,0.0749220045098382,-1.084884059867738,179.70354812248598,14.480373139968654,입결↓/A↑,True,exact_univ_dept,Tier B,alias_1to1,one_to_one,0.04179264397027928,0.5236060606060606,57.28628332759398,False,7,-0.6320645905420994,0.030882352941176527,-0.08489872318276694,0.004148108235800343,0.1266913671530462,0.5194579523702603,True,True
단국대학교::DEP_000036::소프트웨어,단국대학교 / 소프트웨어,단국대학교,DEP_000036,소프트웨어,소프트웨어,컴퓨터AI,80.05,658,29,0.4509803921568627,37.94163272211449,35.0,37.5,35~40%,0.375,98.0,98.0,0.1826741996233521,122.99058380414311,39.795918367346935,3.061224489795918,9.183673469387756,39.795918367346935,3.061224489795918,9.183673469387756,52.04081632653061,0.4835164835164834,#5bd322,5,#3aa607,0.5819327731092436,0.3446428571428571,0.5333031811281173,-3.193209226728792,0.6937651912834527,-10.196585165665889,0.4813101406365657,-4.907719840099368,177.2974692171204,10.207938503545034,입결↓/A↑,True,exact_univ_dept,Tier B,alias_1to1,one_to_one,0.4470635004676938,0.37084338433843383,82.5216639391454,False,8,-0.13095238095238093,0.030357142857142916,-0.07407534571882844,0.017172011962092087,0.5211388461865222,0.3536713723763417,True,True
