element_id,element_label,univ_name_std,dept_canonical_id,dept_name_std,dept_name_canonical,major_group,selectivity_pct_2024,selectivity_rank_overall,selectivity_rank_bin_52,x_selectivity_rank_norm_0_1,a_rate_pct,a_rate_5pct_bin_low,a_rate_5pct_bin_mid,a_rate_5pct_bin_label,y_a_rate_5pct_bin_norm_0_1,dept_graduates_n,dept_graduates_n_filled,dept_graduates_norm_0_1,bubble_size,dept_health_employment_rate_pct,dept_startup_freelance_rate_pct,dept_advancement_rate_pct,health_rate_for_z_pct,startup_freelance_rate_for_z_pct,advancement_rate_for_z_pct,z_outcome_score_raw_pct,z_outcome_norm_0_1,university_base_color,dept_shade_bin_5,bubble_color,x_within_mean,y_within_mean,z_within_mean,x_within_z,y_within_z,x_signed_sq_std,y_signed_sq_std,xy_vector_dot_signed_sq,xy_vector_angle_deg,xy_vector_magnitude,vector_quadrant,vector_display_flag,dept_outcome_merge_status,score_comparability_tier,mapping_type,mapping_cardinality
경기대학교::DEP_000171::공공인재,경기대학교 / 공공인재,경기대학교,DEP_000171,공공인재,공공인재,기타,76.75,799,36,0.3137254901960784,52.55987623667825,50.0,52.5,50~55%,0.525,,79.5,0.147834274952919,104.87382297551788,,,,54.772277227722775,6.387585709130278,5.0884157343919165,66.24827867124498,0.636519924151869,#b5d322,5,#8ba607,0.4034690799396682,0.4480769230769231,0.6168668390497782,-1.3667727662138036,0.9580900160191984,-1.8680677944637327,0.9179364787956679,-1.7147675734016283,153.83128966711953,2.081414101954819,입결↓/A↑,False,missing_dept_outcome,Tier B,alias_1to1,one_to_one
경기대학교::DEP_000012::국어국문,경기대학교 / 국어국문,경기대학교,DEP_000012,국어국문,국어국문,언어인문,78.0,736,33,0.37254901960784315,46.57239819004525,45.0,47.5,45~50%,0.475,61.0,61.0,0.11299435028248588,86.75706214689265,32.78688524590164,16.39344262295082,4.918032786885246,32.78688524590164,16.39344262295082,4.918032786885246,54.09836065573771,0.5056746532156369,#b5d322,3,#bfd846,0.4034690799396682,0.4480769230769231,0.6168668390497782,-0.47090490264509194,0.3353315056067189,-0.22175142733518352,0.11244721865246897,-0.024935331236056464,153.11103612574098,0.24863240438017598,입결↓/A↑,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경기대학교::DEP_001156::글로벌어문,경기대학교 / 글로벌어문,경기대학교,DEP_001156,글로벌어문,글로벌어문,기타,77.75,748,33,0.37254901960784315,53.620838514793206,50.0,52.5,50~55%,0.525,128.0,128.0,0.2391713747645951,152.36911487758945,51.5625,10.15625,0.0,51.5625,10.15625,0.0,61.71875,0.5877403846153846,#b5d322,4,#aecd19,0.4034690799396682,0.4480769230769231,0.6168668390497782,-0.47090490264509194,0.9580900160191984,-0.22175142733518352,0.9179364787956679,-0.20355372437597177,103.58108320689736,0.9443416090742697,입결↓/A↑,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경기대학교::DEP_000190::기계시스템공,경기대학교 / 기계시스템공,경기대학교,DEP_000190,기계시스템공,기계시스템공,공학,78.87037037037037,708,32,0.3921568627450981,41.37328962371722,40.0,42.5,40~45%,0.425,77.0,77.0,0.1431261770244821,102.4256120527307,58.44155844155844,5.194805194805195,2.5974025974025974,58.44155844155844,5.194805194805195,2.5974025974025974,66.23376623376623,0.6363636363636364,#b5d322,3,#bfd846,0.4034690799396682,0.4480769230769231,0.6168668390497782,-0.17228228145552082,-0.2874270048057599,-0.029681184503519295,-0.08261428309161031,0.0024520897790680602,-109.76205616053191,0.08778435216069368,입결↓/A↓,False,exact_univ_dept,Tier B,alias_1to1,many_admission_to_one_grade
경기대학교::DEP_000076::무역,경기대학교 / 무역,경기대학교,DEP_000076,무역,무역,경영경제,78.0,737,33,0.37254901960784315,46.25214447999257,45.0,47.5,45~50%,0.475,127.0,127.0,0.23728813559322035,151.38983050847457,48.818897637795274,7.086614173228346,0.0,48.818897637795274,7.086614173228346,0.0,55.90551181102362,0.5251362810417928,#b5d322,3,#bfd846,0.4034690799396682,0.4480769230769231,0.6168668390497782,-0.47090490264509194,0.3353315056067189,-0.22175142733518352,0.11244721865246897,-0.024935331236056464,153.11103612574098,0.24863240438017598,입결↓/A↑,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경기대학교::DEP_000053::문헌정보,경기대학교 / 문헌정보,경기대학교,DEP_000053,문헌정보,문헌정보,언어인문,79.75,675,30,0.43137254901960786,36.29630291975154,35.0,37.5,35~40%,0.375,49.0,49.0,0.0903954802259887,75.00564971751413,44.89795918367347,2.0408163265306123,14.285714285714285,44.89795918367347,2.0408163265306123,14.285714285714285,61.224489795918366,0.5824175824175823,#b5d322,1,#d5dcb2,0.4034690799396682,0.4480769230769231,0.6168668390497782,0.42496296092361974,-0.9101855152182386,0.18059351815696995,-0.8284376721130905,-0.14961047378067333,-77.70231777141288,0.8478932688590399,입결↑/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경기대학교::DEP_000522::바이오융합,경기대학교 / 바이오융합,경기대학교,DEP_000522,바이오융합,바이오융합,생명식품농림,76.5,804,36,0.3137254901960784,41.79778838343338,40.0,42.5,40~45%,0.425,82.0,82.0,0.15254237288135594,107.3220338983051,41.46341463414634,1.2195121951219512,24.390243902439025,41.46341463414634,1.2195121951219512,24.390243902439025,67.07317073170731,0.6454033771106941,#b5d322,5,#8ba607,0.4034690799396682,0.4480769230769231,0.6168668390497782,-1.3667727662138036,-0.2874270048057599,-1.8680677944637327,-0.08261428309161031,0.15432908160614692,-177.4677752696415,1.8698936880163362,입결↓/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경기대학교::DEP_000016::법,경기대학교 / 법,경기대학교,DEP_000016,법,법,법행정경찰소방,76.5,805,36,0.3137254901960784,41.575392479006936,40.0,42.5,40~45%,0.425,91.0,91.0,0.1694915254237288,116.13559322033898,48.35164835164835,5.4945054945054945,2.197802197802198,48.35164835164835,5.4945054945054945,2.197802197802198,56.043956043956044,0.5266272189349113,#b5d322,5,#8ba607,0.4034690799396682,0.4480769230769231,0.6168668390497782,-1.3667727662138036,-0.2874270048057599,-1.8680677944637327,-0.08261428309161031,0.15432908160614692,-177.4677752696415,1.8698936880163362,입결↓/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경기대학교::DEP_000030::사,경기대학교 / 사,경기대학교,DEP_000030,사,사,언어인문,79.0,703,31,0.4117647058823529,44.624683398572415,40.0,42.5,40~45%,0.425,34.0,34.0,0.062146892655367235,60.31638418079096,61.76470588235294,5.88235294117647,2.941176470588235,61.76470588235294,5.88235294117647,2.941176470588235,70.58823529411764,0.6832579185520361,#b5d322,3,#bfd846,0.4034690799396682,0.4480769230769231,0.6168668390497782,0.1263403397340486,-0.2874270048057599,0.01596188144411482,-0.08261428309161031,-0.0013186793922988233,-79.06464278874805,0.0841421501387783,입결↑/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경기대학교::DEP_002324::사회에너지시스템공,경기대학교 / 사회에너지시스템공,경기대학교,DEP_002324,사회에너지시스템공,사회에너지시스템공,공학,79.5,682,30,0.43137254901960786,71.43196365888912,70.0,72.5,70~75%,0.725,,79.5,0.147834274952919,104.87382297551788,,,,54.772277227722775,6.387585709130278,5.0884157343919165,66.24827867124498,0.636519924151869,#b5d322,2,#c7d680,0.4034690799396682,0.4480769230769231,0.6168668390497782,0.42496296092361974,3.449124057669114,0.18059351815696995,11.896456765191852,2.1484229808282826,89.13029132245474,11.897827431295147,입결↑/A↑,True,missing_dept_outcome,Tier B,alias_1to1,one_to_one
경기대학교::DEP_002894::산업경영정보공,경기대학교 / 산업경영정보공,경기대학교,DEP_002894,산업경영정보공,산업경영정보공,경영경제,79.5,683,30,0.43137254901960786,33.6020797683296,30.0,32.5,30~35%,0.325,,79.5,0.147834274952919,104.87382297551788,,,,54.772277227722775,6.387585709130278,5.0884157343919165,66.24827867124498,0.636519924151869,#b5d322,2,#c7d680,0.4034690799396682,0.4480769230769231,0.6168668390497782,0.42496296092361974,-1.5329440256307174,0.18059351815696995,-2.3499173857169096,-0.4243798480648461,-85.60539966311481,2.356846566600148,입결↑/A↓,True,missing_dept_outcome,Tier B,alias_1to1,one_to_one
경기대학교::DEP_000015::수,경기대학교 / 수,경기대학교,DEP_000015,수,수,기타,77.25,770,34,0.3529411764705882,37.56318396643668,35.0,37.5,35~40%,0.375,35.0,35.0,0.064030131826742,61.29566854990584,34.285714285714285,11.428571428571429,11.428571428571429,34.285714285714285,11.428571428571429,11.428571428571429,57.142857142857146,0.5384615384615384,#b5d322,4,#aecd19,0.4034690799396682,0.4480769230769231,0.6168668390497782,-0.769527523834663,-0.9101855152182386,-0.5921726099391079,-0.8284376721130905,0.4905780984670877,-125.55743001578676,1.0183208612899233,입결↓/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경기대학교::DEP_000771::스마트시티공,경기대학교 / 스마트시티공,경기대학교,DEP_000771,스마트시티공,스마트시티공,기타,79.21428571428571,697,31,0.4117647058823529,49.08209596269481,45.0,47.5,45~50%,0.475,,79.5,0.147834274952919,104.87382297551788,,,,54.772277227722775,6.387585709130278,5.0884157343919165,66.24827867124498,0.636519924151869,#b5d322,2,#c7d680,0.4034690799396682,0.4480769230769231,0.6168668390497782,0.1263403397340486,0.3353315056067189,0.01596188144411482,0.11244721865246897,0.001794869172851166,81.92084067123778,0.11357446298315543,입결↑/A↑,False,missing_dept_outcome,Tier B,alias_1to1,many_admission_to_one_grade
경기대학교::DEP_000046::스포츠과,경기대학교 / 스포츠과,경기대학교,DEP_000046,스포츠과,스포츠과,예체능디자인,83.666,497,22,0.5882352941176471,38.6077608190559,35.0,37.5,35~40%,0.375,106.0,106.0,0.1977401129943503,130.82485875706215,60.37735849056604,16.9811320754717,0.9433962264150944,60.37735849056604,16.9811320754717,0.9433962264150944,78.30188679245283,0.7663280116110305,#b5d322,1,#d5dcb2,0.4034690799396682,0.4480769230769231,0.6168668390497782,2.8139439304401836,-0.9101855152182386,7.918280443661149,-0.8284376721130905,-6.559801817885251,-5.972751612512528,7.961499491995384,입결↑/A↓,True,exact_univ_dept,Tier B,alias_1to1,one_to_one
경기대학교::DEP_001714::시큐리티매니지먼트,경기대학교 / 시큐리티매니지먼트,경기대학교,DEP_001714,시큐리티매니지먼트,시큐리티매니지먼트,기타,78.666,718,32,0.3921568627450981,36.08357873063756,35.0,37.5,35~40%,0.375,37.0,37.0,0.06779661016949153,63.25423728813559,72.97297297297297,16.216216216216218,2.7027027027027026,72.97297297297297,16.216216216216218,2.7027027027027026,91.8918918918919,0.9126819126819128,#b5d322,3,#bfd846,0.4034690799396682,0.4480769230769231,0.6168668390497782,-0.17228228145552082,-0.9101855152182386,-0.029681184503519295,-0.8284376721130905,0.02458901139565466,-92.05190995697129,0.8289692088911917,입결↓/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경기대학교::DEP_000466::신소재화학공,경기대학교 / 신소재화학공,경기대학교,DEP_000466,신소재화학공,신소재화학공,공학,79.75,676,30,0.43137254901960786,56.78763440860215,55.0,57.5,55~60%,0.575,,79.5,0.147834274952919,104.87382297551788,,,,54.772277227722775,6.387585709130278,5.0884157343919165,66.24827867124498,0.636519924151869,#b5d322,2,#c7d680,0.4034690799396682,0.4480769230769231,0.6168668390497782,0.42496296092361974,1.5808485264316765,0.18059351815696995,2.499082063521203,0.4513180220142743,85.86676588173155,2.5055987665653308,입결↑/A↑,True,missing_dept_outcome,Tier B,alias_1to1,one_to_one
경기대학교::DEP_000007::영어영문,경기대학교 / 영어영문,경기대학교,DEP_000007,영어영문,영어영문,언어인문,77.75,749,33,0.37254901960784315,39.80709885848512,35.0,37.5,35~40%,0.375,84.0,84.0,0.15630885122410546,109.28060263653484,47.61904761904761,10.714285714285714,0.0,47.61904761904761,10.714285714285714,0.0,58.33333333333333,0.5512820512820512,#b5d322,4,#aecd19,0.4034690799396682,0.4480769230769231,0.6168668390497782,-0.47090490264509194,-0.9101855152182386,-0.22175142733518352,-0.8284376721130905,0.18370723624931456,-104.98530086587941,0.8576028638602763,입결↓/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경기대학교::DEP_000008::유아교육과,경기대학교 / 유아교육과,경기대학교,DEP_000008,유아교육과,유아교육과,교육,77.25,771,34,0.3529411764705882,46.99913937582099,45.0,47.5,45~50%,0.475,13.0,13.0,0.022598870056497175,39.75141242937853,46.15384615384615,0.0,0.0,46.15384615384615,0.0,0.0,46.15384615384615,0.4201183431952662,#b5d322,5,#8ba607,0.4034690799396682,0.4480769230769231,0.6168668390497782,-0.769527523834663,0.3353315056067189,-0.5921726099391079,0.11244721865246897,-0.06658816294982609,169.24815690295432,0.6027543255297062,입결↓/A↑,False,exact_univ_dept,Tier B,exact_1to1,one_to_one
경기대학교::DEP_000011::전자공,경기대학교 / 전자공,경기대학교,DEP_000011,전자공,전자공,공학,80.01530612244898,659,29,0.4509803921568627,46.4754399001591,45.0,47.5,45~50%,0.475,99.0,99.0,0.18455743879472694,123.969868173258,51.515151515151516,1.0101010101010102,8.080808080808081,51.515151515151516,1.0101010101010102,8.080808080808081,60.60606060606061,0.5757575757575758,#b5d322,1,#d5dcb2,0.4034690799396682,0.4480769230769231,0.6168668390497782,0.7235855821131891,0.3353315056067189,0.5235760946420828,0.11244721865246897,0.058874675595424066,12.121156250836572,0.5355149893918296,입결↑/A↑,False,exact_univ_dept,Tier B,alias_1to1,many_admission_to_one_grade
경기대학교::DEP_000039::체육,경기대학교 / 체육,경기대학교,DEP_000039,체육,체육,예체능디자인,82.666,541,24,0.5490196078431373,42.49760765550239,40.0,42.5,40~45%,0.425,26.0,26.0,0.047080979284369114,52.48210922787194,50.0,19.230769230769234,3.8461538461538463,50.0,19.230769230769234,3.8461538461538463,73.07692307692307,0.710059171597633,#b5d322,1,#d5dcb2,0.4034690799396682,0.4480769230769231,0.6168668390497782,2.216698688061043,-0.2874270048057599,4.913753073651549,-0.08261428309161031,-0.40594618746891936,-0.963215641468951,4.914447516109088,입결↑/A↓,True,exact_univ_dept,Tier B,alias_1to1,one_to_one
경기대학교::DEP_000014::화,경기대학교 / 화,경기대학교,DEP_000014,화,화,생명식품농림,79.75,677,30,0.43137254901960786,40.36868217812103,40.0,42.5,40~45%,0.425,35.0,35.0,0.064030131826742,61.29566854990584,42.857142857142854,8.571428571428571,28.57142857142857,42.857142857142854,8.571428571428571,28.57142857142857,80.0,0.7846153846153846,#b5d322,2,#c7d680,0.4034690799396682,0.4480769230769231,0.6168668390497782,0.42496296092361974,-0.2874270048057599,0.18059351815696995,-0.08261428309161031,-0.014919604033529783,-24.582192231028777,0.19859289657752757,입결↑/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경기대학교::DEP_000393::휴먼서비스,경기대학교 / 휴먼서비스,경기대학교,DEP_000393,휴먼서비스,휴먼서비스,기타,77.25,772,34,0.3529411764705882,42.62502666730898,40.0,42.5,40~45%,0.425,132.0,132.0,0.24670433145009416,156.28625235404897,51.515151515151516,7.575757575757576,4.545454545454546,51.515151515151516,7.575757575757576,4.545454545454546,63.63636363636364,0.6083916083916084,#b5d322,5,#8ba607,0.4034690799396682,0.4480769230769231,0.6168668390497782,-0.769527523834663,-0.2874270048057599,-0.5921726099391079,-0.08261428309161031,0.048921915636607194,-172.05789990698807,0.5979076180588734,입결↓/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경희대학교::DEP_001125::Hospitality경영,경희대학교 / Hospitality경영,경희대학교,DEP_001125,Hospitality경영,Hospitality경영,경영경제,88.67,303,14,0.7450980392156863,48.57137151529675,45.0,47.5,45~50%,0.475,241.0,241.0,0.4519774011299435,263.0282485875706,41.90871369294606,3.7344398340248963,3.319502074688797,41.90871369294606,3.7344398340248963,3.319502074688797,48.962655601659755,0.45036706032556656,#97d322,3,#a6d846,0.7570332480818415,0.483695652173913,0.5958454351680222,-0.09662704378273321,-0.11559762160340306,-0.00933678559019024,-0.013362810120363559,0.0001247656929762588,-124.94254793276123,0.01630154162863362,입결↓/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경희대학교::DEP_000025::건축공,경희대학교 / 건축공,경희대학교,DEP_000025,건축공,건축공,건축토목환경,87.5,348,16,0.7058823529411764,49.06740265354304,45.0,47.5,45~50%,0.475,87.0,87.0,0.16195856873822975,112.21845574387947,55.172413793103445,4.597701149425287,10.344827586206897,55.172413793103445,4.597701149425287,10.344827586206897,70.11494252873564,0.67816091954023,#97d322,4,#90cd19,0.7570332480818415,0.483695652173913,0.5958454351680222,-0.41411590192599956,-0.11559762160340306,-0.1714919802279841,-0.013362810120363559,0.002291614768951693,-175.54446402410173,0.17201181348043565,입결↓/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경희대학교::DEP_000001::경영,경희대학교 / 경영,경희대학교,DEP_000001,경영,경영,경영경제,90.5,232,11,0.803921568627451,40.67013329175011,40.0,42.5,40~45%,0.425,439.0,439.0,0.8248587570621468,456.92655367231635,30.52391799544419,3.644646924829157,1.1389521640091116,30.52391799544419,3.644646924829157,1.1389521640091116,35.30751708428246,0.30331172244611876,#97d322,1,#cedcb2,0.7570332480818415,0.483695652173913,0.5958454351680222,0.3796062434321655,-0.7802839458229701,0.14410090005268048,-0.6088430361090638,-0.08773482949412273,-76.68426989239016,0.6256635773436834,입결↑/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경희대학교::DEP_000013::경제,경희대학교 / 경제,경희대학교,DEP_000013,경제,경제,경영경제,89.83,261,12,0.7843137254901961,46.94586354144192,45.0,47.5,45~50%,0.475,130.0,130.0,0.24293785310734464,154.3276836158192,40.0,4.615384615384616,4.615384615384616,40.0,4.615384615384616,4.615384615384616,49.230769230769226,0.45325443786982245,#97d322,2,#b9d680,0.7570332480818415,0.483695652173913,0.5958454351680222,0.22086181436053226,-0.11559762160340306,0.048779941042626215,-0.013362810120363559,-0.0006518370898351433,-15.319808618209018,0.05057714248981431,입결↑/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경희대학교::DEP_000436::골프산업,경희대학교 / 골프산업,경희대학교,DEP_000436,골프산업,골프산업,기타,90.0,253,12,0.7843137254901961,56.990096758511456,55.0,57.5,55~60%,0.575,22.0,22.0,0.03954802259887006,48.56497175141243,50.0,27.27272727272727,4.545454545454546,50.0,27.27272727272727,4.545454545454546,81.81818181818181,0.8041958041958042,#97d322,2,#b9d680,0.7570332480818415,0.483695652173913,0.5958454351680222,0.22086181436053226,1.213775026835731,0.048779941042626215,1.4732498157700795,0.0718650391543244,88.10360466827404,1.4740571570718333,입결↑/A↑,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경희대학교::DEP_001337::관광・엔터테인먼트,경희대학교 / 관광・엔터테인먼트,경희대학교,DEP_001337,관광・엔터테인먼트,관광・엔터테인먼트,관광호텔조리,89.17,285,13,0.7647058823529411,50.060679611650485,50.0,52.5,50~55%,0.525,9.0,9.0,0.015065913370998116,35.83427495291902,11.11111111111111,0.0,0.0,11.11111111111111,0.0,0.0,11.11111111111111,0.042735042735042736,#97d322,3,#a6d846,0.7570332480818415,0.483695652173913,0.5958454351680222,0.06211738528889908,0.5490887026161647,0.003858569555129536,0.301498403340703,0.001163352560050602,89.26676997583513,0.3015230932714856,입결↑/A↑,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경희대학교::DEP_000012::국어국문,경희대학교 / 국어국문,경희대학교,DEP_000012,국어국문,국어국문,언어인문,87.17,357,16,0.7058823529411764,44.08380571012533,40.0,42.5,40~45%,0.425,110.0,110.0,0.20527306967984935,134.74199623352166,20.909090909090907,10.0,5.454545454545454,20.909090909090907,10.0,5.454545454545454,36.36363636363636,0.31468531468531463,#97d322,5,#70a607,0.7570332480818415,0.483695652173913,0.5958454351680222,-0.41411590192599956,-0.7802839458229701,-0.1714919802279841,-0.6088430361090638,0.10441169791036137,-105.73086258779783,0.6325340638266196,입결↓/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경희대학교::DEP_000062::국제,경희대학교 / 국제,경희대학교,DEP_000062,국제,국제,기타,87.67,342,15,0.7254901960784313,44.48582005090189,40.0,42.5,40~45%,0.425,130.0,130.0,0.24293785310734464,154.3276836158192,40.0,11.538461538461538,8.461538461538462,40.0,11.538461538461538,8.461538461538462,60.0,0.5692307692307692,#97d322,4,#90cd19,0.7570332480818415,0.483695652173913,0.5958454351680222,-0.2553714728543664,-0.7802839458229701,-0.0652145891478084,-0.6088430361090638,0.03970544845535686,-96.11377367874847,0.6123257182711014,입결↓/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경희대학교::DEP_003459::글로벌Hospitality・관광,경희대학교 / 글로벌Hospitality・관광,경희대학교,DEP_003459,글로벌Hospitality・관광,글로벌Hospitality・관광,관광호텔조리,88.5,307,14,0.7450980392156863,72.58981828270218,70.0,72.5,70~75%,0.725,,54.0,0.09981167608286252,79.90207156308851,,,,54.50326935245728,7.709787372179841,10.66385327057296,72.87690999521008,0.7079051845638009,#97d322,3,#a6d846,0.7570332480818415,0.483695652173913,0.5958454351680222,-0.09662704378273321,3.207833999494433,-0.00933678559019024,10.290198968312449,-0.09607738144753016,90.0519871640361,10.290203204165783,입결↓/A↑,True,missing_dept_outcome,Tier B,alias_1to1,one_to_one
경희대학교::DEP_000824::글로벌커뮤니케이션,경희대학교 / 글로벌커뮤니케이션,경희대학교,DEP_000824,글로벌커뮤니케이션,글로벌커뮤니케이션,기타,86.5,372,17,0.6862745098039216,59.760394559999234,55.0,57.5,55~60%,0.575,70.0,70.0,0.12994350282485875,95.57062146892655,52.85714285714286,5.714285714285714,4.285714285714286,52.85714285714286,5.714285714285714,4.285714285714286,62.85714285714286,0.6000000000000001,#97d322,5,#70a607,0.7570332480818415,0.483695652173913,0.5958454351680222,-0.5728603309976319,1.213775026835731,-0.3281689588307164,1.4732498157700795,-0.48347485813881175,102.55771583476552,1.5093574411671378,입결↓/A↑,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경희대학교::DEP_000010::기계공,경희대학교 / 기계공,경희대학교,DEP_000010,기계공,기계공,공학,89.5,274,12,0.7843137254901961,41.95595286874094,40.0,42.5,40~45%,0.425,175.0,175.0,0.327683615819209,198.39548022598868,45.714285714285715,6.2857142857142865,19.428571428571427,45.714285714285715,6.2857142857142865,19.428571428571427,71.42857142857143,0.6923076923076923,#97d322,2,#b9d680,0.7570332480818415,0.483695652173913,0.5958454351680222,0.22086181436053226,-0.7802839458229701,0.048779941042626215,-0.6088430361090638,-0.029699327405613676,-85.41929967980946,0.6107940121404473,입결↑/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경희대학교::DEP_000162::디지털콘텐츠,경희대학교 / 디지털콘텐츠,경희대학교,DEP_000162,디지털콘텐츠,디지털콘텐츠,기타,98.5,6,1,1.0,41.77196949543318,40.0,42.5,40~45%,0.425,77.0,77.0,0.1431261770244821,102.4256120527307,42.857142857142854,14.285714285714285,0.0,42.857142857142854,14.285714285714285,0.0,57.14285714285714,0.5384615384615384,#97d322,1,#cedcb2,0.7570332480818415,0.483695652173913,0.5958454351680222,1.9670505341484938,-0.7802839458229701,3.869287803893875,-0.6088430361090638,-2.3557889341025184,-8.942325302557736,3.916896469397728,입결↑/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경희대학교::DEP_000921::러시아어,경희대학교 / 러시아어,경희대학교,DEP_000921,러시아어,러시아어,언어인문,84.83,432,19,0.6470588235294117,61.42402249653661,60.0,62.5,60~65%,0.625,44.0,44.0,0.08097928436911488,70.10922787193974,34.090909090909086,6.8181818181818175,2.272727272727273,34.090909090909086,6.8181818181818175,2.272727272727273,43.18181818181818,0.388111888111888,#97d322,5,#70a607,0.7570332480818415,0.483695652173913,0.5958454351680222,-0.8903491891408982,1.8784613510552988,-0.792721678603855,3.5286170474084986,-2.7972112289718436,102.6615708812778,3.6165654877231774,입결↓/A↑,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경희대학교::DEP_000076::무역,경희대학교 / 무역,경희대학교,DEP_000076,무역,무역,경영경제,89.67,267,12,0.7843137254901961,39.35339765304241,35.0,37.5,35~40%,0.375,121.0,121.0,0.22598870056497175,145.5141242937853,44.62809917355372,6.6115702479338845,0.8264462809917356,44.62809917355372,6.6115702479338845,0.8264462809917356,52.066115702479344,0.4837889383343929,#97d322,2,#b9d680,0.7570332480818415,0.483695652173913,0.5958454351680222,0.22086181436053226,-1.444970270042537,0.048779941042626215,-2.0879390813068026,-0.10184954528674098,-88.66165807241454,2.0885088196836556,입결↑/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경희대학교::DEP_000032::물리,경희대학교 / 물리,경희대학교,DEP_000032,물리,물리,기타,88.83,297,13,0.7647058823529411,52.57055818433064,50.0,52.5,50~55%,0.525,48.0,48.0,0.08851224105461393,74.02636534839925,20.833333333333336,12.5,50.0,20.833333333333336,12.5,50.0,83.33333333333334,0.8205128205128206,#97d322,3,#a6d846,0.7570332480818415,0.483695652173913,0.5958454351680222,0.06211738528889908,0.5490887026161647,0.003858569555129536,0.301498403340703,0.001163352560050602,89.26676997583513,0.3015230932714856,입결↑/A↑,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경희대학교::DEP_000306::미디어,경희대학교 / 미디어,경희대학교,DEP_000306,미디어,미디어,기타,89.83000000000001,260,12,0.7843137254901961,41.67166344114317,40.0,42.5,40~45%,0.425,125.0,125.0,0.2335216572504708,149.43126177024482,34.4,7.199999999999999,1.6,34.4,7.199999999999999,1.6,43.199999999999996,0.3883076923076922,#97d322,2,#b9d680,0.7570332480818415,0.483695652173913,0.5958454351680222,0.22086181436053226,-0.7802839458229701,0.048779941042626215,-0.6088430361090638,-0.029699327405613676,-85.41929967980946,0.6107940121404473,입결↑/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
경희대학교::DEP_000805::빅데이터응용,경희대학교 / 빅데이터응용,경희대학교,DEP_000805,빅데이터응용,빅데이터응용,컴퓨터AI,91.17,204,9,0.8431372549019608,53.51558459469711,50.0,52.5,50~55%,0.525,,54.0,0.09981167608286252,79.90207156308851,,,,54.50326935245728,7.709787372179841,10.66385327057296,72.87690999521008,0.7079051845638009,#97d322,1,#cedcb2,0.7570332480818415,0.483695652173913,0.5958454351680222,0.697095101575431,0.5490887026161647,0.48594158064046045,0.301498403340703,0.1465106106799563,31.817188272095212,0.5718745553111647,입결↑/A↑,False,missing_dept_outcome,Tier B,alias_1to1,one_to_one
경희대학교::DEP_000030::사,경희대학교 / 사,경희대학교,DEP_000030,사,사,언어인문,88.33,314,14,0.7450980392156863,48.29424307036247,45.0,47.5,45~50%,0.475,35.0,35.0,0.064030131826742,61.29566854990584,34.285714285714285,2.857142857142857,17.142857142857142,34.285714285714285,2.857142857142857,17.142857142857142,54.28571428571428,0.5076923076923077,#97d322,4,#90cd19,0.7570332480818415,0.483695652173913,0.5958454351680222,-0.09662704378273321,-0.11559762160340306,-0.00933678559019024,-0.013362810120363559,0.0001247656929762588,-124.94254793276123,0.01630154162863362,입결↓/A↓,False,exact_univ_dept,Tier B,alias_1to1,one_to_one
