model_id,branch,term,coefficient,school_clustered_se,ci_low,ci_high,p_value,standardized_beta,N,school_n,r2,adj_r2,aic,bic,condition_number
P2-S2,P2-S,region_sido_경남,1.8034769991076314,2.186969990391877,-2.4829054173303557,6.089859415545618,0.4095723523220295,0.026425889700076633,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,region_sido_경북,1.5038103501853066,2.828210786319502,-4.039380931688624,7.047001632059237,0.5949213802083553,0.028485451432116587,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,region_sido_광주,-1.2327781831933853,2.8288071265150188,-6.7771382703730625,4.3115819039862915,0.6629859383322794,-0.017678255651628436,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,region_sido_대구,-5.137053492758267,1.966917381323932,-8.99214072071901,-1.281966264797524,0.009008585654016747,-0.06186912910074144,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,region_sido_대전,0.4164039106428594,2.0828264518779966,-3.665860921085362,4.498668742371081,0.8415411784454753,0.00659096698400975,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,region_sido_부산,2.7320676353557873,2.6011338853639696,-2.366061098924331,7.830196369635906,0.29356311591908135,0.05687748307719658,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,region_sido_서울,5.326014860205203,2.601344010949187,0.22747428734582797,10.424555433064578,0.04061795400097266,0.14680278553941595,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,region_sido_세종,30.170121952531023,1.8860188620381408,26.47359290877305,33.866650996288996,1.3467924740177706e-57,0.02547463008148553,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,region_sido_울산,16.994568980308255,1.2873234671049367,14.471461348329345,19.517676612287165,8.603340885664258e-40,0.05363932649367513,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,region_sido_인천,6.521963955011065,2.0083734928915113,2.5856242414387927,10.458303668583337,0.0011647031407671956,0.07229633757163911,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,region_sido_전남,1.1830285491162886,1.6090282715570954,-1.9706089132423523,4.33666601147493,0.4621908434637165,0.014049509882790986,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,region_sido_전북,1.7963079677392932,3.9080817762482383,-5.863391562344576,9.456007497823162,0.6457751462096516,0.027664092147459872,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,region_sido_제주,-2.1445574777937337,1.2530969150956635,-4.600582300519481,0.31146734493201267,0.08700620525826644,-0.016298011621584525,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,region_sido_충남,-2.4418466252073046,2.2301478142402904,-6.812856021318996,1.9291627709043873,0.2735490967126152,-0.044025849551315964,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,region_sido_충북,-0.544145504155811,2.22350058971742,-4.9021265796055244,3.813835571293903,0.8066696053323679,-0.00953946557895647,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,campus_branch_분교,1.5668610361799808,2.2026160495841878,-2.750187092774917,5.883909165134879,0.4768589059966438,0.015758979316832095,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,female_student_share_pct,0.050177674256273216,0.02773266938065183,-0.0041773589249611,0.10453270743750753,0.07039905916958221,0.088481815395617,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,female_student_share_pct__missing,4.663659551807072,3.810865168664715,-2.805498928713927,12.132818032328071,0.2210353324584613,0.020795049946894784,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,international_student_share_pct,-0.0055508973799129795,0.024726912113904553,-0.05401475457205308,0.04291295981222711,0.8223775298586431,-0.004640262769975245,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,leave_rate_pct,0.059902479852021365,0.03110336678259568,-0.0010589988398056263,0.12086395854384835,0.05411483070890124,0.0534809476715008,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,student_faculty_ratio,-0.011894369623528552,0.01156105156077166,-0.03455361430605158,0.010764875058994481,0.30355904042438375,-0.030954230407888847,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,student_faculty_ratio__missing,-0.9919376560516011,0.865671873026124,-2.688623349612135,0.7047480375089328,0.25185361793873884,-0.02760090214314455,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S2,P2-S,fulltime_faculty_share_pct,-0.06006610343535444,0.011966590994116446,-0.08352019080154405,-0.036612016069164845,5.181065408190153e-07,-0.0974014167705399,6702,167,0.10415569357584475,0.09958711604195813,54164.70083098884,54403.05647537924,13522.85073529814
P2-S3,P2-S,Intercept,51.61069247049549,3.367157259396033,45.011185511796675,58.21019942919431,4.9954851907399085e-53,,6702,167,0.12633315848522764,0.12161417779587547,54000.69832576997,54252.67429269697,13560.670539111758
