univ_name_std,analysis_year,grade_raw_rows,grade_total_n,a_count,b_count,c_count,d_count,f_count,dept_count,regular_terms_observed,max_grade_count_gap_abs,max_ratio_sum_gap_abs,max_a_rate_gap_abs,a_rate_pct,b_rate_pct,c_rate_pct,d_rate_pct,f_rate_pct,df_rate_pct,qa_status
건국대학교(글로컬)_분교,2024,170,46564,17488,16834,9811,1108,1323,73,2,0,0.20000000000000284,4.9823256631498225e-09,37.55691091830599,36.152392406150675,21.069925264152563,2.379520659737136,2.841250751653638,5.220771411390774,pass
건양대학교,2024,136,17698,5264,10448,1482,169,335,37,2,0,0.29999999999999716,4.86486584350132e-09,29.74347383885185,59.034919199909595,8.373827551135722,0.9549101593400383,1.8928692507627982,2.847779410102836,ratio_sum_gap
건양대학교_제2캠퍼스,2024,62,32853,10333,19461,2589,264,206,17,2,0,0.20000000000000284,4.94845053822246e-09,31.452226585091164,59.23659939731532,7.880558853072779,0.8035795817733541,0.6270355827473898,1.4306151645207439,pass
건양사이버대학교,2024,36,32746,13209,12689,6270,68,510,19,2,0,0.20000000000000284,4.697852773460909e-09,40.33775117571612,38.749770964392596,19.147376778843217,0.20765895071153728,1.5574421303365296,1.765101081048067,pass
경기대학교,2024,126,63000,28448,28675,4279,591,1007,57,2,0,0.20000000000000284,4.929574970446993e-09,45.15555555555555,45.51587301587301,6.792063492063492,0.9380952380952381,1.5984126984126983,2.5365079365079364,pass
경기대학교_제2캠퍼스,2024,29,9420,3879,4646,574,154,167,15,2,0,0.20000000000000284,4.859813884650066e-09,41.17834394904459,49.32059447983015,6.0934182590233545,1.634819532908705,1.772823779193206,3.4076433121019107,pass
경남과학기술대학교(폐교),2024,87,12690,4110,4351,3612,375,242,40,2,0,0.20000000000000284,4.960632793427067e-09,32.38770685579196,34.28684003152088,28.463356973995275,2.955082742316785,1.9070133963750986,4.862096138691883,pass
경남대학교,2024,150,54479,25286,16927,8780,1932,1554,77,2,0,0.20000000000000284,4.986222990055467e-09,46.4142146515171,31.07068778795499,16.116301694230806,3.546320600598396,2.85247526569871,6.398795866297105,pass
경동대학교,2024,22,6720,2252,2838,1450,161,19,13,2,0,0.20000000000000284,4.893621508017532e-09,33.51190476190476,42.232142857142854,21.577380952380953,2.3958333333333335,0.28273809523809523,2.6785714285714284,pass
경동대학교_제3캠퍼스,2024,28,40649,20085,13327,5688,1033,516,13,2,0,0.20000000000000284,4.946237197600567e-09,49.41080961401265,32.78555438018155,13.992964156559818,2.5412679278703045,1.2694039213756796,3.8106718492459843,pass
경동대학교_제4캠퍼스,2024,48,14942,7701,4816,1814,185,426,23,2,0,0.20000000000000284,4.732818581487663e-09,51.539285236246826,32.23129433810735,12.140275732833624,1.2381207335028777,2.8510239593093294,4.089144692812207,pass
경북대학교,2024,318,137739,51158,57658,24663,2199,2061,158,2,0,0.29999999999999716,4.93562524184199e-09,37.1412599191224,41.860330044504465,17.90560407727659,1.596497723956178,1.4963082351403743,3.092805959096552,ratio_sum_gap
경상국립대학교,2024,306,97991,40101,32941,21275,2171,1503,142,2,0,0.20000000000000284,4.987214197171852e-09,40.92314600320437,33.6163525221704,21.711177557122593,2.215509587615189,1.5338143298874385,3.7493239175026276,pass
경성대학교,2024,168,70533,25769,25131,14163,2586,2884,86,2,0,0.29999999999999716,4.991619562133565e-09,36.5346717139495,35.63013057717664,20.079962570711583,3.6663689336906127,4.088866204471666,7.755235138162278,ratio_sum_gap
경운대학교,2024,83,25272,8461,9410,6558,347,496,43,2,0,0.20000000000000284,4.871793635174981e-09,33.47974042418487,37.23488445710668,25.94966761633428,1.3730610952833173,1.9626464070908516,3.335707502374169,pass
경인교육대학교,2024,28,2358,547,1150,508,16,137,14,2,0,0.20000000000000284,4.920632790117452e-09,23.197625106022052,48.77014418999151,21.54368108566582,0.6785411365564037,5.810008481764207,6.488549618320611,pass
경인교육대학교_제2캠퍼스,2024,28,7219,1699,3596,1818,70,36,14,2,0,0.20000000000000284,4.93150764668826e-09,23.535115666989885,49.81299348940296,25.183543427067463,0.9696633882809255,0.49868402825876157,1.468347416539687,pass
경일대학교,2024,97,36171,15130,11844,7474,846,877,50,2,0,0.20000000000000284,4.86486584350132e-09,41.82908960216748,32.74446379696442,20.662962041414392,2.3388902712117443,2.4245942882419618,4.763484559453706,pass
경희대학교,2024,207,178525,82251,68408,18426,4740,4700,102,2,0,0.4000000000000057,4.97652763442602e-09,46.07253886010363,38.318442795126735,10.321243523316062,2.6550903234841057,2.632684497969472,5.287774821453578,ratio_sum_gap
경희사이버대학교,2024,85,66098,24084,25294,10851,2177,3692,43,2,0,0.29999999999999716,4.959652244451718e-09,36.436805954794394,38.26742110200006,16.416533026717904,3.2935943598898607,5.585645556597779,8.87923991648764,ratio_sum_gap
계명대학교,2024,209,107518,34480,40214,27781,2753,2290,93,2,0,0.20000000000000284,4.973731648760804e-09,32.06904890343942,37.402109414237614,25.838464257147642,2.560501497423687,2.129875927751632,4.69037742517532,pass
고려대학교,2024,132,93635,54639,25677,8563,2026,2730,67,2,0,0.20000000000000284,4.988123691873625e-09,58.353179900678164,27.422438190847437,9.145084637154909,2.163720830885887,2.9155764404335986,5.079297271319485,pass
고려대학교(세종)_분교,2024,111,38166,12661,11781,10708,1882,1134,59,2,0,0.20000000000000284,4.936708819514024e-09,33.173505214064875,30.86778808363465,28.056385264371432,4.931090499397369,2.9712309385316775,7.9023214379290465,pass
고려사이버대학교,2024,48,66967,19427,26928,14040,2423,4149,24,2,0,0.20000000000000284,4.6750976423481916e-09,29.00981080233548,40.21085012020846,20.965550196365374,3.618200008959637,6.19558887213105,9.813788881090685,pass
고신대학교,2024,73,20423,9948,6494,3049,436,496,31,2,0,0.20000000000000284,4.945057696659205e-09,48.70978798413553,31.797483229692013,14.92924643783969,2.1348479655290604,2.4286343828037014,4.563482348332762,pass
공주교육대학교,2024,24,17634,5187,7052,4839,322,234,12,2,0,0.09999999999999432,4.3505465896487294e-09,29.41476692752637,39.99092661903141,27.441306566859474,1.826017919927413,1.3269819666553249,3.1529998865827378,pass
광신대학교,2024,12,3807,1886,1597,139,39,146,7,2,0,0.09999999999999432,4.507050732627249e-09,49.540320462306276,41.94904123982138,3.65116889939585,1.024428684003152,3.835040714473339,4.859469398476491,pass
광운대학교,2024,105,41518,18046,13378,7425,1067,1602,54,2,0,0.20000000000000284,4.915250428894069e-09,43.4654848499446,32.22216869791416,17.883809432053567,2.5699696517173276,3.8585673683703456,6.428537020087672,pass
광주가톨릭대학교,2024,2,729,423,253,44,9,0,1,2,0,0.0,4.598334157890349e-09,58.0246913580247,34.705075445816185,6.035665294924554,1.2345679012345678,0.0,1.2345679012345678,pass
광주과학기술원,2024,17,327,189,96,37,4,1,10,2,0,0.09999999999999432,4.6153871835485916e-09,57.798165137614674,29.357798165137616,11.314984709480122,1.2232415902140672,0.3058103975535168,1.529051987767584,pass
광주교육대학교,2024,26,10449,2934,5152,2160,116,87,13,2,0,0.20000000000000284,4.798931030336462e-09,28.079242032730406,49.30615369891856,20.671834625322997,1.110154081730309,0.8326155612977318,1.942769643028041,pass
광주대학교,2024,115,38695,14080,14803,8144,843,825,57,2,0,0.29999999999999716,4.989185953263586e-09,36.38713012017056,38.25558857733557,21.046646853598656,2.178576043416462,2.1320584054787437,4.310634448895207,ratio_sum_gap
광주여자대학교,2024,45,11777,3664,5594,1900,343,276,32,2,0,0.20000000000000284,4.95016649892932e-09,31.111488494523222,47.499363165492056,16.133140867793156,2.9124564829752906,2.343550989216269,5.256007472191559,pass
국립강릉원주대학교(폐교),2024,108,31060,10271,12202,6713,1047,827,51,2,0,0.20000000000000284,4.735341008199612e-09,33.06825499034127,39.28525434642627,21.613007083065035,3.370895041854475,2.6625885383129426,6.0334835801674185,pass
국립강릉원주대학교_제2캠퍼스(폐교),2024,22,14899,5493,5802,3127,238,239,11,2,0,0.20000000000000284,4.771784745116747e-09,36.86824619101953,38.94221088663669,20.987985770857104,1.5974226458151553,1.6041345056715215,3.2015571514866767,pass
국립경국대학교,2024,141,10089,3587,3590,2352,279,281,73,2,0,0.29999999999999716,4.93150764668826e-09,35.55357319853306,35.58330855387055,23.312518584597086,2.7653880463871543,2.785211616612152,5.550599662999306,ratio_sum_gap
국립공주대학교,2024,283,89165,31995,37958,15459,2205,1548,135,2,0,0.20000000000000284,4.9636810217634775e-09,35.882913699321485,42.57051533673526,17.337520327482757,2.4729434195031685,1.7361072169573264,4.2090506364604945,pass
국립군산대학교,2024,187,38669,14377,12991,8807,1282,1212,62,2,0,0.29999999999999716,4.923546015334068e-09,37.17965295197704,33.5953864852983,22.775349763376347,3.315317179135742,3.1342936202125733,6.449610799348315,ratio_sum_gap
국립금오공과대학교,2024,64,14204,4808,6127,2645,359,265,33,2,0,0.20000000000000284,4.9549555569683434e-09,33.8496198254013,43.13573641227823,18.62151506617854,2.527457054350887,1.8656716417910446,4.393128696141932,pass
국립목포대학교,2024,139,33625,15510,13686,3208,682,539,67,2,0,0.20000000000000284,4.979249013103981e-09,46.12639405204461,40.701858736059485,9.540520446096654,2.0282527881040893,1.6029739776951675,3.6312267657992567,pass
국립목포해양대학교,2024,29,25211,13557,6269,3668,1248,469,15,2,0,0.20000000000000284,4.970758027411648e-09,53.77414620602118,24.866129863948277,14.54920471222879,4.950220142001507,1.860299075800246,6.810519217801753,pass
국립부경대학교,2024,235,97357,51875,29148,11858,2597,1879,120,2,0,0.29999999999999716,4.978538470368221e-09,53.28327701141161,29.939295582238568,12.179915157615785,2.6675020799737053,1.9300101687603357,4.5975122487340405,ratio_sum_gap
국립순천대학교,2024,151,12210,4669,4795,2294,272,180,68,2,0,0.20000000000000284,4.957264820859564e-09,38.23914823914824,39.271089271089274,18.787878787878785,2.2276822276822275,1.4742014742014742,3.7018837018837023,pass
국립창원대학교,2024,77,26275,10424,8378,6076,652,745,57,2,0,0.20000000000000284,4.981956180927227e-09,39.67269267364415,31.88582302568982,23.12464319695528,2.4814462416745955,2.835394862036156,5.316841103710752,pass
국립한국교통대학교,2024,207,60002,25646,20856,11540,877,1083,89,2,0,0.29999999999999716,4.9940425128625066e-09,42.74190860304656,34.75884137195427,19.23269224359188,1.4616179460684644,1.804939835338822,3.2665577814072866,ratio_sum_gap
국립한국해양대학교,2024,107,50698,22125,16296,9702,1569,1006,31,2,0,0.20000000000000284,4.9455692874289525e-09,43.64077478401514,32.14327981379937,19.136849579865086,3.0947966389206676,1.9842991833997397,5.079095822320407,pass
국립한밭대학교,2024,162,54881,22004,18271,11186,1909,1511,46,2,0,0.20000000000000284,4.9253756628786505e-09,40.0940216103934,33.29203185073158,20.382281663963848,3.4784351597091887,2.7532297152019822,6.231664874911171,pass
국민대학교,2024,183,91008,44159,31837,11598,1065,2349,92,2,0,0.29999999999999716,4.93150764668826e-09,48.52210794655415,34.98263888888889,12.743934599156118,1.1702267932489452,2.5810917721518987,3.7513185654008443,ratio_sum_gap
국제사이버대학교,2024,42,26512,10312,10095,4507,62,1536,20,2,0,0.20000000000000284,4.883723647708393e-09,38.89559444779722,38.077097163548586,16.999849124924562,0.23385636692818346,5.793602896801448,6.027459263729632,pass
극동대학교,2024,76,21639,9469,8099,3164,383,524,40,2,0,0.29999999999999716,4.972065426045447e-09,43.75895374093073,37.427792411848976,14.621747770229678,1.7699524007578908,2.421553676232728,4.191506076990619,ratio_sum_gap
글로벌사이버대학교,2024,28,16103,5014,6144,3088,816,1041,14,2,0,0.20000000000000284,4.938272013532696e-09,31.137055207104265,38.15438117121033,19.17655095323853,5.067378749301373,6.4646339191455,11.532012668446873,pass
금강대학교,2024,16,549,338,145,47,10,9,8,2,0,0.09999999999999432,4.444444812179427e-09,61.56648451730419,26.41165755919854,8.561020036429873,1.8214936247723135,1.639344262295082,3.4608378870673953,pass
김천대학교,2024,59,15690,5138,7284,2436,233,599,24,2,0,0.20000000000000284,4.864872948928678e-09,32.74697259400892,46.4244741873805,15.525812619502869,1.4850223072020396,3.8177182919056722,5.302740599107712,pass
나사렛대학교,2024,102,25671,11515,9171,3760,675,550,52,2,0,0.20000000000000284,4.930875263653434e-09,44.85606326204667,35.72513731447937,14.646877799851973,2.6294262007712983,2.1424954228506876,4.771921623621986,pass
남부대학교,2024,40,25815,9972,10597,4334,642,270,20,2,0,0.20000000000000284,4.938272013532696e-09,38.62870424171993,41.0497772612822,16.788688746852607,2.4869262056943637,1.0459035444509006,3.5328297501452646,pass
남서울대학교,2024,97,57367,20379,24609,9967,1141,1271,41,2,0,0.20000000000000284,4.8910422378867224e-09,35.5239074729374,42.89748461659142,17.37410009238761,1.9889483500967455,2.2155594679868216,4.2045078180835675,pass
단국대학교,2024,112,88560,32811,34876,16333,2234,2306,49,2,0,0.29999999999999716,4.878693005139212e-09,37.049457994579946,39.38121047877146,18.44286359530262,2.522583559168925,2.6038843721770553,5.12646793134598,ratio_sum_gap
단국대학교_제2캠퍼스,2024,148,99173,33765,39631,21621,2371,1785,55,2,0,0.29999999999999716,4.965592381722672e-09,34.046565093321774,39.96148145160477,21.801296723906706,2.3907716818085567,1.7998850493581922,4.190656731166749,ratio_sum_gap
대구가톨릭대학교,2024,252,64162,29260,22442,9574,1068,1818,127,2,0,0.29999999999999716,4.972164902028453e-09,45.60331660484399,34.97708924285403,14.921604688133163,1.6645366416258844,2.833452822542938,4.497989464168823,ratio_sum_gap
대구경북과학기술원,2024,4,7336,3851,2529,716,113,127,2,2,0,0.20000000000000284,4.797684027835203e-09,52.49454743729552,34.473827699018535,9.760087241003273,1.540348964013086,1.7311886586695746,3.271537622682661,pass
대구교육대학교,2024,26,15800,5775,7799,1990,146,90,13,2,0,0.20000000000000284,4.810537745925103e-09,36.550632911392405,49.360759493670884,12.59493670886076,0.9240506329113924,0.569620253164557,1.4936708860759493,pass
대구대학교,2024,227,50772,18608,18878,11521,952,813,94,2,0,0.29999999999999716,4.9084221132034145e-09,36.65012211455132,37.18191128968723,22.69164106200268,1.8750492397384386,1.6012762940203262,3.4763255337587644,ratio_sum_gap
대구사이버대학교,2024,32,35260,15920,10406,5276,1573,2085,16,2,0,0.20000000000000284,4.87804641124967e-09,45.15031196823596,29.51219512195122,14.963131026659104,4.46114577424844,5.913216108905275,10.374361883153716,pass
대구예술대학교,2024,36,2973,1715,969,157,22,110,20,2,0,0.09999999999999432,4.28570956501062e-09,57.685839219643455,32.593340060544904,5.280861083081063,0.7399932727884292,3.699966363942146,4.439959636730576,pass
대구한의대학교,2024,226,54947,26254,17806,8499,1469,919,113,2,0,0.20000000000000284,4.966445033005584e-09,47.78058856716472,32.40577283564161,15.467632445811418,2.673485358618305,1.672520792763936,4.346006151382241,pass
대신대학교,2024,12,2549,1223,1194,98,2,32,6,2,0,0.09999999999999432,4.077662651980063e-09,47.97959984307572,46.8418987838368,3.844644958807376,0.07846214201647705,1.2553942722636329,1.3338564142801097,pass
대전가톨릭대학교,2024,2,269,192,72,5,0,0,1,2,0,0.09999999999999432,4.28570956501062e-09,71.37546468401487,26.765799256505574,1.858736059479554,0.0,0.0,0.0,pass
대전대학교,2024,129,44264,17281,15361,9822,1047,753,66,2,0,0.20000000000000284,4.961830057936822e-09,39.04075546719682,34.703144767757095,22.189589734321345,2.365353334538225,1.7011566961865172,4.066510030724743,pass
대전신학대학교,2024,2,281,224,32,17,5,3,1,2,0,0.09999999999999432,4.693873734140652e-09,79.7153024911032,11.387900355871885,6.049822064056939,1.7793594306049825,1.0676156583629894,2.8469750889679712,pass
대진대학교,2024,119,40463,18586,14083,6159,639,996,57,2,0,0.20000000000000284,4.978900847163459e-09,45.933321800163114,34.804636334428984,15.221313298569065,1.579220522452611,2.4615080443862296,4.04072856683884,pass
덕성여자대학교,2024,160,38477,15227,15880,6335,447,588,76,2,0,0.29999999999999716,4.99234431572404e-09,39.574291134963744,41.27140889362476,16.46438131870988,1.161732983340697,1.5281856693609168,2.689918652701614,ratio_sum_gap
동국대학교,2024,172,65506,28511,29384,5319,953,1339,85,2,0,0.20000000000000284,4.943821352298983e-09,43.524257319940155,44.85695966781669,8.119866882422984,1.4548285653222606,2.0440875644979086,3.498916129820169,pass
동국대학교(WISE)_분교,2024,206,44000,18013,18393,5154,1048,1392,76,2,0,0.20000000000000284,4.937653841352585e-09,40.93863636363636,41.80227272727273,11.713636363636363,2.381818181818182,3.1636363636363636,5.545454545454546,pass
동덕여자대학교,2024,189,35729,13590,14443,5122,312,2262,82,2,0,0.29999999999999716,4.954124221967504e-09,38.03632903243864,40.42374541688824,14.33569369419799,0.8732402250272888,6.330991631447843,7.204231856475133,ratio_sum_gap
동명대학교,2024,176,43940,21233,15952,4385,820,1550,86,2,0,0.20000000000000284,4.971752787241712e-09,48.32271279016841,36.304050978607194,9.979517523896222,1.8661811561219845,3.5275375512061906,5.3937187073281745,pass
동서대학교,2024,158,46813,22480,14162,7223,1397,1551,80,2,0,0.20000000000000284,4.935749586820748e-09,48.02084890949095,30.252280349475573,15.429474718561083,2.9842137867686325,3.3131822357037577,6.29739602247239,pass
동신대학교,2024,111,46955,17498,17875,9863,944,775,56,2,0,0.20000000000000284,4.9914241628812306e-09,37.265466936428496,38.068363326589285,21.00521776168672,2.0104355233734426,1.650516451922053,3.6609519752954958,pass
동아대학교,2024,227,109030,36547,44310,23841,2718,1614,112,2,0,0.20000000000000284,4.969471945059922e-09,33.52013207374117,40.64019077318169,21.866458772814823,2.4928918646244154,1.480326515637898,3.9732183802623133,pass
동양대학교,2024,88,25371,11551,8180,3603,772,1265,41,2,0,0.20000000000000284,4.86486584350132e-09,45.528359150210875,32.24153561152497,14.201253399550668,3.042844192187931,4.986007646525561,8.028851838713493,pass
동의대학교,2024,269,96265,33857,36099,21077,2618,2614,138,2,0,0.20000000000000284,4.909985307222087e-09,35.17062276008934,37.49961045031943,21.89476964628889,2.7195761699475405,2.715420973354802,5.4349971433023425,pass
디지털서울문화예술대학교,2024,30,21520,7313,7244,4159,550,2254,15,2,0,0.29999999999999716,4.601226066824893e-09,33.982342007434944,33.66171003717472,19.326208178438662,2.5557620817843865,10.473977695167285,13.029739776951674,ratio_sum_gap
루터대학교,2024,10,898,473,254,100,41,30,5,2,0,0.09999999999999432,4.5864680942031555e-09,52.672605790645875,28.28507795100223,11.1358574610245,4.565701559020044,3.34075723830735,7.906458797327394,pass
명지대학교,2024,84,10434,4882,3858,1386,172,136,37,2,0,0.20000000000000284,4.798820896212419e-09,46.78934253402339,36.97527314548591,13.283496262219666,1.6484569676059035,1.3034310906651332,2.951888058271037,pass
명지대학교_제2캠퍼스,2024,88,18112,6884,7393,3369,169,297,44,2,0,0.20000000000000284,4.964022082276642e-09,38.00795053003533,40.818242049469966,18.600927561837455,0.933083038869258,1.6397968197879857,2.572879858657244,pass
목원대학교,2024,192,43500,20351,16378,3874,860,2037,98,2,0,0.20000000000000284,4.978538470368221e-09,46.783908045977014,37.65057471264368,8.905747126436783,1.9770114942528734,4.682758620689655,6.659770114942528,pass
목포가톨릭대학교,2024,6,5822,2723,2269,710,111,9,3,2,0,0.20000000000000284,4.042547629978799e-09,46.77086911714188,38.97286155960151,12.195121951219512,1.906561319134318,0.15458605290278254,2.0611473720371007,pass
배재대학교,2024,166,43979,15615,21065,4496,1010,1793,84,2,0,0.29999999999999716,4.847610313163386e-09,35.50558220969099,47.89786034243616,10.223061006389413,2.2965506264353444,4.0769458150480915,6.373496441483435,ratio_sum_gap
백석대학교,2024,56,75933,27566,33006,11200,1471,2690,28,2,0,0.20000000000000284,4.968555344930792e-09,36.30305664203969,43.467267196080755,14.749845258319835,1.937234140623971,3.5425967629357458,5.4798309035597175,pass
부산가톨릭대학교,2024,53,27908,9684,9826,6845,1181,372,21,2,0,0.20000000000000284,4.444444812179427e-09,34.699727676651854,35.208542353447044,24.527017342697434,4.231761502078257,1.332951125125412,5.564712627203669,pass
부산교육대학교,2024,26,14087,3863,6880,2949,162,233,13,2,0,0.20000000000000284,4.678366138932688e-09,27.422446227017815,48.83935543408817,20.934194647547383,1.1499964506282387,1.6540072407183928,2.8040036913466317,pass
부산대학교,2024,219,145626,60962,49896,27248,4079,3441,108,2,0,0.20000000000000284,4.948446985508781e-09,41.862030131981925,34.263112356309996,18.710944474201035,2.8010108085094694,2.3629022289975694,5.163913037507038,pass
부산디지털대학교,2024,14,17025,5060,7636,3441,422,466,8,2,0,0.20000000000000284,4.936836717206461e-09,29.72099853157122,44.85168869309838,20.211453744493394,2.4787077826725405,2.737151248164464,5.215859030837004,pass
부산외국어대학교,2024,232,23710,15081,5971,1424,293,941,77,2,0,0.20000000000000284,4.961250965607178e-09,63.60607338675665,25.183466891606916,6.005904681568959,1.2357654997891185,3.9687895402783635,5.204555040067483,pass
부산장신대학교,2024,4,1043,314,558,113,18,40,2,2,0,0.09999999999999432,3.3333265037072124e-09,30.105465004793864,53.49952061361457,10.834132310642378,1.725790987535954,3.8350910834132312,5.560882070949185,pass
사이버한국외국어대학교,2024,23,45458,18816,18520,6926,1196,0,12,2,0,0.20000000000000284,4.962409150266467e-09,41.392054203880505,40.74090369131946,15.236042060803378,2.6310000439966563,0.0,2.6310000439966563,pass
삼육대학교,2024,66,35474,12951,13970,7019,833,701,30,2,0,0.20000000000000284,4.940041264944739e-09,36.508428708349776,39.3809550656819,19.786322376952135,2.3481986807239106,1.9760951682922703,4.324293849016181,pass
상명대학교,2024,79,35384,16447,15152,2635,460,690,40,2,0,0.29999999999999716,4.9051465111915604e-09,46.48146054713995,42.821614288944154,7.44686864119376,1.3000226090888536,1.9500339136332805,3.2500565227221343,ratio_sum_gap
상명대학교_제2캠퍼스,2024,99,35137,16905,15033,2306,333,560,49,2,0,0.20000000000000284,4.918028650990891e-09,48.11167714944361,42.78395992828073,6.562882431624784,0.9477189287645502,1.5937615618863306,2.5414804906508808,pass
상지대학교,2024,210,43853,18089,14859,8230,1559,1116,103,2,0,0.20000000000000284,4.946237197600567e-09,41.2491733746836,33.88365676236517,18.767245114359337,3.5550589469363554,2.544865801655531,6.099924748591887,pass
서강대학교,2024,66,42285,16908,15462,7765,1313,837,33,2,0,0.29999999999999716,4.900542194263835e-09,39.98581057112452,36.56615821213196,18.363485869693744,3.1051200189192385,1.9794253281305427,5.084545347049781,ratio_sum_gap
서경대학교,2024,158,38067,10760,15103,10311,917,976,54,2,0,0.29999999999999716,4.893614402590174e-09,28.265952137021564,39.674783933590774,27.086452833162582,2.408910604985946,2.563900491239131,4.972811096225077,ratio_sum_gap
서울과학기술대학교,2024,94,53215,23614,19629,8207,979,786,40,2,0,0.20000000000000284,4.972172007455811e-09,44.374706379780136,36.88621629239876,15.422343324250681,1.839706849572489,1.477027153997933,3.316734003570422,pass
서울교육대학교,2024,26,12867,4090,5363,3024,187,203,13,2,0,0.20000000000000284,4.633200489934097e-09,31.78674127613274,41.680267350586774,23.501981813942642,1.4533302246055801,1.5776793347322609,3.031009559337841,pass
서울기독대학교,2024,28,1890,1294,357,86,13,140,11,2,0,0.20000000000000284,4.761908201089682e-09,68.46560846560847,18.88888888888889,4.550264550264551,0.6878306878306878,7.4074074074074066,8.095238095238095,pass
서울대학교,2024,214,80239,50799,20770,6767,1198,705,94,2,0,0.4000000000000057,4.953562893206254e-09,63.30961253255898,25.885168060419495,8.433554755168933,1.4930395443612208,0.8786251074913696,2.3716646518525906,ratio_sum_gap
서울디지털대학교,2024,77,85412,32671,32757,10894,1016,8074,39,2,0,0.20000000000000284,4.968072175870475e-09,38.25106542406219,38.35175385191776,12.754648058820775,1.1895284035030207,9.453004261696249,10.642532665199269,pass
서울사이버대학교,2024,90,96516,28081,37540,24454,3128,3313,45,2,0,0.20000000000000284,4.974619827180504e-09,29.094657880558668,38.895105474739935,25.336731733598572,3.240913423681048,3.4325914874217744,6.673504911102822,pass
서울시립대학교,2024,102,50625,23522,18881,5625,1019,1578,50,2,0,0.29999999999999716,4.875616355093371e-09,46.46320987654321,37.2958024691358,11.11111111111111,2.0128395061728392,3.117037037037037,5.1298765432098765,ratio_sum_gap
서울신학대학교,2024,32,11627,5377,4086,1602,179,383,16,2,0,0.20000000000000284,4.522966889908275e-09,46.24580717295949,35.142341102606004,13.778274705427023,1.5395200825664404,3.2940569364410424,4.833577019007483,pass
서울여자대학교,2024,102,37923,14193,14918,7636,556,620,47,2,0,0.20000000000000284,4.9056616546749865e-09,37.42583656356301,39.3376051472721,20.13553780027951,1.4661287345410436,1.634891754344329,3.101020488885373,pass
서울장신대학교,2024,12,1661,838,581,177,24,41,5,2,0,0.09999999999999432,4.686341981141595e-09,50.45153521974714,34.9789283564118,10.65623118603251,1.4449127031908489,2.4683925346177005,3.9133052378085487,pass
