outcome_row_id,headcount_row_id,match_stage,match_method,match_status,match_score,candidate_count,review_needed,unmatched_reason,match_evidence,candidate_headcount_row_ids,candidate_preview,campus_conflict_flag,degree_course_conflict_flag,major_conflict_flag,forbidden_modifier_conflict_flag,headcount_match_flag,school_name_raw,campus_name_raw_x,dept_name_raw,dept_name_std,major_group_7,graduates_n,enrolled_students_n,a_rate_pct,employment_rate_pct,health_employment_rate_pct,progression_rate_pct,graduate_school_progression_rate_pct,row_qa_status,human_match_decision,approved_headcount_row_id,approved_match_method,campus_policy,alias_rule_to_add,reviewer_note
OC2024_00639,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_07895|HC2_2024_07896,디지털콘텐츠학과 | 디지털콘텐츠전공,False,False,False,False,False,건양대학교,,디지털콘텐츠전공 | 디지털콘텐츠학과,디지털콘텐츠전공디지털콘텐츠학과,ART,,,30.292643,60.0,53.333332,0.0,0.0,manual_match_pending,,,,,,
OC2024_00648,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_07910|HC2_2024_07911,시각디자인전공 | 시각디자인학과,False,False,False,False,False,건양대학교,,시각디자인전공 | 시각디자인학과,시각디자인전공시각디자인학과,ART,,,28.779663,56.25,56.25,0.0,0.0,manual_match_pending,,,,,,
OC2024_00649,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_07908,심리상담치료학과,False,False,False,False,False,건양대학교,,심리상담치료학과,심리상담치료학과,SOC,,,31.332481,34.782608,30.434782,29.411764,29.411764,manual_match_pending,,,,,,
OC2024_00656,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_07905|HC2_2024_07906,의약바이오학부 | 의약바이오학과,False,False,False,False,False,건양대학교,,의약바이오학과 | 의약바이오학부 | 의약바이오학과,의약바이오학과의약바이오학부의약바이오학과,NAT,,,29.206257,90.0,90.0,20.0,20.0,manual_match_pending,,,,,,
OC2024_00658,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_07904,재난안전소방학과,False,False,False,False,False,건양대학교,,재난안전소방학과,재난안전소방학과,SOC,,,27.477337,64.0,56.0,0.0,0.0,manual_match_pending,,,,,,
OC2024_00667,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_07919,안경광학과,False,False,False,False,False,건양대학교_제2캠퍼스,제2캠퍼스,안경광학과,안경광학과,MED,,,32.849552,84.84849,78.78788,5.714286,5.714286,manual_match_pending,,,,,,
OC2024_00670,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_07931|HC2_2024_07932,의공학과 | 의공학부,False,False,False,False,False,건양대학교_제2캠퍼스,제2캠퍼스,의공학부 | 의공학과,의공학부의공학과,ENG,,,29.752577,70.588234,67.64706,10.526316,10.526316,manual_match_pending,,,,,,
OC2024_00678,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_07922,제약생명공학과,False,False,False,False,False,건양대학교_제2캠퍼스,제2캠퍼스,제약생명공학과,제약생명공학과,ENG,,,33.370644,66.666664,60.784313,15.0,15.0,manual_match_pending,,,,,,
OC2024_00684,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_07996|HC2_2024_07997,경영학과 | 경영학부,False,False,False,False,False,경기대학교,,경영학과 | 경영학부,경영학과경영학부,SOC,,,45.262867,59.89011,53.296703,0.9389671,0.9389671,manual_match_pending,,,,,,
OC2024_00686,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_08003|HC2_2024_08111,경제학부 | 경제학부,True,False,False,False,False,경기대학교,,경제학부,경제학부,SOC,,,42.720352,48.484848,46.464645,4.8076925,3.8461537,manual_match_pending,,,,,,
OC2024_00690,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_07980|HC2_2024_08104,국어국문학과 | 국어국문학과,True,False,False,False,False,경기대학교,,국어국문학과,국어국문학과,HUM,,,46.5724,58.490566,37.735847,4.9180326,4.9180326,manual_match_pending,,,,,,
OC2024_00694,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_08048|HC2_2024_08049,기계시스템공학부 | 기계시스템공학과,False,False,False,False,False,경기대학교,,기계시스템공학과 | 기계시스템공학부,기계시스템공학과기계시스템공학부,ENG,,,41.37329,66.666664,60.0,2.5974026,2.5974026,manual_match_pending,,,,,,
OC2024_00701,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_08013|HC2_2024_08121,법학과 | 법학과,True,False,False,False,False,경기대학교,,법학과,법학과,SOC,,,41.575394,55.68182,50.0,2.1978023,2.1978023,manual_match_pending,,,,,,
OC2024_00712,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_08093,시큐리티매니지먼트학과,False,False,False,False,False,경기대학교,,시큐리티매니지먼트학과,시큐리티매니지먼트학과,SOC,,,36.08358,91.666664,75.0,2.7027028,0.0,manual_match_pending,,,,,,
OC2024_00715,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_07985|HC2_2024_08105,영어영문학과 | 영어영문학과,True,False,False,False,False,경기대학교,,영어영문학과,영어영문학과,HUM,,,39.8071,60.240963,48.192772,0.0,0.0,manual_match_pending,,,,,,
OC2024_00721,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_08050|HC2_2024_08051,전자공학과 | 전자공학부,False,False,False,False,False,경기대학교,,전자공학과 | 전자공학부,전자공학과전자공학부,ENG,,,46.47544,62.7907,59.302326,8.080808,7.070707,manual_match_pending,,,,,,
OC2024_00730,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_08029|HC2_2024_08122,행정학과 | 행정학과,True,False,False,False,False,경기대학교,,행정학과,행정학과,SOC,,,41.03485,53.846153,52.747253,2.1276596,2.1276596,manual_match_pending,,,,,,
OC2024_00734,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_08009|HC2_2024_08120,회계세무?경영정보학부 | 회계세무?경영정보학부,True,False,False,False,False,경기대학교,,회계세무・경영정보학부,회계세무경영정보학부,SOC,,,44.3635,51.37615,47.70642,2.6548672,1.7699115,manual_match_pending,,,,,,
OC2024_00748,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_08125,외식조리?관광서비스학과,False,False,False,False,False,경기대학교_제2캠퍼스,제2캠퍼스,외식조리・관광서비스학과,외식조리관광서비스학과,SOC,,,34.059067,,,,,manual_match_pending,,,,,,
OC2024_00776,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_06340,인테리어재료공학과,False,False,False,False,False,경남과학기술대학교(폐교),,인테리어재료공학과,인테리어재료공학과,ENG,,,18.159536,,,,,manual_match_pending,,,,,,
OC2024_00781,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_06341,제약공학과,False,False,False,False,False,경남과학기술대학교(폐교),,제약공학과,제약공학과,ENG,,,39.6363,,,,,manual_match_pending,,,,,,
OC2024_00783,,L7,manual_pending,manual_pending,1.0,3,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_06329|HC2_2024_06330|HC2_2024_06331,컴퓨터공학과 | 컴퓨터공학부(빅데이터전공) | 컴퓨터공학부(컴퓨터소프트웨어전공),False,False,False,False,False,경남과학기술대학교(폐교),,컴퓨터공학부(빅데이터전공) | 컴퓨터공학부(컴퓨터소프트웨어전공) | 컴퓨터공학과 | 컴퓨터공학부(빅데이터전공) | 컴퓨터공학부(컴퓨터소프트웨어전공),컴퓨터공학부빅데이터전공컴퓨터공학부컴퓨터소프트웨어전공컴퓨터공학과컴퓨터공학부빅데이터전공컴퓨터공학부컴퓨터소프트웨어전공,ENG,,,29.365463,,,,,manual_match_pending,,,,,,
OC2024_00797,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_08291|HC2_2024_08292,경영학과 | 경영학부,False,False,False,False,False,경남대학교,,경영학부 | 경영학과,경영학부경영학과,SOC,,,68.196075,100.0,100.0,0.0,0.0,manual_match_pending,,,,,,
OC2024_00801,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_08379,경호보안학과,False,False,False,False,False,경남대학교,,경호보안학과,경호보안학과,ENG,,,52.08199,81.25,75.0,0.0,0.0,manual_match_pending,,,,,,
OC2024_00834,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_08286,심리학과,False,False,False,False,False,경남대학교,,심리학과,심리학과,SOC,,,29.679533,50.0,36.666668,16.216217,16.216217,manual_match_pending,,,,,,
OC2024_00852,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_08360,제약공학과,False,False,False,False,False,경남대학교,,제약공학과,제약공학과,ENG,,,54.036587,,,,,manual_match_pending,,,,,,
OC2024_00868,,L8,unmatched,unmatched,,70,True,department_formatting_or_source_coverage_mismatch,no strict/suffix/token/fuzzy unique candidate under same school and allowed campus scope,HC2_2024_08435|HC2_2024_08436|HC2_2024_08437|HC2_2024_08438|HC2_2024_08439|HC2_2024_08440|HC2_2024_08441|HC2_2024_08442|HC2_2024_08443|HC2_2024_08444,한국학과 | 한국학전공 | 기타모집단위 | 경영학과 | 관광경영학과,False,False,False,False,False,경동대학교,,A.I.전공,ai전공,ENG,,,43.47826,,,,,review_unmatched,,,,,,
OC2024_00884,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_08471|HC2_2024_08473,보건관리학과 | 보건관리학과(자연과학),False,False,False,False,False,경동대학교_제3캠퍼스,제3캠퍼스,보건관리학과 | 보건관리학과(자연과학),보건관리학과보건관리학과자연과학,MED,,,49.261906,91.17647,82.35294,0.0,0.0,manual_match_pending,,,,,,
OC2024_00886,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_08468,안경광학과,False,False,False,False,False,경동대학교_제3캠퍼스,제3캠퍼스,안경광학과,안경광학과,MED,,,40.540985,71.42857,62.857143,0.0,0.0,manual_match_pending,,,,,,
OC2024_00903,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_08482|HC2_2024_08485,스포츠마케팅학과 | 스포츠마케팅학과(예체능),False,False,False,False,False,경동대학교_제4캠퍼스,제4캠퍼스,스포츠마케팅학과 | 스포츠마케팅학과(예체능),스포츠마케팅학과스포츠마케팅학과예체능,,,,63.43915,45.0,37.5,0.0,0.0,manual_match_pending,,,,,,
OC2024_00908,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_08488,정보보안학과,False,False,False,False,False,경동대학교_제4캠퍼스,제4캠퍼스,정보보안학과,정보보안학과,ENG,,,58.685066,45.454544,45.454544,0.0,0.0,manual_match_pending,,,,,,
OC2024_00913,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_08486,항공서비스학과,False,False,False,False,False,경동대학교_제4캠퍼스,제4캠퍼스,항공서비스학과,항공서비스학과,ENG,,,69.46066,,,,,manual_match_pending,,,,,,
OC2024_00916,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_08499,호텔조리학과,False,False,False,False,False,경동대학교_제4캠퍼스,제4캠퍼스,호텔조리학과,호텔조리학과,SOC,,,43.304333,62.068966,58.62069,3.3333333,0.0,manual_match_pending,,,,,,
OC2024_00919,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_00946|HC2_2024_00947,건설방재공학과 | 건설방재공학부,False,False,False,False,False,경북대학교,,건설방재공학과 | 건설방재공학부 | 건설방재공학과,건설방재공학과건설방재공학부건설방재공학과,ENG,,,15.099069,,,,,manual_match_pending,,,,,,
OC2024_00922,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_00847|HC2_2024_00848,건축학부(건축공학전공) | 건축학부(건축학전공),False,False,False,False,False,경북대학교,,건축학부(건축공학전공) | 건축학부(건축학전공),건축학부건축공학전공건축학부건축학전공,ENG,,,38.51289,62.666668,62.666668,5.882353,5.882353,manual_match_pending,,,,,,
OC2024_00953,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_00819,미디어커뮤니케이션학과,False,False,False,False,False,경북대학교,,미디어커뮤니케이션학과,미디어커뮤니케이션학과,ART,,,32.677055,60.714287,57.142857,5.4054055,5.4054055,manual_match_pending,,,,,,
OC2024_00955,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_00869,바이오섬유소재학과,False,False,False,False,False,경북대학교,,바이오섬유소재학과,바이오섬유소재학과,NAT,,,33.751644,73.91304,69.565216,28.125,28.125,manual_match_pending,,,,,,
OC2024_00965,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_00849,산림과학.조경학부 조경학전공,False,False,False,False,False,경북대학교,,산림과학.조경학부 조경학전공,산림과학조경학부조경학전공,NAT,,,40.572083,47.058823,41.17647,5.1282053,5.1282053,manual_match_pending,,,,,,
OC2024_00968,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_00895,생명공학부,False,False,False,False,False,경북대학교,,생명공학부,생명공학부,ENG,,,41.33049,,,,,manual_match_pending,,,,,,
OC2024_00979,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_00908,수의학과,False,False,False,False,False,경북대학교,,수의학과,수의학과,MED,,,34.10777,96.875,93.75,30.357143,30.357143,manual_match_pending,,,,,,
OC2024_00980,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_00907,수의예과,False,False,False,False,False,경북대학교,,수의예과,수의예과,MED,,,27.95364,,,,,manual_match_pending,,,,,,
OC2024_00985,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_00903,식물의학과,False,False,False,False,False,경북대학교,,식물의학과,식물의학과,MED,,,40.95946,,,,,manual_match_pending,,,,,,
OC2024_00993,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_00909,식품자원경제학과,False,False,False,False,False,경북대학교,,식품자원경제학과,식품자원경제학과,SOC,,,32.948067,50.0,46.666668,2.857143,2.857143,manual_match_pending,,,,,,
OC2024_00997,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_00801,심리학과,False,False,False,False,False,경북대학교,,심리학과,심리학과,SOC,,,36.71578,50.0,42.307693,17.142857,17.142857,manual_match_pending,,,,,,
OC2024_01005,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_00962|HC2_2024_00967,에너지 신소재?화학공학부(신소재공학전공) | 에너지 신소재?화학공학부(에너지화학공학전공),False,False,False,False,False,경북대학교,,에너지 신소재・화학공학부(신소재공학전공) | 에너지 신소재・화학공학부(에너지화학공학전공),에너지신소재화학공학부신소재공학전공에너지신소재화학공학부에너지화학공학전공,ENG,,,35.866894,60.869564,50.0,21.666666,21.666666,manual_match_pending,,,,,,
OC2024_01022,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_00898|HC2_2024_00901,"응용생명과학부 | 응용생명과학부(식물생명과학전공, 환경생명화학전공)",False,False,False,False,False,경북대학교,,"응용생명과학부(식물생명과학전공, 환경생명화학전공)",응용생명과학부식물생명과학전공환경생명화학전공,NAT,,,50.0,,,,,manual_match_pending,,,,,,
OC2024_01034,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_00891,임산공학과,False,False,False,False,False,경북대학교,,임산공학과,임산공학과,ENG,,,66.666664,100.0,100.0,0.0,0.0,manual_match_pending,,,,,,
OC2024_01039,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_00860|HC2_2024_00876,전자공학부 | 전자공학부(인공지능전공),False,False,False,False,False,경북대학교,,전자공학부 | 전자공학부(인공지능전공),전자공학부전자공학부인공지능전공,ENG,,,39.931973,64.768684,62.633453,28.463476,28.463476,manual_match_pending,,,,,,
OC2024_01048,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_00854,지구시스템과학부 해양학전공,False,False,False,False,False,경북대학교,,지구시스템과학부 해양학전공,지구시스템과학부해양학전공,NAT,,,36.99641,47.61905,38.095238,19.23077,19.23077,manual_match_pending,,,,,,
OC2024_01060,,L7,manual_pending,manual_pending,1.0,3,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_00872|HC2_2024_00875|HC2_2024_00878,"컴퓨터학부 | 컴퓨터학부(플랫폼소프트웨어전공, 데이터과학전공) | 컴퓨터학부(글로벌소프트웨어융합전공)",False,False,False,False,False,경북대학교,,"컴퓨터학부(글로벌소프트웨어융합전공) | 컴퓨터학부(플랫폼소프트웨어전공, 데이터과학전공)",컴퓨터학부글로벌소프트웨어융합전공컴퓨터학부플랫폼소프트웨어전공데이터과학전공,ENG,,,40.015396,57.48503,54.491016,11.616161,11.616161,manual_match_pending,,,,,,
OC2024_01063,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_00851|HC2_2024_00951,토목공학과 | 토목공학과,True,False,False,False,False,경북대학교,,토목공학과,토목공학과,ENG,,,38.79256,62.686565,59.701492,7.894737,7.894737,manual_match_pending,,,,,,
OC2024_01083,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_01315|HC2_2024_01316,경영학과 | 경영학부,False,False,False,False,False,경상국립대학교,,경영학과 | 경영학부,경영학과경영학부,SOC,,,39.812073,51.724136,50.0,1.4925373,0.0,manual_match_pending,,,,,,
OC2024_01085,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_01318|HC2_2024_01319,경제학과 | 경제학부,False,False,False,False,False,경상국립대학교,,경제학과 | 경제학부,경제학과경제학부,SOC,,,30.389526,41.666668,41.666668,3.4482758,3.4482758,manual_match_pending,,,,,,
OC2024_01089,,L7,manual_pending,manual_pending,1.0,3,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_01324|HC2_2024_01325|HC2_2024_01326,국제통상전공 | 국제통상학과 | 국제통상학부,False,False,False,False,False,경상국립대학교,,국제통상전공 | 국제통상학과 | 국제통상학부,국제통상전공국제통상학과국제통상학부,SOC,,,35.049953,61.42857,58.57143,0.0,0.0,manual_match_pending,,,,,,
OC2024_01093,,L7,manual_pending,manual_pending,1.0,4,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_01392|HC2_2024_01393|HC2_2024_01395|HC2_2024_01408,나노?신소재공학부(세라믹공학전공) | 나노신소재공학부 | 나노?신소재공학부(금속재료공학전공) | 나노?신소재공학부(고분자공학전공),False,False,False,False,False,경상국립대학교,,나노・신소재공학부(고분자공학전공) | 나노・신소재공학부(금속재료공학전공) | 나노・신소재공학부(세라믹공학전공),나노신소재공학부고분자공학전공나노신소재공학부금속재료공학전공나노신소재공학부세라믹공학전공,ENG,,,40.029774,50.0,50.0,0.0,0.0,manual_match_pending,,,,,,
OC2024_01106,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_01333,미디어커뮤니케이션학과,False,False,False,False,False,경상국립대학교,,미디어커뮤니케이션학과,미디어커뮤니케이션학과,ART,,,28.7594,,,,,manual_match_pending,,,,,,
OC2024_01116,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_01329|HC2_2024_01330,사회복지학과 | 사회복지학부,False,False,False,False,False,경상국립대학교,,사회복지학과 | 사회복지학부,사회복지학과사회복지학부,SOC,,,34.16924,41.666668,41.666668,7.6923075,7.6923075,manual_match_pending,,,,,,
OC2024_01129,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_01441,수의학과,False,False,False,False,False,경상국립대학교,,수의학과,수의학과,MED,,,39.983185,86.48649,83.78378,17.307692,17.307692,manual_match_pending,,,,,,
OC2024_01130,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_01440,수의예과,False,False,False,False,False,경상국립대학교,,수의예과,수의예과,MED,,,21.150826,,,,,manual_match_pending,,,,,,
OC2024_01137,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_01439,식물의학과,False,False,False,False,False,경상국립대학교,,식물의학과,식물의학과,MED,,,49.369617,68.42105,57.894737,20.833334,20.833334,manual_match_pending,,,,,,
OC2024_01138,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_01452|HC2_2024_01454,식품공학과 | 식품공학부,False,False,False,False,False,경상국립대학교,,식품공학과 | 식품공학부,식품공학과식품공학부,NAT,,,31.756334,,,,,manual_match_pending,,,,,,
OC2024_01140,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_01444,식품자원경제학과,False,False,False,False,False,경상국립대학교,,식품자원경제학과,식품자원경제학과,SOC,,,39.699005,40.74074,33.333332,9.375,6.25,manual_match_pending,,,,,,
OC2024_01141,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_01308,심리학과,False,False,False,False,False,경상국립대학교,,심리학과,심리학과,SOC,,,40.56351,36.842106,36.842106,41.17647,41.17647,manual_match_pending,,,,,,
OC2024_01143,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_01463|HC2_2024_01464,약학과(6년제) | 약학과(2+4년제),False,False,False,False,False,경상국립대학교,,약학과(2+4년제) | 약학과(6년제),약학과24년제약학과6년제,MED,,,44.870037,91.89189,86.48649,0.0,0.0,manual_match_pending,,,,,,
OC2024_01161,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_01425,인테리어재료공학과,False,False,False,False,False,경상국립대학교,,인테리어재료공학과,인테리어재료공학과,ENG,,,32.148483,,,,,manual_match_pending,,,,,,
OC2024_01170,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_01435,제약공학과,False,False,False,False,False,경상국립대학교,,제약공학과,제약공학과,ENG,,,30.746187,,,,,manual_match_pending,,,,,,
OC2024_01176,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_01401|HC2_2024_01482,지능형통신공학과 | 지능형통신공학과,True,False,False,False,False,경상국립대학교,,지능형통신공학과,지능형통신공학과,ENG,,,0.0,,,,,manual_match_pending,,,,,,
OC2024_01178,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_01422,지역시스템공학과,False,False,False,False,False,경상국립대학교,,지역시스템공학과,지역시스템공학과,ENG,,,29.98595,,,,,manual_match_pending,,,,,,
OC2024_01197,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_01486,해양식품생명의학과,False,False,False,False,False,경상국립대학교,,해양식품생명의학과,해양식품생명의학과,MED,,,83.333336,48.484848,48.484848,30.612246,30.612246,manual_match_pending,,,,,,
OC2024_01215,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_08808,건강재활전공,False,False,False,False,False,경성대학교,,건강재활전공,건강재활전공,MED,,,0.0,,,,,manual_match_pending,,,,,,
OC2024_01216,,L7,manual_pending,manual_pending,1.0,2,True,multiple_candidates,"school+campus+department strict exact unique; multiple D01 rows remain, no automatic choice",HC2_2024_08750|HC2_2024_08753,건축학과 | 건축학과(5년제),False,False,False,False,False,경성대학교,,건축학과(5년제),건축학과5년제,ENG,,,37.704006,70.588234,67.64706,0.0,0.0,manual_match_pending,,,,,,
OC2024_01230,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_08713,글로컬문화학부,False,False,False,False,False,경성대학교,,글로컬문화학부,글로컬문화학부,NAT,,,0.0,,,,,manual_match_pending,,,,,,
OC2024_01244,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_08744,미디어커뮤니케이션학과,False,False,False,False,False,경성대학교,,미디어커뮤니케이션학과,미디어커뮤니케이션학과,ART,,,46.12011,62.857143,54.285713,4.878049,4.878049,manual_match_pending,,,,,,
OC2024_01245,,L7,manual_pending,manual_pending,1.0,1,True,multiple_fuzzy_or_conflict,fuzzy candidates need manual review,HC2_2024_08708,미디어콘텐츠학과,False,False,False,False,False,경성대학교,,미디어콘텐츠학과,미디어콘텐츠학과,ART,,,38.436874,55.172413,41.37931,0.0,0.0,manual_match_pending,,,,,,
