topic_id,year,subgroup,share_sum_excluding_total,abs_error_from_100,audit_status
GOMS_003,2019,취업자,99.8,0.20000000000000284,PASS
GOMS_006,2007,공학,98.9,1.0999999999999943,WARN
GOMS_006,2007,교육,99.1,0.9000000000000057,PASS
GOMS_006,2007,사회,98.8,1.2000000000000028,WARN
GOMS_006,2007,예체능,98.9,1.0999999999999943,WARN
GOMS_006,2007,의약,99.2,0.7999999999999972,PASS
GOMS_006,2007,인문,99.10000000000001,0.8999999999999915,PASS
GOMS_006,2007,자연,98.9,1.0999999999999943,WARN
GOMS_006,2007,전체,98.9,1.0999999999999943,WARN
GOMS_006,2008,공학,99.2,0.7999999999999972,PASS
GOMS_006,2008,교육,99.2,0.7999999999999972,PASS
GOMS_006,2008,사회,99.1,0.9000000000000057,PASS
GOMS_006,2008,예체능,99.0,1.0,PASS
GOMS_006,2008,의약,99.4,0.5999999999999943,PASS
GOMS_006,2008,인문,99.2,0.7999999999999972,PASS
GOMS_006,2008,자연,99.1,0.9000000000000057,PASS
GOMS_006,2008,전체,98.9,1.0999999999999943,WARN
GOMS_006,2009,공학,99.3,0.7000000000000028,PASS
GOMS_006,2009,교육,99.2,0.7999999999999972,PASS
GOMS_006,2009,사회,98.9,1.0999999999999943,WARN
GOMS_006,2009,예체능,98.9,1.0999999999999943,WARN
GOMS_006,2009,의약,99.2,0.7999999999999972,PASS
GOMS_006,2009,인문,98.89999999999999,1.1000000000000085,WARN
GOMS_006,2009,자연,99.10000000000001,0.8999999999999915,PASS
GOMS_006,2009,전체,99.1,0.9000000000000057,PASS
GOMS_006,2010,공학,98.89999999999999,1.1000000000000085,WARN
GOMS_006,2010,교육,99.3,0.7000000000000028,PASS
GOMS_006,2010,사회,99.1,0.9000000000000057,PASS
GOMS_006,2010,예체능,98.8,1.2000000000000028,WARN
GOMS_006,2010,의약,99.19999999999999,0.8000000000000114,PASS
GOMS_006,2010,인문,98.89999999999999,1.1000000000000085,WARN
GOMS_006,2010,자연,99.3,0.7000000000000028,PASS
GOMS_006,2010,전체,99.0,1.0,PASS
GOMS_006,2011,공학,99.0,1.0,PASS
GOMS_006,2011,교육,99.2,0.7999999999999972,PASS
GOMS_006,2011,사회,98.8,1.2000000000000028,WARN
GOMS_006,2011,예체능,99.2,0.7999999999999972,PASS
GOMS_006,2011,의약,99.10000000000001,0.8999999999999915,PASS
GOMS_006,2011,인문,98.9,1.0999999999999943,WARN
GOMS_006,2011,자연,98.9,1.0999999999999943,WARN
GOMS_006,2011,전체,98.8,1.2000000000000028,WARN
GOMS_006,2012,공학,99.2,0.7999999999999972,PASS
GOMS_006,2012,교육,99.10000000000001,0.8999999999999915,PASS
GOMS_006,2012,사회,99.10000000000001,0.8999999999999915,PASS
GOMS_006,2012,예체능,98.8,1.2000000000000028,WARN
GOMS_006,2012,의약,98.89999999999999,1.1000000000000085,WARN
GOMS_006,2012,인문,99.1,0.9000000000000057,PASS
GOMS_006,2012,자연,99.10000000000001,0.8999999999999915,PASS
GOMS_006,2012,전체,99.0,1.0,PASS
GOMS_006,2013,공학,99.0,1.0,PASS
GOMS_006,2013,교육,99.30000000000001,0.6999999999999886,PASS
GOMS_006,2013,사회,99.2,0.7999999999999972,PASS
GOMS_006,2013,예체능,99.1,0.9000000000000057,PASS
GOMS_006,2013,의약,99.1,0.9000000000000057,PASS
GOMS_006,2013,인문,99.2,0.7999999999999972,PASS
GOMS_006,2013,자연,99.0,1.0,PASS
GOMS_006,2013,전체,99.0,1.0,PASS
GOMS_006,2014,공학,99.0,1.0,PASS
GOMS_006,2014,교육,99.1,0.9000000000000057,PASS
GOMS_006,2014,사회,99.3,0.7000000000000028,PASS
GOMS_006,2014,예체능,99.0,1.0,PASS
GOMS_006,2014,의약,99.5,0.5,PASS
GOMS_006,2014,인문,99.2,0.7999999999999972,PASS
GOMS_006,2014,자연,98.9,1.0999999999999943,WARN
GOMS_006,2014,전체,99.0,1.0,PASS
GOMS_006,2015,공학,99.2,0.7999999999999972,PASS
GOMS_006,2015,교육,99.39999999999999,0.6000000000000085,PASS
GOMS_006,2015,사회,99.3,0.7000000000000028,PASS
GOMS_006,2015,예체능,99.19999999999999,0.8000000000000114,PASS
GOMS_006,2015,의약,99.1,0.9000000000000057,PASS
GOMS_006,2015,인문,99.0,1.0,PASS
GOMS_006,2015,자연,99.0,1.0,PASS
GOMS_006,2015,전체,99.4,0.5999999999999943,PASS
GOMS_006,2016,공학,98.89999999999999,1.1000000000000085,WARN
GOMS_006,2016,교육,99.4,0.5999999999999943,PASS
GOMS_006,2016,사회,99.1,0.9000000000000057,PASS
GOMS_006,2016,예체능,99.10000000000001,0.8999999999999915,PASS
GOMS_006,2016,의약,99.2,0.7999999999999972,PASS
GOMS_006,2016,인문,99.0,1.0,PASS
GOMS_006,2016,자연,99.0,1.0,PASS
GOMS_006,2016,전체,99.1,0.9000000000000057,PASS
GOMS_006,2017,공학,99.3,0.7000000000000028,PASS
GOMS_006,2017,교육,99.0,1.0,PASS
GOMS_006,2017,사회,99.2,0.7999999999999972,PASS
GOMS_006,2017,예체능,99.0,1.0,PASS
GOMS_006,2017,의약,99.3,0.7000000000000028,PASS
GOMS_006,2017,인문,99.3,0.7000000000000028,PASS
GOMS_006,2017,자연,98.9,1.0999999999999943,WARN
GOMS_006,2017,전체,99.1,0.9000000000000057,PASS
GOMS_006,2018,공학,99.1,0.9000000000000057,PASS
GOMS_006,2018,교육,99.0,1.0,PASS
GOMS_006,2018,사회,99.10000000000001,0.8999999999999915,PASS
GOMS_006,2018,예체능,99.1,0.9000000000000057,PASS
GOMS_006,2018,의약,99.2,0.7999999999999972,PASS
GOMS_006,2018,인문,99.0,1.0,PASS
GOMS_006,2018,자연,99.2,0.7999999999999972,PASS
GOMS_006,2018,전체,98.9,1.0999999999999943,WARN
GOMS_006,2019,공학,99.1,0.9000000000000057,PASS
GOMS_006,2019,교육,99.1,0.9000000000000057,PASS
GOMS_006,2019,사회,98.9,1.0999999999999943,WARN
GOMS_006,2019,예체능,99.2,0.7999999999999972,PASS
GOMS_006,2019,의약,99.3,0.7000000000000028,PASS
GOMS_006,2019,인문,99.0,1.0,PASS
GOMS_006,2019,자연,99.0,1.0,PASS
GOMS_006,2019,전체,99.0,1.0,PASS
GOMS_011,2007,공학,98.7,1.2999999999999972,WARN
GOMS_011,2007,교육,99.0,1.0,PASS
GOMS_011,2007,사회,98.7,1.2999999999999972,WARN
GOMS_011,2007,예체능,98.8,1.2000000000000028,WARN
GOMS_011,2007,의약,99.1,0.9000000000000057,PASS
GOMS_011,2007,인문,98.7,1.2999999999999972,WARN
GOMS_011,2007,자연,98.9,1.0999999999999943,WARN
GOMS_011,2007,전체,99.10000000000001,0.8999999999999915,PASS
GOMS_011,2008,공학,98.9,1.0999999999999943,WARN
GOMS_011,2008,교육,99.2,0.7999999999999972,PASS
GOMS_011,2008,사회,98.89999999999999,1.1000000000000085,WARN
GOMS_011,2008,예체능,99.0,1.0,PASS
GOMS_011,2008,의약,98.8,1.2000000000000028,WARN
GOMS_011,2008,인문,99.1,0.9000000000000057,PASS
GOMS_011,2008,자연,99.2,0.7999999999999972,PASS
GOMS_011,2008,전체,98.3,1.7000000000000028,WARN
GOMS_011,2009,공학,98.6,1.4000000000000057,WARN
GOMS_011,2009,교육,99.2,0.7999999999999972,PASS
GOMS_011,2009,사회,98.6,1.4000000000000057,WARN
GOMS_011,2009,예체능,98.8,1.2000000000000028,WARN
GOMS_011,2009,의약,99.0,1.0,PASS
GOMS_011,2009,인문,98.9,1.0999999999999943,WARN
GOMS_011,2009,자연,98.8,1.2000000000000028,WARN
GOMS_011,2009,전체,98.7,1.2999999999999972,WARN
GOMS_011,2010,공학,98.7,1.2999999999999972,WARN
GOMS_011,2010,교육,99.2,0.7999999999999972,PASS
GOMS_011,2010,사회,98.80000000000001,1.1999999999999886,WARN
GOMS_011,2010,예체능,98.9,1.0999999999999943,WARN
GOMS_011,2010,의약,98.89999999999999,1.1000000000000085,WARN
GOMS_011,2010,인문,98.8,1.2000000000000028,WARN
GOMS_011,2010,자연,99.0,1.0,PASS
GOMS_011,2010,전체,98.7,1.2999999999999972,WARN
GOMS_011,2011,공학,98.8,1.2000000000000028,WARN
GOMS_011,2011,교육,98.9,1.0999999999999943,WARN
GOMS_011,2011,사회,98.8,1.2000000000000028,WARN
GOMS_011,2011,예체능,99.0,1.0,PASS
GOMS_011,2011,의약,99.10000000000001,0.8999999999999915,PASS
GOMS_011,2011,인문,98.8,1.2000000000000028,WARN
GOMS_011,2011,자연,98.7,1.2999999999999972,WARN
GOMS_011,2011,전체,99.0,1.0,PASS
GOMS_011,2012,공학,99.10000000000001,0.8999999999999915,PASS
GOMS_011,2012,교육,99.0,1.0,PASS
GOMS_011,2012,사회,98.7,1.2999999999999972,WARN
GOMS_011,2012,예체능,98.60000000000001,1.3999999999999915,WARN
GOMS_011,2012,의약,98.9,1.0999999999999943,WARN
GOMS_011,2012,인문,98.8,1.2000000000000028,WARN
GOMS_011,2012,자연,98.5,1.5,WARN
GOMS_011,2012,전체,98.7,1.2999999999999972,WARN
GOMS_011,2013,공학,99.0,1.0,PASS
GOMS_011,2013,교육,99.0,1.0,PASS
GOMS_011,2013,사회,98.7,1.2999999999999972,WARN
GOMS_011,2013,예체능,98.9,1.0999999999999943,WARN
GOMS_011,2013,의약,99.0,1.0,PASS
GOMS_011,2013,인문,98.69999999999999,1.3000000000000114,WARN
GOMS_011,2013,자연,99.0,1.0,PASS
GOMS_011,2013,전체,99.0,1.0,PASS
GOMS_011,2014,공학,98.60000000000001,1.3999999999999915,WARN
GOMS_011,2014,교육,99.3,0.7000000000000028,PASS
GOMS_011,2014,사회,98.8,1.2000000000000028,WARN
GOMS_011,2014,예체능,99.0,1.0,PASS
GOMS_011,2014,의약,99.1,0.9000000000000057,PASS
GOMS_011,2014,인문,98.9,1.0999999999999943,WARN
GOMS_011,2014,자연,98.7,1.2999999999999972,WARN
GOMS_011,2014,전체,98.89999999999999,1.1000000000000085,WARN
GOMS_011,2015,공학,98.8,1.2000000000000028,WARN
GOMS_011,2015,교육,99.0,1.0,PASS
GOMS_011,2015,사회,98.9,1.0999999999999943,WARN
GOMS_011,2015,예체능,99.0,1.0,PASS
GOMS_011,2015,의약,99.10000000000001,0.8999999999999915,PASS
GOMS_011,2015,인문,98.7,1.2999999999999972,WARN
GOMS_011,2015,자연,98.89999999999999,1.1000000000000085,WARN
GOMS_011,2015,전체,98.5,1.5,WARN
GOMS_011,2016,공학,98.8,1.2000000000000028,WARN
GOMS_011,2016,교육,99.2,0.7999999999999972,PASS
GOMS_011,2016,사회,98.9,1.0999999999999943,WARN
GOMS_011,2016,예체능,98.8,1.2000000000000028,WARN
GOMS_011,2016,의약,98.99999999999999,1.0000000000000142,WARN
GOMS_011,2016,인문,99.0,1.0,PASS
GOMS_011,2016,자연,98.7,1.2999999999999972,WARN
GOMS_011,2016,전체,98.8,1.2000000000000028,WARN
GOMS_012,2017,공학,99.5,0.5,PASS
GOMS_012,2017,교육,99.8,0.20000000000000284,PASS
GOMS_012,2017,사회,99.6,0.4000000000000057,PASS
GOMS_012,2017,예체능,99.39999999999999,0.6000000000000085,PASS
GOMS_012,2017,의약,99.3,0.7000000000000028,PASS
GOMS_012,2017,인문,99.5,0.5,PASS
GOMS_012,2017,자연,99.4,0.5999999999999943,PASS
GOMS_012,2017,전체,99.5,0.5,PASS
GOMS_012,2018,공학,99.6,0.4000000000000057,PASS
GOMS_012,2018,교육,99.7,0.29999999999999716,PASS
GOMS_012,2018,사회,99.6,0.4000000000000057,PASS
GOMS_012,2018,예체능,99.6,0.4000000000000057,PASS
GOMS_012,2018,의약,99.6,0.4000000000000057,PASS
GOMS_012,2018,인문,99.6,0.4000000000000057,PASS
GOMS_012,2018,자연,99.4,0.5999999999999943,PASS
GOMS_012,2018,전체,99.5,0.5,PASS
GOMS_012,2019,공학,99.4,0.5999999999999943,PASS
GOMS_012,2019,교육,99.60000000000001,0.3999999999999915,PASS
GOMS_012,2019,사회,99.4,0.5999999999999943,PASS
GOMS_012,2019,예체능,99.60000000000001,0.3999999999999915,PASS
GOMS_012,2019,의약,99.60000000000001,0.3999999999999915,PASS
GOMS_012,2019,인문,99.5,0.5,PASS
GOMS_012,2019,자연,99.5,0.5,PASS
GOMS_012,2019,전체,99.5,0.5,PASS
GOMS_015,2007,공학,99.5,0.5,PASS
GOMS_015,2007,교육,99.6,0.4000000000000057,PASS
GOMS_015,2007,사회,99.5,0.5,PASS
GOMS_015,2007,예체능,99.7,0.29999999999999716,PASS
GOMS_015,2007,의약,99.4,0.5999999999999943,PASS
GOMS_015,2007,인문,99.5,0.5,PASS
GOMS_015,2007,자연,99.60000000000001,0.3999999999999915,PASS
GOMS_015,2007,전체,99.6,0.4000000000000057,PASS
GOMS_015,2008,공학,99.6,0.4000000000000057,PASS
GOMS_015,2008,교육,99.39999999999999,0.6000000000000085,PASS
GOMS_015,2008,사회,99.4,0.5999999999999943,PASS
GOMS_015,2008,예체능,99.60000000000001,0.3999999999999915,PASS
GOMS_015,2008,의약,99.6,0.4000000000000057,PASS
GOMS_015,2008,인문,99.5,0.5,PASS
GOMS_015,2008,자연,99.7,0.29999999999999716,PASS
GOMS_015,2008,전체,99.7,0.29999999999999716,PASS
GOMS_015,2009,공학,99.5,0.5,PASS
GOMS_015,2009,교육,99.5,0.5,PASS
GOMS_015,2009,사회,99.6,0.4000000000000057,PASS
GOMS_015,2009,예체능,99.6,0.4000000000000057,PASS
GOMS_015,2009,의약,99.6,0.4000000000000057,PASS
GOMS_015,2009,인문,99.5,0.5,PASS
GOMS_015,2009,자연,99.60000000000001,0.3999999999999915,PASS
GOMS_015,2009,전체,99.5,0.5,PASS
GOMS_015,2010,공학,99.4,0.5999999999999943,PASS
GOMS_015,2010,교육,99.5,0.5,PASS
GOMS_015,2010,사회,99.6,0.4000000000000057,PASS
GOMS_015,2010,예체능,99.5,0.5,PASS
GOMS_015,2010,의약,99.6,0.4000000000000057,PASS
GOMS_015,2010,인문,99.5,0.5,PASS
GOMS_015,2010,자연,99.60000000000001,0.3999999999999915,PASS
GOMS_015,2010,전체,99.5,0.5,PASS
GOMS_015,2011,공학,99.4,0.5999999999999943,PASS
GOMS_015,2011,교육,99.6,0.4000000000000057,PASS
GOMS_015,2011,사회,99.6,0.4000000000000057,PASS
GOMS_015,2011,예체능,99.7,0.29999999999999716,PASS
GOMS_015,2011,의약,99.5,0.5,PASS
GOMS_015,2011,인문,99.6,0.4000000000000057,PASS
GOMS_015,2011,자연,99.6,0.4000000000000057,PASS
GOMS_015,2011,전체,99.7,0.29999999999999716,PASS
GOMS_015,2012,공학,99.5,0.5,PASS
GOMS_015,2012,교육,99.6,0.4000000000000057,PASS
GOMS_015,2012,사회,99.6,0.4000000000000057,PASS
GOMS_015,2012,예체능,99.7,0.29999999999999716,PASS
GOMS_015,2012,의약,99.6,0.4000000000000057,PASS
GOMS_015,2012,인문,99.6,0.4000000000000057,PASS
GOMS_015,2012,자연,99.4,0.5999999999999943,PASS
GOMS_015,2012,전체,99.5,0.5,PASS
GOMS_015,2013,공학,99.7,0.29999999999999716,PASS
GOMS_015,2013,교육,99.6,0.4000000000000057,PASS
GOMS_015,2013,사회,99.5,0.5,PASS
GOMS_015,2013,예체능,99.60000000000001,0.3999999999999915,PASS
GOMS_015,2013,의약,99.7,0.29999999999999716,PASS
GOMS_015,2013,인문,99.8,0.20000000000000284,PASS
GOMS_015,2013,자연,99.4,0.5999999999999943,PASS
GOMS_015,2013,전체,99.6,0.4000000000000057,PASS
GOMS_015,2014,공학,99.5,0.5,PASS
GOMS_015,2014,교육,99.6,0.4000000000000057,PASS
GOMS_015,2014,사회,99.6,0.4000000000000057,PASS
GOMS_015,2014,예체능,99.4,0.5999999999999943,PASS
GOMS_015,2014,의약,99.6,0.4000000000000057,PASS
GOMS_015,2014,인문,99.5,0.5,PASS
GOMS_015,2014,자연,99.4,0.5999999999999943,PASS
GOMS_015,2014,전체,99.4,0.5999999999999943,PASS
GOMS_015,2015,공학,99.6,0.4000000000000057,PASS
GOMS_015,2015,교육,99.60000000000001,0.3999999999999915,PASS
GOMS_015,2015,사회,99.39999999999999,0.6000000000000085,PASS
GOMS_015,2015,예체능,99.6,0.4000000000000057,PASS
GOMS_015,2015,의약,99.6,0.4000000000000057,PASS
GOMS_015,2015,인문,99.5,0.5,PASS
GOMS_015,2015,자연,99.60000000000001,0.3999999999999915,PASS
GOMS_015,2015,전체,99.6,0.4000000000000057,PASS
GOMS_015,2016,공학,99.5,0.5,PASS
GOMS_015,2016,교육,99.5,0.5,PASS
GOMS_015,2016,사회,99.6,0.4000000000000057,PASS
GOMS_015,2016,예체능,99.4,0.5999999999999943,PASS
GOMS_015,2016,의약,99.5,0.5,PASS
GOMS_015,2016,인문,99.5,0.5,PASS
GOMS_015,2016,자연,99.6,0.4000000000000057,PASS
GOMS_015,2016,전체,99.6,0.4000000000000057,PASS
GOMS_015,2017,공학,99.5,0.5,PASS
GOMS_015,2017,교육,99.7,0.29999999999999716,PASS
GOMS_015,2017,사회,99.4,0.5999999999999943,PASS
GOMS_015,2017,예체능,99.6,0.4000000000000057,PASS
GOMS_015,2017,의약,99.30000000000001,0.6999999999999886,PASS
GOMS_015,2017,인문,99.6,0.4000000000000057,PASS
GOMS_015,2017,자연,99.5,0.5,PASS
GOMS_015,2017,전체,99.5,0.5,PASS
GOMS_015,2018,공학,99.5,0.5,PASS
GOMS_015,2018,교육,99.5,0.5,PASS
GOMS_015,2018,사회,99.4,0.5999999999999943,PASS
GOMS_015,2018,예체능,99.5,0.5,PASS
GOMS_015,2018,의약,99.5,0.5,PASS
GOMS_015,2018,인문,99.6,0.4000000000000057,PASS
GOMS_015,2018,자연,99.7,0.29999999999999716,PASS
GOMS_015,2018,전체,99.6,0.4000000000000057,PASS
GOMS_015,2019,공학,99.60000000000001,0.3999999999999915,PASS
GOMS_015,2019,교육,99.60000000000001,0.3999999999999915,PASS
GOMS_015,2019,사회,99.5,0.5,PASS
GOMS_015,2019,예체능,99.5,0.5,PASS
GOMS_015,2019,의약,99.6,0.4000000000000057,PASS
GOMS_015,2019,인문,99.6,0.4000000000000057,PASS
GOMS_015,2019,자연,99.6,0.4000000000000057,PASS
GOMS_015,2019,전체,99.6,0.4000000000000057,PASS
GOMS_018,2007,공학,99.5,0.5,PASS
GOMS_018,2007,교육,99.6,0.4000000000000057,PASS
GOMS_018,2007,사회,99.5,0.5,PASS
GOMS_018,2007,예체능,99.7,0.29999999999999716,PASS
GOMS_018,2007,의약,99.5,0.5,PASS
GOMS_018,2007,인문,99.5,0.5,PASS
GOMS_018,2007,자연,99.4,0.5999999999999943,PASS
GOMS_018,2007,전체,99.5,0.5,PASS
GOMS_018,2008,공학,99.7,0.29999999999999716,PASS
GOMS_018,2008,교육,99.5,0.5,PASS
GOMS_018,2008,사회,99.6,0.4000000000000057,PASS
GOMS_018,2008,예체능,99.60000000000001,0.3999999999999915,PASS
GOMS_018,2008,의약,99.7,0.29999999999999716,PASS
GOMS_018,2008,인문,99.6,0.4000000000000057,PASS
GOMS_018,2008,자연,99.5,0.5,PASS
GOMS_018,2008,전체,99.5,0.5,PASS
GOMS_018,2009,공학,99.7,0.29999999999999716,PASS
GOMS_018,2009,교육,99.60000000000001,0.3999999999999915,PASS
GOMS_018,2009,사회,99.6,0.4000000000000057,PASS
GOMS_018,2009,예체능,99.6,0.4000000000000057,PASS
GOMS_018,2009,의약,99.5,0.5,PASS
GOMS_018,2009,인문,99.7,0.29999999999999716,PASS
GOMS_018,2009,자연,99.7,0.29999999999999716,PASS
GOMS_018,2009,전체,99.5,0.5,PASS
GOMS_018,2010,공학,99.5,0.5,PASS
GOMS_018,2010,교육,99.5,0.5,PASS
GOMS_018,2010,사회,99.69999999999999,0.30000000000001137,PASS
GOMS_018,2010,예체능,99.6,0.4000000000000057,PASS
GOMS_018,2010,의약,99.5,0.5,PASS
GOMS_018,2010,인문,99.5,0.5,PASS
GOMS_018,2010,자연,99.5,0.5,PASS
GOMS_018,2010,전체,99.5,0.5,PASS
GOMS_018,2011,공학,99.5,0.5,PASS
GOMS_018,2011,교육,99.7,0.29999999999999716,PASS
GOMS_018,2011,사회,99.60000000000001,0.3999999999999915,PASS
GOMS_018,2011,예체능,99.7,0.29999999999999716,PASS
GOMS_018,2011,의약,99.7,0.29999999999999716,PASS
GOMS_018,2011,인문,99.69999999999999,0.30000000000001137,PASS
GOMS_018,2011,자연,99.7,0.29999999999999716,PASS
GOMS_018,2011,전체,99.60000000000001,0.3999999999999915,PASS
GOMS_018,2012,공학,99.5,0.5,PASS
GOMS_018,2012,교육,99.5,0.5,PASS
GOMS_018,2012,사회,99.5,0.5,PASS
GOMS_018,2012,예체능,99.8,0.20000000000000284,PASS
GOMS_018,2012,의약,99.4,0.5999999999999943,PASS
GOMS_018,2012,인문,99.4,0.5999999999999943,PASS
GOMS_018,2012,자연,99.5,0.5,PASS
GOMS_018,2012,전체,99.6,0.4000000000000057,PASS
GOMS_018,2013,공학,99.5,0.5,PASS
GOMS_018,2013,교육,99.5,0.5,PASS
GOMS_018,2013,사회,99.7,0.29999999999999716,PASS
GOMS_018,2013,예체능,99.60000000000001,0.3999999999999915,PASS
GOMS_018,2013,의약,99.7,0.29999999999999716,PASS
GOMS_018,2013,인문,99.5,0.5,PASS
GOMS_018,2013,자연,99.60000000000001,0.3999999999999915,PASS
GOMS_018,2013,전체,99.60000000000001,0.3999999999999915,PASS
GOMS_018,2014,공학,99.60000000000001,0.3999999999999915,PASS
GOMS_018,2014,교육,99.5,0.5,PASS
GOMS_018,2014,사회,99.5,0.5,PASS
GOMS_018,2014,예체능,99.5,0.5,PASS
GOMS_018,2014,의약,99.6,0.4000000000000057,PASS
GOMS_018,2014,인문,99.5,0.5,PASS
GOMS_018,2014,자연,99.6,0.4000000000000057,PASS
GOMS_018,2014,전체,99.60000000000001,0.3999999999999915,PASS
GOMS_018,2015,공학,99.5,0.5,PASS
GOMS_018,2015,교육,99.5,0.5,PASS
GOMS_018,2015,사회,99.60000000000001,0.3999999999999915,PASS
GOMS_018,2015,예체능,99.5,0.5,PASS
GOMS_018,2015,의약,99.60000000000001,0.3999999999999915,PASS
GOMS_018,2015,인문,99.5,0.5,PASS
GOMS_018,2015,자연,99.5,0.5,PASS
GOMS_018,2015,전체,99.5,0.5,PASS
GOMS_018,2016,공학,99.5,0.5,PASS
GOMS_018,2016,교육,99.7,0.29999999999999716,PASS
GOMS_018,2016,사회,99.6,0.4000000000000057,PASS
GOMS_018,2016,예체능,99.7,0.29999999999999716,PASS
GOMS_018,2016,의약,99.60000000000001,0.3999999999999915,PASS
GOMS_018,2016,인문,99.60000000000001,0.3999999999999915,PASS
GOMS_018,2016,자연,99.60000000000001,0.3999999999999915,PASS
GOMS_018,2016,전체,99.6,0.4000000000000057,PASS
GOMS_018,2017,공학,99.7,0.29999999999999716,PASS
GOMS_018,2017,교육,99.6,0.4000000000000057,PASS
GOMS_018,2017,사회,99.7,0.29999999999999716,PASS
GOMS_018,2017,예체능,99.60000000000001,0.3999999999999915,PASS
GOMS_018,2017,의약,99.7,0.29999999999999716,PASS
GOMS_018,2017,인문,99.5,0.5,PASS
GOMS_018,2017,자연,99.5,0.5,PASS
GOMS_018,2017,전체,99.6,0.4000000000000057,PASS
GOMS_018,2018,공학,99.7,0.29999999999999716,PASS
GOMS_018,2018,교육,99.5,0.5,PASS
GOMS_018,2018,사회,99.6,0.4000000000000057,PASS
GOMS_018,2018,예체능,99.6,0.4000000000000057,PASS
GOMS_018,2018,의약,99.6,0.4000000000000057,PASS
GOMS_018,2018,인문,99.5,0.5,PASS
GOMS_018,2018,자연,99.7,0.29999999999999716,PASS
GOMS_018,2018,전체,99.5,0.5,PASS
GOMS_018,2019,공학,99.6,0.4000000000000057,PASS
GOMS_018,2019,교육,99.6,0.4000000000000057,PASS
GOMS_018,2019,사회,99.7,0.29999999999999716,PASS
GOMS_018,2019,예체능,99.5,0.5,PASS
GOMS_018,2019,의약,99.5,0.5,PASS
GOMS_018,2019,인문,99.5,0.5,PASS
GOMS_018,2019,자연,99.5,0.5,PASS
GOMS_018,2019,전체,99.5,0.5,PASS
GOMS_021,2007,공학,99.80000000000001,0.19999999999998863,PASS
GOMS_021,2007,교육,99.8,0.20000000000000284,PASS
GOMS_021,2007,사회,99.7,0.29999999999999716,PASS
GOMS_021,2007,예체능,99.7,0.29999999999999716,PASS
GOMS_021,2007,의약,99.7,0.29999999999999716,PASS
