model_id,rank,encoded_feature,vif,corr_matrix_rank_deficient
P4_P_SELECTIVITY_A_RATE,19,region_sido_광주,2.402456420593184,False
P4_P_SELECTIVITY_A_RATE,20,region_sido_인천,2.3040524081503087,False
P4_P_SELECTIVITY_A_RATE,21,competition_ratio,2.2593538222316822,False
P4_P_SELECTIVITY_A_RATE,22,admit_per_applicant_ratio,2.0904029079821425,False
P4_P_SELECTIVITY_A_RATE,23,region_sido_경남,2.0365804580584577,False
P4_P_SELECTIVITY_A_RATE,24,credit_forfeit_flag,1.8653052673200272,False
P4_P_SELECTIVITY_A_RATE,25,region_sido_대구,1.5630809433805501,False
P4_P_SELECTIVITY_A_RATE,26,student_faculty_ratio,1.3309782511411234,False
P4_P_SELECTIVITY_A_RATE,27,a_rate_pct,1.3134438848059717,False
P4_P_SELECTIVITY_A_RATE,28,fulltime_faculty_share_pct,1.3080546396149018,False
P4_P_SELECTIVITY_A_RATE,29,international_student_share_pct,1.2199092210102356,False
P4_P_SELECTIVITY_A_RATE,30,region_sido_전남,1.2178038416870942,False
P4_E_JOINT_STRUCTURE_A_RATE,1,region_sido_서울,4.965210406921778,False
P4_E_JOINT_STRUCTURE_A_RATE,2,region_sido_경기,2.9556544342821325,False
P4_E_JOINT_STRUCTURE_A_RATE,3,region_sido_부산,2.8870304159035602,False
P4_E_JOINT_STRUCTURE_A_RATE,4,major_group_7_ENG,2.850864707664252,False
P4_E_JOINT_STRUCTURE_A_RATE,5,region_sido_충남,2.5922591908729173,False
P4_E_JOINT_STRUCTURE_A_RATE,6,region_sido_경북,2.4723792368462036,False
P4_E_JOINT_STRUCTURE_A_RATE,7,school_type_방송통신대학교,2.3237224159460292,False
P4_E_JOINT_STRUCTURE_A_RATE,8,region_sido_충북,2.319045752158929,False
P4_E_JOINT_STRUCTURE_A_RATE,9,region_sido_전북,2.204218374304462,False
P4_E_JOINT_STRUCTURE_A_RATE,10,major_group_7_SOC,2.1719169218087826,False
P4_E_JOINT_STRUCTURE_A_RATE,11,school_type_대학교,2.1094236655448646,False
P4_E_JOINT_STRUCTURE_A_RATE,12,female_student_share_pct,2.082299411026444,False
P4_E_JOINT_STRUCTURE_A_RATE,13,major_group_7_EDU,2.0733179659533634,False
P4_E_JOINT_STRUCTURE_A_RATE,14,region_sido_광주,1.9813487213115843,False
P4_E_JOINT_STRUCTURE_A_RATE,15,region_sido_대전,1.9492176407069683,False
P4_E_JOINT_STRUCTURE_A_RATE,16,region_sido_경남,1.9280626989644953,False
P4_E_JOINT_STRUCTURE_A_RATE,17,major_group_7_NAT,1.9014118379853235,False
P4_E_JOINT_STRUCTURE_A_RATE,18,student_faculty_ratio,1.8819410042635507,False
P4_E_JOINT_STRUCTURE_A_RATE,19,major_group_7_HUM,1.759079012486639,False
P4_E_JOINT_STRUCTURE_A_RATE,20,leave_rate_pct,1.730059600164106,False
P4_E_JOINT_STRUCTURE_A_RATE,21,region_sido_인천,1.6451929536722045,False
P4_E_JOINT_STRUCTURE_A_RATE,22,region_sido_전남,1.6091983430544883,False
P4_E_JOINT_STRUCTURE_A_RATE,23,major_group_7_MED,1.5905844566341711,False
P4_E_JOINT_STRUCTURE_A_RATE,24,credit_forfeit_flag,1.5278480604943245,False
P4_E_JOINT_STRUCTURE_A_RATE,25,school_type_산업대학,1.3532126190369267,False
