outcome_row_id,major_group_7,major7_mapping_method,major7_mapping_confidence,major7_evidence,major7_candidate_count,major7_review_needed
OC2024_01319,MED,exact_dictionary,medium,unique dictionary key=작업치료,1,False
OC2024_01320,MED,exact_dictionary,medium,unique dictionary key=치위생,1,False
OC2024_01321,ENG,keyword_rule,medium,ENG:항공,1,False
OC2024_01322,,ambiguous,low,"hits=ENG,SOC evidence=ENG:항공 | SOC:관광 ambiguous_token=False",2,True
OC2024_01323,ENG,exact_dictionary,medium,unique dictionary key=항공교통물류,1,False
OC2024_01324,ENG,exact_dictionary,medium,unique dictionary key=항공기계공,1,False
OC2024_01325,ENG,keyword_rule,medium,ENG:항공/보안,1,False
OC2024_01326,ENG,keyword_rule,medium,ENG:소프트웨어/항공,1,False
OC2024_01327,ENG,exact_dictionary,medium,unique dictionary key=항공소프트웨어공,1,False
OC2024_01328,ENG,keyword_rule,medium,ENG:항공,1,False
OC2024_01329,ENG,exact_dictionary,medium,unique dictionary key=항공운항,1,False
OC2024_01330,ENG,exact_dictionary,medium,unique dictionary key=항공전자공,1,False
OC2024_01331,ENG,keyword_rule,medium,ENG:정보통신/항공/공학,1,False
OC2024_01332,ENG,exact_dictionary,medium,unique dictionary key=항공컴퓨터,1,False
OC2024_01333,EDU,exact_dictionary,medium,unique dictionary key=초등과학교육과,1,False
OC2024_01334,EDU,exact_dictionary,medium,unique dictionary key=초등교육,1,False
OC2024_01335,EDU,exact_dictionary,medium,unique dictionary key=초등국어교육과,1,False
OC2024_01336,EDU,exact_dictionary,medium,unique dictionary key=초등미술교육과,1,False
OC2024_01337,EDU,exact_dictionary,medium,unique dictionary key=초등사회과교육과,1,False
OC2024_01338,EDU,exact_dictionary,medium,unique dictionary key=초등생활과학교육과,1,False
OC2024_01339,EDU,exact_dictionary,medium,unique dictionary key=초등수학교육과,1,False
OC2024_01340,EDU,exact_dictionary,medium,unique dictionary key=초등영어교육과,1,False
OC2024_01341,EDU,exact_dictionary,medium,unique dictionary key=초등유아교육과,1,False
OC2024_01342,EDU,exact_dictionary,medium,unique dictionary key=초등윤리교육과,1,False
OC2024_01343,EDU,exact_dictionary,medium,unique dictionary key=초등음악교육과,1,False
OC2024_01344,EDU,exact_dictionary,medium,unique dictionary key=초등체육교육과,1,False
OC2024_01345,EDU,exact_dictionary,medium,unique dictionary key=초등컴퓨터교육과,1,False
OC2024_01346,EDU,exact_dictionary,medium,unique dictionary key=특수교육과,1,False
OC2024_01347,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01348,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01349,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01350,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01351,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01352,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01353,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01354,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01355,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01356,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01357,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01358,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01359,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01360,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01361,MED,exact_dictionary,medium,unique dictionary key=간호,1,False
OC2024_01362,ART,keyword_rule,medium,ART:디자인,1,False
OC2024_01363,ENG,exact_dictionary,medium,unique dictionary key=건축토목공,1,False
OC2024_01364,ART,keyword_rule,medium,ART:엔터테인먼트,1,False
OC2024_01365,ENG,exact_dictionary,medium,unique dictionary key=게임콘텐츠,1,False
OC2024_01366,SOC,exact_dictionary,medium,unique dictionary key=경찰,1,False
OC2024_01367,SOC,exact_dictionary,medium,unique dictionary key=경찰행정,1,False
OC2024_01368,ART,exact_dictionary,medium,unique dictionary key=공연예술,1,False
OC2024_01369,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_01370,SOC,exact_dictionary,medium,unique dictionary key=글로벌비즈니스,1,False
OC2024_01371,,ambiguous,low,hits=ENG evidence=ENG:기계/자동화 ambiguous_token=True,1,True
OC2024_01372,SOC,exact_dictionary,medium,unique dictionary key=노인체육복지,1,False
OC2024_01373,ART,keyword_rule,medium,ART:디자인/영상,1,False
OC2024_01374,ART,keyword_rule,medium,ART:디자인/패션,1,False
OC2024_01375,ART,exact_dictionary,medium,unique dictionary key=만화애니메이션,1,False
OC2024_01376,,ambiguous,low,"hits=MED,SOC evidence=MED:보건/의료 | SOC:사회복지 ambiguous_token=False",2,True
OC2024_01377,SOC,exact_dictionary,medium,unique dictionary key=부동산지적,1,False
OC2024_01378,ART,keyword_rule,medium,ART:뷰티,1,False
OC2024_01379,ART,exact_dictionary,medium,unique dictionary key=사진영상,1,False
OC2024_01380,SOC,exact_dictionary,medium,unique dictionary key=사회복지,1,False
OC2024_01381,HUM,exact_dictionary,medium,unique dictionary key=상담심리,1,False
OC2024_01382,ENG,exact_dictionary,medium,unique dictionary key=소방방재,1,False
OC2024_01383,ENG,keyword_rule,medium,ENG:토목/공학,1,False
OC2024_01384,ENG,keyword_rule,medium,ENG:기계/자동차/공학,1,False
OC2024_01385,ENG,keyword_rule,medium,ENG:전기/에너지/공학,1,False
OC2024_01386,ENG,keyword_rule,medium,ENG:컴퓨터/공학,1,False
OC2024_01387,,ambiguous,low,hits=ART evidence=ART:스포츠 ambiguous_token=True,1,True
OC2024_01388,,ambiguous,low,"hits=MED,ART evidence=MED:의학/재활 | ART:스포츠 ambiguous_token=False",2,True
OC2024_01389,ART,exact_dictionary,medium,unique dictionary key=스포츠지도,1,False
OC2024_01390,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_01391,MED,exact_dictionary,medium,unique dictionary key=응급구조,1,False
OC2024_01392,MED,exact_dictionary,medium,unique dictionary key=의용공,1,False
OC2024_01393,,ambiguous,low,hits=ENG evidence=ENG:전자/전기 ambiguous_token=True,1,True
OC2024_01394,,ambiguous,low,"hits=MED,ENG,SOC evidence=MED:약학 | ENG:공학 | SOC:경영 ambiguous_token=False",3,True
OC2024_01395,MED,keyword_rule,medium,MED:약학,1,False
OC2024_01396,,ambiguous,low,hits=MED evidence=MED:약학 ambiguous_token=True,1,True
OC2024_01397,MED,keyword_rule,medium,MED:약학,1,False
OC2024_01398,ENG,keyword_rule,medium,ENG:철도,1,False
OC2024_01399,ART,exact_dictionary,medium,unique dictionary key=축구,1,False
OC2024_01400,ART,exact_dictionary,medium,unique dictionary key=태권도,1,False
OC2024_01401,SOC,exact_dictionary,medium,unique dictionary key=항공서비스,1,False
OC2024_01402,ENG,exact_dictionary,medium,unique dictionary key=화학공,1,False
OC2024_01403,,ambiguous,low,"hits=ENG,SOC evidence=ENG:it | SOC:경영 ambiguous_token=False",2,True
OC2024_01404,ENG,keyword_rule,medium,ENG:ict,1,False
OC2024_01405,ART,keyword_rule,medium,ART:음악,1,False
OC2024_01406,MED,exact_dictionary,medium,unique dictionary key=간호,1,False
OC2024_01407,ENG,exact_dictionary,medium,unique dictionary key=건축,1,False
OC2024_01408,ENG,exact_dictionary,medium,unique dictionary key=건축공,1,False
OC2024_01409,SOC,exact_dictionary,medium,unique dictionary key=경영,1,False
OC2024_01410,SOC,exact_dictionary,medium,unique dictionary key=경제,1,False
OC2024_01411,ART,exact_dictionary,medium,unique dictionary key=골프산업,1,False
OC2024_01412,SOC,exact_dictionary,medium,unique dictionary key=관광,1,False
OC2024_01413,,ambiguous,low,"hits=ART,SOC evidence=ART:엔터테인먼트 | SOC:관광 ambiguous_token=False",2,True
OC2024_01414,HUM,exact_dictionary,medium,unique dictionary key=국어국문,1,False
OC2024_01415,SOC,keyword_rule,medium,SOC:국제,1,False
OC2024_01416,SOC,keyword_rule,medium,SOC:금융/국제통상/국제,1,False
OC2024_01417,SOC,keyword_rule,medium,SOC:금융/국제통상/국제,1,False
OC2024_01418,,ambiguous,low,"hits=ENG,SOC evidence=ENG:it | SOC:관광 ambiguous_token=False",2,True
OC2024_01419,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_01420,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_01421,HUM,exact_dictionary,medium,unique dictionary key=글로벌한국,1,False
OC2024_01422,ENG,exact_dictionary,medium,unique dictionary key=기계공,1,False
OC2024_01423,ART,exact_dictionary,medium,unique dictionary key=기악과,1,False
OC2024_01424,ART,keyword_rule,medium,ART:도예,1,False
OC2024_01425,ENG,exact_dictionary,medium,unique dictionary key=디지털콘텐츠,1,False
OC2024_01426,HUM,keyword_rule,medium,HUM:러시아,1,False
OC2024_01427,SOC,exact_dictionary,medium,unique dictionary key=무역,1,False
OC2024_01428,ART,exact_dictionary,medium,unique dictionary key=무용,1,False
OC2024_01429,SOC,keyword_rule,medium,SOC:관광,1,False
OC2024_01430,NAT,exact_dictionary,medium,unique dictionary key=물리,1,False
OC2024_01431,SOC,exact_dictionary,medium,unique dictionary key=미디어,1,False
OC2024_01432,ART,exact_dictionary,medium,unique dictionary key=미술,1,False
OC2024_01433,NAT,exact_dictionary,medium,unique dictionary key=빅데이터응용,1,False
OC2024_01434,HUM,exact_dictionary,medium,unique dictionary key=사,1,False
OC2024_01435,SOC,exact_dictionary,medium,unique dictionary key=사회,1,False
OC2024_01436,NAT,keyword_rule,medium,NAT:과학,1,False
OC2024_01437,ENG,exact_dictionary,medium,unique dictionary key=사회기반시스템공,1,False
OC2024_01438,ENG,exact_dictionary,medium,unique dictionary key=산업경영공,1,False
OC2024_01439,ART,exact_dictionary,medium,unique dictionary key=산업디자인,1,False
OC2024_01440,NAT,keyword_rule,medium,NAT:생명과학/과학,1,False
OC2024_01441,NAT,exact_dictionary,medium,unique dictionary key=생물,1,False
OC2024_01442,NAT,exact_dictionary,medium,unique dictionary key=생체의공,1,False
OC2024_01443,ART,exact_dictionary,medium,unique dictionary key=성악과,1,False
OC2024_01444,ENG,exact_dictionary,medium,unique dictionary key=소프트웨어융합,1,False
OC2024_01445,NAT,exact_dictionary,medium,unique dictionary key=수,1,False
OC2024_01446,NAT,keyword_rule,medium,NAT:스마트팜/과학,1,False
OC2024_01447,HUM,exact_dictionary,medium,unique dictionary key=스페인어,1,False
OC2024_01448,ART,exact_dictionary,medium,unique dictionary key=스포츠의,1,False
OC2024_01449,ART,exact_dictionary,medium,unique dictionary key=스포츠지도,1,False
OC2024_01450,ART,exact_dictionary,medium,unique dictionary key=시각디자인,1,False
OC2024_01451,,ambiguous,low,"hits=ENG,NAT evidence=ENG:신소재/공학 | NAT:환경 ambiguous_token=False",2,True
OC2024_01452,NAT,exact_dictionary,medium,unique dictionary key=식품생명공,1,False
OC2024_01453,NAT,exact_dictionary,medium,unique dictionary key=식품영양,1,False
OC2024_01454,NAT,exact_dictionary,medium,unique dictionary key=아동가족,1,False
OC2024_01455,MED,exact_dictionary,medium,unique dictionary key=약,1,False
OC2024_01456,NAT,keyword_rule,medium,NAT:과학,1,False
OC2024_01457,ART,exact_dictionary,medium,unique dictionary key=연극영화,1,False
OC2024_01458,HUM,exact_dictionary,medium,unique dictionary key=영어,1,False
OC2024_01459,HUM,exact_dictionary,medium,unique dictionary key=영어영문,1,False
OC2024_01460,NAT,keyword_rule,medium,NAT:우주과학/과학,1,False
OC2024_01461,NAT,exact_dictionary,medium,unique dictionary key=원예생명공,1,False
OC2024_01462,ENG,exact_dictionary,medium,unique dictionary key=원자력공,1,False
OC2024_01463,ENG,keyword_rule,medium,ENG:공학,1,False
OC2024_01464,NAT,exact_dictionary,medium,unique dictionary key=응용물리,1,False
OC2024_01465,NAT,exact_dictionary,medium,unique dictionary key=응용수,1,False
OC2024_01466,HUM,keyword_rule,medium,HUM:통번역,1,False
OC2024_01467,NAT,exact_dictionary,medium,unique dictionary key=응용화,1,False
OC2024_01468,MED,exact_dictionary,medium,unique dictionary key=의,1,False
OC2024_01469,ART,exact_dictionary,medium,unique dictionary key=의류디자인,1,False
OC2024_01470,ART,keyword_rule,medium,ART:의상,1,False
OC2024_01471,MED,exact_dictionary,medium,unique dictionary key=의예과,1,False
OC2024_01472,ENG,exact_dictionary,medium,unique dictionary key=인공지능,1,False
OC2024_01473,HUM,exact_dictionary,medium,unique dictionary key=일본어,1,False
OC2024_01474,ENG,exact_dictionary,medium,unique dictionary key=자율전공학부,1,False
OC2024_01475,ART,exact_dictionary,medium,unique dictionary key=작곡과,1,False
OC2024_01476,ENG,exact_dictionary,medium,unique dictionary key=전자공,1,False
OC2024_01477,ENG,keyword_rule,medium,ENG:전자/반도체/공학,1,False
OC2024_01478,ENG,keyword_rule,medium,ENG:전자/공학,1,False
OC2024_01479,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_01480,ENG,keyword_rule,medium,ENG:전자/신소재/공학,1,False
OC2024_01481,SOC,exact_dictionary,medium,unique dictionary key=정치외교,1,False
OC2024_01482,ART,keyword_rule,medium,ART:디자인,1,False
OC2024_01483,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_01484,NAT,exact_dictionary,medium,unique dictionary key=주거환경,1,False
OC2024_01485,HUM,exact_dictionary,medium,unique dictionary key=중국어,1,False
OC2024_01486,NAT,exact_dictionary,medium,unique dictionary key=지리,1,False
OC2024_01487,HUM,exact_dictionary,medium,unique dictionary key=철,1,False
OC2024_01488,ART,exact_dictionary,medium,unique dictionary key=체육,1,False
OC2024_01489,MED,exact_dictionary,medium,unique dictionary key=치의,1,False
OC2024_01490,MED,exact_dictionary,medium,unique dictionary key=치의예과,1,False
OC2024_01491,ENG,exact_dictionary,medium,unique dictionary key=컴퓨터공,1,False
OC2024_01492,ART,exact_dictionary,medium,unique dictionary key=태권도,1,False
OC2024_01493,HUM,exact_dictionary,medium,unique dictionary key=프랑스어,1,False
OC2024_01494,HUM,exact_dictionary,medium,unique dictionary key=한국어,1,False
OC2024_01495,ENG,keyword_rule,medium,ENG:공학,1,False
OC2024_01496,MED,keyword_rule,medium,MED:약학,1,False
OC2024_01497,MED,exact_dictionary,medium,unique dictionary key=한의,1,False
OC2024_01498,MED,exact_dictionary,medium,unique dictionary key=한의예과,1,False
OC2024_01499,SOC,exact_dictionary,medium,unique dictionary key=행정,1,False
OC2024_01500,NAT,exact_dictionary,medium,unique dictionary key=화,1,False
OC2024_01501,ENG,exact_dictionary,medium,unique dictionary key=화학공,1,False
OC2024_01502,,ambiguous,low,"hits=NAT,ART evidence=NAT:환경 | ART:디자인 ambiguous_token=False",2,True
OC2024_01503,,ambiguous,low,"hits=ENG,NAT evidence=ENG:공학 | NAT:환경 ambiguous_token=False",2,True
OC2024_01504,SOC,exact_dictionary,medium,unique dictionary key=회계세무,1,False
OC2024_01505,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_01506,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_01507,MED,exact_dictionary,medium,unique dictionary key=간호,1,False
OC2024_01508,ENG,exact_dictionary,medium,unique dictionary key=건축,1,False
OC2024_01509,ENG,exact_dictionary,medium,unique dictionary key=건축공,1,False
OC2024_01510,ENG,keyword_rule,medium,ENG:소프트웨어,1,False
OC2024_01511,SOC,exact_dictionary,medium,unique dictionary key=경영,1,False
OC2024_01512,,ambiguous,low,"hits=ENG,SOC evidence=ENG:데이터 | SOC:경영 ambiguous_token=False",2,True
OC2024_01513,SOC,exact_dictionary,medium,unique dictionary key=경영정보,1,False
OC2024_01514,SOC,exact_dictionary,medium,unique dictionary key=경제금융,1,False
OC2024_01515,SOC,exact_dictionary,medium,unique dictionary key=경찰행정,1,False
OC2024_01516,ART,inherited_headcount,high,matched headcount 대계열=예체능,1,False
OC2024_01517,MED,keyword_rule,medium,MED:보건,1,False
OC2024_01518,SOC,exact_dictionary,medium,unique dictionary key=관광경영,1,False
OC2024_01519,ART,exact_dictionary,medium,unique dictionary key=관현악과,1,False
OC2024_01520,SOC,exact_dictionary,medium,unique dictionary key=광고홍보,1,False
OC2024_01521,EDU,exact_dictionary,medium,unique dictionary key=교육,1,False
OC2024_01522,ENG,exact_dictionary,medium,unique dictionary key=교통공,1,False
OC2024_01523,EDU,exact_dictionary,medium,unique dictionary key=국어교육과,1,False
OC2024_01524,HUM,exact_dictionary,medium,unique dictionary key=국어국문,1,False
OC2024_01525,SOC,exact_dictionary,medium,unique dictionary key=국제통상,1,False
OC2024_01526,ENG,exact_dictionary,medium,unique dictionary key=기계공,1,False
OC2024_01527,HUM,exact_dictionary,medium,unique dictionary key=기독교,1,False
OC2024_01528,SOC,exact_dictionary,medium,unique dictionary key=도시계획,1,False
OC2024_01529,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_01530,ENG,keyword_rule,medium,ENG:공학,1,False
OC2024_01531,HUM,exact_dictionary,medium,unique dictionary key=러시아중앙아시아,1,False
OC2024_01532,ENG,exact_dictionary,medium,unique dictionary key=로봇공,1,False
OC2024_01533,ART,exact_dictionary,medium,unique dictionary key=무용,1,False
OC2024_01534,HUM,exact_dictionary,medium,unique dictionary key=문예창작,1,False
OC2024_01535,HUM,exact_dictionary,medium,unique dictionary key=문헌정보,1,False
OC2024_01536,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_01537,SOC,exact_dictionary,medium,unique dictionary key=법,1,False
OC2024_01538,HUM,exact_dictionary,medium,unique dictionary key=사,1,False
OC2024_01539,ART,inherited_headcount,high,matched headcount 대계열=예체능,1,False
OC2024_01540,SOC,exact_dictionary,medium,unique dictionary key=사회,1,False
OC2024_01541,SOC,exact_dictionary,medium,unique dictionary key=사회복지,1,False
OC2024_01542,ART,exact_dictionary,medium,unique dictionary key=사회체육,1,False
OC2024_01543,ENG,exact_dictionary,medium,unique dictionary key=산업공,1,False
OC2024_01544,ART,inherited_headcount,high,matched headcount 대계열=예체능,1,False
OC2024_01545,NAT,exact_dictionary,medium,unique dictionary key=생명과,1,False
OC2024_01546,,unknown,unknown,"no inherited, dictionary, or keyword evidence",0,True
OC2024_01547,ART,exact_dictionary,medium,unique dictionary key=성악과,1,False
OC2024_01548,SOC,exact_dictionary,medium,unique dictionary key=세무,1,False
OC2024_01549,NAT,exact_dictionary,medium,unique dictionary key=수,1,False
OC2024_01550,ENG,keyword_rule,medium,ENG:공학,1,False
OC2024_01551,HUM,exact_dictionary,medium,unique dictionary key=스페인어중남미,1,False
OC2024_01552,ART,exact_dictionary,medium,unique dictionary key=스포츠마케팅,1,False
OC2024_01553,ART,inherited_headcount,high,matched headcount 대계열=예체능,1,False
OC2024_01554,ENG,keyword_rule,medium,ENG:공학,1,False
OC2024_01555,NAT,exact_dictionary,medium,unique dictionary key=식품영양,1,False
OC2024_01556,ENG,exact_dictionary,medium,unique dictionary key=신소재공,1,False
OC2024_01557,ART,keyword_rule,medium,ART:스포츠,1,False
OC2024_01558,ART,keyword_rule,medium,ART:음악/실용음악,1,False
OC2024_01559,HUM,exact_dictionary,medium,unique dictionary key=심리,1,False
OC2024_01560,MED,exact_dictionary,medium,unique dictionary key=약,1,False
OC2024_01561,SOC,exact_dictionary,medium,unique dictionary key=언론영상,1,False
OC2024_01562,ART,keyword_rule,medium,ART:연극,1,False
OC2024_01563,ART,inherited_headcount,high,matched headcount 대계열=예체능,1,False
OC2024_01564,EDU,exact_dictionary,medium,unique dictionary key=영어교육과,1,False
OC2024_01565,HUM,exact_dictionary,medium,unique dictionary key=영어영문,1,False
OC2024_01566,ART,inherited_headcount,high,matched headcount 대계열=예체능,1,False
OC2024_01567,EDU,exact_dictionary,medium,unique dictionary key=유아교육과,1,False
OC2024_01568,MED,exact_dictionary,medium,unique dictionary key=의,1,False
OC2024_01569,MED,exact_dictionary,medium,unique dictionary key=의예과,1,False
OC2024_01570,MED,exact_dictionary,medium,unique dictionary key=의용공,1,False
OC2024_01571,HUM,exact_dictionary,medium,unique dictionary key=일본어일본,1,False
OC2024_01572,ENG,exact_dictionary,medium,unique dictionary key=자동차공,1,False
OC2024_01573,ART,exact_dictionary,medium,unique dictionary key=작곡,1,False
OC2024_01574,ENG,keyword_rule,medium,ENG:전기/에너지/공학,1,False
OC2024_01575,ENG,exact_dictionary,medium,unique dictionary key=전자공,1,False
OC2024_01576,SOC,exact_dictionary,medium,unique dictionary key=정치외교,1,False
OC2024_01577,MED,exact_dictionary,medium,unique dictionary key=제약,1,False
OC2024_01578,HUM,exact_dictionary,medium,unique dictionary key=중국어중국,1,False
OC2024_01579,HUM,exact_dictionary,medium,unique dictionary key=철,1,False
OC2024_01580,ART,exact_dictionary,medium,unique dictionary key=체육,1,False
OC2024_01581,ENG,exact_dictionary,medium,unique dictionary key=컴퓨터공,1,False
OC2024_01582,ART,exact_dictionary,medium,unique dictionary key=태권도,1,False
OC2024_01583,ART,inherited_headcount,high,matched headcount 대계열=예체능,1,False
OC2024_01584,ENG,exact_dictionary,medium,unique dictionary key=토목공,1,False
OC2024_01585,NAT,exact_dictionary,medium,unique dictionary key=통계,1,False
OC2024_01586,ART,inherited_headcount,high,matched headcount 대계열=예체능,1,False
OC2024_01587,NAT,inherited_headcount,high,matched headcount 대계열=자연,1,False
OC2024_01588,ART,exact_dictionary,medium,unique dictionary key=피아노과,1,False
OC2024_01589,EDU,exact_dictionary,medium,unique dictionary key=한국어교육과,1,False
OC2024_01590,EDU,exact_dictionary,medium,unique dictionary key=한문교육과,1,False
OC2024_01591,SOC,exact_dictionary,medium,unique dictionary key=행정,1,False
OC2024_01592,MED,exact_dictionary,medium,unique dictionary key=혁신신약,1,False
OC2024_01593,NAT,exact_dictionary,medium,unique dictionary key=화,1,False
OC2024_01594,ENG,exact_dictionary,medium,unique dictionary key=화학공,1,False
OC2024_01595,NAT,exact_dictionary,medium,unique dictionary key=환경공,1,False
OC2024_01596,SOC,exact_dictionary,medium,unique dictionary key=회계,1,False
OC2024_01597,ART,inherited_headcount,high,matched headcount 대계열=예체능,1,False
OC2024_01598,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01599,MED,inherited_headcount,high,matched headcount 대계열=의약,1,False
OC2024_01600,ENG,inherited_headcount,high,matched headcount 대계열=공학,1,False
OC2024_01601,ENG,inherited_headcount,high,matched headcount 대계열=공학,1,False
OC2024_01602,SOC,inherited_headcount,high,matched headcount 대계열=사회,1,False
OC2024_01603,SOC,inherited_headcount,high,matched headcount 대계열=사회,1,False
OC2024_01604,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01605,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01606,HUM,inherited_headcount,high,matched headcount 대계열=인문,1,False
OC2024_01607,SOC,inherited_headcount,high,matched headcount 대계열=사회,1,False
OC2024_01608,HUM,inherited_headcount,high,matched headcount 대계열=인문,1,False
OC2024_01609,HUM,inherited_headcount,high,matched headcount 대계열=인문,1,False
OC2024_01610,ENG,inherited_headcount,high,matched headcount 대계열=공학,1,False
OC2024_01611,HUM,inherited_headcount,high,matched headcount 대계열=인문,1,False
OC2024_01612,NAT,inherited_headcount,high,matched headcount 대계열=자연,1,False
OC2024_01613,HUM,inherited_headcount,high,matched headcount 대계열=인문,1,False
OC2024_01614,ART,inherited_headcount,high,matched headcount 대계열=예체능,1,False
OC2024_01615,NAT,inherited_headcount,high,matched headcount 대계열=자연,1,False
OC2024_01616,SOC,inherited_headcount,high,matched headcount 대계열=사회,1,False
OC2024_01617,NAT,inherited_headcount,high,matched headcount 대계열=자연,1,False
OC2024_01618,MED,inherited_headcount,high,matched headcount 대계열=의약,1,False
OC2024_01619,ENG,inherited_headcount,high,matched headcount 대계열=공학,1,False
OC2024_01620,MED,inherited_headcount,high,matched headcount 대계열=의약,1,False
OC2024_01621,SOC,inherited_headcount,high,matched headcount 대계열=사회,1,False
OC2024_01622,ENG,inherited_headcount,high,matched headcount 대계열=공학,1,False
OC2024_01623,HUM,inherited_headcount,high,matched headcount 대계열=인문,1,False
OC2024_01624,HUM,inherited_headcount,high,matched headcount 대계열=인문,1,False
OC2024_01625,ENG,inherited_headcount,high,matched headcount 대계열=공학,1,False
OC2024_01626,SOC,inherited_headcount,high,matched headcount 대계열=사회,1,False
OC2024_01627,ENG,inherited_headcount,high,matched headcount 대계열=공학,1,False
OC2024_01628,NAT,inherited_headcount,high,matched headcount 대계열=자연,1,False
OC2024_01629,NAT,inherited_headcount,high,matched headcount 대계열=자연,1,False
OC2024_01630,NAT,inherited_headcount,high,matched headcount 대계열=자연,1,False
OC2024_01631,HUM,inherited_headcount,high,matched headcount 대계열=인문,1,False
OC2024_01632,NAT,inherited_headcount,high,matched headcount 대계열=자연,1,False
OC2024_01633,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01634,ENG,inherited_headcount,high,matched headcount 대계열=공학,1,False
OC2024_01635,ENG,inherited_headcount,high,matched headcount 대계열=공학,1,False
OC2024_01636,NAT,inherited_headcount,high,matched headcount 대계열=자연,1,False
OC2024_01637,NAT,inherited_headcount,high,matched headcount 대계열=자연,1,False
OC2024_01638,ENG,inherited_headcount,high,matched headcount 대계열=공학,1,False
OC2024_01639,HUM,inherited_headcount,high,matched headcount 대계열=인문,1,False
OC2024_01640,HUM,inherited_headcount,high,matched headcount 대계열=인문,1,False
OC2024_01641,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01642,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01643,HUM,inherited_headcount,high,matched headcount 대계열=인문,1,False
OC2024_01644,ENG,inherited_headcount,high,matched headcount 대계열=공학,1,False
OC2024_01645,MED,inherited_headcount,high,matched headcount 대계열=의약,1,False
OC2024_01646,MED,inherited_headcount,high,matched headcount 대계열=의약,1,False
OC2024_01647,HUM,inherited_headcount,high,matched headcount 대계열=인문,1,False
OC2024_01648,ENG,inherited_headcount,high,matched headcount 대계열=공학,1,False
OC2024_01649,ENG,inherited_headcount,high,matched headcount 대계열=공학,1,False
OC2024_01650,SOC,inherited_headcount,high,matched headcount 대계열=사회,1,False
OC2024_01651,HUM,inherited_headcount,high,matched headcount 대계열=인문,1,False
OC2024_01652,NAT,inherited_headcount,high,matched headcount 대계열=자연,1,False
OC2024_01653,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01654,ENG,inherited_headcount,high,matched headcount 대계열=공학,1,False
OC2024_01655,HUM,inherited_headcount,high,matched headcount 대계열=인문,1,False
OC2024_01656,EDU,inherited_headcount,high,matched headcount 대계열=교육,1,False
OC2024_01657,ENG,inherited_headcount,high,matched headcount 대계열=공학,1,False
OC2024_01658,NAT,inherited_headcount,high,matched headcount 대계열=자연,1,False
OC2024_01659,HUM,inherited_headcount,high,matched headcount 대계열=인문,1,False
OC2024_01660,HUM,inherited_headcount,high,matched headcount 대계열=인문,1,False
OC2024_01661,SOC,inherited_headcount,high,matched headcount 대계열=사회,1,False
OC2024_01662,NAT,inherited_headcount,high,matched headcount 대계열=자연,1,False
OC2024_01663,ENG,inherited_headcount,high,matched headcount 대계열=공학,1,False
OC2024_01664,NAT,inherited_headcount,high,matched headcount 대계열=자연,1,False
OC2024_01665,SOC,exact_dictionary,medium,unique dictionary key=경영,1,False
OC2024_01666,SOC,exact_dictionary,medium,unique dictionary key=경영정보,1,False
OC2024_01667,SOC,exact_dictionary,medium,unique dictionary key=경제,1,False
OC2024_01668,SOC,keyword_rule,medium,SOC:경제,1,False
OC2024_01669,HUM,exact_dictionary,medium,unique dictionary key=고고미술사,1,False
