topic_id,file_name,measure_type,count,mean,std,min,25%,50%,75%,max
GOMS_022,GOMS_022_성별_월평균_근로소득_mean.xls,mean,39.0,207.93333333333334,26.17286997650463,161.3,188.95,207.9,227.25,259.4
