topic_id,file_name,measure_type,count,mean,std,min,25%,50%,75%,max
GOMS_008,GOMS_008_취업자의_성별_직업_분포2017_freq_share.xls,frequency,99.0,42904.666666666664,69879.47142000128,0.0,10129.5,18933.0,43271.5,375185.0
GOMS_008,GOMS_008_취업자의_성별_직업_분포2017_freq_share.xls,share,99.0,18.136363636363637,27.267688340933045,0.0,5.6,8.6,17.65,100.0
