year,subgroup,dimension_value,measure_type,value
2007,전체,전체,frequency,498699.0
2007,전체,인문,frequency,49494.0
2007,전체,사회,frequency,133728.0
2007,전체,교육,frequency,32742.0
2007,전체,공학,frequency,128837.0
2007,전체,자연,frequency,51218.0
2007,전체,의약,frequency,36690.0
2007,전체,예체능,frequency,65988.0
2007,전체,전체,share,100.0
2007,전체,인문,share,9.9
2007,전체,사회,share,26.8
2007,전체,교육,share,6.5
2007,전체,공학,share,25.8
2007,전체,자연,share,10.2
2007,전체,의약,share,7.3
2007,전체,예체능,share,13.2
2007,취업자,전체,frequency,390379.0
2007,취업자,인문,frequency,36965.0
2007,취업자,사회,frequency,105097.0
2007,취업자,교육,frequency,24957.0
2007,취업자,공학,frequency,103176.0
2007,취업자,자연,frequency,35996.0
2007,취업자,의약,frequency,32675.0
2007,취업자,예체능,frequency,51509.0
2007,취업자,전체,share,100.0
2007,취업자,인문,share,9.4
2007,취업자,사회,share,26.9
2007,취업자,교육,share,6.3
2007,취업자,공학,share,26.4
2007,취업자,자연,share,9.2
2007,취업자,의약,share,8.3
2007,취업자,예체능,share,13.1
2007,실업자,전체,frequency,32677.0
2007,실업자,인문,frequency,3286.0
2007,실업자,사회,frequency,9447.0
2007,실업자,교육,frequency,1512.0
2007,실업자,공학,frequency,8548.0
2007,실업자,자연,frequency,3871.0
2007,실업자,의약,frequency,585.0
2007,실업자,예체능,frequency,5425.0
2007,실업자,전체,share,100.0
2007,실업자,인문,share,10.0
2007,실업자,사회,share,28.9
2007,실업자,교육,share,4.6
2007,실업자,공학,share,26.1
2007,실업자,자연,share,11.8
2007,실업자,의약,share,1.7
2007,실업자,예체능,share,16.6
2007,비경활,전체,frequency,75643.0
2007,비경활,인문,frequency,9242.0
2007,비경활,사회,frequency,19183.0
2007,비경활,교육,frequency,6272.0
2007,비경활,공학,frequency,17111.0
2007,비경활,자연,frequency,11350.0
2007,비경활,의약,frequency,3429.0
2007,비경활,예체능,frequency,9053.0
2007,비경활,전체,share,100.0
2007,비경활,인문,share,12.2
2007,비경활,사회,share,25.3
2007,비경활,교육,share,8.2
2007,비경활,공학,share,22.6
2007,비경활,자연,share,15.0
2007,비경활,의약,share,4.5
2007,비경활,예체능,share,11.9
2008,전체,전체,frequency,497373.0
2008,전체,인문,frequency,48492.0
2008,전체,사회,frequency,139241.0
2008,전체,교육,frequency,34228.0
2008,전체,공학,frequency,119772.0
2008,전체,자연,frequency,51150.0
2008,전체,의약,frequency,37259.0
2008,전체,예체능,frequency,67230.0
2008,전체,전체,share,100.0
2008,전체,인문,share,9.7
2008,전체,사회,share,27.9
2008,전체,교육,share,6.8
2008,전체,공학,share,24.0
2008,전체,자연,share,10.2
2008,전체,의약,share,7.4
2008,전체,예체능,share,13.5
2008,취업자,전체,frequency,392483.0
2008,취업자,인문,frequency,37184.0
2008,취업자,사회,frequency,109037.0
2008,취업자,교육,frequency,26730.0
2008,취업자,공학,frequency,96395.0
2008,취업자,자연,frequency,38025.0
2008,취업자,의약,frequency,33121.0
2008,취업자,예체능,frequency,51989.0
2008,취업자,전체,share,100.0
2008,취업자,인문,share,9.4
2008,취업자,사회,share,27.7
2008,취업자,교육,share,6.8
2008,취업자,공학,share,24.5
2008,취업자,자연,share,9.6
2008,취업자,의약,share,8.4
2008,취업자,예체능,share,13.2
2008,실업자,전체,frequency,31172.0
2008,실업자,인문,frequency,2738.0
2008,실업자,사회,frequency,9254.0
2008,실업자,교육,frequency,1322.0
2008,실업자,공학,frequency,8396.0
2008,실업자,자연,frequency,3219.0
2008,실업자,의약,frequency,1257.0
2008,실업자,예체능,frequency,4982.0
2008,실업자,전체,share,100.0
2008,실업자,인문,share,8.7
2008,실업자,사회,share,29.6
2008,실업자,교육,share,4.2
2008,실업자,공학,share,26.9
2008,실업자,자연,share,10.3
2008,실업자,의약,share,4.0
