year,subgroup,dimension_value,measure_type,value
2010,평균,9. 기타,mean,36.2
2011,평균,전체,mean,45.3
2011,평균,1. 내국인이 운영하는 국내외의 민간회사 또는개인사업체,mean,46.8
2011,평균,2. 외국인이 운영하는 국내외에 위치하는 외국인 회사,mean,45.7
2011,평균,3. 정부투자기관/정부출연기관/공사합동기업,mean,43.4
2011,평균,"4. (재단, 사단) 법인단체",mean,43.9
2011,평균,"5. 정부기관(공무원, 군인 등)",mean,44.9
2011,평균,"6. 교육기관(대학, 초/중/고 등)",mean,40.9
2011,평균,7. 연구기관(국립/사립),mean,42.2
2011,평균,8. 특정한 회사나 사업체에 소속되어 있지 않다,mean,30.6
2011,평균,9. 기타,mean,27.3
2012,평균,전체,mean,44.5
2012,평균,1. 내국인이 운영하는 국내외의 민간회사 또는개인사업체,mean,45.8
2012,평균,2. 외국인이 운영하는 국내외에 위치하는 외국인 회사,mean,44.5
2012,평균,3. 정부투자기관/정부출연기관/공사합동기업,mean,42.9
2012,평균,"4. (재단, 사단) 법인단체",mean,43.5
2012,평균,"5. 정부기관(공무원, 군인 등)",mean,44.4
2012,평균,"6. 교육기관(대학, 초/중/고 등)",mean,39.4
2012,평균,7. 연구기관(국립/사립),mean,43.3
2012,평균,8. 특정한 회사나 사업체에 소속되어 있지 않다,mean,33.6
2012,평균,9. 기타,mean,40.5
2013,평균,전체,mean,45.1
2013,평균,1. 내국인이 운영하는 국내외의 민간회사 또는개인사업체,mean,46.0
2013,평균,2. 외국인이 운영하는 국내외에 위치하는 외국인 회사,mean,44.4
2013,평균,3. 정부투자기관/정부출연기관/공사합동기업,mean,43.6
2013,평균,"4. (재단, 사단) 법인단체",mean,45.6
2013,평균,"5. 정부기관(공무원, 군인 등)",mean,44.4
2013,평균,"6. 교육기관(대학, 초/중/고 등)",mean,42.2
2013,평균,7. 연구기관(국립/사립),mean,44.9
2013,평균,8. 특정한 회사나 사업체에 소속되어 있지 않다,mean,34.2
2013,평균,9. 기타,mean,28.7
2014,평균,전체,mean,44.6
2014,평균,1. 내국인이 운영하는 국내외의 민간회사 또는개인사업체,mean,45.5
2014,평균,2. 외국인이 운영하는 국내외에 위치하는 외국인 회사,mean,45.7
2014,평균,3. 정부투자기관/정부출연기관/공사합동기업,mean,43.1
2014,평균,"4. (재단, 사단) 법인단체",mean,44.4
2014,평균,"5. 정부기관(공무원, 군인 등)",mean,46.0
2014,평균,"6. 교육기관(대학, 초/중/고 등)",mean,40.8
2014,평균,7. 연구기관(국립/사립),mean,43.2
2014,평균,8. 특정한 회사나 사업체에 소속되어 있지 않다,mean,28.4
2014,평균,9. 기타,mean,34.8
2015,평균,전체,mean,44.0
2015,평균,1. 내국인이 운영하는 국내외의 민간회사 또는개인사업체,mean,44.9
2015,평균,2. 외국인이 운영하는 국내외에 위치하는 외국인 회사,mean,44.3
2015,평균,3. 정부투자기관/정부출연기관/공사합동기업,mean,42.5
2015,평균,"4. (재단, 사단) 법인단체",mean,44.2
2015,평균,"5. 정부기관(공무원, 군인 등)",mean,44.8
2015,평균,"6. 교육기관(대학, 초/중/고 등)",mean,39.8
2015,평균,7. 연구기관(국립/사립),mean,43.8
2015,평균,8. 특정한 회사나 사업체에 소속되어 있지 않다,mean,34.4
2015,평균,9. 기타,mean,46.8
2016,평균,전체,mean,43.9
2016,평균,1. 내국인이 운영하는 국내외의 민간회사 또는개인사업체,mean,44.5
2016,평균,2. 외국인이 운영하는 국내외에 위치하는 외국인 회사,mean,44.4
2016,평균,3. 정부투자기관/정부출연기관/공사합동기업,mean,42.2
2016,평균,"4. (재단, 사단) 법인단체",mean,43.9
2016,평균,"5. 정부기관(공무원, 군인 등)",mean,45.6
2016,평균,"6. 교육기관(대학, 초/중/고 등)",mean,41.2
2016,평균,7. 연구기관(국립/사립),mean,45.8
2016,평균,8. 특정한 회사나 사업체에 소속되어 있지 않다,mean,27.5
2016,평균,9. 기타,mean,30.0
2017,평균,전체,mean,43.1
2017,평균,1. 내국인이 운영하는 국내외의 민간회사 또는개인사업체,mean,43.6
2017,평균,2. 외국인이 운영하는 국내외에 위치하는 외국인 회사,mean,43.8
2017,평균,3. 정부투자기관/정부출연기관/공사합동기업,mean,43.1
2017,평균,"4. (재단, 사단) 법인단체",mean,43.1
2017,평균,"5. 정부기관(공무원, 군인 등)",mean,45.1
2017,평균,"6. 교육기관(대학, 초/중/고 등)",mean,40.6
2017,평균,7. 연구기관(국립/사립),mean,44.3
2017,평균,8. 특정한 회사나 사업체에 소속되어 있지 않다,mean,31.4
2017,평균,9. 기타,mean,35.0
2018,평균,전체,mean,42.1
2018,평균,1. 내국인이 운영하는 국내외의 민간회사 또는개인사업체,mean,42.3
2018,평균,2. 외국인이 운영하는 국내외에 위치하는 외국인 회사,mean,42.6
2018,평균,3. 정부투자기관/정부출연기관/공사합동기업,mean,42.3
2018,평균,"4. (재단, 사단) 법인단체",mean,42.2
2018,평균,"5. 정부기관(공무원, 군인 등)",mean,44.4
2018,평균,"6. 교육기관(대학, 초/중/고 등)",mean,40.0
2018,평균,7. 연구기관(국립/사립),mean,43.3
2018,평균,8. 특정한 회사나 사업체에 소속되어 있지 않다,mean,33.2
2018,평균,9. 기타,mean,41.0
2019,평균,전체,mean,41.9
2019,평균,1. 내국인이 운영하는 국내외의 민간회사 또는개인사업체,mean,41.8
2019,평균,2. 외국인이 운영하는 국내외에 위치하는 외국인 회사,mean,41.5
2019,평균,3. 정부투자기관/정부출연기관/공사합동기업,mean,42.3
2019,평균,"4. (재단, 사단) 법인단체",mean,42.9
2019,평균,"5. 정부기관(공무원, 군인 등)",mean,44.3
2019,평균,"6. 교육기관(대학, 초/중/고 등)",mean,40.4
2019,평균,7. 연구기관(국립/사립),mean,41.7
2019,평균,8. 특정한 회사나 사업체에 소속되어 있지 않다,mean,32.4
2019,평균,9. 기타,mean,42.7
