topic_id,file_name,measure_type,count,mean,std,min,25%,50%,75%,max
GOMS_019,GOMS_019_취업자의_성별_종사상_지위_freq_share.xls,frequency,273.0,70330.24175824175,106702.99318990065,0.0,2519.0,6677.0,146323.0,389213.0
GOMS_019,GOMS_019_취업자의_성별_종사상_지위_freq_share.xls,share,273.0,28.532234432234436,39.70337611297519,0.0,1.2,2.6,78.2,100.0
