topic_id,file_name,measure_type,count,mean,std,min,25%,50%,75%,max
GOMS_038,GOMS_038_사업체_유형별_주당_평균_근로시간_mean.xls,mean,130.0,42.18846153846154,4.761711545189871,27.3,41.824999999999996,43.6,44.875,48.5
