year,subgroup,dimension_value,measure_type,value
2012,평균,미용·숙박·여행·오락 스포츠 관련직,mean,44.3
2012,평균,음식서비스 관련직,mean,44.8
2012,평균,건설 관련직,mean,49.2
2012,평균,기계 관련직,mean,48.4
2012,평균,재료관련직,mean,49.3
2012,평균,화학 관련직,mean,45.7
2012,평균,섬유 및 의복 관련직,mean,50.7
2012,평균,전기·전자 관련직,mean,47.6
2012,평균,정보통신 관련직,mean,45.6
2012,평균,식품가공 관련직,mean,48.8
2012,평균,환경·인쇄·목재·가구·공예 및 생산단순직,mean,45.9
2012,평균,농림어업 관련직,mean,48.8
2012,평균,군인,mean,46.5
2013,평균,전체,mean,45.1
2013,평균,관리직,mean,46.1
2013,평균,경영·회계·사무 관련직,mean,44.6
2013,평균,금융·보험 관련직,mean,47.2
2013,평균,교육 및 자연과학·사회과학 연구관련직,mean,37.1
2013,평균,법률·경찰·소방·교도 관련직,mean,47.2
2013,평균,보건·의료 관련직,mean,47.8
2013,평균,사회복지 및 종교 관련직,mean,42.6
2013,평균,문화·예술·디자인·방송 관련직,mean,45.6
2013,평균,운전 및 운송 관련직,mean,48.7
2013,평균,영업 및 판매 관련직,mean,46.8
2013,평균,경비 및 청소 관련직,mean,48.5
2013,평균,미용·숙박·여행·오락 스포츠 관련직,mean,43.7
2013,평균,음식서비스 관련직,mean,43.0
2013,평균,건설 관련직,mean,50.1
2013,평균,기계 관련직,mean,49.1
2013,평균,재료관련직,mean,48.0
2013,평균,화학 관련직,mean,49.6
2013,평균,섬유 및 의복 관련직,mean,49.4
2013,평균,전기·전자 관련직,mean,48.4
2013,평균,정보통신 관련직,mean,47.0
2013,평균,식품가공 관련직,mean,48.6
2013,평균,환경·인쇄·목재·가구·공예 및 생산단순직,mean,46.0
2013,평균,농림어업 관련직,mean,50.8
2013,평균,군인,mean,48.1
2014,평균,전체,mean,44.6
2014,평균,관리직,mean,44.1
2014,평균,경영·회계·사무 관련직,mean,44.3
2014,평균,금융·보험 관련직,mean,45.1
2014,평균,교육 및 자연과학·사회과학 연구관련직,mean,37.4
2014,평균,법률·경찰·소방·교도 관련직,mean,49.7
2014,평균,보건·의료 관련직,mean,47.4
2014,평균,사회복지 및 종교 관련직,mean,42.4
2014,평균,문화·예술·디자인·방송 관련직,mean,44.8
2014,평균,운전 및 운송 관련직,mean,45.8
2014,평균,영업 및 판매 관련직,mean,45.7
2014,평균,경비 및 청소 관련직,mean,44.2
2014,평균,미용·숙박·여행·오락 스포츠 관련직,mean,42.2
2014,평균,음식서비스 관련직,mean,43.1
2014,평균,건설 관련직,mean,48.4
2014,평균,기계 관련직,mean,49.4
2014,평균,재료관련직,mean,49.0
2014,평균,화학 관련직,mean,46.1
2014,평균,섬유 및 의복 관련직,mean,47.0
2014,평균,전기·전자 관련직,mean,47.4
2014,평균,정보통신 관련직,mean,45.4
2014,평균,식품가공 관련직,mean,48.9
2014,평균,환경·인쇄·목재·가구·공예 및 생산단순직,mean,46.2
2014,평균,농림어업 관련직,mean,44.6
2014,평균,군인,mean,47.2
2015,평균,전체,mean,44.0
2015,평균,관리직,mean,39.9
2015,평균,경영·회계·사무 관련직,mean,43.8
2015,평균,금융·보험 관련직,mean,45.0
2015,평균,교육 및 자연과학·사회과학 연구관련직,mean,37.0
2015,평균,법률·경찰·소방·교도 관련직,mean,47.3
2015,평균,보건·의료 관련직,mean,46.7
2015,평균,사회복지 및 종교 관련직,mean,42.1
2015,평균,문화·예술·디자인·방송 관련직,mean,44.6
2015,평균,운전 및 운송 관련직,mean,47.0
2015,평균,영업 및 판매 관련직,mean,44.5
2015,평균,경비 및 청소 관련직,mean,43.6
2015,평균,미용·숙박·여행·오락 스포츠 관련직,mean,40.8
2015,평균,음식서비스 관련직,mean,42.8
2015,평균,건설 관련직,mean,48.3
2015,평균,기계 관련직,mean,48.1
2015,평균,재료관련직,mean,48.1
2015,평균,화학 관련직,mean,46.5
2015,평균,섬유 및 의복 관련직,mean,48.0
2015,평균,전기·전자 관련직,mean,46.5
2015,평균,정보통신 관련직,mean,45.2
2015,평균,식품가공 관련직,mean,49.0
2015,평균,환경·인쇄·목재·가구·공예 및 생산단순직,mean,44.5
2015,평균,농림어업 관련직,mean,48.9
2015,평균,군인,mean,46.7
2016,평균,전체,mean,43.9
2016,평균,관리직,mean,43.5
2016,평균,경영·회계·사무 관련직,mean,43.8
2016,평균,금융·보험 관련직,mean,44.9
2016,평균,교육 및 자연과학·사회과학 연구관련직,mean,36.9
2016,평균,법률·경찰·소방·교도 관련직,mean,49.1
2016,평균,보건·의료 관련직,mean,46.6
2016,평균,사회복지 및 종교 관련직,mean,41.2
2016,평균,문화·예술·디자인·방송 관련직,mean,43.3
2016,평균,운전 및 운송 관련직,mean,45.4
2016,평균,영업 및 판매 관련직,mean,43.0
2016,평균,경비 및 청소 관련직,mean,43.1
2016,평균,미용·숙박·여행·오락 스포츠 관련직,mean,42.3
2016,평균,음식서비스 관련직,mean,39.7
2016,평균,건설 관련직,mean,47.9
2016,평균,기계 관련직,mean,48.3
2016,평균,재료관련직,mean,49.9
2016,평균,화학 관련직,mean,45.2
2016,평균,섬유 및 의복 관련직,mean,49.3
2016,평균,전기·전자 관련직,mean,46.6
2016,평균,정보통신 관련직,mean,45.0
2016,평균,식품가공 관련직,mean,48.5
2016,평균,환경·인쇄·목재·가구·공예 및 생산단순직,mean,45.9
2016,평균,농림어업 관련직,mean,47.6
2016,평균,군인,mean,48.6
