year,subgroup,dimension_value,measure_type,value
2007,전체,전체,frequency,390296.0
2007,전체,"농업,임업 및 어업",frequency,1490.0
2007,전체,광업,frequency,188.0
2007,전체,제조업,frequency,67373.0
2007,전체,"전기, 가스, 증기 및 수도사업",frequency,2252.0
2007,전체,"하수·폐기물처리, 원료재생 및 환경복원업",frequency,864.0
2007,전체,건설업,frequency,16618.0
2007,전체,도매 및 소매업,frequency,35391.0
2007,전체,운수업,frequency,6991.0
2007,전체,숙박 및 음식점업,frequency,11630.0
2007,전체,"출판, 영상, 방송통신 및 정보서비스업",frequency,28666.0
2007,전체,금융 및 보험업,frequency,24295.0
2007,전체,부동산업 및 임대업,frequency,4635.0
2007,전체,"전문, 과학 및 기술 서비스업",frequency,30370.0
2007,전체,사업시설관리 및 사업지원 서비스업,frequency,13024.0
2007,전체,"공공행정, 국방 및 사회보장 행정",frequency,14589.0
2007,전체,교육 서비스업,frequency,56837.0
2007,전체,보건업 및 사회복지 서비스업,frequency,51000.0
2007,전체,"예술,스포츠 및 여가관련 서비스업",frequency,9451.0
2007,전체,"협회 및 단체, 수리 및 기타 개인 서비스",frequency,14457.0
2007,전체,가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,frequency,39.0
2007,전체,국제 및 외국기관,frequency,126.0
2007,전체,전체,share,100.0
2007,전체,"농업,임업 및 어업",share,0.3
2007,전체,광업,share,0.0
2007,전체,제조업,share,17.2
2007,전체,"전기, 가스, 증기 및 수도사업",share,0.5
2007,전체,"하수·폐기물처리, 원료재생 및 환경복원업",share,0.2
2007,전체,건설업,share,4.2
2007,전체,도매 및 소매업,share,9.0
2007,전체,운수업,share,1.7
2007,전체,숙박 및 음식점업,share,2.9
2007,전체,"출판, 영상, 방송통신 및 정보서비스업",share,7.3
2007,전체,금융 및 보험업,share,6.2
2007,전체,부동산업 및 임대업,share,1.1
2007,전체,"전문, 과학 및 기술 서비스업",share,7.7
2007,전체,사업시설관리 및 사업지원 서비스업,share,3.3
2007,전체,"공공행정, 국방 및 사회보장 행정",share,3.7
2007,전체,교육 서비스업,share,14.5
2007,전체,보건업 및 사회복지 서비스업,share,13.0
2007,전체,"예술,스포츠 및 여가관련 서비스업",share,2.4
2007,전체,"협회 및 단체, 수리 및 기타 개인 서비스",share,3.7
2007,전체,가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,share,0.0
2007,전체,국제 및 외국기관,share,0.0
2007,남자,전체,frequency,200119.0
2007,남자,"농업,임업 및 어업",frequency,1172.0
2007,남자,광업,frequency,171.0
2007,남자,제조업,frequency,48708.0
2007,남자,"전기, 가스, 증기 및 수도사업",frequency,1838.0
2007,남자,"하수·폐기물처리, 원료재생 및 환경복원업",frequency,679.0
2007,남자,건설업,frequency,12965.0
2007,남자,도매 및 소매업,frequency,21728.0
2007,남자,운수업,frequency,4424.0
2007,남자,숙박 및 음식점업,frequency,5593.0
2007,남자,"출판, 영상, 방송통신 및 정보서비스업",frequency,17749.0
2007,남자,금융 및 보험업,frequency,11477.0
2007,남자,부동산업 및 임대업,frequency,2536.0
2007,남자,"전문, 과학 및 기술 서비스업",frequency,17241.0
2007,남자,사업시설관리 및 사업지원 서비스업,frequency,5906.0
2007,남자,"공공행정, 국방 및 사회보장 행정",frequency,8876.0
2007,남자,교육 서비스업,frequency,16035.0
2007,남자,보건업 및 사회복지 서비스업,frequency,10458.0
2007,남자,"예술,스포츠 및 여가관련 서비스업",frequency,5222.0
2007,남자,"협회 및 단체, 수리 및 기타 개인 서비스",frequency,7261.0
2007,남자,가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,frequency,0.0
2007,남자,국제 및 외국기관,frequency,73.0
2007,남자,전체,share,100.0
2007,남자,"농업,임업 및 어업",share,0.5
2007,남자,광업,share,0.0
2007,남자,제조업,share,24.3
2007,남자,"전기, 가스, 증기 및 수도사업",share,0.9
2007,남자,"하수·폐기물처리, 원료재생 및 환경복원업",share,0.3
2007,남자,건설업,share,6.4
2007,남자,도매 및 소매업,share,10.8
2007,남자,운수업,share,2.2
2007,남자,숙박 및 음식점업,share,2.7
2007,남자,"출판, 영상, 방송통신 및 정보서비스업",share,8.8
2007,남자,금융 및 보험업,share,5.7
2007,남자,부동산업 및 임대업,share,1.2
2007,남자,"전문, 과학 및 기술 서비스업",share,8.6
2007,남자,사업시설관리 및 사업지원 서비스업,share,2.9
2007,남자,"공공행정, 국방 및 사회보장 행정",share,4.4
2007,남자,교육 서비스업,share,8.0
2007,남자,보건업 및 사회복지 서비스업,share,5.2
2007,남자,"예술,스포츠 및 여가관련 서비스업",share,2.6
2007,남자,"협회 및 단체, 수리 및 기타 개인 서비스",share,3.6
2007,남자,가구내 고용활동 및 달리 분류되지 않은 자가소비 생산활동,share,0.0
2007,남자,국제 및 외국기관,share,0.0
2007,여자,전체,frequency,190176.0
2007,여자,"농업,임업 및 어업",frequency,317.0
2007,여자,광업,frequency,17.0
2007,여자,제조업,frequency,18665.0
2007,여자,"전기, 가스, 증기 및 수도사업",frequency,414.0
2007,여자,"하수·폐기물처리, 원료재생 및 환경복원업",frequency,185.0
2007,여자,건설업,frequency,3653.0
2007,여자,도매 및 소매업,frequency,13663.0
2007,여자,운수업,frequency,2566.0
2007,여자,숙박 및 음식점업,frequency,6036.0
2007,여자,"출판, 영상, 방송통신 및 정보서비스업",frequency,10917.0
2007,여자,금융 및 보험업,frequency,12818.0
2007,여자,부동산업 및 임대업,frequency,2099.0
2007,여자,"전문, 과학 및 기술 서비스업",frequency,13129.0
2007,여자,사업시설관리 및 사업지원 서비스업,frequency,7118.0
2007,여자,"공공행정, 국방 및 사회보장 행정",frequency,5713.0
2007,여자,교육 서비스업,frequency,40801.0
2007,여자,보건업 및 사회복지 서비스업,frequency,40541.0
2007,여자,"예술,스포츠 및 여가관련 서비스업",frequency,4229.0
2007,여자,"협회 및 단체, 수리 및 기타 개인 서비스",frequency,7196.0
