topic_id,file_name,measure_type,count,mean,std,min,25%,50%,75%,max
GOMS_015,GOMS_015_취업자의_전공별_사업체_규모_freq_share.xls,frequency,1040.0,18114.184615384616,43388.643081378636,130.0,3242.5,5618.5,14479.25,391857.0
GOMS_015,GOMS_015_취업자의_전공별_사업체_규모_freq_share.xls,share,1040.0,19.955096153846153,27.286705647472438,0.6,7.1,11.2,16.3,100.0
