topic_id,file_name,measure_type,count,mean,std,min,25%,50%,75%,max
GOMS_030,GOMS_030_종사상지위별_월평균_근로소득_mean.xls,mean,91.0,182.1307692307692,112.10227839126563,0.0,113.1,193.6,219.3,461.8
