year,subgroup,dimension_value,measure_type,value
2007,사회,5. 50～99명,share,10.9
2007,사회,6. 100～299명,share,13.1
2007,사회,7. 300～499명,share,5.4
2007,사회,8. 500～999명,share,4.7
2007,사회,"9. 1,000명 이상",share,9.7
2007,교육,전체,frequency,24900.0
2007,교육,1. 1～4명,frequency,3194.0
2007,교육,2. 5～9명,frequency,4575.0
2007,교육,3. 10～29명,frequency,6053.0
2007,교육,4. 30～49명,frequency,3712.0
2007,교육,5. 50～99명,frequency,4657.0
2007,교육,6. 100～299명,frequency,1391.0
2007,교육,7. 300～499명,frequency,173.0
2007,교육,8. 500～999명,frequency,355.0
2007,교육,"9. 1,000명 이상",frequency,787.0
2007,교육,전체,share,100.0
2007,교육,1. 1～4명,share,12.8
2007,교육,2. 5～9명,share,18.3
2007,교육,3. 10～29명,share,24.3
2007,교육,4. 30～49명,share,14.9
2007,교육,5. 50～99명,share,18.7
2007,교육,6. 100～299명,share,5.5
2007,교육,7. 300～499명,share,0.6
2007,교육,8. 500～999명,share,1.4
2007,교육,"9. 1,000명 이상",share,3.1
2007,공학,전체,frequency,102927.0
2007,공학,1. 1～4명,frequency,8703.0
2007,공학,2. 5～9명,frequency,10800.0
2007,공학,3. 10～29명,frequency,20224.0
2007,공학,4. 30～49명,frequency,9194.0
2007,공학,5. 50～99명,frequency,11467.0
2007,공학,6. 100～299명,frequency,15807.0
2007,공학,7. 300～499명,frequency,5611.0
2007,공학,8. 500～999명,frequency,5429.0
2007,공학,"9. 1,000명 이상",frequency,15688.0
2007,공학,전체,share,100.0
2007,공학,1. 1～4명,share,8.4
2007,공학,2. 5～9명,share,10.4
2007,공학,3. 10～29명,share,19.6
2007,공학,4. 30～49명,share,8.9
2007,공학,5. 50～99명,share,11.1
2007,공학,6. 100～299명,share,15.3
2007,공학,7. 300～499명,share,5.4
2007,공학,8. 500～999명,share,5.2
2007,공학,"9. 1,000명 이상",share,15.2
2007,자연,전체,frequency,35853.0
2007,자연,1. 1～4명,frequency,5196.0
2007,자연,2. 5～9명,frequency,4593.0
2007,자연,3. 10～29명,frequency,7756.0
2007,자연,4. 30～49명,frequency,3196.0
2007,자연,5. 50～99명,frequency,3579.0
2007,자연,6. 100～299명,frequency,4855.0
2007,자연,7. 300～499명,frequency,1918.0
2007,자연,8. 500～999명,frequency,1704.0
2007,자연,"9. 1,000명 이상",frequency,3053.0
2007,자연,전체,share,100.0
2007,자연,1. 1～4명,share,14.4
2007,자연,2. 5～9명,share,12.8
2007,자연,3. 10～29명,share,21.6
2007,자연,4. 30～49명,share,8.9
2007,자연,5. 50～99명,share,9.9
2007,자연,6. 100～299명,share,13.5
2007,자연,7. 300～499명,share,5.3
2007,자연,8. 500～999명,share,4.7
2007,자연,"9. 1,000명 이상",share,8.5
2007,의약,전체,frequency,32508.0
2007,의약,1. 1～4명,frequency,2921.0
2007,의약,2. 5～9명,frequency,3733.0
2007,의약,3. 10～29명,frequency,4006.0
2007,의약,4. 30～49명,frequency,1739.0
2007,의약,5. 50～99명,frequency,2946.0
2007,의약,6. 100～299명,frequency,4354.0
2007,의약,7. 300～499명,frequency,2203.0
2007,의약,8. 500～999명,frequency,3594.0
2007,의약,"9. 1,000명 이상",frequency,7008.0
2007,의약,전체,share,100.0
2007,의약,1. 1～4명,share,8.9
2007,의약,2. 5～9명,share,11.4
2007,의약,3. 10～29명,share,12.3
2007,의약,4. 30～49명,share,5.3
2007,의약,5. 50～99명,share,9.0
2007,의약,6. 100～299명,share,13.3
2007,의약,7. 300～499명,share,6.7
2007,의약,8. 500～999명,share,11.0
2007,의약,"9. 1,000명 이상",share,21.5
2007,예체능,전체,frequency,51319.0
2007,예체능,1. 1～4명,frequency,14921.0
2007,예체능,2. 5～9명,frequency,8246.0
2007,예체능,3. 10～29명,frequency,9930.0
2007,예체능,4. 30～49명,frequency,3764.0
2007,예체능,5. 50～99명,frequency,4364.0
2007,예체능,6. 100～299명,frequency,4941.0
2007,예체능,7. 300～499명,frequency,1345.0
2007,예체능,8. 500～999명,frequency,1543.0
2007,예체능,"9. 1,000명 이상",frequency,2262.0
2007,예체능,전체,share,100.0
2007,예체능,1. 1～4명,share,29.0
2007,예체능,2. 5～9명,share,16.0
2007,예체능,3. 10～29명,share,19.3
2007,예체능,4. 30～49명,share,7.3
2007,예체능,5. 50～99명,share,8.5
2007,예체능,6. 100～299명,share,9.6
2007,예체능,7. 300～499명,share,2.6
2007,예체능,8. 500～999명,share,3.0
2007,예체능,"9. 1,000명 이상",share,4.4
2008,전체,전체,frequency,391857.0
2008,전체,1. 1～4명,frequency,56496.0
2008,전체,2. 5～9명,frequency,51804.0
2008,전체,3. 10～29명,frequency,78647.0
2008,전체,4. 30～49명,frequency,36857.0
2008,전체,5. 50～99명,frequency,44834.0
2008,전체,6. 100～299명,frequency,45651.0
2008,전체,7. 300～499명,frequency,19681.0
2008,전체,8. 500～999명,frequency,18994.0
2008,전체,"9. 1,000명 이상",frequency,38887.0
2008,전체,전체,share,100.0
2008,전체,1. 1～4명,share,14.4
2008,전체,2. 5～9명,share,13.2
2008,전체,3. 10～29명,share,20.0
2008,전체,4. 30～49명,share,9.4
2008,전체,5. 50～99명,share,11.4
2008,전체,6. 100～299명,share,11.6
2008,전체,7. 300～499명,share,5.0
2008,전체,8. 500～999명,share,4.8
2008,전체,"9. 1,000명 이상",share,9.9
2008,인문,전체,frequency,37088.0
2008,인문,1. 1～4명,frequency,5340.0
2008,인문,2. 5～9명,frequency,4865.0
2008,인문,3. 10～29명,frequency,7645.0
2008,인문,4. 30～49명,frequency,3465.0
2008,인문,5. 50～99명,frequency,4114.0
2008,인문,6. 100～299명,frequency,4515.0
2008,인문,7. 300～499명,frequency,2020.0
2008,인문,8. 500～999명,frequency,1710.0
2008,인문,"9. 1,000명 이상",frequency,3409.0
2008,인문,전체,share,100.0
2008,인문,1. 1～4명,share,14.3
2008,인문,2. 5～9명,share,13.1
2008,인문,3. 10～29명,share,20.6
2008,인문,4. 30～49명,share,9.3
2008,인문,5. 50～99명,share,11.0
2008,인문,6. 100～299명,share,12.1
2008,인문,7. 300～499명,share,5.4
2008,인문,8. 500～999명,share,4.6
2008,인문,"9. 1,000명 이상",share,9.1
2008,사회,전체,frequency,108746.0
2008,사회,1. 1～4명,frequency,15293.0
2008,사회,2. 5～9명,frequency,14107.0
2008,사회,3. 10～29명,frequency,25331.0
2008,사회,4. 30～49명,frequency,10744.0
2008,사회,5. 50～99명,frequency,12590.0
2008,사회,6. 100～299명,frequency,12472.0
2008,사회,7. 300～499명,frequency,4952.0
2008,사회,8. 500～999명,frequency,5269.0
2008,사회,"9. 1,000명 이상",frequency,7983.0
2008,사회,전체,share,100.0
2008,사회,1. 1～4명,share,14.0
2008,사회,2. 5～9명,share,12.9
2008,사회,3. 10～29명,share,23.2
2008,사회,4. 30～49명,share,9.8
2008,사회,5. 50～99명,share,11.5
2008,사회,6. 100～299명,share,11.4
2008,사회,7. 300～499명,share,4.5
2008,사회,8. 500～999명,share,4.8
2008,사회,"9. 1,000명 이상",share,7.3
2008,교육,전체,frequency,26691.0
2008,교육,1. 1～4명,frequency,2932.0
2008,교육,2. 5～9명,frequency,5164.0
2008,교육,3. 10～29명,frequency,6430.0
2008,교육,4. 30～49명,frequency,4608.0
2008,교육,5. 50～99명,frequency,5133.0
2008,교육,6. 100～299명,frequency,1178.0
2008,교육,7. 300～499명,frequency,289.0
2008,교육,8. 500～999명,frequency,501.0
2008,교육,"9. 1,000명 이상",frequency,452.0
2008,교육,전체,share,100.0
2008,교육,1. 1～4명,share,10.9
2008,교육,2. 5～9명,share,19.3
2008,교육,3. 10～29명,share,24.0
2008,교육,4. 30～49명,share,17.2
2008,교육,5. 50～99명,share,19.2
2008,교육,6. 100～299명,share,4.4
2008,교육,7. 300～499명,share,1.0
2008,교육,8. 500～999명,share,1.8
2008,교육,"9. 1,000명 이상",share,1.6
2008,공학,전체,frequency,96321.0
2008,공학,1. 1～4명,frequency,9760.0
2008,공학,2. 5～9명,frequency,10452.0
2008,공학,3. 10～29명,frequency,16921.0
2008,공학,4. 30～49명,frequency,8694.0
2008,공학,5. 50～99명,frequency,10736.0
2008,공학,6. 100～299명,frequency,13698.0
2008,공학,7. 300～499명,frequency,6797.0
2008,공학,8. 500～999명,frequency,5377.0
2008,공학,"9. 1,000명 이상",frequency,13879.0
2008,공학,전체,share,100.0
2008,공학,1. 1～4명,share,10.1
2008,공학,2. 5～9명,share,10.8
2008,공학,3. 10～29명,share,17.5
2008,공학,4. 30～49명,share,9.0
2008,공학,5. 50～99명,share,11.1
2008,공학,6. 100～299명,share,14.2
2008,공학,7. 300～499명,share,7.0
2008,공학,8. 500～999명,share,5.5
2008,공학,"9. 1,000명 이상",share,14.4
2008,자연,전체,frequency,38001.0
2008,자연,1. 1～4명,frequency,4943.0
2008,자연,2. 5～9명,frequency,5032.0
2008,자연,3. 10～29명,frequency,7796.0
2008,자연,4. 30～49명,frequency,3527.0
2008,자연,5. 50～99명,frequency,4268.0
2008,자연,6. 100～299명,frequency,4553.0
2008,자연,7. 300～499명,frequency,2169.0
2008,자연,8. 500～999명,frequency,1908.0
2008,자연,"9. 1,000명 이상",frequency,3800.0
2008,자연,전체,share,100.0
2008,자연,1. 1～4명,share,13.0
2008,자연,2. 5～9명,share,13.2
2008,자연,3. 10～29명,share,20.5
2008,자연,4. 30～49명,share,9.2
2008,자연,5. 50～99명,share,11.2
2008,자연,6. 100～299명,share,11.9
2008,자연,7. 300～499명,share,5.7
2008,자연,8. 500～999명,share,5.0
2008,자연,"9. 1,000명 이상",share,10.0
2008,의약,전체,frequency,33115.0
2008,의약,1. 1～4명,frequency,3065.0
2008,의약,2. 5～9명,frequency,3545.0
2008,의약,3. 10～29명,frequency,4057.0
2008,의약,4. 30～49명,frequency,1658.0
2008,의약,5. 50～99명,frequency,3521.0
2008,의약,6. 100～299명,frequency,5089.0
2008,의약,7. 300～499명,frequency,2079.0
2008,의약,8. 500～999명,frequency,2784.0
2008,의약,"9. 1,000명 이상",frequency,7312.0
2008,의약,전체,share,100.0
2008,의약,1. 1～4명,share,9.2
2008,의약,2. 5～9명,share,10.7
2008,의약,3. 10～29명,share,12.2
2008,의약,4. 30～49명,share,5.0
2008,의약,5. 50～99명,share,10.6
2008,의약,6. 100～299명,share,15.3
2008,의약,7. 300～499명,share,6.2
2008,의약,8. 500～999명,share,8.4
2008,의약,"9. 1,000명 이상",share,22.0
2008,예체능,전체,frequency,51892.0
2008,예체능,1. 1～4명,frequency,15159.0
2008,예체능,2. 5～9명,frequency,8636.0
2008,예체능,3. 10～29명,frequency,10463.0
2008,예체능,4. 30～49명,frequency,4157.0
2008,예체능,5. 50～99명,frequency,4468.0
2008,예체능,6. 100～299명,frequency,4143.0
2008,예체능,7. 300～499명,frequency,1371.0
2008,예체능,8. 500～999명,frequency,1442.0
2008,예체능,"9. 1,000명 이상",frequency,2048.0
2008,예체능,전체,share,100.0
2008,예체능,1. 1～4명,share,29.2
2008,예체능,2. 5～9명,share,16.6
2008,예체능,3. 10～29명,share,20.1
2008,예체능,4. 30～49명,share,8.0
2008,예체능,5. 50～99명,share,8.6
2008,예체능,6. 100～299명,share,7.9
2008,예체능,7. 300～499명,share,2.6
2008,예체능,8. 500～999명,share,2.7
2008,예체능,"9. 1,000명 이상",share,3.9
2009,전체,전체,frequency,359615.0
2009,전체,1. 1～4명,frequency,45826.0
2009,전체,2. 5～9명,frequency,46338.0
2009,전체,3. 10～29명,frequency,75072.0
2009,전체,4. 30～49명,frequency,34909.0
2009,전체,5. 50～99명,frequency,43137.0
2009,전체,6. 100～299명,frequency,42477.0
2009,전체,7. 300～499명,frequency,16133.0
2009,전체,8. 500～999명,frequency,16781.0
2009,전체,"9. 1,000명 이상",frequency,38938.0
2009,전체,전체,share,100.0
2009,전체,1. 1～4명,share,12.7
2009,전체,2. 5～9명,share,12.8
2009,전체,3. 10～29명,share,20.8
2009,전체,4. 30～49명,share,9.7
2009,전체,5. 50～99명,share,11.9
2009,전체,6. 100～299명,share,11.8
2009,전체,7. 300～499명,share,4.4
2009,전체,8. 500～999명,share,4.6
2009,전체,"9. 1,000명 이상",share,10.8
2009,인문,전체,frequency,31210.0
2009,인문,1. 1～4명,frequency,3671.0
2009,인문,2. 5～9명,frequency,4329.0
2009,인문,3. 10～29명,frequency,6445.0
2009,인문,4. 30～49명,frequency,2771.0
2009,인문,5. 50～99명,frequency,3792.0
2009,인문,6. 100～299명,frequency,3765.0
2009,인문,7. 300～499명,frequency,1592.0
2009,인문,8. 500～999명,frequency,1522.0
2009,인문,"9. 1,000명 이상",frequency,3318.0
2009,인문,전체,share,100.0
2009,인문,1. 1～4명,share,11.7
2009,인문,2. 5～9명,share,13.8
2009,인문,3. 10～29명,share,20.6
2009,인문,4. 30～49명,share,8.8
2009,인문,5. 50～99명,share,12.1
2009,인문,6. 100～299명,share,12.0
2009,인문,7. 300～499명,share,5.1
2009,인문,8. 500～999명,share,4.8
2009,인문,"9. 1,000명 이상",share,10.6
2009,사회,전체,frequency,106747.0
2009,사회,1. 1～4명,frequency,13530.0
2009,사회,2. 5～9명,frequency,14808.0
2009,사회,3. 10～29명,frequency,24292.0
2009,사회,4. 30～49명,frequency,10678.0
2009,사회,5. 50～99명,frequency,11540.0
2009,사회,6. 100～299명,frequency,12902.0
2009,사회,7. 300～499명,frequency,4601.0
2009,사회,8. 500～999명,frequency,4413.0
2009,사회,"9. 1,000명 이상",frequency,9980.0
2009,사회,전체,share,100.0
2009,사회,1. 1～4명,share,12.6
2009,사회,2. 5～9명,share,13.8
2009,사회,3. 10～29명,share,22.7
2009,사회,4. 30～49명,share,10.0
2009,사회,5. 50～99명,share,10.8
2009,사회,6. 100～299명,share,12.0
2009,사회,7. 300～499명,share,4.3
2009,사회,8. 500～999명,share,4.1
2009,사회,"9. 1,000명 이상",share,9.3
2009,교육,전체,frequency,24809.0
2009,교육,1. 1～4명,frequency,2379.0
2009,교육,2. 5～9명,frequency,4137.0
2009,교육,3. 10～29명,frequency,6436.0
2009,교육,4. 30～49명,frequency,3733.0
2009,교육,5. 50～99명,frequency,5708.0
2009,교육,6. 100～299명,frequency,1036.0
2009,교육,7. 300～499명,frequency,235.0
2009,교육,8. 500～999명,frequency,459.0
2009,교육,"9. 1,000명 이상",frequency,683.0
2009,교육,전체,share,100.0
2009,교육,1. 1～4명,share,9.5
2009,교육,2. 5～9명,share,16.6
2009,교육,3. 10～29명,share,25.9
2009,교육,4. 30～49명,share,15.0
2009,교육,5. 50～99명,share,23.0
2009,교육,6. 100～299명,share,4.1
2009,교육,7. 300～499명,share,0.9
2009,교육,8. 500～999명,share,1.8
2009,교육,"9. 1,000명 이상",share,2.7
2009,공학,전체,frequency,85685.0
2009,공학,1. 1～4명,frequency,6884.0
2009,공학,2. 5～9명,frequency,8025.0
2009,공학,3. 10～29명,frequency,15835.0
2009,공학,4. 30～49명,frequency,8194.0
2009,공학,5. 50～99명,frequency,10262.0
2009,공학,6. 100～299명,frequency,12587.0
2009,공학,7. 300～499명,frequency,4910.0
2009,공학,8. 500～999명,frequency,4490.0
2009,공학,"9. 1,000명 이상",frequency,14496.0
2009,공학,전체,share,100.0
2009,공학,1. 1～4명,share,8.0
2009,공학,2. 5～9명,share,9.3
2009,공학,3. 10～29명,share,18.4
2009,공학,4. 30～49명,share,9.5
2009,공학,5. 50～99명,share,11.9
2009,공학,6. 100～299명,share,14.6
2009,공학,7. 300～499명,share,5.7
2009,공학,8. 500～999명,share,5.2
2009,공학,"9. 1,000명 이상",share,16.9
2009,자연,전체,frequency,33041.0
2009,자연,1. 1～4명,frequency,4291.0
2009,자연,2. 5～9명,frequency,4443.0
2009,자연,3. 10～29명,frequency,7139.0
2009,자연,4. 30～49명,frequency,3417.0
2009,자연,5. 50～99명,frequency,4152.0
2009,자연,6. 100～299명,frequency,3588.0
2009,자연,7. 300～499명,frequency,1572.0
2009,자연,8. 500～999명,frequency,1657.0
2009,자연,"9. 1,000명 이상",frequency,2777.0
2009,자연,전체,share,100.0
2009,자연,1. 1～4명,share,12.9
2009,자연,2. 5～9명,share,13.4
2009,자연,3. 10～29명,share,21.6
2009,자연,4. 30～49명,share,10.3
2009,자연,5. 50～99명,share,12.5
2009,자연,6. 100～299명,share,10.8
2009,자연,7. 300～499명,share,4.7
2009,자연,8. 500～999명,share,5.0
2009,자연,"9. 1,000명 이상",share,8.4
2009,의약,전체,frequency,32172.0
2009,의약,1. 1～4명,frequency,3427.0
2009,의약,2. 5～9명,frequency,3591.0
2009,의약,3. 10～29명,frequency,4548.0
2009,의약,4. 30～49명,frequency,2151.0
2009,의약,5. 50～99명,frequency,3355.0
2009,의약,6. 100～299명,frequency,4804.0
2009,의약,7. 300～499명,frequency,1957.0
2009,의약,8. 500～999명,frequency,2672.0
2009,의약,"9. 1,000명 이상",frequency,5663.0
2009,의약,전체,share,100.0
2009,의약,1. 1～4명,share,10.6
2009,의약,2. 5～9명,share,11.1
2009,의약,3. 10～29명,share,14.1
2009,의약,4. 30～49명,share,6.6
2009,의약,5. 50～99명,share,10.4
2009,의약,6. 100～299명,share,14.9
2009,의약,7. 300～499명,share,6.0
2009,의약,8. 500～999명,share,8.3
2009,의약,"9. 1,000명 이상",share,17.6
2009,예체능,전체,frequency,45948.0
2009,예체능,1. 1～4명,frequency,11641.0
2009,예체능,2. 5～9명,frequency,7002.0
2009,예체능,3. 10～29명,frequency,10374.0
2009,예체능,4. 30～49명,frequency,3963.0
2009,예체능,5. 50～99명,frequency,4324.0
2009,예체능,6. 100～299명,frequency,3792.0
2009,예체능,7. 300～499명,frequency,1265.0
2009,예체능,8. 500～999명,frequency,1565.0
2009,예체능,"9. 1,000명 이상",frequency,2018.0
2009,예체능,전체,share,100.0
2009,예체능,1. 1～4명,share,25.3
2009,예체능,2. 5～9명,share,15.2
2009,예체능,3. 10～29명,share,22.5
2009,예체능,4. 30～49명,share,8.6
2009,예체능,5. 50～99명,share,9.4
2009,예체능,6. 100～299명,share,8.2
2009,예체능,7. 300～499명,share,2.7
2009,예체능,8. 500～999명,share,3.4
2009,예체능,"9. 1,000명 이상",share,4.3
2010,전체,전체,frequency,373085.0
2010,전체,1. 1～4명,frequency,52982.0
2010,전체,2. 5～9명,frequency,47357.0
2010,전체,3. 10～29명,frequency,72217.0
2010,전체,4. 30～49명,frequency,34088.0
2010,전체,5. 50～99명,frequency,40663.0
2010,전체,6. 100～299명,frequency,45073.0
2010,전체,7. 300～499명,frequency,18956.0
2010,전체,8. 500～999명,frequency,19507.0
2010,전체,"9. 1,000명 이상",frequency,42237.0
2010,전체,전체,share,100.0
2010,전체,1. 1～4명,share,14.2
2010,전체,2. 5～9명,share,12.6
2010,전체,3. 10～29명,share,19.3
2010,전체,4. 30～49명,share,9.1
2010,전체,5. 50～99명,share,10.8
2010,전체,6. 100～299명,share,12.0
2010,전체,7. 300～499명,share,5.0
2010,전체,8. 500～999명,share,5.2
2010,전체,"9. 1,000명 이상",share,11.3
2010,인문,전체,frequency,33822.0
2010,인문,1. 1～4명,frequency,4864.0
2010,인문,2. 5～9명,frequency,4399.0
2010,인문,3. 10～29명,frequency,6780.0
2010,인문,4. 30～49명,frequency,3243.0
2010,인문,5. 50～99명,frequency,3655.0
2010,인문,6. 100～299명,frequency,3678.0
2010,인문,7. 300～499명,frequency,2209.0
2010,인문,8. 500～999명,frequency,1845.0
2010,인문,"9. 1,000명 이상",frequency,3143.0
2010,인문,전체,share,100.0
2010,인문,1. 1～4명,share,14.3
2010,인문,2. 5～9명,share,13.0
2010,인문,3. 10～29명,share,20.0
2010,인문,4. 30～49명,share,9.5
2010,인문,5. 50～99명,share,10.8
2010,인문,6. 100～299명,share,10.8
2010,인문,7. 300～499명,share,6.5
2010,인문,8. 500～999명,share,5.4
2010,인문,"9. 1,000명 이상",share,9.2
2010,사회,전체,frequency,108922.0
2010,사회,1. 1～4명,frequency,15141.0
2010,사회,2. 5～9명,frequency,14192.0
2010,사회,3. 10～29명,frequency,22919.0
2010,사회,4. 30～49명,frequency,11105.0
2010,사회,5. 50～99명,frequency,11433.0
2010,사회,6. 100～299명,frequency,12993.0
2010,사회,7. 300～499명,frequency,5915.0
2010,사회,8. 500～999명,frequency,5281.0
2010,사회,"9. 1,000명 이상",frequency,9939.0
2010,사회,전체,share,100.0
2010,사회,1. 1～4명,share,13.9
2010,사회,2. 5～9명,share,13.0
2010,사회,3. 10～29명,share,21.0
2010,사회,4. 30～49명,share,10.1
2010,사회,5. 50～99명,share,10.4
2010,사회,6. 100～299명,share,11.9
2010,사회,7. 300～499명,share,5.4
2010,사회,8. 500～999명,share,4.8
2010,사회,"9. 1,000명 이상",share,9.1
2010,교육,전체,frequency,24614.0
2010,교육,1. 1～4명,frequency,2740.0
2010,교육,2. 5～9명,frequency,3730.0
2010,교육,3. 10～29명,frequency,6474.0
2010,교육,4. 30～49명,frequency,3682.0
2010,교육,5. 50～99명,frequency,5415.0
2010,교육,6. 100～299명,frequency,1476.0
2010,교육,7. 300～499명,frequency,354.0
2010,교육,8. 500～999명,frequency,335.0
2010,교육,"9. 1,000명 이상",frequency,405.0
2010,교육,전체,share,100.0
2010,교육,1. 1～4명,share,11.1
2010,교육,2. 5～9명,share,15.1
2010,교육,3. 10～29명,share,26.3
2010,교육,4. 30～49명,share,14.9
2010,교육,5. 50～99명,share,21.9
2010,교육,6. 100～299명,share,5.9
2010,교육,7. 300～499명,share,1.4
2010,교육,8. 500～999명,share,1.3
2010,교육,"9. 1,000명 이상",share,1.6
2010,공학,전체,frequency,86343.0
2010,공학,1. 1～4명,frequency,7731.0
2010,공학,2. 5～9명,frequency,8699.0
2010,공학,3. 10～29명,frequency,14473.0
2010,공학,4. 30～49명,frequency,7320.0
2010,공학,5. 50～99명,frequency,8766.0
2010,공학,6. 100～299명,frequency,12599.0
2010,공학,7. 300～499명,frequency,4794.0
2010,공학,8. 500～999명,frequency,5223.0
2010,공학,"9. 1,000명 이상",frequency,16735.0
2010,공학,전체,share,100.0
2010,공학,1. 1～4명,share,8.9
2010,공학,2. 5～9명,share,10.0
2010,공학,3. 10～29명,share,16.7
2010,공학,4. 30～49명,share,8.4
2010,공학,5. 50～99명,share,10.1
2010,공학,6. 100～299명,share,14.5
2010,공학,7. 300～499명,share,5.5
2010,공학,8. 500～999명,share,6.0
2010,공학,"9. 1,000명 이상",share,19.3
2010,자연,전체,frequency,36400.0
2010,자연,1. 1～4명,frequency,5220.0
2010,자연,2. 5～9명,frequency,4712.0
2010,자연,3. 10～29명,frequency,7096.0
2010,자연,4. 30～49명,frequency,3227.0
2010,자연,5. 50～99명,frequency,4009.0
2010,자연,6. 100～299명,frequency,4709.0
2010,자연,7. 300～499명,frequency,1638.0
2010,자연,8. 500～999명,frequency,1800.0
2010,자연,"9. 1,000명 이상",frequency,3985.0
2010,자연,전체,share,100.0
2010,자연,1. 1～4명,share,14.3
2010,자연,2. 5～9명,share,12.9
2010,자연,3. 10～29명,share,19.4
2010,자연,4. 30～49명,share,8.8
2010,자연,5. 50～99명,share,11.0
2010,자연,6. 100～299명,share,12.9
2010,자연,7. 300～499명,share,4.5
2010,자연,8. 500～999명,share,4.9
2010,자연,"9. 1,000명 이상",share,10.9
2010,의약,전체,frequency,33363.0
2010,의약,1. 1～4명,frequency,3116.0
2010,의약,2. 5～9명,frequency,3711.0
2010,의약,3. 10～29명,frequency,4279.0
2010,의약,4. 30～49명,frequency,1594.0
2010,의약,5. 50～99명,frequency,3322.0
2010,의약,6. 100～299명,frequency,5430.0
2010,의약,7. 300～499명,frequency,2413.0
2010,의약,8. 500～999명,frequency,3672.0
2010,의약,"9. 1,000명 이상",frequency,5821.0
2010,의약,전체,share,100.0
2010,의약,1. 1～4명,share,9.3
2010,의약,2. 5～9명,share,11.1
2010,의약,3. 10～29명,share,12.8
2010,의약,4. 30～49명,share,4.7
2010,의약,5. 50～99명,share,9.9
2010,의약,6. 100～299명,share,16.2
2010,의약,7. 300～499명,share,7.2
2010,의약,8. 500～999명,share,11.0
2010,의약,"9. 1,000명 이상",share,17.4
2010,예체능,전체,frequency,49617.0
2010,예체능,1. 1～4명,frequency,14166.0
2010,예체능,2. 5～9명,frequency,7910.0
2010,예체능,3. 10～29명,frequency,10192.0
2010,예체능,4. 30～49명,frequency,3914.0
2010,예체능,5. 50～99명,frequency,4062.0
2010,예체능,6. 100～299명,frequency,4185.0
2010,예체능,7. 300～499명,frequency,1629.0
2010,예체능,8. 500～999명,frequency,1349.0
2010,예체능,"9. 1,000명 이상",frequency,2206.0
2010,예체능,전체,share,100.0
2010,예체능,1. 1～4명,share,28.5
2010,예체능,2. 5～9명,share,15.9
2010,예체능,3. 10～29명,share,20.5
2010,예체능,4. 30～49명,share,7.8
2010,예체능,5. 50～99명,share,8.1
2010,예체능,6. 100～299명,share,8.4
2010,예체능,7. 300～499명,share,3.2
2010,예체능,8. 500～999명,share,2.7
2010,예체능,"9. 1,000명 이상",share,4.4
2011,전체,전체,frequency,380030.0
2011,전체,1. 1～4명,frequency,48671.0
2011,전체,2. 5～9명,frequency,44301.0
2011,전체,3. 10～29명,frequency,68815.0
2011,전체,4. 30～49명,frequency,32126.0
2011,전체,5. 50～99명,frequency,43241.0
2011,전체,6. 100～299명,frequency,48827.0
2011,전체,7. 300～499명,frequency,21307.0
