topic_id,file_name,measure_type,count,mean,std,min,25%,50%,75%,max
GOMS_029,GOMS_029_사업체_유형별_월평균_근로소득_mean.xls,mean,130.0,197.95615384615382,36.6784287065197,100.3,169.82500000000002,198.7,219.9,283.3
