topic_id,file_name,measure_type,count,mean,std,min,25%,50%,75%,max
GOMS_025,GOMS_025_산업별_월평균_근로소득_mean.xls,mean,286.0,212.93846153846158,61.34784278004551,0.0,174.875,212.5,247.475,523.0
