column,dtype,count,missing_n,missing_pct,nunique,top,freq,top_pct,sample_values
model_id,str,56,0,0.0,14,P1_STRUCTURE,4,7.142857142857142,P1_STRUCTURE | P1_SELECTIVITY | P2_S | P2_Q | P3_S
coding,str,56,0,0.0,1,onehot_full,56,100.0,onehot_full
alias_type,str,56,0,0.0,1,svd_nullspace_perfect_alias,56,100.0,svd_nullspace_perfect_alias
group_id,str,56,0,0.0,56,P1_STRUCTURE_onehot_full_SVD_001,1,1.7857142857142856,P1_STRUCTURE_onehot_full_SVD_001 | P1_STRUCTURE_onehot_full_SVD_002 | P1_STRUCTURE_onehot_full_SVD_003 | P1_STRUCTURE_onehot_full_SVD_004 | P1_SELECTIVITY_onehot_full_SVD_001
encoded_features,str,56,0,0.0,32,degree_course_대학과정|campus_branch_|campus_branch_분교|school_type_각종대학(대학)|school_type_방송통신대학교|school_type_산업대학|school_type_교육대학|school_type_대학교,3,5.357142857142857,major_group_7_MED|major_group_7_ART|major_group_7_EDU|major_group_7_SOC|major_group_7_HUM|major_group_7_NAT|major_group_7_ENG|degree_course_대학과정 | campus_branch_|campus_branch_분교|degree_course_대학과정|school_type_산업대학|school_type_대학교|school_type_방송통신대학교|school_type_교육대학|school_type_각종대학(대학) | degree_course_대학과정|school_type_각종대학(대학)|school_type_방송통신대학교|school_type_교육대학|school_type_산업대학|school_type_대학교|campus_branch_|campus_branch_분교 | school_type_교육대학|school_type_대학교|school_type_각종대학(대학)|school_type_산업대학|school_type_방송통신대학교|region_sido_대구|region_sido_울산|region_sido_경남 | major_group_7_ENG|major_group_7_HUM|major_group_7_SOC|major_group_7_NAT|major_group_7_MED|major_group_7_EDU|major_group_7_ART|school_type_대학교
recommended_exclusion,str,56,0,0.0,1,use treatment coding or remove hierarchical source features,56,100.0,use treatment coding or remove hierarchical source features
