column,count,mean,std,min,1%,5%,10%,25%,50%,75%,90%,95%,99%,max,missing_n,missing_pct,zero_n,zero_pct,negative_n,inf_n,nunique
outer_train_schools,1.0,158.0,,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,0,0.0,0,0.0,0,0,1
outer_validation_schools,1.0,40.0,,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0,0.0,0,0.0,0,0,1
inner_folds,1.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,0.0,0,0.0,0,0,1
selected_alpha,1.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0.0,0,0.0,0,0,1
raw_feature_count,1.0,11.0,,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0,0.0,0,0.0,0,0,1
encoded_dimensions,1.0,32.0,,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,0,0.0,0,0.0,0,0,1
prediction_n,1.0,1713.0,,1713.0,1713.0,1713.0,1713.0,1713.0,1713.0,1713.0,1713.0,1713.0,1713.0,1713.0,0,0.0,0,0.0,0,0,1
nan_prediction_n,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,100.0,0,0,1
outer_validation_mse,1.0,342.2620910064423,,342.2620910064423,342.2620910064423,342.2620910064423,342.2620910064423,342.2620910064423,342.2620910064423,342.2620910064423,342.2620910064423,342.2620910064423,342.2620910064423,342.2620910064423,0,0.0,0,0.0,0,0,1
