column,dtype,count,missing_n,missing_pct,nunique,top,freq,top_pct,sample_values
status,str,1,0,0.0,1,PASS,1,100.0,PASS
inner_score_json,str,1,0,0.0,1,"[{""alpha"": 0.1, ""fold"": 1, ""validation_mse"": 289.8486229478107}, {""alpha"": 0.1, ""fold"": 2, ""validation_mse"": 254.1426257913447}, {""alpha"": 0.1, ""fold"": 3, ""validation_mse"": 317.49320731100244}, {""alpha"": 1.0, ""fold"": 1, ""validation_mse"": 289.8270996902579}, {""alpha"": 1.0, ""fold"": 2, ""validation_mse"": 253.7660734831709}, {""alpha"": 1.0, ""fold"": 3, ""validation_mse"": 323.64145402135256}, {""alpha"": 10.0, ""fold"": 1, ""validation_mse"": 287.78683491781777}, {""alpha"": 10.0, ""fold"": 2, ""validation_mse"": 252.9099371928406}, {""alpha"": 10.0, ""fold"": 3, ""validation_mse"": 320.38290690971434}, {""alpha"": 100.0, ""fold"": 1, ""validation_mse"": 275.42878343300066}, {""alpha"": 100.0, ""fold"": 2, ""validation_mse"": 252.54950218912944}, {""alpha"": 100.0, ""fold"": 3, ""validation_mse"": 299.21458639037434}]",1,100.0,"[{""alpha"": 0.1, ""fold"": 1, ""validation_mse"": 289.8486229478107}, {""alpha"": 0.1, ""fold"": 2, ""validation_mse"": 254.1426257913447}, {""alpha"": 0.1, ""fold"": 3, ""validation_mse"": 317.49320731100244}, {""alpha"": 1.0, ""fold"": 1, ""validation_mse"": 289.8270996902579}, {""alpha"": 1.0, ""fold"": 2, ""validation_mse"": 253.7660734831709}, {""alpha"": 1.0, ""fold"": 3, ""validation_mse"": 323.64145402135256}, {""alpha"": 10.0, ""fold"": 1, ""validation_mse"": 287.78683491781777}, {""alpha"": 10.0, ""fold"": 2, ""validation_mse"": 252.9099371928406}, {""alpha"": 10.0, ""fold"": 3, ""validation_mse"": 320.38290690971434}, {""alpha"": 100.0, ""fold"": 1, ""validation_mse"": 275.42878343300066}, {""alpha"": 100.0, ""fold"": 2, ""validation_mse"": 252.54950218912944}, {""alpha"": 100.0, ""fold"": 3, ""validation_mse"": 299.21458639037434}]"
