column,count,mean,std,min,25%,50%,75%,max
2007,22.0,202.5590909090909,52.18564534511938,80.0,174.0,199.3,225.57500000000002,301.2
2008,22.0,196.03181818181818,56.35678339500964,60.0,169.1,187.5,222.3,328.9
2009,22.0,186.13636363636363,54.63764222632551,0.0,161.35,188.6,210.925,296.1
2010,22.0,203.97272727272727,48.13800777148751,90.0,167.875,202.95,232.1,323.4
2011,22.0,217.25,64.8675775642009,90.0,178.65,211.55,242.375,412.5
2012,22.0,200.23636363636362,52.911728337590674,21.5,172.025,206.4,232.64999999999998,271.6
2013,22.0,200.48636363636362,61.22755600804767,0.0,170.425,205.39999999999998,246.25,289.0
2014,22.0,207.4,42.40505360718899,110.0,172.0,208.35000000000002,241.47500000000002,276.3
2015,22.0,211.83636363636367,53.80701446089353,35.0,189.375,211.39999999999998,246.10000000000002,281.9
2016,22.0,220.39090909090908,66.33744119195512,0.0,194.77499999999998,223.95,258.475,303.7
2017,22.0,240.16818181818186,60.65074400959767,110.0,207.5,237.85000000000002,278.875,366.7
2018,22.0,238.8045454545455,62.482999419443814,65.5,212.70000000000002,242.15,277.275,336.4
2019,22.0,242.9272727272727,91.27157374100751,0.0,219.32500000000002,246.35,267.0,523.0
