column,count,mean,std,min,25%,50%,75%,max
2007,8.0,191.175,19.2949845444724,158.6,179.1,192.95,206.875,214.4
2008,8.0,185.375,18.159590146413393,147.7,180.32500000000002,186.3,198.39999999999998,204.8
2009,8.0,185.775,16.512657482757195,158.3,175.02499999999998,186.5,197.72500000000002,207.9
2010,8.0,193.0,17.825423256846225,163.1,184.02499999999998,191.2,204.425,220.7
2011,8.0,201.95,18.90389226739147,167.4,193.425,202.25,213.9,227.8
2012,8.0,198.525,20.40943409308548,161.4,190.2,198.0,210.725,227.5
2013,8.0,200.2375,22.432370583600836,155.7,194.375,200.55,209.425,234.9
2014,8.0,201.75,18.613129006928723,165.8,195.325,202.25,211.575,226.9
2015,8.0,203.2,18.76881912717397,172.0,192.975,205.35000000000002,211.54999999999998,232.0
2016,8.0,211.6875,21.149294989938287,175.6,202.6,210.8,222.525,242.8
2017,8.0,222.2,22.30457992687344,182.5,211.0,223.95,237.075,248.7
2018,8.0,231.175,23.06634840132761,195.0,216.47500000000002,231.89999999999998,243.05,264.5
2019,8.0,239.8875,27.11622800886163,192.7,224.35,238.6,262.90000000000003,271.8
