column,count,mean,std,min,25%,50%,75%,max
2007,3.0,193.1,24.86020917047964,167.0,181.4,195.8,206.15,216.5
2008,3.0,186.1,23.525305524052172,161.3,175.10000000000002,188.9,198.5,208.1
2009,3.0,188.4,24.738835865901212,162.9,176.45,190.0,201.15,212.3
2010,3.0,196.66666666666666,26.978571743762373,169.0,183.55,198.1,210.5,222.9
2011,3.0,205.0666666666667,25.979671540135634,178.4,192.45,206.5,218.4,230.3
2012,3.0,202.13333333333335,25.50653511030719,176.3,189.55,202.8,215.05,227.3
2013,3.0,203.46666666666667,27.91725870018999,175.0,189.8,204.6,217.7,230.8
2014,3.0,203.96666666666667,21.376700712068107,182.0,193.6,205.2,214.95,224.7
2015,3.0,206.9333333333333,23.065197448392528,183.4,195.65,207.9,218.7,229.5
2016,3.0,215.4333333333333,25.685858625580995,189.0,203.0,217.0,228.65,240.3
2017,3.0,225.4333333333333,24.9968664702865,199.6,213.39999999999998,227.2,238.35,249.5
2018,3.0,233.63333333333333,23.867202042412355,208.8,222.25,235.7,246.04999999999998,256.4
2019,3.0,242.79999999999998,16.50090906586663,226.4,234.5,242.6,251.0,259.4
