column,count,mean,std,min,25%,50%,75%,max
2007__전체__빈도,8.0,124674.5,156149.4457791729,32742.0,46293.0,58603.0,130059.75,498699.0
2007__전체__비중,8.0,24.9625,31.3293535339806,6.5,9.25,11.7,26.05,100.0
2007__취업자__빈도,8.0,97594.25,122413.3143770959,24957.0,35165.75,44237.0,103656.25,390379.0
2007__취업자__비중,8.0,24.95,31.38184188348415,6.3,8.975,11.25,26.525,100.0
2007__실업자__빈도,8.0,8168.875,10379.221845832182,585.0,2842.5,4648.0,8772.75,32677.0
2007__실업자__비중,8.0,24.9625,31.781078714947892,1.7,8.65,14.200000000000001,26.8,100.0
2007__비경활__빈도,8.0,18910.375,23510.207193214126,3429.0,8357.75,10296.0,17629.0,75643.0
2007__비경활__비중,8.0,24.9625,31.096115398183464,4.5,10.975,13.6,23.275000000000002,100.0
2008__전체__빈도,8.0,124343.125,155596.10986914395,34228.0,45683.75,59190.0,124639.25,497373.0
2008__전체__비중,8.0,24.9375,31.30668287853478,6.8,9.125,11.85,24.975,100.0
2008__취업자__빈도,8.0,98120.5,122792.3966143088,26730.0,36168.25,45007.0,99555.5,392483.0
2008__취업자__비중,8.0,24.950000000000003,31.30285244875571,6.8,9.15,11.399999999999999,25.3,100.0
2008__실업자__빈도,8.0,7792.5,9914.240321015885,1257.0,2384.0,4100.5,8610.5,31172.0
2008__실업자__비중,8.0,24.95,31.820882631199456,4.0,7.574999999999999,13.100000000000001,27.575,100.0
2008__비경활__빈도,8.0,18429.125,23002.21515691478,2879.0,7970.5,10081.5,16472.75,73718.0
2008__비경활__비중,8.0,24.975,31.21372179941746,3.9,10.775,13.65,22.325,100.0
2009__전체__빈도,8.0,120048.25,150349.87260933366,32602.0,43607.25,57030.5,117914.75,480193.0
2009__전체__비중,8.0,24.9625,31.32150961058094,6.7,9.075,11.85,24.5,100.0
2009__취업자__빈도,8.0,90072.875,113117.37242280376,24809.0,31983.5,39598.5,91075.0,360293.0
2009__취업자__비중,8.0,24.95,31.42342165601048,6.8,8.825,10.899999999999999,25.275,100.0
2009__실업자__빈도,8.0,8741.125,11027.37279212182,1299.0,3298.25,4998.5,8402.5,34966.0
2009__실업자__비중,8.0,24.9625,31.55145174382404,3.7,9.375,14.25,24.0,100.0
