column,count,mean,std,min,25%,50%,75%,max
2007__전체__빈도,3.0,332465.6666666667,143962.61909722723,249041.0,249349.0,249657.0,374178.0,498699.0
2007__전체__비중,3.0,66.63333333333334,28.89642423092057,49.9,49.95,50.0,75.0,100.0
2007__취업자__빈도,3.0,260252.33333333334,112800.78427623335,190259.0,195189.0,200119.0,295249.0,390379.0
2007__취업자__비중,3.0,66.63333333333333,28.92340459443413,48.7,49.95,51.2,75.6,100.0
2007__실업자__빈도,3.0,21784.333333333332,9435.891072566137,16118.0,16338.0,16558.0,24617.5,32677.0
2007__실업자__비중,3.0,66.63333333333334,28.903690652463975,49.3,49.95,50.6,75.3,100.0
2007__비경활__빈도,3.0,50428.333333333336,22275.82019440212,33419.0,37821.0,42223.0,58933.0,75643.0
2007__비경활__비중,3.0,66.63333333333333,29.482593734835024,44.1,49.95,55.8,77.9,100.0
2008__전체__빈도,3.0,331582.3333333333,143610.00495206917,245741.0,248686.5,251632.0,374503.0,497374.0
2008__전체__비중,3.0,66.63333333333334,28.901614718443213,49.4,49.95,50.5,75.25,100.0
2008__취업자__빈도,3.0,261655.33333333334,113304.10338700595,195287.0,196241.5,197196.0,294839.5,392483.0
2008__취업자__비중,3.0,66.63333333333333,28.897462403009254,49.7,49.95,50.2,75.1,100.0
2008__실업자__빈도,3.0,20781.0,9003.81935625099,15287.0,15585.5,15884.0,23528.0,31172.0
2008__실업자__비중,3.0,66.63333333333334,28.91199289798843,49.0,49.95,50.9,75.45,100.0
2008__비경활__빈도,3.0,49145.0,21583.443863294848,33257.0,36858.5,40460.0,57089.0,73718.0
2008__비경활__비중,3.0,66.63333333333333,29.30056882269239,45.1,49.95,54.8,77.4,100.0
2009__전체__빈도,3.0,320128.6666666667,138744.2840492297,234220.0,240096.5,245973.0,363083.0,480193.0
2009__전체__비중,3.0,66.63333333333333,28.92340459443413,48.7,49.95,51.2,75.6,100.0
2009__취업자__빈도,3.0,240195.33333333334,104008.54621776681,179710.0,180146.5,180583.0,270438.0,360293.0
2009__취업자__비중,3.0,66.63333333333333,28.89677029242772,49.8,49.95,50.1,75.05,100.0
2009__실업자__빈도,3.0,23310.333333333332,10163.247332094863,16299.0,17482.5,18666.0,26816.0,34966.0
2009__실업자__비중,3.0,66.63333333333333,29.08991807024099,46.6,49.95,53.3,76.65,100.0
2009__비경활__빈도,3.0,56621.0,25048.87843796604,37336.0,42465.5,47595.0,66263.5,84932.0
2009__비경활__비중,3.0,66.63333333333334,29.522928942320974,43.9,49.95,56.0,78.0,100.0
2010__전체__빈도,3.0,313705.3333333333,136140.92816391893,226208.0,235279.0,244350.0,357454.0,470558.0
2010__전체__비중,3.0,66.63333333333334,28.962101673278706,48.0,49.95,51.9,75.95,100.0
2010__취업자__빈도,3.0,251011.33333333334,108732.47571141446,185259.0,188258.5,191258.0,283887.5,376517.0
2010__취업자__비중,3.0,66.63333333333333,28.90611238705982,49.2,49.95,50.7,75.35,100.0
2010__실업자__빈도,3.0,17124.0,7437.403243068107,12265.0,12843.0,13421.0,19553.5,25686.0
2010__실업자__비중,3.0,66.63333333333333,28.98384607558723,47.7,49.95,52.2,76.1,100.0
2010__비경활__빈도,3.0,45568.666666666664,20482.25881911791,28683.0,34176.5,39670.0,54011.5,68353.0
2010__비경활__비중,3.0,66.63333333333334,29.996722043138867,41.9,49.95,58.0,79.0,100.0
2011__전체__빈도,3.0,319651.3333333333,138597.04533767427,232600.0,239738.5,246877.0,363177.0,479477.0
2011__전체__비중,3.0,66.63333333333334,28.93273808911513,48.5,49.95,51.4,75.7,100.0
2011__취업자__빈도,3.0,253979.33333333334,109979.20524505228,189682.0,190484.5,191287.0,286128.0,380969.0
2011__취업자__비중,3.0,66.63333333333333,28.897462403009254,49.7,49.95,50.2,75.1,100.0
2011__실업자__빈도,3.0,18538.666666666668,8041.34250814709,13432.0,13904.0,14376.0,21092.0,27808.0
2011__실업자__비중,3.0,66.63333333333334,28.943450612069967,48.3,49.95,51.6,75.8,100.0
2011__비경활__빈도,3.0,47132.666666666664,21234.634028711993,29486.0,35349.5,41213.0,55956.0,70699.0
2011__비경활__비중,3.0,66.63333333333333,30.051012184838854,41.7,49.95,58.2,79.1,100.0
2012__전체__빈도,3.0,335257.0,145345.29852389448,244326.0,251442.5,258559.0,380722.5,502886.0
2012__전체__비중,3.0,66.63333333333334,28.93273808911513,48.5,49.95,51.4,75.7,100.0
2012__취업자__빈도,3.0,254438.33333333334,110188.00568271182,189166.0,190828.5,192491.0,287074.5,381658.0
2012__취업자__비중,3.0,66.63333333333334,28.89988465951609,49.5,49.95,50.4,75.2,100.0
2012__실업자__빈도,3.0,21806.666666666668,9463.757041119205,15722.0,16355.0,16988.0,24849.0,32710.0
2012__실업자__비중,3.0,66.63333333333334,28.962101673278706,48.0,49.95,51.9,75.95,100.0
2012__비경활__빈도,3.0,59010.666666666664,26003.183696104083,39437.0,44258.0,49079.0,68797.5,88516.0
2012__비경활__비중,3.0,66.63333333333334,29.40583842255366,44.5,49.95,55.4,77.7,100.0
2013__전체__빈도,3.0,327843.3333333333,142244.60529079242,236894.0,245882.5,254871.0,373318.0,491765.0
2013__전체__비중,3.0,66.63333333333333,28.95554063272405,48.1,49.95,51.8,75.9,100.0
2013__취업자__빈도,3.0,241556.0,104658.88772101488,177563.0,181167.0,184771.0,273552.5,362334.0
2013__취업자__비중,3.0,66.63333333333334,28.91199289798843,49.0,49.95,50.9,75.45,100.0
2013__실업자__빈도,3.0,24370.666666666668,10561.162877890547,17858.0,18278.0,18698.0,27627.0,36556.0
2013__실업자__비중,3.0,66.63333333333334,28.919255407657598,48.8,49.95,51.1,75.55,100.0
2013__비경활__빈도,3.0,61915.333333333336,27265.89636034974,41472.0,46436.5,51401.0,72137.0,92873.0
2013__비경활__비중,3.0,66.63333333333333,29.387468984812784,44.6,49.95,55.3,77.65,100.0
2014__전체__빈도,3.0,329548.6666666667,143090.7660694195,236577.0,247161.5,257746.0,376034.5,494323.0
2014__전체__비중,3.0,66.63333333333334,28.976254646405447,47.8,49.95,52.1,76.05,100.0
2014__취업자__빈도,3.0,246854.0,106994.7470813404,180428.0,185140.5,189853.0,280067.0,370281.0
2014__취업자__비중,3.0,66.63333333333333,28.92340459443413,48.7,49.95,51.2,75.6,100.0
2014__실업자__빈도,3.0,23769.666666666668,10498.492764836928,15760.0,17827.0,19894.0,27774.5,35655.0
2014__실업자__비중,3.0,66.63333333333333,29.46291454240964,44.2,49.95,55.7,77.85,100.0
2014__비경활__빈도,3.0,58924.333333333336,25797.421602426344,40389.0,44193.0,47997.0,68192.0,88387.0
2014__비경활__비중,3.0,66.63333333333333,29.221966623301267,45.6,49.95,54.3,77.15,100.0
2015__전체__빈도,3.0,343546.3333333333,149049.37579987827,248382.0,257659.5,266937.0,391128.5,515320.0
2015__전체__비중,3.0,66.63333333333333,28.95554063272405,48.1,49.95,51.8,75.9,100.0
2015__취업자__빈도,3.0,253964.33333333334,110044.06929195835,186442.0,190473.0,194504.0,287725.5,380947.0
2015__취업자__비중,3.0,66.63333333333334,28.915451463418886,48.9,49.95,51.0,75.5,100.0
2015__실업자__빈도,3.0,23535.666666666668,10192.728502875632,17505.0,17651.5,17798.0,26551.0,35304.0
2015__실업자__비중,3.0,66.63333333333334,28.89988465951609,49.5,49.95,50.4,75.2,100.0
2015__비경활__빈도,3.0,66045.33333333333,29049.653790249093,44434.0,49534.0,54634.0,76851.0,99068.0
2015__비경활__비중,3.0,66.63333333333334,29.351717723726722,44.8,49.95,55.1,77.55,100.0
2016__전체__빈도,3.0,347031.0,150581.88103487086,250575.0,260273.0,269971.0,395259.0,520547.0
2016__전체__비중,3.0,66.63333333333333,28.95554063272405,48.1,49.95,51.8,75.9,100.0
2016__취업자__빈도,3.0,258869.66666666666,112170.8601747055,190008.0,194152.0,198296.0,293300.5,388305.0
2016__취업자__비중,3.0,66.63333333333334,28.915451463418886,48.9,49.95,51.0,75.5,100.0
2016__실업자__빈도,3.0,25343.666666666668,10985.473787385474,18518.0,19007.5,19497.0,28756.5,38016.0
2016__실업자__비중,3.0,66.63333333333333,28.92340459443413,48.7,49.95,51.2,75.6,100.0
2016__비경활__빈도,3.0,62816.333333333336,27668.07460473774,42048.0,47112.0,52176.0,73200.5,94225.0
