column,count,mean,std,min,25%,50%,75%,max
2007__전체__빈도,25.0,31228.84,77853.91645398023,616.0,3127.0,12934.0,21234.0,390366.0
2007__전체__비중,25.0,7.9639999999999995,19.950832898235937,0.1,0.8,3.3,5.4,100.0
2007__인문__빈도,25.0,2955.72,7704.231459183107,19.0,180.0,309.0,2513.0,36952.0
2007__인문__비중,25.0,7.948,20.85809435207349,0.0,0.4,0.8,6.8,100.0
2007__사회__빈도,25.0,8407.24,22090.611158514075,103.0,644.0,1381.0,2859.0,105097.0
2007__사회__비중,25.0,7.948,21.031744261155957,0.0,0.6,1.3,2.7,100.0
2007__교육__빈도,25.0,1996.24,5654.889449847804,0.0,17.0,86.0,320.0,24957.0
2007__교육__비중,25.0,7.959999999999999,22.660464837833022,0.0,0.0,0.3,1.2,100.0
2007__공학__빈도,25.0,8253.68,20604.33871526415,143.0,688.0,1685.0,6626.0,103176.0
2007__공학__비중,25.0,7.9479999999999995,19.97932514709477,0.1,0.6,1.6,6.4,100.0
2007__자연__빈도,25.0,2879.24,7223.404813982577,23.0,429.0,817.0,1766.0,35996.0
2007__자연__비중,25.0,7.956,20.078161436413115,0.0,1.1,2.2,4.9,100.0
2007__의약__빈도,25.0,2613.6,8176.853286360632,0.0,40.0,154.0,359.0,32675.0
2007__의약__비중,25.0,7.963999999999999,25.033192631650746,0.0,0.1,0.4,1.0,100.0
2007__예체능__빈도,25.0,4120.24,10448.68835181399,33.0,265.0,745.0,1287.0,51509.0
2007__예체능__비중,25.0,7.951999999999999,20.295342651291534,0.0,0.5,1.4,2.4,100.0
2008__전체__빈도,25.0,31398.16,78667.41640056575,379.0,3030.0,10949.0,22183.0,392483.0
2008__전체__비중,25.0,7.932,20.058388104065923,0.0,0.7,2.7,5.6,100.0
2008__인문__빈도,25.0,2974.36,7823.47533005633,0.0,90.0,318.0,2426.0,37184.0
2008__인문__비중,25.0,7.9639999999999995,21.04641457984392,0.0,0.2,0.8,6.5,100.0
2008__사회__빈도,25.0,8722.56,23099.420579096786,0.0,830.0,1224.0,2690.0,109037.0
2008__사회__비중,25.0,7.9559999999999995,21.19544133377112,0.0,0.7,1.1,2.4,100.0
2008__교육__빈도,25.0,2138.08,6127.933317467916,0.0,0.0,50.0,287.0,26730.0
2008__교육__비중,25.0,7.968000000000001,22.930069777477783,0.0,0.0,0.1,1.0,100.0
