column,count,mean,std,min,25%,50%,75%,max
2007__전체__빈도,10.0,77832.1,110673.73655875988,18969.0,37622.0,45683.5,52646.5,389163.0
2007__전체__비중,10.0,19.96,28.456094836314648,4.8,9.625,11.7,13.5,100.0
2007__인문__빈도,10.0,7367.0,10484.91554567799,2035.0,3226.5,4000.5,5419.5,36836.0
2007__인문__비중,10.0,19.95,28.479788154642815,5.5,8.7,10.8,14.675,100.0
2007__사회__빈도,10.0,20963.0,29827.10565538966,4987.0,10495.0,11903.5,13640.0,104817.0
2007__사회__비중,10.0,19.949999999999996,28.472218428184032,4.7,9.95,11.3,12.95,100.0
2007__교육__빈도,10.0,4979.7,7287.613129291525,173.0,938.0,3453.0,4636.5,24900.0
2007__교육__비중,10.0,19.96,29.2861059207263,0.6,3.7,13.850000000000001,18.6,100.0
2007__공학__빈도,10.0,20585.0,29308.49543884655,5429.0,8825.75,11133.5,15777.25,102927.0
2007__공학__비중,10.0,19.95,28.4928938509236,5.2,8.525,10.75,15.275,100.0
2007__자연__빈도,10.0,7170.3,10230.960746131757,1704.0,3088.75,4086.0,5110.75,35853.0
2007__자연__비중,10.0,19.96,28.549458060627973,4.7,8.6,11.350000000000001,14.175,100.0
2007__의약__빈도,10.0,6501.2,9250.658100313129,1739.0,2927.25,3663.5,4267.0,32508.0
2007__의약__비중,10.0,19.940000000000005,28.477172144251497,5.3,8.925,11.2,13.05,100.0
2007__예체능__빈도,10.0,10263.5,15042.219422899889,1345.0,2637.5,4652.5,9509.0,51319.0
2007__예체능__비중,10.0,19.970000000000002,29.31495825986757,2.6,5.125,9.05,18.475,100.0
2008__전체__빈도,10.0,78370.8,111507.71818608193,18994.0,37364.5,45242.5,55323.0,391857.0
2008__전체__비중,10.0,19.970000000000006,28.465419566749958,4.8,9.525,11.5,14.1,100.0
2008__인문__빈도,10.0,7417.1,10561.765934518506,1710.0,3423.0,4314.5,5221.25,37088.0
2008__인문__비중,10.0,19.95,28.4945706329391,4.6,9.15,11.55,14.0,100.0
2008__사회__빈도,10.0,21748.7,31119.270971359358,4952.0,8673.25,12531.0,14996.5,108746.0
2008__사회__비중,10.0,19.940000000000005,28.634563419445083,4.5,7.925,11.45,13.725,100.0
2008__교육__빈도,10.0,5337.8,7842.935077011808,289.0,670.25,3770.0,5156.25,26691.0
2008__교육__비중,10.0,19.94,29.405033582704853,1.0,2.45,14.05,19.275,100.0
2008__공학__빈도,10.0,19263.5,27292.557753391713,5377.0,8960.5,10594.0,13833.75,96321.0
2008__공학__비중,10.0,19.96,28.34968939669161,5.5,9.275,10.95,14.35,100.0
2008__자연__빈도,10.0,7599.7,10807.527603480825,1908.0,3595.25,4410.5,5009.75,38001.0
2008__자연__비중,10.0,19.97,28.45007518052945,5.0,9.399999999999999,11.55,13.149999999999999,100.0
2008__의약__빈도,10.0,6622.5,9445.935213389701,1658.0,2854.25,3533.0,4831.0,33115.0
2008__의약__비중,10.0,19.96,28.535365971213878,5.0,8.6,10.649999999999999,14.525,100.0
2008__예체능__빈도,10.0,10377.9,15246.796227769002,1371.0,2571.75,4312.5,10006.25,51892.0
2008__예체능__비중,10.0,19.959999999999997,29.3973241412661,2.6,4.9,8.3,19.225,100.0
2009__전체__빈도,10.0,71922.6,102425.66957685299,16133.0,35916.25,42807.0,46210.0,359615.0
2009__전체__비중,10.0,19.950000000000003,28.49921051538095,4.4,9.975,11.850000000000001,12.775,100.0
2009__인문__빈도,10.0,6241.5,8884.120581126755,1522.0,2907.75,3718.0,4194.75,31210.0
2009__인문__비중,10.0,19.950000000000003,28.481816811588562,4.8,9.25,11.85,13.375,100.0
2009__사회__빈도,10.0,21349.1,30520.33454545783,4413.0,10154.5,12221.0,14488.5,106747.0
2009__사회__비중,10.0,19.96,28.602455217069117,4.1,9.475000000000001,11.4,13.5,100.0
2009__교육__빈도,10.0,4961.5,7316.954500792434,235.0,771.25,3056.0,5315.25,24809.0
2009__교육__비중,10.0,19.95,29.51222910365577,0.9,3.05,12.25,21.4,100.0
2009__공학__빈도,10.0,17136.8,24388.16300676302,4490.0,7169.25,9228.0,14018.75,85685.0
2009__공학__비중,10.0,19.949999999999996,28.478422631100123,5.2,8.325,10.7,16.325,100.0
2009__자연__빈도,10.0,6607.7,9421.761088624095,1572.0,2937.0,3870.0,4405.0,33041.0
2009__자연__비중,10.0,19.96,28.529018365322155,4.7,8.875,11.65,13.275,100.0
2009__의약__빈도,10.0,6434.0,9118.955727250546,1957.0,2842.75,3509.0,4740.0,32172.0
2009__의약__비중,10.0,19.96,28.360269548946263,6.0,8.825000000000001,10.85,14.7,100.0
2009__예체능__빈도,10.0,9189.2,13399.290535115824,1265.0,2461.5,4143.5,9531.0,45948.0
2009__예체능__비중,10.0,19.96,29.174311379095897,2.7,5.2749999999999995,9.0,20.675,100.0
2010__전체__빈도,10.0,74616.5,106014.74381765124,18956.0,35731.75,43655.0,51575.75,373085.0
2010__전체__비중,10.0,19.95,28.433245408226693,5.0,9.525,11.65,13.799999999999999,100.0
2010__인문__빈도,10.0,6763.8,9608.918251060082,1845.0,3168.0,3666.5,4747.75,33822.0
2010__인문__비중,10.0,19.95,28.427383121052685,5.4,9.274999999999999,10.8,13.975000000000001,100.0
2010__사회__빈도,10.0,21784.0,31017.972030564615,5281.0,10230.5,12213.0,14903.75,108922.0
2010__사회__비중,10.0,19.96,28.49168299697299,4.8,9.35,11.15,13.675,100.0
2010__교육__빈도,10.0,4922.5,7244.397072527461,335.0,672.75,3211.0,4993.75,24614.0
2010__교육__비중,10.0,19.95,29.449627426430297,1.3,2.6750000000000003,13.0,20.2,100.0
2010__공학__빈도,10.0,17268.3,24579.944033251537,4794.0,7422.75,8732.5,14004.5,86343.0
2010__공학__비중,10.0,19.94,28.487080892534035,5.5,8.525,10.05,16.15,100.0
2010__자연__빈도,10.0,7279.6,10356.43846116994,1638.0,3416.5,4359.0,5093.0,36400.0
2010__자연__비중,10.0,19.96,28.462771005882985,4.5,9.325000000000001,11.95,13.950000000000001,100.0
2010__의약__빈도,10.0,6672.1,9463.16259620547,1594.0,3167.5,3691.5,5142.25,33363.0
2010__의약__비중,10.0,19.96,28.377737753386892,4.7,9.450000000000001,11.05,15.35,100.0
2010__예체능__빈도,10.0,9923.0,14541.057817244398,1349.0,2633.0,4123.5,9621.5,49617.0
2010__예체능__비중,10.0,19.95,29.324212597177173,2.7,5.25,8.25,19.35,100.0
2011__전체__빈도,10.0,76005.7,107748.85482768611,21307.0,34904.75,46486.0,49847.0,380030.0
2011__전체__비중,10.0,19.97,28.363711166050027,5.6,9.125,12.2,13.1,100.0
2011__인문__빈도,10.0,6682.0,9468.033328580497,1886.0,3259.0,3918.5,4357.5,33412.0
2011__인문__비중,10.0,19.959999999999997,28.35113950286851,5.6,9.7,11.7,13.0,100.0
2011__사회__빈도,10.0,22113.8,31435.687991693627,6254.0,9665.75,13364.5,14341.0,110571.0
2011__사회__비중,10.0,19.96,28.442425275555447,5.6,8.675,12.05,12.95,100.0
2011__교육__빈도,10.0,4855.1,7110.5608850497865,467.0,1079.0,2656.5,4803.0,24277.0
2011__교육__비중,10.0,19.96,29.301846737402442,1.9,4.4,10.9,19.7,100.0
2011__공학__빈도,10.0,18099.9,25765.988936537597,5629.0,7721.25,8501.5,13216.0,90502.0
2011__공학__비중,10.0,19.94,28.490396042643326,6.2,8.45,9.350000000000001,14.524999999999999,100.0
2011__자연__빈도,10.0,7506.1,10638.935697082989,2381.0,3031.0,4360.5,5370.0,37533.0
2011__자연__비중,10.0,19.96,28.358075471449826,6.3,8.05,11.55,14.25,100.0
2011__의약__빈도,10.0,6809.2,9689.753635212357,1779.0,2824.0,3598.0,5679.0,34049.0
2011__의약__비중,10.0,19.95,28.473389135979033,5.2,8.2,10.55,16.625,100.0
2011__예체능__빈도,10.0,9936.5,14371.647158748212,1600.0,3575.75,4637.0,8997.5,49684.0
2011__예체능__비중,10.0,19.97,28.936253692863865,3.2,7.175,9.3,18.075,100.0
2012__전체__빈도,10.0,75756.3,107560.6665582524,20791.0,37006.25,44615.0,46834.0,378783.0
2012__전체__비중,10.0,19.949999999999996,28.41432541674866,5.4,9.725,11.7,12.35,100.0
2012__인문__빈도,10.0,6319.1,8978.1888231672,1626.0,2656.0,3725.0,4472.0,31598.0
2012__인문__비중,10.0,19.96,28.426951218088007,5.1,8.375,11.75,14.125,100.0
2012__사회__빈도,10.0,22416.0,31943.225385048394,5312.0,11059.0,12953.5,13459.25,112081.0
2012__사회__비중,10.0,19.96,28.51304574712736,4.7,9.85,11.5,11.95,100.0
2012__교육__빈도,10.0,4504.0,6710.149460166873,167.0,737.0,2489.5,4519.5,22522.0
2012__교육__비중,10.0,19.96,29.808880108674547,0.7,3.25,11.0,20.0,100.0
2012__공학__빈도,10.0,18381.8,26168.529036909113,6209.0,7127.0,8662.5,14898.25,91911.0
2012__공학__비중,10.0,19.949999999999996,28.487667897218653,6.7,7.725,9.4,16.15,100.0
2012__자연__빈도,10.0,6878.3,9753.958968883695,1745.0,3507.75,4149.5,4669.25,34394.0
2012__자연__비중,10.0,19.94,28.380478423655155,5.0,10.125,12.0,13.55,100.0
2012__의약__빈도,10.0,7173.0,10168.033514675075,2496.0,3127.75,3536.5,5523.25,35867.0
2012__의약__비중,10.0,19.96,28.363207779719758,6.9,8.675,9.8,15.35,100.0
2012__예체능__빈도,10.0,10081.2,14690.97019563,1712.0,2408.5,4643.5,10518.25,50408.0
2012__예체능__비중,10.0,19.97,29.15876273857388,3.3,4.725,9.2,20.85,100.0
2013__전체__빈도,10.0,70892.2,100741.56143077747,17275.0,34243.5,42741.5,47015.0,354463.0
2013__전체__비중,10.0,19.96,28.436408587114745,4.8,9.625,12.0,13.225,100.0
2013__인문__빈도,10.0,5732.9,8166.487078977784,1408.0,2458.75,3501.5,3837.0,28667.0
2013__인문__비중,10.0,19.98,28.49307128252606,4.9,8.575,12.2,13.325,100.0
2013__사회__빈도,10.0,20568.2,29219.746959889988,5397.0,10195.25,11968.5,13665.5,102843.0
2013__사회__비중,10.0,19.95,28.430900638409447,5.2,9.825000000000001,11.600000000000001,13.225,100.0
2013__교육__빈도,10.0,4499.7,6704.841700840768,278.0,729.5,2254.5,4632.25,22501.0
2013__교육__비중,10.0,19.96,29.811414666943335,1.2,3.175,10.0,20.525000000000002,100.0
2013__공학__빈도,10.0,17348.2,24695.245191466853,4904.0,6811.0,9342.0,13486.5,86743.0
2013__공학__비중,10.0,19.970000000000002,28.48122383450387,5.6,7.825,10.75,15.525,100.0
2013__자연__빈도,10.0,6491.4,9249.660080240785,1406.0,2912.5,3909.0,4594.0,32459.0
