column,count,mean,std,min,25%,50%,75%,max
2007,4.0,46.449999999999996,1.537313674346692,44.6,45.725,46.45,47.175,48.3
2008,4.0,46.65,1.5416441439796222,44.6,46.1,46.85,47.4,48.3
2009,4.0,45.925,1.0594810050208543,44.8,45.325,45.8,46.4,47.3
2010,4.0,45.5,1.1224972160321807,44.2,44.95,45.45,46.0,46.9
2011,4.0,44.45,2.1299452262127945,41.3,44.225,45.25,45.474999999999994,46.0
2012,4.0,43.625,2.3613202521753225,40.2,43.2,44.35,44.775,45.6
2013,4.0,44.225,2.1344398172198082,41.1,43.875,44.95,45.3,45.9
2014,4.0,44.025,1.4407752542757446,41.9,43.85,44.55,44.725,45.1
2015,4.0,43.475,1.6938614661968865,41.1,43.050000000000004,43.85,44.275,45.1
2016,4.0,43.225,1.5649813630413192,40.9,43.074999999999996,43.849999999999994,44.0,44.3
2017,4.0,42.725,1.2038133853162893,41.0,42.5,43.05,43.275,43.8
2018,4.0,41.775,0.801560977094069,40.6,41.65,42.05,42.175,42.4
2019,4.0,41.6,0.6782329983125259,40.6,41.5,41.849999999999994,41.95,42.1
