column,count,mean,std,min,25%,50%,75%,max
2007__전체__빈도,25.0,31228.84,77853.91645398023,616.0,3127.0,12934.0,21234.0,390366.0
2007__전체__비중,25.0,7.9639999999999995,19.950832898235937,0.1,0.8,3.3,5.4,100.0
2007__전문대__빈도,25.0,13909.84,34497.4148302932,420.0,1570.0,5452.0,8777.0,173879.0
2007__전문대__비중,25.0,7.9559999999999995,19.847335673418065,0.2,0.9,3.1,5.0,100.0
2007__4년제__빈도,25.0,16918.2,42582.81122119581,196.0,1177.0,4547.0,12923.0,211483.0
2007__4년제__비중,25.0,7.951999999999999,20.148679030315282,0.0,0.5,2.1,6.1,100.0
2007__교육대__빈도,25.0,400.2,1354.5197796021043,0.0,0.0,0.0,0.0,5003.0
2007__교육대__비중,25.0,7.995999999999999,27.062989487490107,0.0,0.0,0.0,0.0,100.0
2008__전체__빈도,25.0,31398.16,78667.41640056575,379.0,3030.0,10949.0,22183.0,392483.0
2008__전체__비중,25.0,7.932,20.058388104065923,0.0,0.7,2.7,5.6,100.0
2008__전문대__빈도,25.0,13260.28,32949.08346160786,258.0,1433.0,4514.0,8859.0,165759.0
2008__전문대__비중,25.0,7.951999999999999,19.88808521032966,0.1,0.8,2.7,5.3,100.0
2008__4년제__빈도,25.0,17656.16,44782.65928504023,120.0,1097.0,4128.0,13034.0,220708.0
2008__4년제__비중,25.0,7.960000000000001,20.29534018767198,0.0,0.4,1.8,5.9,100.0
2008__교육대__빈도,25.0,481.04,1651.0306750633072,0.0,0.0,0.0,6.0,6014.0
2008__교육대__비중,25.0,7.992000000000001,27.45207824555365,0.0,0.0,0.0,0.1,100.0
2009__전체__빈도,25.0,28821.84,72142.46434467936,510.0,2998.0,9337.0,20009.0,360280.0
2009__전체__비중,25.0,7.9479999999999995,20.031644132888015,0.1,0.8,2.5,5.5,100.0
2009__전문대__빈도,25.0,12343.32,30776.52943223672,254.0,1242.0,4010.0,8100.0,154297.0
2009__전문대__비중,25.0,7.952000000000001,19.956225428004498,0.1,0.8,2.5,5.2,100.0
2009__4년제__빈도,25.0,16048.6,40507.17344701635,255.0,999.0,3838.0,11908.0,200613.0
2009__4년제__비중,25.0,7.956,20.202352998268957,0.1,0.4,1.9,5.9,100.0
2009__교육대__빈도,25.0,429.36,1466.0797750008921,0.0,0.0,0.0,0.0,5368.0
