column,count,mean,std,min,25%,50%,75%,max
2007__전체__빈도,25.0,31228.84,77853.91645398023,616.0,3127.0,12934.0,21234.0,390366.0
2007__전체__비중,25.0,7.9639999999999995,19.950832898235937,0.1,0.8,3.3,5.4,100.0
2007__남자__빈도,25.0,16009.08,39579.01914095397,300.0,2432.0,5138.0,11486.0,200119.0
2007__남자__비중,25.0,7.96,19.785958826063165,0.1,1.2,2.5,5.7,100.0
2007__여자__빈도,25.0,15219.2,38753.615214153455,97.0,687.0,1775.0,9126.0,190246.0
2007__여자__비중,25.0,7.94,20.381670687163997,0.0,0.3,0.9,4.7,100.0
2008__전체__빈도,25.0,31398.16,78667.41640056575,379.0,3030.0,10949.0,22183.0,392483.0
2008__전체__비중,25.0,7.932,20.058388104065923,0.0,0.7,2.7,5.6,100.0
2008__남자__빈도,25.0,15775.28,39107.633053450496,191.0,2318.0,4717.0,11936.0,197196.0
2008__남자__비중,25.0,7.944000000000001,19.843073518652968,0.0,1.1,2.3,6.0,100.0
2008__여자__빈도,25.0,15622.44,39984.11873906939,121.0,681.0,1411.0,11027.0,195287.0
2008__여자__비중,25.0,7.9479999999999995,20.486827475233934,0.0,0.3,0.7,5.6,100.0
2009__전체__빈도,25.0,28821.84,72142.46434467936,510.0,2998.0,9337.0,20009.0,360280.0
2009__전체__비중,25.0,7.9479999999999995,20.031644132888015,0.1,0.8,2.5,5.5,100.0
2009__남자__빈도,25.0,14446.16,35802.9987986109,271.0,2499.0,4360.0,11049.0,180583.0
2009__남자__비중,25.0,7.956,19.835848860081587,0.1,1.3,2.4,6.1,100.0
2009__여자__빈도,25.0,14375.2,36771.60719450085,62.0,498.0,1838.0,9353.0,179696.0
2009__여자__비중,25.0,7.951999999999999,20.47305383506167,0.0,0.2,1.0,5.2,100.0
2010__전체__빈도,25.0,30120.84,75457.77149377436,571.0,2767.0,9656.0,20792.0,376517.0
2010__전체__비중,25.0,7.9479999999999995,20.04796581534729,0.1,0.7,2.5,5.5,100.0
2010__남자__빈도,25.0,14820.32,36772.29837200824,212.0,2007.0,4231.0,11971.0,185259.0
2010__남자__비중,25.0,7.96,19.857156560461185,0.1,1.0,2.2,6.4,100.0
2010__여자__빈도,25.0,15300.16,39063.07945562749,83.0,652.0,1603.0,10569.0,191258.0
