column,count,mean,std,min,25%,50%,75%,max
2007,7.0,188.2428571428571,83.92770414952099,105.1,126.65,196.5,204.95,352.9
2008,7.0,168.64285714285714,112.1145375221676,26.7,104.2,178.0,192.7,382.0
2009,7.0,168.45714285714286,110.81153455519055,0.0,114.0,192.5,199.25,360.2
2010,7.0,176.67142857142858,129.21326962668752,0.0,109.5,194.5,202.60000000000002,418.0
2011,7.0,180.78571428571428,115.59513295076383,0.0,128.0,204.8,213.05,378.6
2012,7.0,179.64285714285714,122.76056447604088,5.4,116.85000000000001,193.6,211.45,401.9
2013,7.0,176.6,124.79254785442919,0.0,111.9,189.3,210.35000000000002,402.4
2014,7.0,171.29999999999998,103.9852233092119,0.0,123.35,193.6,212.15,334.5
2015,7.0,179.24285714285716,113.06021783608439,0.0,122.5,208.1,219.55,362.5
2016,7.0,185.02857142857144,122.75771142492725,0.0,124.35,199.2,225.05,397.2
2017,7.0,193.41428571428568,138.4247982187612,0.0,122.35,191.6,236.35,444.9
2018,7.0,195.58571428571426,125.5358305899346,0.0,126.45,230.6,244.55,396.5
2019,7.0,204.08571428571426,143.84557030106313,0.0,131.8,196.0,253.60000000000002,461.8
