column,count,mean,std,min,25%,50%,75%,max
2007,10.0,43.690000000000005,4.4977648770126795,33.0,42.3,45.3,46.5,47.8
2008,10.0,44.05,5.71260788859947,28.4,44.05,45.6,46.85,48.5
2009,10.0,43.9,2.59401019444583,37.4,43.6,44.349999999999994,44.775,47.1
2010,10.0,42.22,5.425823030246707,29.3,42.525000000000006,43.9,45.45,47.1
2011,10.0,41.1,6.6733300033291725,27.3,41.225,43.65,45.199999999999996,46.8
2012,10.0,42.239999999999995,3.596974036912446,33.6,41.1,43.4,44.475,45.8
2013,10.0,41.91,5.76145236319223,28.7,42.550000000000004,44.4,45.05,46.0
2014,10.0,41.65,5.7166909620475,28.4,41.375,43.8,45.275,46.0
2015,10.0,42.949999999999996,3.5037281731194714,34.4,42.825,44.1,44.675,46.8
2016,10.0,40.9,6.578246980262548,27.5,41.45,43.9,44.475,45.8
2017,10.0,41.31,4.507881986032909,31.4,41.225,43.1,43.75,45.1
2018,10.0,41.339999999999996,3.093433906411017,33.2,41.275,42.25,42.525,44.4
2019,10.0,41.18999999999999,3.252844908691467,32.4,41.55,41.849999999999994,42.6,44.3
