column,count,mean,std,min,1%,5%,25%,50%,75%,95%,99%,max
applicants_n,3119.0,474.05450464892596,551.3959457688551,0.0,0.0,85.0,183.0,316.0,556.5,1355.0,2632.4800000000187,7214.0
admits_n,3119.0,52.05706957358127,37.22429907770972,0.0,9.0,18.0,31.0,41.0,60.0,124.0,209.4600000000005,337.0
enrolled_students_n,3119.0,252.5790317409426,221.2623300244238,0.0,24.18,48.0,125.0,194.0,297.5,669.2999999999997,1178.0200000000018,2270.0
leave_students_n,3119.0,61.342738057069575,66.18918260446836,0.0,0.0,1.0,22.0,45.0,74.0,187.0999999999999,330.1000000000008,626.0
graduates_n,3119.0,37.03494709842899,40.043919084748666,0.0,0.0,0.0,10.0,30.0,48.0,110.09999999999991,189.4600000000005,390.0
fulltime_faculty_n,3119.0,7.638666239179224,6.894694413043112,0.0,0.0,0.0,4.0,6.0,9.0,20.0,34.820000000000164,118.0
nonfulltime_faculty_n,3119.0,9.981724911830716,10.703028986246274,0.0,0.0,0.0,3.0,7.0,13.0,29.09999999999991,53.820000000000164,120.0
international_students_n,3119.0,7.768515549855723,29.41575019062781,0.0,0.0,0.0,0.0,0.0,4.0,37.0,130.4600000000005,572.0
female_students_n,3119.0,106.79865341455594,106.61288132242396,0.0,3.0,12.0,41.0,80.0,135.5,297.0,538.6400000000003,1094.0
masters_students_n,3119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doctoral_students_n,3119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
competition_ratio,3092.0,8.690917015075684,6.096106052398682,0.0,2.0111875534057617,3.1619791984558105,5.068390846252441,7.164583206176758,10.600000381469727,19.092178344726562,30.96733283996582,121.57691955566406
admission_yield_ratio,3092.0,0.9900891184806824,0.17775282263755798,0.0,0.5714285969734192,0.8831053376197815,0.98591548204422,1.0,1.0,1.0608843564987183,1.166815161705017,9.571428298950195
admit_per_applicant_ratio,3085.0,0.15252390503883362,0.08589686453342438,0.0,0.03224356845021248,0.05324210226535797,0.09356725215911865,0.1381578892469406,0.19266055524349213,0.29022908210754395,0.41994449496269226,1.0151515007019043
leave_rate_pct,3117.0,21.754980087280273,9.966157913208008,0.0,0.0,2.0,15.73849868774414,22.85714340209961,28.658536911010742,36.24676513671875,42.741920471191406,66.66666412353516
female_student_share_pct,3117.0,44.54975891113281,23.35552406311035,0.0,4.416993618011475,9.725746154785156,26.20689582824707,43.506492614746094,59.5121955871582,90.83871459960938,100.0,100.0
international_student_share_pct,3117.0,2.2285101413726807,6.30817174911499,0.0,0.0,0.0,0.0,0.0,1.492537260055542,11.742654800415039,31.080215454101562,100.0
student_faculty_ratio,3000.0,17.708255767822266,15.799714088439941,0.0,1.9544872045516968,3.8512837886810303,8.880514144897461,14.658332824707031,22.38839340209961,39.130287170410156,66.33499908447266,294.0
fulltime_faculty_share_pct,3000.0,48.74462890625,22.703948974609375,0.0,0.0,16.32415771484375,33.33333206176758,46.153846740722656,62.5,100.0,100.0,100.0
log_enrolled_students,3119.0,5.253860950469971,0.7671682834625244,0.0,3.2259355878829954,3.891820192337036,4.836281776428223,5.2729997634887695,5.698768615722656,6.507724285125732,7.072432365417482,7.727975368499756
log_graduates,3119.0,2.811035394668579,1.665706753730774,0.0,0.0,0.0,2.397895336151123,3.4339871406555176,3.891820192337036,4.7104271888732905,5.249423894882205,5.96870756149292
major7_candidate_count,3119.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ctx24_reference_sample_n,3119.0,44322.03125,24146.90625,15498.0,15498.0,15498.0,22406.0,41094.0,72776.0,72776.0,72776.0,72776.0
ctx24_mean_income_10kkrw,3119.0,296.7500915527344,27.78927230834961,234.6999969482422,234.6999969482422,234.6999969482422,281.79998779296875,300.29998779296875,328.1000061035156,328.1000061035156,328.1000061035156,328.1000061035156
ctx24_median_income_10kkrw,3119.0,258.9601745605469,23.068370819091797,217.5,217.5,217.5,248.89999389648438,250.5,290.0,290.0,290.0,290.0
ctx24_income_300plus_pct,3119.0,34.2755126953125,9.709493637084961,13.426554679870605,13.426554679870605,13.426554679870605,27.32750129699707,32.47256088256836,46.69533920288086,46.69533920288086,46.69533920288086,46.69533920288086
ctx24_income_400plus_pct,3119.0,15.063859939575195,6.422913074493408,4.8919477462768555,4.8919477462768555,4.8919477462768555,11.394268989562988,16.07621955871582,23.57233238220215,23.57233238220215,23.57233238220215,23.57233238220215
ctx24_large_company_pct,3119.0,12.618619918823242,6.583859443664551,1.6036404371261597,1.6036404371261597,1.6036404371261597,8.214614868164062,12.815750122070312,21.148454666137695,21.148454666137695,21.148454666137695,21.148454666137695
ctx24_mid_company_pct,3119.0,6.6688408851623535,3.4216129779815674,0.9928456544876099,0.9928456544876099,0.9928456544876099,4.6333231925964355,6.6478657722473145,11.050346374511719,11.050346374511719,11.050346374511719,11.050346374511719
ctx24_small_company_pct,3119.0,46.97166061401367,13.303860664367676,15.931087493896484,15.931087493896484,15.931087493896484,42.6753044128418,48.612937927246094,53.189239501953125,70.78858184814453,70.78858184814453,70.78858184814453
ctx24_large_mid_company_pct,3119.0,19.28746223449707,10.001603126525879,2.5964860916137695,2.5964860916137695,2.5964860916137695,12.84793758392334,19.289958953857422,32.19880294799805,32.19880294799805,32.19880294799805,32.19880294799805
ctx24_public_nonprofit_pct,3119.0,27.906139373779297,12.627182960510254,13.89469051361084,13.89469051361084,13.89469051361084,13.89469051361084,31.845680236816406,32.72256088256836,48.722415924072266,48.722415924072266,48.722415924072266
ctx24_cert_rate_pct,3119.0,45.93562316894531,13.670477867126465,25.100000381469727,25.100000381469727,25.100000381469727,32.5,44.5,60.900001525878906,60.900001525878906,60.900001525878906,60.900001525878906
ctx24_cert_per_person,3119.0,0.9319734573364258,0.38929417729377747,0.41395336389541626,0.41395336389541626,0.41395336389541626,0.5230351090431213,0.7960060834884644,1.425703525543213,1.425703525543213,1.425703525543213,1.425703525543213
ctx24_log10_mean_income,3119.0,2.4703757762908936,0.04246800020337105,2.3705132007598877,2.3705132007598877,2.3705132007598877,2.4499409198760986,2.477555274963379,2.5160062313079834,2.5160062313079834,2.5160062313079834,2.5160062313079834
ctx24_industry_top3_pct,0.0,,,,,,,,,,,
ctx24_industry_hhi,0.0,,,,,,,,,,,
goms_profile_start_year,3119.0,2017.0,0.0,2017.0,2017.0,2017.0,2017.0,2017.0,2017.0,2017.0,2017.0,2017.0
goms_profile_end_year,3119.0,2019.0,0.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0,2019.0
goms_profile_years_n,3119.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
goms_recent_employment_rate_pct,3119.0,70.62786102294922,4.780019283294678,64.40062713623047,64.40062713623047,64.40062713623047,66.61615753173828,69.60953521728516,73.06597137451172,83.63194274902344,83.63194274902344,83.63194274902344
goms_recent_firm_300plus_pct,3119.0,21.219335556030273,8.706846237182617,4.769505023956299,4.769505023956299,4.769505023956299,20.332578659057617,20.634124755859375,29.13494110107422,34.586936950683594,34.586936950683594,34.586936950683594
goms_recent_public_nonprofit_pct,3119.0,31.769615173339844,12.967525482177734,16.41835594177246,16.41835594177246,16.41835594177246,21.277162551879883,30.696853637695312,31.614683151245117,62.42374801635742,62.42374801635742,62.42374801635742
goms_recent_permanent_pct,3119.0,78.79417419433594,6.485739231109619,63.287960052490234,63.287960052490234,63.287960052490234,74.28932189941406,79.11846160888672,84.83454132080078,88.36591339111328,88.36591339111328,88.36591339111328
goms_recent_unstable_pct,3119.0,17.111679077148438,4.586180686950684,10.131061553955078,10.131061553955078,10.131061553955078,12.588641166687012,16.2655029296875,20.13065528869629,26.0556640625,26.0556640625,26.0556640625
goms_recent_self_employed_pct,3119.0,3.8064258098602295,2.249656915664673,1.1710143089294434,1.1710143089294434,1.1710143089294434,2.2768211364746094,3.6499783992767334,4.286320209503174,10.322768211364746,10.322768211364746,10.322768211364746
goms_recent_industry_hhi,3119.0,0.1931457221508026,0.16510933637619019,0.08301936089992523,0.08301936089992523,0.08301936089992523,0.09230857342481613,0.12014718353748322,0.14635349810123444,0.6168563365936279,0.6168563365936279,0.6168563365936279
goms_recent_industry_top3_pct,3119.0,53.615570068359375,17.995817184448242,33.00703811645508,33.00703811645508,33.00703811645508,40.29943084716797,51.656002044677734,55.03565979003906,86.04969787597656,86.04969787597656,86.04969787597656
goms_recent_professional_highskill_pct,3119.0,50.419715881347656,21.105453491210938,23.923974990844727,23.923974990844727,23.923974990844727,27.957674026489258,54.35410690307617,55.70420837402344,88.55696868896484,88.55696868896484,88.55696868896484
goms_recent_mean_income_10kkrw,3119.0,234.45449829101562,19.4805850982666,189.76112365722656,189.76112365722656,189.76112365722656,224.6459503173828,235.4596710205078,255.0289306640625,261.694091796875,261.694091796875,261.694091796875
goms_recent_weekly_work_hours,3119.0,42.32174301147461,2.0340402126312256,39.00833511352539,39.00833511352539,39.00833511352539,39.97598648071289,42.231544494628906,44.32286071777344,44.96006774902344,44.96006774902344,44.96006774902344
goms_recent_hourly_income_proxy,3119.0,1.2740108966827393,0.06164620444178581,1.1207419633865356,1.1207419633865356,1.1207419633865356,1.267081379890442,1.2835510969161987,1.3250608444213867,1.3403993844985962,1.3403993844985962,1.3403993844985962
goms_income_trend_per_year,3119.0,3.95039439201355,0.6249374151229858,3.1109890937805176,3.1109890937805176,3.1109890937805176,3.2362635135650635,4.053846836090088,4.251099586486816,5.240109443664551,5.240109443664551,5.240109443664551
goms_hours_trend_per_year,3119.0,-0.4130237102508545,0.057531774044036865,-0.5456044673919678,-0.5456044673919678,-0.5456044673919678,-0.4412088096141815,-0.40384626388549805,-0.35879117250442505,-0.31758248805999756,-0.31758248805999756,-0.31758248805999756
goms_firm_300plus_trend_per_year,3119.0,0.047280777245759964,0.11416229605674744,-0.19010989367961884,-0.19010989367961884,-0.19010989367961884,-0.03681318834424019,0.05824175849556923,0.08021987974643707,0.21868132054805756,0.21868132054805756,0.21868132054805756
goms_permanent_trend_per_year,3119.0,-0.4290924370288849,0.18268311023712158,-0.7362634539604187,-0.7362634539604187,-0.7362634539604187,-0.47197824716567993,-0.399450421333313,-0.37142863869667053,-0.1532965898513794,-0.1532965898513794,-0.1532965898513794
goms_latest_2019_mean_income_10kkrw,3119.0,242.5451202392578,23.19780921936035,192.6999969482422,192.6999969482422,192.6999969482422,225.1999969482422,234.60000610351562,260.6000061035156,271.79998779296875,271.79998779296875,271.79998779296875
goms_latest_2019_weekly_work_hours,3119.0,41.87678909301758,2.0181493759155273,37.599998474121094,37.599998474121094,37.599998474121094,39.900001525878906,41.900001525878906,43.70000076293945,44.79999923706055,44.79999923706055,44.79999923706055
goms_latest_2019_firm_300plus_pct,3119.0,22.394229888916016,9.147154808044434,4.699999809265137,4.699999809265137,4.699999809265137,19.899999618530273,22.700000762939453,30.0,37.20000076293945,37.20000076293945,37.20000076293945
goms_latest_2019_permanent_pct,3119.0,78.66133117675781,6.93411922454834,63.099998474121094,63.099998474121094,63.099998474121094,73.80000305175781,78.5,84.80000305175781,89.69999694824219,89.69999694824219,89.69999694824219
goms_source_years_observed,3119.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
analysis_year_membership,3119.0,2024.0,0.0,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0,2024.0
